timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
235390324,0.19393402,0.05193223,0.024099007
235589809,0.16924776,0.015732313,0.044073716
235792972,0.18083619,0.016664116,0.05047268
235993260,0.20757808,0.014567248,0.04141159
236196598,0.16248463,0.01572879,0.020967238
