timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
29487477,16.101767,16.131569,38.9856,38.969563,0.0,284.1863,0.6764496,1.040061,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
29990771,16.101767,16.120258,38.9484,38.968952,0.0,289.63425,0.68364984,1.0391345,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
30494787,16.111496,16.113592,38.9608,38.967903,0.0,295.08975,0.6887463,1.0384798,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
30998036,16.08231,16.10077,38.973198,38.969494,0.0,300.53748,0.6878622,1.0385933,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
31489185,16.08231,16.099104,38.9608,38.967262,0.0,305.85358,0.69058305,1.038244,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
31992349,16.101767,16.097933,38.936,38.967278,0.0,311.29996,0.69239694,1.0380113,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
32495555,16.08231,16.096853,38.973198,38.969467,0.0,316.74728,0.6934307,1.0378788,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
32998744,16.101767,16.093443,38.9608,38.968346,0.0,322.1941,0.6927574,1.037965,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
33501928,16.101767,16.092745,38.936,38.96402,0.0,327.6399,0.69308454,1.0379231,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
33993249,16.09204,16.091274,38.973198,38.965244,0.0,332.9579,0.69278413,1.0379617,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
34496398,16.08231,16.089542,38.973198,38.96884,0.0,338.4047,0.6922119,1.038035,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
34999624,16.08231,16.08863,38.9608,38.96749,0.0,343.8517,0.6919487,1.0380689,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
35502846,16.09204,16.088402,38.9484,38.969135,0.0,349.29907,0.6919611,1.0380672,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
35994019,16.08231,16.088518,38.9608,38.965553,0.0,354.61523,0.69210035,1.0380493,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
36497929,16.07258,16.0878,38.9856,38.96294,0.0,360.06888,0.6917952,1.0380886,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
37001111,16.09204,16.087017,38.9608,38.963825,0.0,365.5149,0.6914404,1.0381341,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
37504439,16.101767,16.087389,38.973198,38.9649,0.0,370.96283,0.6916502,1.0381072,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
38007546,16.09204,16.086699,38.973198,38.965004,0.0,376.4082,0.69132024,1.0381495,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
38510726,16.08231,16.086143,38.9856,38.965324,0.0,381.85446,0.69105226,1.0381838,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
39013988,16.07258,16.08477,38.9608,38.96773,0.0,387.302,0.6903723,1.0382711,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
39505225,16.09204,16.08317,38.9608,38.967346,0.0,392.6191,0.6895769,1.0383732,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40008358,16.09204,16.082752,38.936,38.966007,0.0,398.0649,0.68937093,1.0383996,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40511472,16.09204,16.082819,38.9856,38.968697,0.0,403.51123,0.6894062,1.038395,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41014795,16.08231,16.082638,38.973198,38.96688,0.0,408.959,0.6893166,1.0384066,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
