,c1,c2,ch1,ch2,di,dj,dk,vw_i,vw_j,kt,train_sc_a,train_sc_v,val_sc_a,val_sc_v,total_sc_a,total_sc_v,used_logged_v_in_model,fit_on_v,base_lr,n_epochs,nsecs
0,0.013907222223386898,0.03866237823652536,0.02673070950187502,0.09985197719510615,0.49511154013143643,0.6313034221639433,1.5480668578511518,0.00407407959777943,0.0036559645812132635,5.0001030168303044,[3.3218056638053763],[0.010855074467907368],0,0,0,0,True,False,1e-05,20,5
1,0.013905814669952537,0.038676781218914665,0.025812325618874817,0.09976002098678727,0.49475955546070133,0.451327341856554,1.5806592906330925,0.005588923868098715,0.004220804262872448,4.999874613836624,[2.46378793766002],[0.014504674886126754],0,0,0,0,True,False,1e-05,20,5
2,0.013904771907547506,0.03868625826839465,0.024424464705168864,0.09965370377167239,0.4904801566155077,0.18350290982368728,1.5990002235461864,0.006792642396049709,0.005806004216179942,5.003368554149715,[0.7581007183380611],[0.005675140435799189],0,0,0,0,True,False,1e-05,20,5
3,0.013905740415118358,0.03867940474899226,0.024196958083636443,0.09963710971954139,0.4892967706230427,0.14951531040677232,1.6042077136649648,0.007228988745923633,0.005955767112583972,5.004049037211925,[1.693618070067268],[0.011171911110226267],0,0,0,0,True,False,1e-05,20,5
4,0.01390555259742465,0.038680872809416934,0.02372040013745147,0.09959424669542813,0.4862834533220686,0.07950568191438748,1.6032855579376875,0.006244782861972055,0.0055383866634472,5.004041595670139,[1.3809556867881965],[0.006919077434757777],0,0,0,0,True,False,1e-05,20,5
5,0.013904497680448507,0.038688846836115676,0.023660575028100875,0.09958961458898478,0.48601974214641747,0.0760350320450581,1.6038868525001655,0.006186136993688503,0.005661582959760618,5.004128342439246,[0.8933934839818778],[0.008687932173993024],0,0,0,0,True,False,1e-05,20,5
6,0.013904969218224414,0.03868533605916671,0.02367012388651679,0.09959033128480775,0.48604319308620014,0.07625507715408203,1.6038752004124943,0.006014245968100005,0.005621601128524187,5.004146637219877,[0.5906458351117266],[0.004468029373196686],0,0,0,0,True,False,1e-05,20,5
7,0.013905441082043423,0.038681895929158876,0.02365846261395679,0.09958951257409489,0.48590085309302095,0.07604796780465052,1.6039970433999522,0.005830781970928187,0.005644576504374462,5.004173885287983,[0.5763953806687651],[0.005568842694957403],0,0,0,0,True,False,1e-05,20,5
8,0.013905309266250769,0.03868282266603819,0.023659144928705498,0.09958956292005369,0.48592260617307326,0.07605412689230681,1.6039304965592232,0.005498638534204895,0.005699960935029864,5.00421975859906,[0.6553900580020524],[0.0042419767863183765],0,0,0,0,True,False,1e-05,20,5
9,0.013905360616987729,0.038682473461612105,0.023660611917772294,0.0995896677657733,0.4861020740563593,0.07590444806756118,1.604004680043676,0.005185198576806552,0.005794936697851378,5.004227215481284,[0.5577958862434378],[0.004522530522356924],0,0,0,0,True,False,1e-05,20,5
10,0.013905868296678859,0.03867887286577407,0.023630710844155783,0.09958755132168201,0.4860430546143565,0.07506814408238882,1.6043486228495156,0.004901135948332621,0.005711715676410416,5.0042657939926,[0.6487985074373218],[0.0026012038344903773],0,0,0,0,True,False,1e-05,20,5
11,0.013905603588515439,0.03868072999170499,0.02362813918770489,0.09958737212024676,0.4860455276860465,0.0750117061104089,1.6042305361708655,0.004699517543964554,0.005730769316622437,5.004248303592716,[0.5432367145707274],[0.0019308753646947662],0,0,0,0,True,False,1e-05,20,5
12,0.013906133712487438,0.03867459180780641,0.025813181558002336,0.09976007923451954,0.49478070064227825,0.45132802933996635,1.580949739134205,0.0053057756596172675,0.0043351394826064375,4.999871729207322,[0.5468531880574949],[0.0024658638053387245],0,0,0,0,True,False,1e-05,20,5
13,0.013905877665261275,0.03867877859549491,0.023622193141242788,0.09958694963431572,0.48604262716154106,0.07491028129677593,1.6043220284848836,0.004444435087637815,0.005633745616062834,5.004387604026171,[0.6950892378830119],[0.00362462695273481],0,0,0,0,True,False,1e-05,20,5
14,0.013905940253881073,0.038678275085303804,0.023618499607694587,0.09958666779841302,0.4858382298978478,0.07476800316463846,1.6040775605781914,0.004428840997592026,0.005519163194388515,5.004463695003308,[0.6105425338656418],[0.0049924264943256615],0,0,0,0,True,False,1e-05,20,5
15,0.013905695765962543,0.038680142254607496,0.023331335899152632,0.09956249307088892,0.45192844533168086,0.07227341789921861,1.6033047061359087,0.004546502269670951,0.00612193968855871,5.004468645006891,[1.1439647714267513],[0.012643026618505573],0,0,0,0,True,False,1e-05,20,5
16,0.01390597296551159,0.038678253085164545,0.0233296390258493,0.09956237692857083,0.45177286843316405,0.0723829371001474,1.6035892327682149,0.004196420751524832,0.006080470018191355,5.004468512211185,[0.6271873974471529],[0.0030389834376209346],0,0,0,0,True,False,1e-05,20,5
17,0.01390675455713578,0.03867309746281424,0.022965848346505852,0.09953746954699418,0.44877420731095974,0.015923159679757447,1.6098546138776926,0.0035422082354140214,0.005944879407155205,5.004529858128428,[1.3391709202487208],[0.010285456490438478],0,0,0,0,True,False,1e-05,20,5
