,c1,c2,ch1,ch2,di,dj,dk,vw_i,vw_j,kt,train_sc_a,train_sc_v,val_sc_a,val_sc_v,total_sc_a,total_sc_v,used_logged_v_in_model,fit_on_v,base_lr,n_epochs,nsecs
0,0.019219154457603593,0.10418828967867243,0.028053618561431515,0.09501797057473325,0.7766875144840948,0.4999104543473866,2.2855286483728405,2.18994802243164,1.1856668459852735,5.111772386609649,[1.8466318191846205],[1.7331054700331627],0,0,0,0,False,True,1.0,10,5
1,0.01957674732356876,0.10168374346230638,-0.017149093733657087,0.0919392061739984,0.6597690037783448,0.0,4.055850342137704,2.4499077098254616,1.3487253397968282,5.177179940640865,[2.7986423990531857],[6.879071961936188],0,0,0,0,False,True,1.0,10,5
2,0.01921918113962174,0.10418810280037044,0.028050245732428078,0.0950177408507778,0.7766787905353775,0.499873153212257,2.2856607420471136,2.1899674194883394,1.1856790126980494,5.111777267035714,[1.846552815659777],[1.7329304944972124],0,0,0,0,False,True,1.0,10,5
3,0.01939796423159525,0.1029359231313384,0.005450575999385494,0.0934784735123881,0.7182238971568611,0.2499365766061285,3.1707555420924085,2.3199375646569003,1.267202176247439,5.14447860383829,[1.506144349043301],[1.6979366315846451],0,0,0,0,False,True,1.0,10,5
4,0.01930845503120609,0.10356283700603093,0.016765283360882073,0.09424912014973807,0.7474898121121746,0.375069344325203,2.7276256747982557,2.254866960719561,1.2263869453329743,5.1281064151903335,[1.611429857535658],[1.2621830919861843],0,0,0,0,False,True,1.0,10,5
5,0.01943834356207329,0.10264202159376357,0.010555982550905516,0.09385891417812983,0.7400224613842287,0.0,3.5155001635984013,2.1793318167764157,1.1969253453148234,5.147214405095806,[1.4539474008249693],[1.4496978954657214],0,0,0,0,False,True,1.0,10,5
6,0.018828,0.10684,0.1,0.1,1.0,1.0,1.0,0.0,0.0,5.0,[4.129437000796221],[5.514272804924609],0,0,0,0,False,True,1.0,10,5
7,0.019308570957449513,0.10356201517310298,0.016759741525029584,0.09424877188871651,0.7474831474597035,0.37473459282851096,2.728328857205247,2.2547995451792873,1.2263606506894633,5.12812346917866,[1.611227255281171],[1.2618981792657162],0,0,0,0,False,True,1.0,10,5
8,0.019373457259761404,0.10310201838343327,0.013657862037967549,0.09405384303342317,0.743752804421966,0.18736729641425548,3.121914510401824,2.2170656809778513,1.2116429980021433,5.137668937137232,[1.5106284468925415],[1.2035657152318135],0,0,0,0,False,True,1.0,10,5
9,0.019475993104036297,0.10237065336917946,0.013673159537407107,0.09410391313582735,0.7483207892336167,0.0,3.7944718611794244,2.088027600229658,1.151576539150769,5.150635623716269,[1.4264604613493463],[1.13086047190401],0,0,0,0,False,True,1.0,10,5
10,0.01983450998632129,0.09980892668066015,0.01912879882870666,0.09468884199581654,0.7609552172663548,0.0,6.174290333799217,1.5881002017062968,0.9146219293110422,5.193574557710541,[1.3378709457576854],[0.6251842207510738],0,0,0,0,False,True,1.0,10,5
11,0.019610168835569517,0.10153752898380004,-0.04386699754876694,0.09003772530624445,0.55345500129485,0.0,3.570596925187138,4.379111784018146,2.3709090827683403,5.223504745462708,[9.105276723473004],[18.930540696571967],0,0,0,0,False,True,1.0,10,5
12,0.01882814007963767,0.10683905037354478,0.09997423467162996,0.09999821584322208,0.9999200276733394,0.9998209086947732,1.0004603715585436,0.0007842608451334519,0.00042460920220683054,5.000040027756589,[4.1285048583380535],[5.513129370048952],0,0,0,0,False,True,1.0,10,5
13,0.01983691365500507,0.1071280747580188,-0.06052936516152994,0.09435893438144399,16.252276364273207,16.597272030092842,10.273034858833247,-1.5356946664982427,-0.8827197419530519,2.282992042106949,0.0,0.0,[0.7240454646612533],[1.2893713688801394],[1.1490206034421522],[2.8770412809571675],False,True,1.0,10,5
14,0.019274233769845155,0.10725257229625594,-0.017032547033760035,0.09216390361339731,4.457706946470507,4.077087347626745,13.959783336290021,-1.339437365933954,0.25817653236092075,5.209637291049658,[0.7089075491168347],[0.7543704829395355],0,0,0,0,False,True,1.0,10,5
15,0.019538298221050802,0.10528680097918841,-0.015890128623793152,0.09228341833682924,4.3714708610632655,4.134468515465673,13.99365283774608,-1.18465799938825,0.29123440772955567,5.200253993065205,[0.6855700754537062],[0.6325359448794897],0,0,0,0,False,True,1.0,10,5
16,0.020236197423149735,0.09986875712465015,-0.003892697904973109,0.09371557158384894,4.100609769820065,4.4570151807240626,13.309029422607727,-0.7847711478892218,0.27726738348934066,5.164141788700377,[0.691432237336281],[0.3914555012616368],0,0,0,0,False,True,1.0,10,5
17,0.020075912301251355,0.1011336543854282,-0.00606757623386195,0.09344768521257821,4.139420698211879,4.383302115852424,13.502086821675213,-0.8727763060200499,0.25248113297859637,5.1690683796667,[0.6712794109685929],[0.3762340956311751],0,0,0,0,False,True,1.0,10,5
18,0.020085658246479676,0.10106950346551782,-0.005715798538102003,0.09350566605326531,4.095903007512827,4.2508767704452515,13.476240877777062,-0.8482366147822693,0.19933034747868417,5.160609285661042,[0.6696863728812071],[0.36339492566567483],0,0,0,0,False,True,1.0,10,5
19,0.019098857610752373,0.1085541016926987,-0.013853293229256129,0.09237928745707225,4.514288845401949,4.406020652243524,13.926649587371836,-1.4612676003473961,0.22433752368047094,5.215614977179709,[0.7069829983092076],[0.8346801966943993],0,0,0,0,False,True,1.0,10,5
20,0.01943943845656802,0.10602652904549588,-0.020027410369247274,0.09196101160912744,4.4044066864151565,3.76723152786744,13.990995392924738,-1.2246730455510557,0.2900529450785041,5.204006298960704,[0.7397935363060514],[0.8432718008903809],0,0,0,0,False,True,1.0,10,5
21,0.01910902908312229,0.10847861554701602,-0.014037683698272796,0.09236679561766717,4.511007206525857,4.3869431673860495,13.928571279655305,-1.4542016863168519,0.2263001196433374,5.215268283138612,[0.706331332965532],[0.8260458051258427],0,0,0,0,False,True,1.0,10,5
