,c1,c2,ch1,ch2,di,dj,dk,vw_i,vw_j,kt,train_sc_a,train_sc_v,val_sc_a,val_sc_v,total_sc_a,total_sc_v,used_logged_v_in_model,fit_on_v,base_lr,n_epochs,nsecs
0,0.013906882492156299,0.03866549614275617,0.026283087325596918,0.0998087774821605,0.3865652895267459,0.6254460272503418,1.5508212347904065,0.005036301043039305,0.004018679080447081,5.000015759209771,[3.735392372509738],[0.012821549419992823],0,0,0,0,True,False,1e-05,20,5
1,0.013913311972803141,0.038622313627075994,0.018664048752070544,0.0991319100486111,0.0015239545371156943,0.0,1.5473293352320177,-0.007507541112796095,0.002694020182995381,5.010647658091802,[1.079116772635597],[0.007465547079898014],[0.951700627330599],[7.581833955770682e-05],[1.0102599363011626],[0.008186403384309945],True,False,1e-05,20,5
2,0.013906229001579342,0.03867150769619664,0.02451836022362202,0.09964122712085734,0.3760966174272227,0.27825675100876973,1.5588320277687489,0.0012658016221304654,0.002182141365154891,5.0001658621255745,[3.155995128744391],[0.013665400461479325],0,0,0,0,True,False,1e-05,20,5
3,0.013905225949648213,0.0386797021523056,0.023685620007948428,0.09956597382983005,0.3717224375733129,0.1645217469484553,1.561686272087202,-0.0012694541455632736,0.0015085151700328842,5.000959135342428,[0.6181372316342751],[0.003472608059986917],0,0,0,0,True,False,1e-05,20,5
4,0.013906997633572926,0.03866301496741348,0.022821690530406377,0.09948435496613015,0.19787878686191862,0.16622738291981085,1.5197324344683638,0.0005788898120930152,0.0033037142092036407,5.001074990866202,[2.125309668502608],[0.007149446619516658],0,0,0,0,True,False,1e-05,20,5
5,0.013907463931474478,0.0386595427452441,0.022831654422539253,0.09948510285418513,0.19790435590444272,0.1664562083109248,1.5197210476060738,0.0004075605284279819,0.0032637129766013226,5.00109324303101,[0.5903268743086744],[0.0044651006665401595],0,0,0,0,True,False,1e-05,20,5
6,0.013907759449404882,0.038657499467779945,0.02283972258027758,0.09948566894798004,0.19809655162709985,0.16654882201149918,1.520071862691238,0.0001283685122245728,0.0033281037041357113,5.001104300718688,[0.6667293874594976],[0.006318616817955961],0,0,0,0,True,False,1e-05,20,5
7,0.013908647604680262,0.03865220402375723,0.022348138298373742,0.09944773759991683,0.19767625810748649,0.06485110326233227,1.535429157148524,0.000637387924232723,0.0037164443385447133,5.002333409380736,[2.276665913555245],[0.014318917788293067],0,0,0,0,True,False,1e-05,20,5
8,0.013908779254809886,0.03865122058049948,0.022331159817338832,0.0994464778010209,0.19673065216474625,0.06499859090430403,1.5353955415518796,0.0004335892508690782,0.003762786061297016,5.0023710635279075,[0.5529791734169263],[0.007220620731519067],0,0,0,0,True,False,1e-05,20,5
9,0.013909273226654568,0.03864751904485622,0.022325019928489426,0.09944600486112783,0.19647249095355843,0.0649488480091185,1.5353374511143987,0.0003130828442482229,0.0037345428574705793,5.002385986291266,[0.665390978464454],[0.00694451642681963],0,0,0,0,True,False,1e-05,20,5
