,c1,c2,ch1,ch2,di,dj,dk,vw_i,vw_j,kt,train_sc_a,train_sc_v,val_sc_a,val_sc_v,total_sc_a,total_sc_v,used_logged_v_in_model,fit_on_v,base_lr,n_epochs,nsecs
0,0.013433135995869061,0.0422300012608787,0.007341567354291208,0.09853026235512284,0.8184713189099992,0.0323257016690302,1.8622271770835184,-0.12894592641888733,0.12180857765438996,5.019848185690906,[0.33288823627556813],[0.06931303385105178],0,0,0,0,False,True,1.0,30,5
1,0.013905497729546466,0.038678617059267825,0.028293777496683374,0.09999996868292924,0.8065268211069287,0.6320490828408528,1.590860208833839,-2.99805035041493e-06,-4.1395023566416047e-07,4.999999955584328,[0.8285143451098467],[1.9935840864029477],0,0,0,0,False,True,1.0,30,5
2,0.013433135995868904,0.042230001260880314,0.007341567354302697,0.09853026235512395,0.8184713189097639,0.03232570166879768,1.8622271770856988,-0.12894592641878666,0.12180857765422777,5.019848185690996,[0.3328882362755502],[0.06931303385085553],0,0,0,0,False,True,1.0,30,5
3,0.013430387611390442,0.04225820991992857,0.007541223002336134,0.09854968787773788,0.8143793863891122,0.028285026265732517,1.9001188590992018,-0.1271961183889866,0.11898985885035979,5.021400565885997,[0.3326335025709031],[0.06801007191412092],0,0,0,0,False,True,1.0,30,5
4,0.013433115894771336,0.04223020757299285,0.0073430275931057965,0.09853040442925094,0.8184413913885281,0.03229614903118185,1.8625043087618414,-0.1289331286962666,0.1217879621464123,5.019859539468463,[0.3328859778103827],[0.06928829452265799],0,0,0,0,False,True,1.0,30,5
5,0.013411103250434852,0.04245601809553813,0.008939277339087335,0.09868563665442943,0.7857456858482369,0.0,2.165413214131689,-0.11494936239656908,0.09931176323478363,5.0322715907390085,[0.33380322794170375],[0.13860104825670597],0,0,0,0,False,True,1.0,30,5
6,0.013433115894382681,0.042230207576979734,0.007343027621288982,0.09853040443199171,0.8184413908112569,0.032296148460965096,1.8625043141099629,-0.128933128449371,0.12178796174957535,5.019859539687609,[0.3328859777668246],[0.0692882940472112],0,0,0,0,False,True,1.0,30,5
7,0.013422109572408768,0.04234311283625893,0.008141152480188159,0.09860802054321056,0.8020935383297468,0.016148074230482548,2.013958764120826,-0.12194124542297002,0.11054986249217949,5.026065565213308,[0.3325130546483932],[0.08686240940093544],0,0,0,0,False,True,1.0,30,5
8,0.013433115893872628,0.042230207582211986,0.007343027658275636,0.09853040443558858,0.8184413900536657,0.03229614771263203,1.8625043211286558,-0.12893312812535357,0.12178796122878005,5.019859539975208,[0.33288597770966094],[0.06928829342325038],0,0,0,0,False,True,1.0,30,5
9,0.013433115893872628,0.042230207582211986,0.007343027658275637,0.09853040443558858,0.8184413900536657,0.03229614771263198,1.8625043211286563,-0.12893312812535357,0.12178796122878002,5.019859539975208,[0.33288597770966094],[0.06928829342325017],0,0,0,0,False,True,1.0,30,5
10,0.013427612733140698,0.04228666020923546,0.007742090069231898,0.09856921248939958,0.8102674641917061,0.02422211097155726,1.938231542624741,-0.1254371867741618,0.11616891186047974,5.022962552594258,[0.33248601734055677],[0.07092198972822437],0,0,0,0,False,True,1.0,30,5
11,0.01343311589234053,0.042230207597928573,0.0073430277693758775,0.09853040444639287,0.8184413877780189,0.03229614546479457,1.8625043422113547,-0.1289331271520724,0.12178795966441888,5.0198595408390965,[0.3328859775379527],[0.06928829154900563],0,0,0,0,False,True,1.0,30,5
12,0.013659532733947722,0.04052669836726317,-0.01747726554495521,0.09660729710430895,0.7871468017297755,0.3160245414204264,1.613483800808725,-0.3247907245147388,-0.044844876249594025,4.995188273478592,[1.2540723675218284],[3.174865977512825],0,0,0,0,False,True,1.0,30,5
13,0.01343311589234053,0.042230207597928573,0.007343027769375884,0.09853040444639287,0.8184413877780187,0.03229614546479442,1.862504342211356,-0.12893312715207234,0.12178795966441876,5.0198595408390965,[0.3328859775379527],[0.06928829154900543],0,0,0,0,False,True,1.0,30,5
14,0.013430364312740615,0.04225843390358202,0.007542558919303891,0.09854980846789622,0.8143544259848624,0.028259128218175836,1.9003679424180484,-0.12718515696311705,0.11897843576244925,5.021411046716677,[0.33263199280790107],[0.06801540156155766],0,0,0,0,False,True,1.0,30,5
15,0.0134331153700794,0.04223021295539753,0.007343065641209125,0.09853040812935598,0.8184406120558543,0.03229537922231044,1.8625115288784675,-0.12893279538013833,0.1217874264052222,5.019859835321296,[0.33288591900813985],[0.0692876527304948],0,0,0,0,False,True,1.0,30,5
16,0.013429557205663358,0.04226694552275878,0.007594751410730479,0.09855525570207566,0.8130855273360226,0.0,1.912537088302281,-0.1266667960101619,0.11818366694334112,5.0219001898852,[0.3326844679907055],[0.06926326810755916],0,0,0,0,False,True,1.0,30,5
17,0.013389920370325267,0.04267556868710379,0.01050762920526832,0.09884261090533744,0.7596096342355368,0.0,2.467429775634755,-0.10202894296247668,0.08785746504496551,5.044773666065773,[0.3433249997788467],[0.2842817520111843],0,0,0,0,False,True,1.0,30,5
18,0.013429556766369071,0.042266950051521486,0.007594783694099271,0.09855525888682787,0.8130849346637239,0.0,1.9125432381673038,-0.1266665229493086,0.11818333083862646,5.021900443391498,[0.33268440753408457],[0.06926237335167068],0,0,0,0,False,True,1.0,30,5
19,0.013429556766336028,0.04226695005186214,0.007594783696527626,0.09855525888706743,0.813084934619143,0.0,1.912543238629897,-0.12666652292876895,0.11818333081334467,5.021900443410567,[0.3326844075295371],[0.06926237328437149],0,0,0,0,False,True,1.0,30,5
