,c1,c2,ch1,ch2,di,dj,dk,vw_i,vw_j,kt,train_sc_a,train_sc_v,val_sc_a,val_sc_v,total_sc_a,total_sc_v,used_logged_v_in_model,fit_on_v,base_lr,n_epochs,nsecs
0,0.013924744153129732,0.03308883861826805,0.0010607362423704309,0.10533448321330141,0.37353425584878247,1.1222087333726039,1.7629966052516166,-1.6758021808251697,-0.44720711483109044,11.776867287254094,[0.292548315314894],[0.0031734581185262757],0,0,0,0,True,False,1.0,20,15
1,0.013924866644139668,0.03309052719612225,0.0010602469342343877,0.10533147454956203,0.3735592316315003,1.122283768101146,1.762663223321032,-1.6758273332990061,-0.4472245247781167,11.776601949772195,[0.29254831387182145],[0.003173457737651994],0,0,0,0,True,False,1.0,20,15
2,0.013924892180798874,0.03309087922715886,0.0010601449243389442,0.10533084730989264,0.3735644385283328,1.1222994111780733,1.7625937205815994,-1.6758325770320188,-0.44722815436598784,11.776546632791355,[0.29254831358331457],[0.0031734576582677842],0,0,0,0,True,False,1.0,20,15
3,0.013924897506637484,0.03309095264555208,0.0010601236495028177,0.10533071649492494,0.3735655244609902,1.122302673644883,1.7625792253271406,-1.6758336706471042,-0.447228911340464,11.776535096070361,[0.29254831352368127],[0.0031734576417125388],0,0,0,0,True,False,1.0,20,15
4,0.014204262165879927,0.03657457595092608,-0.0024739598110046657,0.09818854716435409,0.5235034961637363,2.468554541844521,1.8024792183001226,-1.2878954364430388,-0.34059847688788303,5.404566891905878,[0.3145219637024608],[0.003144298907868829],0,0,0,0,True,False,1.0,20,15
5,0.013924898617463755,0.03309096795864846,0.0010601192121458848,0.10533068921045137,0.37356575095724975,1.1223033541074552,1.7625762020080662,-1.675833898745711,-0.44722906922492045,11.776532689821561,[0.2925483135112667],[0.0031734576382595955],0,0,0,0,True,False,1.0,20,15
6,0.013924898849155948,0.03309097115259965,0.0010601182866177535,0.1053306835195529,0.37356579819903424,1.122303496035919,1.7625755714149234,-1.6758339463217073,-0.44722910215589906,11.776532187934743,[0.29254831350867844],[0.0031734576375393956],0,0,0,0,True,False,1.0,20,15
7,0.013924898897481676,0.03309097181878528,0.0010601180935736205,0.10533068233256081,0.3735658080525968,1.1223035256389708,1.762575439887526,-1.6758339562449789,-0.44722910902455276,11.77653208325256,[0.2925483135081384],[0.0031734576373891803],0,0,0,0,True,False,1.0,20,15
8,0.013924898907561276,0.033090971957735825,0.0010601180533091864,0.10533068208498238,0.37356581010781653,1.1223035318134664,1.7625754124540256,-1.6758339583147384,-0.4472291104571912,11.776532061418335,[0.292548313508026],[0.0031734576373578477],0,0,0,0,True,False,1.0,20,15
9,0.013924898909663698,0.0330909719867184,0.0010601180449107532,0.10533068203334199,0.37356581053649823,1.1223035331013547,1.7625754067318935,-1.6758339587464528,-0.4472291107560138,11.776532056864111,[0.29254831350800237],[0.0031734576373513125],0,0,0,0,True,False,1.0,20,15
10,0.013924898910102184,0.03309097199276304,0.0010601180431591647,0.1053306820225718,0.3735658106259047,1.1223035333699583,1.7625754055384781,-1.6758339588364919,-0.44722911081833655,11.776532055914275,[0.2925483135079976],[0.003173457637349948],0,0,0,0,True,False,1.0,20,15
