,c1,c2,ch1,ch2,di,dj,dk,vw_i,vw_j,kt,train_sc_a,train_sc_v,val_sc_a,val_sc_v,total_sc_a,total_sc_v,used_logged_v_in_model,fit_on_v,base_lr,n_epochs,nsecs
0,0.019007716541059937,0.10543314127106718,0.09876141594737435,0.09990309276482236,1.0000582320632112,0.9756588917340365,0.8615794294766977,-0.23093727205947254,-0.10703393927237646,4.96793522129526,[0.6656854750070396],[0.3278189502290449],0,0,0,0,False,True,1.0,10,1.0
1,0.018828,0.10684,0.1,0.1,1.0,1.0,1.0,0.0,0.0,5.0,[0.8884104776688546],[0.4692608190573477],0,0,0,0,False,True,1.0,10,1.0
2,0.019288853672207975,0.10307909353192153,0.07397969153022055,0.09804942081339284,0.8790836789987625,0.7379022916137631,0.3993246881903898,-0.5876678648256335,-0.24259553720158558,4.999847847954526,0.0,0.0,[0.26201550116981187],[0.03208728656872664],[0.4327339812219579],[0.6042320107670778],False,True,1.0,10,1.0
3,0.019415551546492476,0.10214528508936754,0.08647484243408116,0.09899040682590425,0.952299125050539,0.8744496823410233,0.3511224176624409,-0.7346527134811134,-0.1808345490145305,4.98007332728701,[0.4428290431441086],[0.2307019758909469],0,0,0,0,False,True,1.0,10,1.0
4,0.019270343010580143,0.1033520086439545,0.0864866542179805,0.09899139025979561,0.9520845189330595,0.8750429239215812,0.6421172559325498,-0.7311544270584641,-0.20574092944683914,4.975683479220456,[0.5814213719931711],[0.31360314217519125],0,0,0,0,False,True,1.0,10,1.0
5,0.0194508321000707,0.101851731040882,0.08644460339870541,0.09898789053855858,0.9524867516005352,0.8733724264300067,0.28963875188132276,-0.7121796983316542,-0.1617026534373872,4.98162492413596,[0.282657074702346],[0.06445900249969418],0,0,0,0,False,True,1.0,10,1.0
6,0.019415551546492476,0.10214528508936754,0.08647484243408116,0.09899040682590425,0.952299125050539,0.8744496823410233,0.3511224176624409,-0.7346527134811134,-0.1808345490145305,4.98007332728701,[0.3049747247317566],[0.08669335146602736],0,0,0,0,False,True,1.0,10,1.0
7,0.019428720138757915,0.10205440280473144,0.08637894293364765,0.0989819377884809,0.9531181936658898,0.868987102249949,0.45486770223264816,-0.7800134525402304,-0.17906593747091207,5.006225325543609,[0.8909161144041031],[0.1477749288383416],0,0,0,0,False,True,1.0,10,1.0
8,0.0194508321000707,0.101851731040882,0.08644460339870541,0.09898789053855858,0.9524867516005352,0.8733724264300067,0.28963875188132276,-0.7121796983316542,-0.1617026534373872,4.98162492413596,[0.9160520176862565],[0.17489323696556125],0,0,0,0,False,True,1.0,10,1.0
9,0.019413457576715566,0.10216807723781958,0.08724638591346506,0.09904656243104477,0.9522285801098118,0.8781582813831571,0.4526888652864637,-0.6877434754356868,-0.03851858359252117,5.003094716293996,[0.7311898409057382],[0.24709648397020764],0,0,0,0,False,True,1.0,10,1.0
