timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
133185407,-0.0017174487,0.0023824766,-0.0011839179,0.0,0.0,0.0,0.0
133189421,-0.002155337,0.00239912,-0.0008304966,0.0,0.0,0.0,0.0
133193407,-0.0017637477,0.002904458,-0.00052978727,0.0,0.0,0.0,0.0
133197460,-0.00086763734,0.0030043235,-0.00043722132,0.0,0.0,0.0,0.0
133201449,-0.00016471269,0.0030186495,-0.0003065425,0.0,0.0,0.0,0.0
133205434,0.00010629202,0.0028504753,9.227812e-05,0.0,0.0,0.0,0.0
133209446,0.0004275979,0.0028445942,0.0002658032,0.0,0.0,0.0,0.0
133213417,0.00041801442,0.003131683,8.79562e-05,0.0,0.0,0.0,0.0
133217456,-4.9925962e-05,0.0032179514,-0.0001652175,0.0,0.0,0.0,0.0
133221495,-2.5775778e-05,0.0028900576,-5.422643e-05,0.0,0.0,0.0,0.0
133225445,0.00029423277,0.0024892506,-0.00030659075,0.0,0.0,0.0,0.0
133229446,4.9989554e-05,0.0024930749,-0.001015301,0.0,0.0,0.0,0.0
133233405,-0.00019720297,0.0027609717,-0.0016901502,0.0,0.0,0.0,0.0
133237435,-0.00020725878,0.003253953,-0.0018130167,0.0,0.0,0.0,0.0
133241404,-1.934293e-05,0.0035008895,-0.0019656196,0.0,0.0,0.0,0.0
133245448,0.00054107106,0.0034364962,-0.0018364361,0.0,0.0,0.0,0.0
133249441,0.0008527825,0.0034794142,-0.0013580035,0.0,0.0,0.0,0.0
133253409,0.00040411725,0.0026941404,-0.00089907274,0.0,0.0,0.0,0.0
133257458,-0.00013699263,0.0022317662,-0.00103271,0.0,0.0,0.0,0.0
133261405,-0.000648862,0.0023883171,-0.0012497641,0.0,0.0,0.0,0.0
133265440,-0.000876975,0.0027208417,-0.0012545616,0.0,0.0,0.0,0.0
133269446,-0.0015237416,0.0024135348,-0.0014158101,0.0,0.0,0.0,0.0
133273408,-0.0020059184,0.0026844372,-0.0014851752,0.0,0.0,0.0,0.0
133277470,-0.0016127406,0.003249237,-0.001474122,0.0,0.0,0.0,0.0
133281404,-0.00044799503,0.003236894,-0.0014030295,0.0,0.0,0.0,0.0
133285433,0.00029475897,0.0029399034,-0.0017249968,0.0,0.0,0.0,0.0
133289490,0.00027234675,0.0028635447,-0.001993198,0.0,0.0,0.0,0.0
133293417,-2.2025954e-05,0.0030347821,-0.0018412021,0.0,0.0,0.0,0.0
133297464,-0.0002853038,0.0030179357,-0.0015861497,0.0,0.0,0.0,0.0
133301405,8.808574e-05,0.003302123,-0.0017915091,0.0,0.0,0.0,0.0
133305415,0.00036561865,0.003195133,-0.0017421815,0.0,0.0,0.0,0.0
133309482,-2.524347e-05,0.0030457932,-0.001298131,0.0,0.0,0.0,0.0
133313405,-0.000287787,0.0030861048,-0.0009163122,0.0,0.0,0.0,0.0
133317457,-0.0005611168,0.0033845105,-0.0011110415,0.0,0.0,0.0,0.0
133321415,-0.0008859668,0.0029453358,-0.0015164117,0.0,0.0,0.0,0.0
133325412,-0.0011246307,0.0031035373,-0.0013122128,0.0,0.0,0.0,0.0
133329468,-0.0017813115,0.0035742838,-0.0010085156,0.0,0.0,0.0,0.0
133333407,-0.0017980929,0.0042512435,-0.0010504769,0.0,0.0,0.0,0.0
133337481,-0.0008515981,0.0046232254,-0.00066382857,0.0,0.0,0.0,0.0
133341404,4.9556664e-05,0.0046737124,-0.0004821889,0.0,0.0,0.0,0.0
133345427,0.00016344321,0.004367005,-0.00046937558,0.0,0.0,0.0,0.0
133349475,-5.5943412e-05,0.0037056035,-0.00040032994,0.0,0.0,0.0,0.0
133353405,-0.00043220294,0.0035629454,-0.0005818034,0.0,0.0,0.0,0.0
133357472,-0.00034755698,0.0038223295,-0.0008017658,0.0,0.0,0.0,0.0
133361407,-0.000118641154,0.003688933,-0.0010876806,0.0,0.0,0.0,0.0
133365425,-0.00049913797,0.0030451994,-0.001606971,0.0,0.0,0.0,0.0
133369454,-0.0007730747,0.0031077415,-0.0020242208,0.0,0.0,0.0,0.0
133373434,-0.00022978664,0.0029218907,-0.002127031,0.0,0.0,0.0,0.0
133377456,0.0008520533,0.0028609082,-0.001802538,0.0,0.0,0.0,0.0
133381405,0.0008369024,0.0028714212,-0.0016607892,0.0,0.0,0.0,0.0
133385418,-0.00013141488,0.0024709697,-0.0015725023,0.0,0.0,0.0,0.0
133389452,-0.0016035306,0.0029499696,-0.0012828863,0.0,0.0,0.0,0.0
133393452,-0.0020374032,0.003149276,-0.0010995957,0.0,0.0,0.0,0.0
133397468,-0.0018571026,0.002738504,-0.00043660356,0.0,0.0,0.0,0.0
133401405,-0.001396742,0.0024505802,9.722973e-05,0.0,0.0,0.0,0.0
133405411,-0.0010334733,0.0024947934,0.00049184414,0.0,0.0,0.0,0.0
133409405,-0.00045378786,0.0028197146,0.00081791566,0.0,0.0,0.0,0.0
133413466,-0.0001854664,0.0028902495,0.00067286636,0.0,0.0,0.0,0.0
133417474,0.00010512333,0.0029215044,-0.00026002224,0.0,0.0,0.0,0.0
133721419,-0.00083391723,0.0031152042,-0.0007396324,0.0,0.0,0.0,0.0
133725416,-0.0002385453,0.0027987463,-0.00083168165,0.0,0.0,0.0,0.0
133729459,-8.7512104e-05,0.0026816274,-0.00088334613,0.0,0.0,0.0,0.0
133733446,-2.0972424e-05,0.0034790367,-0.0010014381,0.0,0.0,0.0,0.0
133737439,-0.00033560093,0.0037515513,-0.0010774841,0.0,0.0,0.0,0.0
133741462,-0.00041309965,0.0031446007,-0.0011529737,0.0,0.0,0.0,0.0
133745421,-0.00040607946,0.0027457748,-0.0007828408,0.0,0.0,0.0,0.0
133749445,-0.0005929059,0.0027499194,-0.0006655593,0.0,0.0,0.0,0.0
133753459,-0.000543811,0.0027478272,-0.00071833207,0.0,0.0,0.0,0.0
133757444,-0.00050036574,0.003117726,-0.0010033335,0.0,0.0,0.0,0.0
133761429,-0.00041799288,0.003056393,-0.0013286246,0.0,0.0,0.0,0.0
133813490,-0.00015376709,0.0022615602,-0.001266828,0.0,0.0,0.0,0.0
133817446,0.00013722703,0.0026932743,-0.0012017468,0.0,0.0,0.0,0.0
133821450,-6.51577e-05,0.0027684798,-0.0012094327,0.0,0.0,0.0,0.0
133825421,-0.0009947787,0.0023421769,-0.0012085668,0.0,0.0,0.0,0.0
133829443,-0.0018224714,0.0023408798,-0.0011692814,0.0,0.0,0.0,0.0
133833472,-0.0016719103,0.0025895997,-0.0011774122,0.0,0.0,0.0,0.0
133837467,-0.0010408952,0.0025899503,-0.0008722687,0.0,0.0,0.0,0.0
133841444,-0.00041231816,0.0029493866,-0.0008169216,0.0,0.0,0.0,0.0
133845413,-0.00012640267,0.0035530794,-0.0006968833,0.0,0.0,0.0,0.0
133849439,-0.00012505548,0.0039514974,-0.00093526876,0.0,0.0,0.0,0.0
133853475,-9.7011274e-05,0.0038156607,-0.0014313967,0.0,0.0,0.0,0.0
133857516,-0.00079873763,0.0035356097,-0.0016700516,0.0,0.0,0.0,0.0
133861452,-0.0014620023,0.003145733,-0.0012590933,0.0,0.0,0.0,0.0
133865439,-0.0015663673,0.002802578,-0.00088998256,0.0,0.0,0.0,0.0
133869426,-0.0011764951,0.0022849292,-0.00063955487,0.0,0.0,0.0,0.0
133873421,-0.00078972586,0.0018267564,-0.0006185253,0.0,0.0,0.0,0.0
133877476,-0.00082679227,0.0017081288,-0.0011986244,0.0,0.0,0.0,0.0
133881435,-0.0013160426,0.0015303552,-0.0013072296,0.0,0.0,0.0,0.0
133885405,-0.0019201862,0.0013529356,-0.0012176197,0.0,0.0,0.0,0.0
133889411,-0.001825422,0.0016498087,-0.0011298839,0.0,0.0,0.0,0.0
133893410,-0.0019173345,0.001944956,-0.0009593062,0.0,0.0,0.0,0.0
133897499,-0.001722026,0.0023766998,-0.0010554551,0.0,0.0,0.0,0.0
133901447,-0.00070982607,0.0024089492,-0.0015697854,0.0,0.0,0.0,0.0
133905408,1.4270452e-05,0.002769037,-0.0016533887,0.0,0.0,0.0,0.0
133909444,0.0001369355,0.0033902135,-0.0018255387,0.0,0.0,0.0,0.0
133913421,0.00018366546,0.003915896,-0.0019822642,0.0,0.0,0.0,0.0
133916633,-0.00019583764,0.004344448,-0.0018672247,0.0,0.0,0.0,0.0
133921437,-0.0002516949,0.004155864,-0.0017134881,0.0,0.0,0.0,0.0
133925405,-0.00023129843,0.0038422695,-0.0014107841,0.0,0.0,0.0,0.0
133929439,-0.0005317823,0.0034470113,-0.0014267669,0.0,0.0,0.0,0.0
133933405,-0.0010143275,0.0032154594,-0.0017586851,0.0,0.0,0.0,0.0
133937515,-0.0010033068,0.003136663,-0.0022215666,0.0,0.0,0.0,0.0
133941454,-0.00062975736,0.0031862338,-0.0024284422,0.0,0.0,0.0,0.0
133945409,-0.0007723581,0.0029257953,-0.0024569316,0.0,0.0,0.0,0.0
133949471,-0.0007255627,0.0027218664,-0.001802131,0.0,0.0,0.0,0.0
133953420,-0.00057305326,0.0028408654,-0.0014902039,0.0,0.0,0.0,0.0
133957483,-0.00068638974,0.0033526889,-0.0015990252,0.0,0.0,0.0,0.0
133961482,-0.0011262025,0.0037691928,-0.0019853206,0.0,0.0,0.0,0.0
133965405,-0.0013974038,0.0037116082,-0.0015648226,0.0,0.0,0.0,0.0
133969444,-0.0010855367,0.0034895376,-0.0015467599,0.0,0.0,0.0,0.0
133973430,-0.0012008463,0.0029685597,-0.0013348779,0.0,0.0,0.0,0.0
133977506,-0.0017258547,0.0027762107,-0.00055144634,0.0,0.0,0.0,0.0
133981483,-0.0016441277,0.0027170558,-0.00018799194,0.0,0.0,0.0,0.0
133985421,-0.00087382173,0.0026874791,-0.0006530564,0.0,0.0,0.0,0.0
133989446,-0.0006034995,0.002635411,-0.0007862373,0.0,0.0,0.0,0.0
133993422,-0.00027853687,0.002648426,-0.00090027694,0.0,0.0,0.0,0.0
133997456,0.00020924714,0.002222416,-0.00097426213,0.0,0.0,0.0,0.0
134001492,-0.00012020519,0.002327042,-0.0010410283,0.0,0.0,0.0,0.0
134005434,-0.00065271615,0.0028207838,-0.00054799306,0.0,0.0,0.0,0.0
134009437,-0.00053616415,0.0035527225,4.11488e-05,0.0,0.0,0.0,0.0
134013410,-0.0006760523,0.0038321014,1.2705044e-05,0.0,0.0,0.0,0.0
134017498,-0.0009802491,0.0038671987,-0.0007816815,0.0,0.0,0.0,0.0
134021444,-0.0012332624,0.004071877,-0.0017358789,0.0,0.0,0.0,0.0
134025416,-0.0013464718,0.003914535,-0.0022395402,0.0,0.0,0.0,0.0
134029461,-0.0008657082,0.0035393955,-0.0016647135,0.0,0.0,0.0,0.0
134033436,-0.00028533582,0.0032092927,-0.00088025787,0.0,0.0,0.0,0.0
134037513,-0.0001925391,0.0032927003,-0.0006971831,0.0,0.0,0.0,0.0
134041407,-0.00041173064,0.0032006442,-0.00080525817,0.0,0.0,0.0,0.0
134045445,-0.00070274447,0.0033556365,-0.0012820017,0.0,0.0,0.0,0.0
134049441,-0.0011823741,0.00343159,-0.0020313482,0.0,0.0,0.0,0.0
134053405,-0.0014526028,0.0036057057,-0.0025683735,0.0,0.0,0.0,0.0
134057467,-0.0013355943,0.0031241798,-0.0023187308,0.0,0.0,0.0,0.0
134061413,-0.0012430697,0.0026704625,-0.0022169354,0.0,0.0,0.0,0.0
134065448,-0.0013722028,0.002513959,-0.001980179,0.0,0.0,0.0,0.0
134069446,-0.0012232789,0.002407665,-0.0015926007,0.0,0.0,0.0,0.0
134073422,-0.0006160353,0.0023493343,-0.0008672404,0.0,0.0,0.0,0.0
134077477,0.0002646361,0.0025486425,0.00015234837,0.0,0.0,0.0,0.0
134081411,0.0006163997,0.002544578,0.0008344625,0.0,0.0,0.0,0.0
134085444,0.00090162584,0.00271936,0.0001800069,0.0,0.0,0.0,0.0
134089462,0.0010853523,0.0028362148,-0.0009134753,0.0,0.0,0.0,0.0
134093411,0.0007940298,0.0024831921,-0.0014904081,0.0,0.0,0.0,0.0
134097464,0.0006046987,0.0021767723,-0.0015944997,0.0,0.0,0.0,0.0
134101405,4.784178e-05,0.0025111882,-0.0014180446,0.0,0.0,0.0,0.0
134105450,-7.9006495e-05,0.0031150714,-0.0019289588,0.0,0.0,0.0,0.0
134109405,-8.458417e-06,0.0027568883,-0.0025565901,0.0,0.0,0.0,0.0
134113415,6.7737245e-05,0.0026141044,-0.0028318143,0.0,0.0,0.0,0.0
134117544,0.00049365277,0.003180158,-0.002541381,0.0,0.0,0.0,0.0
134121414,0.0006423673,0.0037814747,-0.0018779561,0.0,0.0,0.0,0.0
134125435,0.00025750438,0.0038868282,-0.0013868411,0.0,0.0,0.0,0.0
134129487,-0.0002704615,0.0038954231,-0.0010043406,0.0,0.0,0.0,0.0
134133405,-0.00079271465,0.003416351,-0.000750169,0.0,0.0,0.0,0.0
134137464,-0.001270728,0.002959454,-0.0005863088,0.0,0.0,0.0,0.0
134141405,-0.0014906661,0.0029405865,-0.0007577448,0.0,0.0,0.0,0.0
134145450,-0.0009989854,0.0028595948,-0.0007516667,0.0,0.0,0.0,0.0
134149435,-0.00058418955,0.002690571,-0.0012255637,0.0,0.0,0.0,0.0
134153420,-0.00073467044,0.002449065,-0.0016178931,0.0,0.0,0.0,0.0
134157484,-0.0013502806,0.0023428313,-0.0021912158,0.0,0.0,0.0,0.0
134161405,-0.0014672818,0.0025920104,-0.0021798504,0.0,0.0,0.0,0.0
134165454,-0.0009972062,0.0028595591,-0.0017973918,0.0,0.0,0.0,0.0
134173424,-0.00024146082,0.003162426,-0.001355656,0.0,0.0,0.0,0.0
134177470,-0.00018979551,0.0026738339,-0.0007513181,0.0,0.0,0.0,0.0
134181404,-0.0003933605,0.002460638,-0.00042847946,0.0,0.0,0.0,0.0
134185433,-0.0010150748,0.002340137,-0.0002851287,0.0,0.0,0.0,0.0
134189450,-0.0013792483,0.0020054835,-0.0005924782,0.0,0.0,0.0,0.0
134193428,-0.0015914805,0.00217265,-0.0015911718,0.0,0.0,0.0,0.0
134197478,-0.001429816,0.002348015,-0.0022756248,0.0,0.0,0.0,0.0
