timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
136001965,136001965,12,45,0,0,30003,1669,1508,1506,1504,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
136221771,136221771,12,45,0,0,30003,1729,1508,1506,1504,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
136417741,136417741,12,45,0,0,30003,1773,1508,1506,1503,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
136617733,136617733,12,45,0,0,30003,1747,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
136813875,136813875,12,45,0,0,30004,1748,1508,1508,1504,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
137021798,137021798,12,45,0,0,30003,1727,1508,1506,1505,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
137217962,137217962,12,45,0,0,30003,1708,1508,1506,1504,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
137433742,137433742,12,45,0,0,30003,1580,1508,1506,1505,1505,1258,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
137641766,137641766,12,45,0,0,30003,1561,1508,1506,1504,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
137841775,137841775,12,45,0,0,30004,1512,1508,1507,1488,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
138042125,138042125,12,45,0,0,30003,1498,1508,1507,1505,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
138241747,138241747,12,45,0,0,30003,1499,1508,1507,1489,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
139465785,139465785,12,45,0,0,30003,1898,1508,1507,1502,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
139665757,139665757,12,45,0,0,30003,1898,1508,1506,1544,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
139856934,139856934,12,45,0,0,30004,1898,1508,1506,1552,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
140054007,140054007,12,45,0,0,30003,1898,1509,1506,1503,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
140273316,140273316,12,45,0,0,30004,1898,1509,1506,1502,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
140468951,140468951,12,45,0,0,30003,1898,1508,1507,1501,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
140661155,140661155,12,45,0,0,30003,1898,1508,1507,1502,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
140869002,140869002,12,45,0,0,30003,1898,1508,1507,1494,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
141068939,141068939,12,45,0,0,30003,1898,1508,1507,1489,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
141269146,141269146,12,45,0,0,30003,1877,1508,1507,1503,1505,1258,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
141480991,141480991,12,45,0,0,30003,1497,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
141684942,141684942,12,45,0,0,30004,1496,1509,1506,1504,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
141880977,141880977,12,45,0,0,30003,1497,1508,1506,1504,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
142097069,142097069,12,45,0,0,30003,1491,1508,1506,1504,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
142296970,142296970,12,45,0,0,30003,1348,1508,1506,1505,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
142497186,142497186,12,45,0,0,30004,1098,1508,1507,1607,1505,1105,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
142688963,142688963,12,45,0,0,30003,1098,1508,1506,1609,1505,1106,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
142904977,142904977,12,45,0,0,30003,1098,1508,1506,1635,1506,1105,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
143101165,143101165,12,45,0,0,30004,1097,1509,1506,1637,1505,1105,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
143300964,143300964,12,45,0,0,30003,1098,1508,1507,1695,1505,1105,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
143493172,143493172,12,45,0,0,30003,1098,1508,1506,1675,1505,1106,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
143693365,143693365,12,45,0,0,30003,1139,1508,1506,1514,1505,1164,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
143909361,143909361,12,45,0,0,30003,1497,1509,1506,1504,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
144105203,144105203,12,45,0,0,30003,1498,1508,1506,1504,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
144305318,144305318,12,45,0,0,30003,1468,1508,1506,1504,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
144497001,144497001,12,45,0,0,30004,1498,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
144716175,144716175,12,45,0,0,30004,1498,1509,1506,1504,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
144920171,144920171,12,45,0,0,30004,1098,1508,1506,1497,1505,1105,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
145124296,145124296,12,45,0,0,30003,1098,1508,1506,1482,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
145308545,145308545,12,45,0,0,30003,1098,1508,1506,1476,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
145528285,145528285,12,45,0,0,30004,1098,1509,1506,1476,1505,1105,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
145716138,145716138,12,45,0,0,30003,1098,1508,1506,1476,1506,1105,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
145936176,145936176,12,45,0,0,30003,1098,1508,1506,1476,1506,1105,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
146120140,146120140,12,45,0,0,30004,1098,1508,1507,1476,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
146340395,146340395,12,45,0,0,30004,1098,1509,1506,1476,1505,1105,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
146524141,146524141,12,45,0,0,30003,1098,1508,1506,1476,1506,1105,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
146728183,146728183,12,45,0,0,30003,1122,1508,1506,1472,1505,1186,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
146940199,146940199,12,45,0,0,30003,1497,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
147132342,147132342,12,45,0,0,30004,1893,1508,1508,1530,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
147332198,147332198,12,45,0,0,30003,1898,1508,1506,1527,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
147544262,147544262,12,45,0,0,30003,1898,1508,1506,1506,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
147736140,147736140,12,45,0,0,30004,1898,1508,1506,1520,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
147944379,147944379,12,45,0,0,30003,1898,1508,1508,1519,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
148152520,148152520,12,45,0,0,30003,1898,1508,1506,1516,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
148356148,148356148,12,45,0,0,30003,1898,1508,1506,1515,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
148568196,148568196,12,45,0,0,30003,1898,1508,1507,1515,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
148760169,148760169,12,45,0,0,30004,1898,1508,1507,1515,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
148975342,148975342,12,45,0,0,30004,1898,1509,1506,1515,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
149168178,149168178,12,45,0,0,30003,1898,1508,1506,1515,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
149358575,149358575,12,45,0,0,30003,1898,1508,1507,1515,1505,1258,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
149567342,149567342,12,45,0,0,30003,1898,1508,1506,1515,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
149771752,149771752,12,45,0,0,30004,1898,1508,1507,1515,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
149979595,149979595,12,45,0,0,30003,1898,1508,1507,1516,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
150179371,150179371,12,45,0,0,30003,1898,1508,1507,1515,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
150379469,150379469,12,45,0,0,30003,1898,1508,1506,1515,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
150583361,150583361,12,45,0,0,30004,1898,1508,1508,1510,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
150779744,150779744,12,45,0,0,30003,1898,1508,1506,1509,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
150979407,150979407,12,45,0,0,30003,1898,1508,1507,1510,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
151183599,151183599,12,45,0,0,30003,1898,1508,1506,1506,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
151399595,151399595,12,45,0,0,30003,1898,1508,1507,1503,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
151579389,151579389,12,45,0,0,30004,1898,1508,1507,1505,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
151803541,151803541,12,45,0,0,30003,1498,1508,1507,1505,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
152003716,152003716,12,45,0,0,30003,1498,1509,1506,1504,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
152211375,152211375,12,45,0,0,30003,1497,1508,1506,1504,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
152411342,152411342,12,45,0,0,30004,1497,1509,1507,1504,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
152607375,152607375,12,45,0,0,30003,1527,1508,1507,1503,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
152799619,152799619,12,45,0,0,30003,1577,1508,1506,1503,1505,1258,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
153007546,153007546,12,45,0,0,30004,1498,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
153207337,153207337,12,45,0,0,30004,1497,1508,1506,1503,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
153426593,153426593,12,45,0,0,30004,1498,1509,1506,1504,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
153606769,153606769,12,45,0,0,30003,1498,1508,1507,1503,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
153822799,153822799,12,45,0,0,30003,1498,1508,1507,1504,1505,1258,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
154022799,154022799,12,45,0,0,30003,1498,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
154226809,154226809,12,45,0,0,30003,1498,1508,1506,1503,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
154422543,154422543,12,45,0,0,30003,1498,1508,1507,1504,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
154622816,154622816,12,45,0,0,30003,1498,1508,1507,1503,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
154834574,154834574,12,45,0,0,30003,1497,1509,1592,1504,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
155034602,155034602,12,45,0,0,30003,1498,1508,1745,1503,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
155222591,155222591,12,45,0,0,30004,1498,1508,1692,1503,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
155446579,155446579,12,45,0,0,30003,1500,1105,1506,1503,1506,1257,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
155646595,155646595,12,45,0,0,30003,1500,1105,1496,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
155846763,155846763,12,45,0,0,30003,1499,1113,1505,1504,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
156058785,156058785,12,45,0,0,30004,1500,1394,1507,1504,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
156258805,156258805,12,45,0,0,30003,1499,1511,1504,1505,1506,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
156442578,156442578,12,45,0,0,30003,1498,1439,1177,1504,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
156650558,156650558,12,45,0,0,30004,1499,1435,1139,1504,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
156850811,156850811,12,45,0,0,30003,1499,1477,1194,1504,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
157054551,157054551,12,45,0,0,30003,1499,1481,1505,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
157262765,157262765,12,45,0,0,30004,1499,1105,1537,1504,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
157458763,157458763,12,45,0,0,30003,1499,1105,1507,1505,1505,1257,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
157661014,157661014,12,45,0,0,30003,1498,1105,1507,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
157877738,157877738,12,45,0,0,30004,1498,1508,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
158080516,158080516,12,45,0,0,30003,1498,1509,1506,1505,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
158265754,158265754,12,45,0,0,30003,1498,1508,1506,1503,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
158481763,158481763,12,45,0,0,30003,1498,1511,1506,1504,1505,1258,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
158677969,158677969,12,45,0,0,30004,1498,1658,1507,1504,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
158897749,158897749,12,45,0,0,30004,1498,1668,1507,1504,1505,1257,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
159093937,159093937,12,45,0,0,30003,1498,1668,1506,1504,1505,1258,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
159293792,159293792,12,45,0,0,30004,1498,1658,1507,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
159489835,159489835,12,45,0,0,30003,1498,1643,1506,1505,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
159713761,159713761,12,45,0,0,30004,1499,1551,1506,1505,1505,1257,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
159909767,159909767,12,45,0,0,30003,1499,1509,1506,1504,1505,1257,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
160113802,160113802,12,45,0,0,30004,1455,1510,1506,1503,1505,1257,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
160913782,160913782,12,45,0,0,30004,1099,1510,1506,1503,1505,1106,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
161125748,161125748,12,45,0,0,30004,1098,1509,1506,1505,1505,1105,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
161337761,161337761,12,45,0,0,30003,1098,1509,1506,1504,1506,1105,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
161537970,161537970,12,45,0,0,30003,1098,1509,1506,1504,1505,1106,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
161742016,161742016,12,45,0,0,30004,1098,1503,1506,1503,1505,1105,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
161948961,161948961,12,45,0,0,30003,1098,1491,1505,1504,1505,1105,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
162152357,162152357,12,45,0,0,30003,1098,1480,1470,1503,1506,1105,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
162341211,162341211,12,45,0,0,30003,1097,1481,1461,1503,1505,1105,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
162557780,162557780,12,45,0,0,30003,1097,1420,1495,1503,1505,1105,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
162753318,162753318,12,45,0,0,30003,1098,1431,1496,1504,1506,1105,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
162944935,162944935,12,45,0,0,30004,1098,1401,1505,1504,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
163160943,163160943,12,45,0,0,30003,1098,1406,1505,1503,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
163357165,163357165,12,45,0,0,30004,1098,1412,1504,1505,1505,1105,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
163553191,163553191,12,45,0,0,30003,1098,1443,1472,1503,1506,1105,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
163752974,163752974,12,45,0,0,30003,1098,1463,1461,1504,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
163968941,163968941,12,45,0,0,30004,1098,1478,1463,1503,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
164172993,164172993,12,45,0,0,30003,1098,1473,1491,1505,1505,1105,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
164369003,164369003,12,45,0,0,30003,1098,1476,1486,1504,1506,1105,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
164568955,164568955,12,45,0,0,30003,1098,1472,1479,1504,1505,1106,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
164780953,164780953,12,45,0,0,30004,1098,1470,1475,1504,1505,1105,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
164981016,164981016,12,45,0,0,30003,1098,1471,1474,1505,1505,1105,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
165189182,165189182,12,45,0,0,30003,1099,1473,1475,1504,1506,1106,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
165385013,165385013,12,45,0,0,30003,1099,1471,1475,1504,1505,1107,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
165580934,165580934,12,45,0,0,30003,1100,1472,1473,1504,1505,1108,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
165784960,165784960,12,45,0,0,30004,1102,1472,1470,1504,1505,1109,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
165993339,165993339,12,45,0,0,30003,1102,1475,1472,1505,1505,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
166189195,166189195,12,45,0,0,30003,1102,1477,1473,1503,1505,1110,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
166400198,166400198,12,45,0,0,30003,1102,1478,1468,1504,1505,1109,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
166596220,166596220,12,45,0,0,30003,1102,1477,1464,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
166788200,166788200,12,45,0,0,30003,1102,1475,1464,1505,1505,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
166992218,166992218,12,45,0,0,30003,1102,1476,1462,1504,1505,1110,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
167196201,167196201,12,45,0,0,30003,1101,1477,1464,1504,1505,1108,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
167416199,167416199,12,45,0,0,30004,1102,1484,1446,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
167616183,167616183,12,45,0,0,30003,1102,1484,1445,1505,1505,1109,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
167808360,167808360,12,45,0,0,30003,1102,1483,1452,1504,1506,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
168008532,168008532,12,45,0,0,30003,1102,1481,1466,1504,1505,1110,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
168204356,168204356,12,45,0,0,30003,1101,1479,1468,1504,1505,1108,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
168432213,168432213,12,45,0,0,30004,1102,1481,1477,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
168628262,168628262,12,45,0,0,30003,1102,1488,1485,1505,1505,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
168824198,168824198,12,45,0,0,30003,1102,1471,1488,1504,1505,1109,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
169032230,169032230,12,45,0,0,30003,1102,1461,1506,1504,1505,1109,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
169224136,169224136,12,45,0,0,30004,1102,1467,1508,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
169428426,169428426,12,45,0,0,30003,1102,1428,1506,1505,1505,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
169632191,169632191,12,45,0,0,30004,1102,1424,1506,1504,1505,1109,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
169828203,169828203,12,45,0,0,30004,1102,1436,1506,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
170044957,170044957,12,45,0,0,30003,1102,1436,1505,1505,1505,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
170251462,170251462,12,45,0,0,30003,1102,1439,1505,1504,1505,1110,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
170436150,170436150,12,45,0,0,30004,1102,1457,1506,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
170655375,170655375,12,45,0,0,30003,1102,1508,1504,1505,1505,1109,1905,1105,1505,1105,1506,1257,0,0,0,0,0,0,0,0,2
170855378,170855378,12,45,0,0,30003,1102,1509,1505,1504,1505,1110,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
171063766,171063766,12,45,0,0,30004,1102,1509,1505,1504,1505,1109,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
171263360,171263360,12,45,0,0,30003,1102,1510,1505,1504,1505,1109,1905,1105,1506,1105,1505,1257,0,0,0,0,0,0,0,0,2
171451354,171451354,12,45,0,0,30003,1102,1509,1505,1504,1506,1109,1905,1105,1505,1105,1505,1258,0,0,0,0,0,0,0,0,2
171671367,171671367,12,45,0,0,30003,1102,1509,1505,1504,1505,1109,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
171863540,171863540,12,45,0,0,30004,1101,1510,1505,1504,1505,1109,1905,1106,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
172079709,172079709,12,45,0,0,30004,1102,1509,1504,1505,1505,1109,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
172267646,172267646,12,45,0,0,30003,1102,1509,1489,1504,1505,1109,1906,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
172675337,172675337,12,45,0,0,30004,1102,1509,1472,1504,1505,1109,1905,1105,1505,1106,1505,1257,0,0,0,0,0,0,0,0,2
172871335,172871335,12,45,0,0,30003,1102,1509,1470,1504,1505,1111,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
173087338,173087338,12,45,0,0,30003,1102,1509,1478,1504,1505,1110,1905,1105,1505,1105,1505,1257,0,0,0,0,0,0,0,0,2
