timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
132918014,0.48589185,0.07652194,0.025084492
286278979,0.50002325,0.088487715,0.024954388
286483581,0.46931356,0.34264356,0.026419396
286683785,0.41493067,0.3646612,0.028028324
286883325,0.46336886,0.33563444,0.025454877
287086986,0.45039806,0.29805732,0.02389876
