timestamp,error_count,device_id,x,y,z,temperature,scaling,x_raw,y_raw,z_raw,is_external
133170950,0,73225,-0.024174122,0.5440918,0.28738394,39.75,0.0012195122,131,218,390,1
133284082,0,73225,-0.024174122,0.54760337,0.28971523,40.25,0.0012195122,131,219,393,1
133378816,0,73225,-0.024174122,0.5440918,0.28738394,40.25,0.0012195122,131,218,390,1
133896022,0,73225,-0.02331384,0.5721842,0.29126942,40.0,0.0012195122,132,226,395,1
133985195,0,73225,-0.021593278,0.55462646,0.29049233,40.0,0.0012195122,134,221,394,1
134104019,0,73225,-0.024174122,0.56164956,0.28893813,39.5,0.0012195122,131,223,392,1
134192018,0,73225,-0.02245356,0.5511149,0.28738394,39.5,0.0012195122,133,220,390,1
134305131,0,73225,-0.025034402,0.5511149,0.28893813,40.0,0.0012195122,130,220,392,1
134396030,0,73225,-0.02245356,0.5511149,0.28816104,40.0,0.0012195122,133,220,391,1
134506744,0,73225,-0.026754964,0.54760337,0.28816104,40.0,0.0012195122,128,219,391,1
134596019,0,73225,-0.02331384,0.5405802,0.28816104,39.5,0.0012195122,132,217,391,1
134708019,0,73225,-0.02331384,0.55462646,0.28738394,39.5,0.0012195122,132,221,390,1
134800089,0,73225,-0.025034402,0.5335571,0.28816104,39.25,0.0012195122,130,215,391,1
134910149,0,73225,-0.025034402,0.5440918,0.28816104,39.25,0.0012195122,130,218,391,1
135000023,0,73225,-0.02331384,0.5511149,0.28893813,39.25,0.0012195122,132,220,392,1
135115020,0,73225,-0.02331384,0.558138,0.28893813,40.5,0.0012195122,132,222,392,1
135204054,0,73225,-0.02331384,0.5511149,0.28893813,40.5,0.0012195122,132,220,392,1
135313048,0,73225,-0.024174122,0.5511149,0.28971523,39.75,0.0012195122,131,220,393,1
135423066,0,73225,-0.02245356,0.558138,0.28816104,39.75,0.0012195122,133,222,391,1
135513442,0,73225,-0.025034402,0.56164956,0.28660685,39.75,0.0012195122,130,223,389,1
135623018,0,73225,-0.02331384,0.5440918,0.28816104,39.75,0.0012195122,132,218,391,1
135714267,0,73225,-0.025894685,0.56164956,0.28738394,39.75,0.0012195122,129,223,390,1
135824052,0,73225,-0.024174122,0.56164956,0.28893813,39.75,0.0012195122,131,223,392,1
135912047,0,73225,-0.025894685,0.54760337,0.28816104,39.75,0.0012195122,129,219,391,1
136026021,0,73225,-0.024174122,0.5335571,0.28505266,40.0,0.0012195122,131,215,387,1
136118365,0,73225,-0.029335808,0.53004557,0.28349844,40.0,0.0012195122,125,214,385,1
136228035,0,73225,-0.02331384,0.5335571,0.27883583,40.0,0.0012195122,132,215,379,1
136322206,0,73225,-0.025034402,0.54760337,0.27883583,40.0,0.0012195122,130,219,379,1
136434141,0,73225,-0.025894685,0.54760337,0.27650455,40.0,0.0012195122,129,219,376,1
136525220,0,73225,-0.03105637,0.54760337,0.27261907,39.75,0.0012195122,123,219,371,1
136635023,0,73225,-0.028475527,0.526534,0.25940838,39.75,0.0012195122,126,213,354,1
136744018,0,73225,-0.037078336,0.5230225,0.27106488,40.25,0.0012195122,116,212,369,1
136840060,0,73225,-0.03105637,0.5195109,0.2695107,40.25,0.0012195122,123,211,367,1
136952018,0,73225,-0.030196087,0.51248777,0.26717937,40.25,0.0012195122,124,209,364,1
137040078,0,73225,-0.03363721,0.5019531,0.26717937,39.5,0.0012195122,120,206,364,1
137133322,0,73225,-0.031916652,0.4879069,0.27339616,39.5,0.0012195122,122,202,372,1
137244066,0,73225,-0.030196087,0.526534,0.27572745,39.25,0.0012195122,124,213,375,1
137359048,0,73225,-0.027615245,0.53004557,0.27339616,39.25,0.0012195122,127,214,372,1
137447090,0,73225,-0.026754964,0.53004557,0.28816104,39.25,0.0012195122,128,214,391,1
137560067,0,73225,-0.03105637,0.5195109,0.28116715,40.0,0.0012195122,123,211,382,1
137648101,0,73225,-0.026754964,0.5195109,0.27184197,40.0,0.0012195122,128,211,370,1
137760030,0,73225,-0.027615245,0.53706867,0.28427556,40.0,0.0012195122,127,216,386,1
137860131,0,73225,-0.030196087,0.51248777,0.27650455,40.0,0.0012195122,124,209,376,1
137952019,0,73225,-0.030196087,0.5195109,0.27261907,40.0,0.0012195122,124,211,371,1
138071018,0,73225,-0.029335808,0.51248777,0.27883583,40.0,0.0012195122,125,209,379,1
138160174,0,73225,-0.030196087,0.526534,0.26173967,40.0,0.0012195122,124,213,357,1
138272068,0,73225,-0.035357773,0.53004557,0.27106488,40.0,0.0012195122,118,214,369,1
139288018,0,73225,-0.028475527,0.5195109,0.27650455,39.75,0.0012195122,126,211,376,1
139378158,0,73225,-0.031916652,0.5440918,0.2695107,39.75,0.0012195122,122,218,367,1
139493435,0,73225,-0.030196087,0.526534,0.27184197,39.75,0.0012195122,124,213,370,1
139586018,0,73225,-0.035357773,0.5195109,0.27417326,40.25,0.0012195122,118,211,373,1
139693198,0,73225,-0.037938617,0.5335571,0.27417326,40.25,0.0012195122,115,215,373,1
139786267,0,73225,-0.037078336,0.51248777,0.26717937,39.75,0.0012195122,116,209,364,1
139879020,0,73225,-0.027615245,0.5230225,0.27261907,39.75,0.0012195122,127,212,371,1
139997383,0,73225,-0.026754964,0.5335571,0.26018548,39.75,0.0012195122,128,215,355,1
140091029,0,73225,-0.034497492,0.5335571,0.27417326,40.0,0.0012195122,119,215,373,1
140186115,0,73225,-0.035357773,0.5230225,0.27650455,40.0,0.0012195122,118,212,376,1
140300018,0,73225,-0.036218055,0.5335571,0.27495036,39.75,0.0012195122,117,215,374,1
140411018,0,73225,-0.024174122,0.526534,0.27028778,39.75,0.0012195122,131,213,368,1
140502144,0,73225,-0.030196087,0.5230225,0.26484808,39.75,0.0012195122,124,212,361,1
140614018,0,73225,-0.03363721,0.5335571,0.28194425,40.25,0.0012195122,120,215,383,1
140707075,0,73225,-0.03363721,0.5440918,0.27495036,40.25,0.0012195122,120,218,374,1
140800497,0,73225,-0.0387989,0.5159994,0.27339616,40.0,0.0012195122,114,210,372,1
140914018,0,73225,-0.03105637,0.5405802,0.27728164,40.0,0.0012195122,123,217,377,1
141024511,0,73225,-0.036218055,0.53004557,0.27495036,40.0,0.0012195122,117,214,374,1
141114174,0,73225,-0.031916652,0.5511149,0.27339616,40.0,0.0012195122,122,220,372,1
141227018,0,73225,-0.03363721,0.526534,0.27106488,40.0,0.0012195122,120,213,369,1
141323019,0,73225,-0.029335808,0.5405802,0.27417326,40.0,0.0012195122,125,217,373,1
141416392,0,73225,-0.025894685,0.5511149,0.264071,40.0,0.0012195122,129,220,360,1
141528398,0,73225,-0.030196087,0.526534,0.28971523,40.0,0.0012195122,124,213,393,1
141619198,0,73225,-0.027615245,0.56164956,0.29049233,40.0,0.0012195122,127,223,394,1
141734106,0,73225,-0.03105637,0.56164956,0.27805874,40.0,0.0012195122,123,223,378,1
141827035,0,73225,-0.03363721,0.5335571,0.2695107,40.5,0.0012195122,120,215,367,1
141920377,0,73225,-0.030196087,0.53004557,0.27495036,40.5,0.0012195122,124,214,374,1
142031028,0,73225,-0.030196087,0.526534,0.26251677,40.0,0.0012195122,124,213,358,1
142144855,0,73225,-0.03363721,0.5335571,0.27572745,40.0,0.0012195122,120,215,375,1
142235024,0,73225,-0.027615245,0.53706867,0.28116715,40.0,0.0012195122,127,216,382,1
142327076,0,73225,-0.027615245,0.526534,0.28349844,40.25,0.0012195122,127,213,385,1
142442019,0,73225,-0.030196087,0.5159994,0.28194425,40.25,0.0012195122,124,210,383,1
142533171,0,73225,-0.037938617,0.558138,0.27728164,40.0,0.0012195122,115,222,377,1
142643023,0,73225,-0.0387989,0.53706867,0.26717937,40.0,0.0012195122,114,216,364,1
142739030,0,73225,-0.045681145,0.558138,0.2695107,40.0,0.0012195122,106,222,367,1
142854402,0,73225,-0.057725083,0.5651611,0.27106488,40.5,0.0012195122,92,224,369,1
142950591,0,73225,-0.062026482,0.5721842,0.27106488,40.5,0.0012195122,87,226,369,1
143046651,0,73225,-0.08095267,0.589742,0.27961296,40.0,0.0012195122,65,231,380,1
143163019,0,73225,-0.09557744,0.5651611,0.27417326,40.0,0.0012195122,48,224,373,1
143259018,0,73225,-0.10590081,0.5651611,0.27883583,40.0,0.0012195122,36,224,379,1
143355022,0,73225,-0.12740783,0.56164956,0.2695107,40.0,0.0012195122,11,223,367,1
143454562,0,73225,-0.14461346,0.5405802,0.27339616,40.0,0.0012195122,-9,217,372,1
143550506,0,73225,-0.1609588,0.4984416,0.27417326,40.0,0.0012195122,-28,205,373,1
143664324,0,73225,-0.18676722,0.46683758,0.26562518,40.0,0.0012195122,-58,196,362,1
143752400,0,73225,-0.19106862,0.48439535,0.28039005,40.0,0.0012195122,-63,201,381,1
143870484,0,73225,-0.1833261,0.47386068,0.24153513,40.0,0.0012195122,-54,198,331,1
143963029,0,73225,-0.1927892,0.45630294,0.27184197,40.0,0.0012195122,-65,193,370,1
144051077,0,73225,-0.19450976,0.4598145,0.28116715,40.0,0.0012195122,-67,194,382,1
144174404,0,73225,-0.18504666,0.4598145,0.28272134,40.0,0.0012195122,-56,194,384,1
144270436,0,73225,-0.18590693,0.4879069,0.27261907,40.0,0.0012195122,-57,202,371,1
144366576,0,73225,-0.18246582,0.46683758,0.27883583,40.0,0.0012195122,-53,196,379,1
144462366,0,73225,-0.18676722,0.47034913,0.26717937,40.0,0.0012195122,-58,197,364,1
144579053,0,73225,-0.18074526,0.46332604,0.27650455,40.0,0.0012195122,-51,195,376,1
144670083,0,73225,-0.18074526,0.4598145,0.27572745,40.75,0.0012195122,-51,194,375,1
144784552,0,73225,-0.17816442,0.4879069,0.28660685,40.75,0.0012195122,-48,202,389,1
144874172,0,73225,-0.1790247,0.47737223,0.28582975,40.0,0.0012195122,-49,199,388,1
144994018,0,73225,-0.17816442,0.49141845,0.28738394,40.0,0.0012195122,-48,203,390,1
145086214,0,73225,-0.17816442,0.49141845,0.27961296,40.0,0.0012195122,-48,203,380,1
145181528,0,73225,-0.1790247,0.46683758,0.27572745,40.25,0.0012195122,-49,196,375,1
145302503,0,73225,-0.17816442,0.47386068,0.27106488,40.25,0.0012195122,-48,198,369,1
145394082,0,73225,-0.18160553,0.48439535,0.27961296,39.75,0.0012195122,-52,201,380,1
145486019,0,73225,-0.1833261,0.47386068,0.28349844,39.75,0.0012195122,-54,198,385,1
145602018,0,73225,-0.17816442,0.5019531,0.27572745,39.75,0.0012195122,-48,206,375,1
145701663,0,73225,-0.17730413,0.4808838,0.28116715,39.75,0.0012195122,-47,200,382,1
145797607,0,73225,-0.18246582,0.46332604,0.27106488,39.75,0.0012195122,-53,195,369,1
145890082,0,73225,-0.17816442,0.46683758,0.28116715,40.5,0.0012195122,-48,196,382,1
146010105,0,73225,-0.16956161,0.47386068,0.27572745,40.5,0.0012195122,-38,198,375,1
146105056,0,73225,-0.17730413,0.5054647,0.27495036,40.5,0.0012195122,-47,207,374,1
146197685,0,73225,-0.17128217,0.47034913,0.27495036,39.75,0.0012195122,-40,197,374,1
146314111,0,73225,-0.17988497,0.5089762,0.27805874,39.75,0.0012195122,-50,208,378,1
146410099,0,73225,-0.17558357,0.49493,0.27417326,40.25,0.0012195122,-45,204,373,1
146506098,0,73225,-0.17558357,0.48439535,0.27650455,40.25,0.0012195122,-45,201,376,1
146621020,0,73225,-0.17644386,0.4984416,0.27883583,40.25,0.0012195122,-46,205,379,1
146714129,0,73225,-0.17730413,0.4879069,0.27883583,40.25,0.0012195122,-47,202,379,1
146812698,0,73225,-0.17558357,0.47737223,0.28116715,40.25,0.0012195122,-45,199,382,1
146930123,0,73225,-0.18074526,0.45630294,0.2695107,40.25,0.0012195122,-51,193,367,1
147026023,0,73225,-0.17558357,0.48439535,0.28116715,40.25,0.0012195122,-45,201,382,1
147122019,0,73225,-0.17730413,0.4422567,0.2563,40.25,0.0012195122,-47,189,350,1
147236373,0,73225,-0.1790247,0.47386068,0.25241452,39.75,0.0012195122,-49,198,345,1
147330114,0,73225,-0.17816442,0.4879069,0.28505266,39.75,0.0012195122,-48,202,387,1
147425018,0,73225,-0.17128217,0.4984416,0.28893813,39.75,0.0012195122,-40,205,392,1
147538018,0,73225,-0.17730413,0.4984416,0.28349844,40.0,0.0012195122,-47,205,385,1
147634127,0,73225,-0.17558357,0.49141845,0.26640227,40.0,0.0012195122,-45,203,363,1
147727760,0,73225,-0.18160553,0.4808838,0.27728164,40.5,0.0012195122,-52,200,377,1
147841018,0,73225,-0.17644386,0.5054647,0.27961296,40.5,0.0012195122,-46,207,380,1
147930134,0,73225,-0.17816442,0.5089762,0.27184197,40.5,0.0012195122,-48,208,370,1
148050229,0,73225,-0.17816442,0.4808838,0.27261907,40.25,0.0012195122,-48,200,371,1
148146075,0,73225,-0.17988497,0.4808838,0.27417326,40.25,0.0012195122,-50,200,373,1
148242018,0,73225,-0.17386301,0.4984416,0.28194425,40.0,0.0012195122,-43,205,383,1
148354018,0,73225,-0.18418638,0.46332604,0.28116715,40.0,0.0012195122,-55,195,382,1
148444154,0,73225,-0.18160553,0.45630294,0.27650455,40.0,0.0012195122,-52,193,376,1
148538019,0,73225,-0.17816442,0.47737223,0.27572745,40.25,0.0012195122,-48,199,375,1
148658136,0,73225,-0.18160553,0.47386068,0.27261907,40.25,0.0012195122,-52,198,371,1
148754166,0,73225,-0.1833261,0.48439535,0.27961296,40.25,0.0012195122,-54,201,380,1
148844025,0,73225,-0.17730413,0.47737223,0.26717937,40.25,0.0012195122,-47,199,364,1
148960361,0,73225,-0.18074526,0.47737223,0.26562518,40.25,0.0012195122,-51,199,362,1
149053018,0,73225,-0.18246582,0.4598145,0.264071,39.5,0.0012195122,-53,194,360,1
149166023,0,73225,-0.17644386,0.47386068,0.26173967,39.5,0.0012195122,-46,198,357,1
149258088,0,73225,-0.18074526,0.49141845,0.26562518,40.0,0.0012195122,-51,203,362,1
149369208,0,73225,-0.18246582,0.4492798,0.27106488,40.0,0.0012195122,-53,191,369,1
149459030,0,73225,-0.17386301,0.45279133,0.26173967,40.0,0.0012195122,-43,192,357,1
149571024,0,73225,-0.18418638,0.46332604,0.2586313,40.25,0.0012195122,-55,195,353,1
149660037,0,73225,-0.18246582,0.44576824,0.26484808,40.25,0.0012195122,-53,190,361,1
149772018,0,73225,-0.17300272,0.47034913,0.26018548,39.5,0.0012195122,-42,197,355,1
149861019,0,73225,-0.17730413,0.46332604,0.27495036,39.5,0.0012195122,-47,195,374,1
149970019,0,73225,-0.17300272,0.45279133,0.25241452,39.75,0.0012195122,-42,192,345,1
150081055,0,73225,-0.17644386,0.4808838,0.24775192,39.75,0.0012195122,-46,200,339,1
150171023,0,73225,-0.19020835,0.4422567,0.24153513,39.75,0.0012195122,-62,189,331,1
150285131,0,73225,-0.17472328,0.4808838,0.26640227,40.5,0.0012195122,-44,200,363,1
150376018,0,73225,-0.17386301,0.49141845,0.26484808,40.5,0.0012195122,-43,203,361,1
150487337,0,73225,-0.1790247,0.47386068,0.27028778,40.25,0.0012195122,-49,198,368,1
150577019,0,73225,-0.17300272,0.47034913,0.26251677,40.25,0.0012195122,-42,197,358,1
150685024,0,73225,-0.18160553,0.47737223,0.27650455,40.25,0.0012195122,-52,199,376,1
150775567,0,73225,-0.17300272,0.47386068,0.26562518,40.25,0.0012195122,-42,198,362,1
150887387,0,73225,-0.1790247,0.47034913,0.25940838,40.25,0.0012195122,-49,197,354,1
150977152,0,73225,-0.17472328,0.47386068,0.26640227,39.75,0.0012195122,-44,198,363,1
151086018,0,73225,-0.17816442,0.47386068,0.26018548,39.75,0.0012195122,-48,198,355,1
151175885,0,73225,-0.17730413,0.4808838,0.26717937,39.75,0.0012195122,-47,200,364,1
151296020,0,73225,-0.17472328,0.48439535,0.2695107,40.75,0.0012195122,-44,201,367,1
151385024,0,73225,-0.17730413,0.46332604,0.2570771,40.75,0.0012195122,-47,195,351,1
151496018,0,73225,-0.18246582,0.4879069,0.27106488,40.0,0.0012195122,-53,202,369,1
151607426,0,73225,-0.17386301,0.47034913,0.26484808,40.0,0.0012195122,-43,197,361,1
151696532,0,73225,-0.17558357,0.49141845,0.27261907,40.0,0.0012195122,-45,203,371,1
151809019,0,73225,-0.17558357,0.4984416,0.29049233,40.0,0.0012195122,-45,205,394,1
151897075,0,73225,-0.17558357,0.53706867,0.29126942,40.0,0.0012195122,-45,216,395,1
152009040,0,73225,-0.17214245,0.53706867,0.29049233,39.75,0.0012195122,-41,216,394,1
152098420,0,73225,-0.16956161,0.5511149,0.28893813,39.75,0.0012195122,-38,220,392,1
152210018,0,73225,-0.16526021,0.51248777,0.29049233,41.0,0.0012195122,-33,209,394,1
152318402,0,73225,-0.16612048,0.51248777,0.29126942,41.0,0.0012195122,-34,209,395,1
152407595,0,73225,-0.16956161,0.4984416,0.28039005,41.0,0.0012195122,-38,205,381,1
152520023,0,73225,-0.18590693,0.47737223,0.27261907,39.75,0.0012195122,-57,199,371,1
152609019,0,73225,-0.17988497,0.4984416,0.27728164,39.75,0.0012195122,-50,205,377,1
152719257,0,73225,-0.18418638,0.48439535,0.27417326,40.0,0.0012195122,-55,201,373,1
152827091,0,73225,-0.18504666,0.41416427,0.24231222,40.0,0.0012195122,-56,181,332,1
152915160,0,73225,-0.17730413,0.5019531,0.29049233,40.5,0.0012195122,-47,206,394,1
153029023,0,73225,-0.16353963,0.5195109,0.28738394,40.5,0.0012195122,-31,211,390,1
153119597,0,73225,-0.17386301,0.47737223,0.28039005,40.5,0.0012195122,-43,199,381,1
153213021,0,73225,-0.1790247,0.48439535,0.27106488,40.25,0.0012195122,-49,201,369,1
153330205,0,73225,-0.17816442,0.47737223,0.2695107,40.25,0.0012195122,-48,199,367,1
153418185,0,73225,-0.1833261,0.46332604,0.26173967,40.25,0.0012195122,-54,195,357,1
153527076,0,73225,-0.17988497,0.4808838,0.28039005,40.25,0.0012195122,-50,200,381,1
153638109,0,73225,-0.17816442,0.4808838,0.27184197,40.25,0.0012195122,-48,200,370,1
153730631,0,73225,-0.17644386,0.4879069,0.27728164,40.25,0.0012195122,-46,202,377,1
153840057,0,73225,-0.18590693,0.5019531,0.27883583,40.25,0.0012195122,-57,206,379,1
153929019,0,73225,-0.17988497,0.5054647,0.27805874,40.75,0.0012195122,-50,207,378,1
154040112,0,73225,-0.17816442,0.48439535,0.27728164,40.75,0.0012195122,-48,201,377,1
154131021,0,73225,-0.17816442,0.4808838,0.2695107,40.75,0.0012195122,-48,200,367,1
154243021,0,73225,-0.1833261,0.4984416,0.27961296,40.25,0.0012195122,-54,205,380,1
