timestamp,error_count,device_id,x,y,z,integral_dt,x_integral,y_integral,z_integral,temperature,scaling,x_raw,y_raw,z_raw
133185916,0,1442826,0.015240413,0.09897709,-9.857557,3993,7.4724085e-05,0.00036438793,-0.039272193,48.03148,0.0047884034,23,18,2106
133289916,0,1442826,0.021740224,0.10992974,-9.861876,4000,6.907593e-05,0.0004315792,-0.03942892,48.058437,0.0047884034,20,19,2116
133389916,0,1442826,0.011643275,0.10056072,-9.855714,3955,1.855619e-05,0.00040581427,-0.039085563,48.013508,0.0047884034,19,22,2117
133903516,0,1442826,0.012061951,0.11407151,-9.853363,3937,3.628347e-05,0.00045699225,-0.038773388,48.03148,0.0047884034,16,19,2109
134003541,0,1442826,0.016495546,0.09431487,-9.853078,4025,8.306621e-05,0.0003033692,-0.039673373,48.040466,0.0047884034,26,17,2113
134106723,0,1442826,0.016745504,0.09108788,-9.8649435,4007,4.4246408e-05,0.00030215684,-0.039518688,48.028484,0.0047884034,24,21,2118
134206749,0,1442826,0.0074167717,0.11017893,-9.821563,4033,2.5149708e-05,0.00047183782,-0.039681096,48.034477,0.0047884034,14,21,2106
134306716,0,1442826,0.012638054,0.10833899,-9.85791,3983,2.8703515e-05,0.0004069655,-0.039209723,48.00153,0.0047884034,21,19,2106
134409934,0,1442826,0.01867583,0.120176524,-9.846571,4018,5.012151e-05,0.00049116916,-0.039592482,48.05245,0.0047884034,14,22,2111
134509129,0,1442826,0.011664219,0.10531412,-9.848204,3213,5.9348848e-05,0.00034055108,-0.03161647,48.022495,0.0047884034,18,18,2111
134613118,0,1442826,0.0053004613,0.10548726,-9.822461,3996,4.2321182e-05,0.00038358354,-0.039295528,48.022495,0.0047884034,21,21,2112
134713116,0,1442826,0.012448641,0.09523506,-9.841965,3993,5.7452933e-05,0.0003869512,-0.039403476,48.034477,0.0047884034,19,21,2108
134816316,0,1442826,0.008505659,0.11284016,-9.834957,3951,2.3894234e-05,0.00043371864,-0.03883197,48.040466,0.0047884034,16,23,2102
134916316,0,1442826,0.015088906,0.11025917,-9.841749,3988,4.1905e-05,0.00042295986,-0.03926306,48.022495,0.0047884034,20,18,2111
135019516,0,1442826,0.0036372682,0.100003295,-9.843537,3998,-7.5882526e-06,0.0004123151,-0.03930816,48.010513,0.0047884034,15,20,2109
135119516,0,1442826,0.017597524,0.10191263,-9.850414,3992,6.314718e-05,0.00032758794,-0.039317638,48.004524,0.0047884034,24,19,2112
135219550,0,1442826,0.01817236,0.10134561,-9.858945,4034,2.1595783e-05,0.00038918632,-0.03980927,48.016506,0.0047884034,20,20,2106
135322716,0,1442826,0.017437156,0.110256754,-9.845882,4000,5.541672e-05,0.00040449132,-0.039344124,48.00153,0.0047884034,17,18,2101
135422716,0,1442826,0.025115132,0.09506089,-9.8455105,4000,0.00012472903,0.00035324116,-0.039316356,48.073414,0.0047884034,23,18,2107
135525957,0,1442826,0.017035738,0.11728202,-9.865322,4037,1.185677e-05,0.00043172197,-0.039814495,48.02549,0.0047884034,19,20,2114
135625923,0,1442826,0.008002162,0.111697465,-9.84053,3998,2.1105921e-05,0.00041796308,-0.0393732,48.07042,0.0047884034,19,22,2114
135729116,0,1442826,0.0032720328,0.11331641,-9.839996,3993,5.355578e-05,0.0004403836,-0.039294876,48.03148,0.0047884034,17,18,2111
135829116,0,1442826,0.022986857,0.091375306,-9.852693,3957,3.5660545e-05,0.00030725935,-0.03897611,48.073414,0.0047884034,25,14,2099
135932396,0,1442826,0.02881125,0.10871736,-9.852883,4080,1.0192973e-05,0.00036697887,-0.04044053,48.07042,0.0047884034,29,19,2131
136032332,0,1442826,0.042797573,0.12795594,-9.856213,4009,-3.8896695e-05,0.00094898103,-0.039380014,48.07042,0.0047884034,2,9,2100
136135557,0,1442826,-0.037662394,0.11645645,-9.958197,3996,0.0023094488,0.0015741163,-0.03968949,48.07042,0.0047884034,-25,-66,2054
136239532,0,1442826,0.031754255,0.06960836,-10.055158,4016,-0.0015859556,0.00069996377,-0.03920243,48.046455,0.0047884034,-14,20,2001
136339522,0,1442826,-0.20089719,-0.018635185,-10.133921,3989,0.0013156733,-1.23072605e-05,-0.038100623,48.097374,0.0047884034,90,-191,1960
136442733,0,1442826,0.055682547,0.017295161,-10.328139,4017,-0.006873811,0.0010432466,-0.05077552,48.079403,0.0047884034,82,491,2124
136542716,0,1442826,-0.26296765,-0.14684924,-10.484535,4000,0.0037914454,0.001704475,-0.033483014,48.082397,0.0047884034,48,-218,1861
136645916,0,1442826,0.094632395,0.09863032,-12.505395,3991,-0.004372908,-0.0021523768,-0.047496438,48.10037,0.0047884034,-103,441,2372
136745916,0,1442826,0.38017577,-0.05079275,-11.90715,3974,-0.0001829624,-0.0013341974,-0.054589394,48.055443,0.0047884034,173,209,3160
136849116,0,1442826,0.2484865,0.17313187,-12.148869,3985,0.00065776403,9.969076e-05,-0.04543774,48.07042,0.0047884034,-47,-401,2123
136949116,0,1442826,0.3828189,-0.025756652,-11.968753,3957,0.005202501,0.0035407483,-0.050266035,48.085392,0.0047884034,-238,-258,3016
137052354,0,1442826,0.3932004,0.12036217,-13.100251,3238,-0.0010995438,-0.0018082404,-0.04565137,48.07641,0.0047884034,194,-50,2577
137152328,0,1442826,0.32767126,0.01417875,-10.961758,3981,0.004503575,-0.0015371058,-0.043479268,48.06742,0.0047884034,58,-192,2509
137255545,0,1442826,-0.095993795,-0.042014103,-9.649338,3217,0.0019029779,0.0018334638,-0.027037207,48.079403,0.0047884034,-175,-367,1725
137359516,0,1442826,0.04782796,0.11791898,-8.609018,3994,0.00055090355,0.0023062355,-0.03511837,48.10636,0.0047884034,-89,-66,1919
137459516,0,1442826,0.41486585,0.08031156,-7.835709,3994,-0.0037822356,0.00086446153,-0.038485497,48.10636,0.0047884034,-16,519,2244
137562716,0,1442826,-0.09938972,0.003402746,-5.261411,3950,0.0038908562,-0.0022437274,-0.013787163,48.10037,0.0047884034,75,-221,753
137662733,0,1442826,0.24153708,-0.073095925,-6.780188,4017,0.004021971,0.0012346664,-0.028618999,48.13032,0.0047884034,24,23,2356
137766774,0,1442826,-0.016622324,0.07260742,-6.9460287,4058,0.0024611424,-0.0013331505,-0.02080303,48.11834,0.0047884034,67,-302,1173
137865916,0,1442826,0.09980642,-0.038107097,-8.2024355,4000,-0.006636532,-2.0458276e-05,-0.041982647,48.091385,0.0047884034,34,336,1837
137969916,0,1442826,0.14091155,0.041314095,-9.437788,4000,-2.152921e-05,-0.0012454287,-0.03930032,48.11235,0.0047884034,-25,-248,2010
138069154,0,1442826,0.13415995,-0.015213457,-10.029043,3995,-0.0042870147,0.0010127227,-0.043294534,48.091385,0.0047884034,-273,127,1987
138172350,0,1442826,0.07494671,-0.23821898,-10.283466,3227,0.0021736196,0.002399939,-0.02808299,48.11235,0.0047884034,-175,-302,2149
138272332,0,1442826,0.14981423,-0.031153107,-10.659199,4016,0.003219713,0.0010109331,-0.043880485,48.127327,0.0047884034,188,-255,2313
139293116,0,1442826,-0.089352205,-0.14307386,-9.768466,4000,0.0037001306,0.0006880284,-0.034651004,48.19921,0.0047884034,174,-181,2116
139392327,0,1442826,0.03142555,0.08615757,-10.840194,3993,0.0010918598,-0.0009767739,-0.046155564,48.160275,0.0047884034,200,-142,2285
139496371,0,1442826,0.03592325,0.036761783,-10.54825,4043,0.004735153,0.00042717607,-0.039950445,48.160275,0.0047884034,151,-293,2154
139595516,0,1442826,0.30384612,0.016301425,-9.927837,4000,0.0022755652,-0.001020752,-0.042529806,48.196217,0.0047884034,142,117,2458
139699516,0,1442826,0.15560582,-0.020254077,-9.713227,3983,-0.0013807935,0.0005837836,-0.03749796,48.208195,0.0047884034,-9,17,1842
139798722,0,1442826,0.559134,-0.24927033,-9.248344,4006,-0.0026269828,0.0013680292,-0.042388745,48.196217,0.0047884034,-83,351,2547
139902716,0,1442826,-0.025642721,0.051574852,-9.676472,3994,-0.0051819636,0.00085553195,-0.037889175,48.196217,0.0047884034,-199,201,1661
140002716,0,1442826,0.16370061,-0.033027187,-9.91427,4000,-0.0012549979,0.0023921959,-0.042881746,48.18124,0.0047884034,-174,221,2213
140101923,0,1442826,0.02339896,-0.0930083,-10.702146,4007,0.0018067355,-0.0003657494,-0.03293631,48.208195,0.0047884034,-6,-268,1661
140205949,0,1442826,-0.036645938,0.12641136,-9.571214,4027,0.0024223495,0.0014889967,-0.038273163,48.172253,0.0047884034,-74,-167,2073
140309116,0,1442826,0.040457837,-0.021754025,-9.377698,3953,-0.0019153106,0.00089251716,-0.039951947,48.16926,0.0047884034,-131,34,1833
140413148,0,1442826,0.008488647,0.22037761,-9.926769,4032,-0.0021691164,0.002780172,-0.042655528,48.16327,0.0047884034,-123,76,2115
140512362,0,1442826,0.12936023,0.03008119,-10.372674,4043,0.0014016745,0.0008922926,-0.041062042,48.190224,0.0047884034,-160,148,2129
140616316,0,1442826,0.096070014,0.08401971,-9.80144,3988,0.0035875149,0.0012180785,-0.03864494,48.208195,0.0047884034,89,5,2383
140714754,0,1442826,0.03375272,-0.050753023,-9.609807,3238,-0.00067049,-0.00019087226,-0.03277055,48.235153,0.0047884034,-32,-124,2012
140819516,0,1442826,0.20009844,0.035425026,-10.499074,3979,-0.0005626832,0.0030871895,-0.035052143,48.226166,0.0047884034,-83,37,1815
140923516,0,1442826,0.19952671,0.10451573,-9.743037,4000,0.0026379763,0.0009704733,-0.042991105,48.19921,0.0047884034,165,153,2452
141022733,0,1442826,-0.068174355,0.020939894,-10.106207,4017,0.0012405051,-0.00031996693,-0.036843196,48.21119,0.0047884034,38,-457,1359
141126758,0,1442826,0.09708761,-0.031687398,-9.665528,4042,0.0005824568,0.0020707136,-0.04335347,48.214188,0.0047884034,15,-285,2363
141229916,0,1442826,0.2291307,0.19844648,-10.109949,3954,0.0037013711,-0.0012739456,-0.036848295,48.262108,0.0047884034,73,-161,2016
141329916,0,1442826,0.075653836,0.14570196,-10.495667,4000,-0.004532823,-0.0007567499,-0.03853324,48.22916,0.0047884034,-117,116,1906
141429135,0,1442826,0.07289601,0.14980417,-10.847722,3970,0.004416224,0.003767938,-0.041235447,48.265102,0.0047884034,-69,0,2455
141533123,0,1442826,0.19179928,0.022080366,-6.741278,3956,0.0015810542,0.0009917574,-0.0249026,48.24713,0.0047884034,-40,136,1349
141632328,0,1442826,-0.012134469,0.13159041,-3.797323,4005,0.0042317016,-0.0021103485,-0.017301623,48.208195,0.0047884034,151,-139,1041
141736326,0,1442826,-0.041614946,-0.1706933,-4.1471996,3998,-0.0019388918,-0.0007648638,-0.017476559,48.2681,0.0047884034,-27,104,1042
141835516,0,1442826,0.28232378,0.0958598,-7.2506995,3975,-0.0007826056,0.00024033248,-0.03613676,48.238148,0.0047884034,6,314,1986
141939527,0,1442826,-0.102827616,0.13342369,-9.163105,4011,-0.0012960276,0.0025019953,-0.039479673,48.265102,0.0047884034,20,-267,2529
142039516,0,1442826,0.18408921,0.23746885,-10.837468,4000,0.0016099139,0.0017968484,-0.04649395,48.22317,0.0047884034,212,-126,2707
142142716,0,1442826,0.17824359,0.06699525,-11.093445,4000,0.00030307774,0.00082712236,-0.047812343,48.259113,0.0047884034,-76,-232,2716
142242722,0,1442826,0.19948651,0.24001889,-9.5182705,4006,0.0042552142,-0.00028254822,-0.038105257,48.259113,0.0047884034,124,197,2350
142342766,0,1442826,0.29394582,0.17930117,-8.732418,4050,-0.007624601,0.0023549458,-0.041767903,48.2681,0.0047884034,271,227,2160
142445927,0,1442826,0.12099455,0.19522846,-6.3326716,4011,-0.0012875956,0.0030969796,-0.028424634,48.277084,0.0047884034,30,158,1020
142549116,0,1442826,0.1411014,0.17212135,-7.395425,3982,0.0044355863,-0.00012386493,-0.02818118,48.27409,0.0047884034,59,-215,1315
142649116,0,1442826,0.040102668,0.06620852,-8.75456,3958,0.002430781,0.003196836,-0.027980963,48.271095,0.0047884034,-110,-329,1602
142749116,0,1442826,0.1832454,-0.06892723,-10.094895,4000,-0.00084433454,0.00014180601,-0.050558887,48.301044,0.0047884034,189,192,3097
142852328,0,1442826,0.20947872,0.1699027,-10.400008,4012,-0.00068168354,-0.00046386928,-0.049042836,48.29805,0.0047884034,165,37,2500
142952328,0,1442826,0.17848648,0.20082428,-10.293709,4008,0.0037845394,-0.0026447466,-0.038721282,48.29206,0.0047884034,173,137,2026
143056347,0,1442826,-0.14598298,0.06392397,-9.780271,4019,0.004473692,-0.00052780786,-0.031945504,48.283073,0.0047884034,254,-307,1563
143155516,0,1442826,0.020968132,0.2038732,-9.007885,4000,0.0010198186,-0.0008709072,-0.03548679,48.28008,0.0047884034,297,137,1949
143258730,0,1442826,-0.09722996,-0.028121669,-10.011894,4014,-0.0025751793,0.0004898943,-0.041940883,48.262108,0.0047884034,-155,-37,1942
