timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
133313340,133313271,0.00090669916,0.0053367536,0.66099846,-0.0,0.0,0.0,0.0,-1.0
133317393,133317323,0.00095589826,0.0051084827,0.66103584,-0.0,0.0,0.0,0.0,-1.0
133321350,133321271,0.0010516389,0.00573143,0.66111773,-0.0,0.0,0.0,0.0,-1.0
133325347,133325278,0.0010258411,0.005263746,0.6610803,-0.0,0.0,0.0,0.0,-1.0
133329403,133329271,0.001434781,0.0049717664,0.66102064,-0.0,0.0,0.0,0.0,-1.0
133333343,133333271,0.00097197556,0.0047036577,0.66102713,-0.0,0.0,0.0,0.0,-1.0
133337416,133337345,0.00012961219,0.0048878454,0.6609506,-0.0,0.0,0.0,0.0,-1.0
133341340,133341271,-8.262158e-07,0.0051132804,0.6609139,-0.0,0.0,0.0,0.0,-1.0
133345356,133345287,0.00058060774,0.00542923,0.66090894,-0.0,0.0,0.0,0.0,-1.0
133349366,133349271,0.0008615502,0.0057969945,0.6608953,-0.0,0.0,0.0,0.0,-1.0
133353340,133353271,0.0010410037,0.0054358416,0.66093016,-0.0,0.0,0.0,0.0,-1.0
133357407,133357296,0.00068615045,0.0051038666,0.6609733,-0.0,0.0,0.0,0.0,-1.0
133361343,133361271,0.0005397654,0.0054145646,0.6610304,-0.0,0.0,0.0,0.0,-1.0
133365361,133365291,0.0010520773,0.0058916435,0.66113585,-0.0,0.0,0.0,0.0,-1.0
133369360,133369284,0.001018322,0.0053634364,0.6612204,-0.0,0.0,0.0,0.0,-1.0
133373340,133373271,0.0003289232,0.00558193,0.66124576,-0.0,0.0,0.0,0.0,-1.0
133377392,133377296,-0.00022546227,0.0054979627,0.6611831,-0.0,0.0,0.0,0.0,-1.0
133381341,133381270,0.0005815132,0.005455142,0.6611571,-0.0,0.0,0.0,0.0,-1.0
133385353,133385283,0.0014322589,0.0058244052,0.6611397,-0.0,0.0,0.0,0.0,-1.0
133389347,133389275,0.0020425762,0.0051028724,0.6610849,-0.0,0.0,0.0,0.0,-1.0
133393344,133393271,0.0013394431,0.0052830586,0.6610475,-0.0,0.0,0.0,0.0,-1.0
133397403,133397296,0.0008623922,0.005793079,0.66091686,-0.0,0.0,0.0,0.0,-1.0
133401340,133401271,0.0005794408,0.005761498,0.66080874,-0.0,0.0,0.0,0.0,-1.0
133405346,133405277,0.0006087688,0.005507174,0.6607267,-0.0,0.0,0.0,0.0,-1.0
133409340,133409271,0.00036158285,0.0052532307,0.6606592,-0.0,0.0,0.0,0.0,-1.0
133413401,133413295,0.0005596844,0.0054357946,0.6606843,-0.0,0.0,0.0,0.0,-1.0
133721354,133721284,0.00036432815,0.005767524,0.66097826,-0.0,0.0,0.0,0.0,-1.0
133725351,133725280,0.00034631515,0.0059017427,0.6609928,-0.0,0.0,0.0,0.0,-1.0
133729351,133729281,0.00065549713,0.0057783104,0.66100353,-0.0,0.0,0.0,0.0,-1.0
133733340,133733271,0.00070949574,0.00498094,0.6610249,-0.0,0.0,0.0,0.0,-1.0
133737375,133737304,0.0010408505,0.005338536,0.6610405,-0.0,0.0,0.0,0.0,-1.0
133741397,133741324,0.00087334245,0.006082035,0.6610545,-0.0,0.0,0.0,0.0,-1.0
133745350,133745277,0.0008166014,0.005999072,0.6609804,-0.0,0.0,0.0,0.0,-1.0
133749380,133749271,0.0009871209,0.0057037044,0.6609554,-0.0,0.0,0.0,0.0,-1.0
133753364,133753289,0.0008085555,0.005711034,0.660962,-0.0,0.0,0.0,0.0,-1.0
133757380,133757307,0.00080630236,0.005383574,0.6610188,-0.0,0.0,0.0,0.0,-1.0
133761365,133761292,0.00076613855,0.005718912,0.66108257,-0.0,0.0,0.0,0.0,-1.0
133813341,133813271,0.00058896624,0.006073591,0.66104674,-0.0,0.0,0.0,0.0,-1.0
133817382,133817301,0.0005321155,0.005432836,0.6610325,-0.0,0.0,0.0,0.0,-1.0
133821385,133821271,0.0009253263,0.0056862365,0.66103345,-0.0,0.0,0.0,0.0,-1.0
133825344,133825271,0.0016159092,0.0061309766,0.6610299,-0.0,0.0,0.0,0.0,-1.0
133829378,133829309,0.0016605867,0.005813708,0.6610231,-0.0,0.0,0.0,0.0,-1.0
133833377,133833271,0.00092064973,0.0055930493,0.66102225,-0.0,0.0,0.0,0.0,-1.0
133837402,133837330,0.00047184655,0.0057779416,0.66096085,-0.0,0.0,0.0,0.0,-1.0
133841380,133841277,0.00037497806,0.005456715,0.66094697,-0.0,0.0,0.0,0.0,-1.0
133845348,133845279,0.0005877628,0.005183101,0.660921,-0.0,0.0,0.0,0.0,-1.0
133849374,133849305,0.00079499837,0.0052769,0.6609659,-0.0,0.0,0.0,0.0,-1.0
133853381,133853271,0.0007735449,0.005692349,0.66106343,-0.0,0.0,0.0,0.0,-1.0
133857407,133857338,0.0014193157,0.005838011,0.6611108,-0.0,0.0,0.0,0.0,-1.0
133861387,133861271,0.0014987353,0.0059845643,0.6610296,-0.0,0.0,0.0,0.0,-1.0
133865368,133865296,0.0011011082,0.005995821,0.6609543,-0.0,0.0,0.0,0.0,-1.0
133869361,133869291,0.00067696156,0.006207473,0.6608997,-0.0,0.0,0.0,0.0,-1.0
133873357,133873288,0.00062232325,0.0062333453,0.6608938,-0.0,0.0,0.0,0.0,-1.0
133877369,133877299,0.0009479063,0.0060018436,0.6610057,-0.0,0.0,0.0,0.0,-1.0
133881340,133881271,0.001365754,0.0060777916,0.66102695,-0.0,0.0,0.0,0.0,-1.0
133885340,133885271,0.0015465645,0.0061062174,0.6610107,-0.0,0.0,0.0,0.0,-1.0
133889346,133889276,0.0010192195,0.005710687,0.6609885,-0.0,0.0,0.0,0.0,-1.0
133893345,133893273,0.001179714,0.0056702807,0.66095364,-0.0,0.0,0.0,0.0,-1.0
133897434,133897328,0.0009430866,0.005509318,0.6609706,-0.0,0.0,0.0,0.0,-1.0
133901340,133901271,0.00016277336,0.0057950015,0.661071,-0.0,0.0,0.0,0.0,-1.0
133905343,133905271,0.00028934202,0.0054962654,0.66108835,-0.0,0.0,0.0,0.0,-1.0
133909380,133909310,0.0007166761,0.005223541,0.66112214,-0.0,0.0,0.0,0.0,-1.0
133913356,133913277,0.00076522137,0.0052117705,0.6611535,-0.0,0.0,0.0,0.0,-1.0
133916568,133916499,0.0012101985,0.0051474944,0.66113037,-0.0,0.0,0.0,0.0,-1.0
133921342,133921270,0.0009010426,0.005693086,0.66109866,-0.0,0.0,0.0,0.0,-1.0
133925340,133925271,0.00084908004,0.005859763,0.66103745,-0.0,0.0,0.0,0.0,-1.0
133929375,133929277,0.0011320141,0.005983214,0.6610386,-0.0,0.0,0.0,0.0,-1.0
133933340,133933271,0.0013454206,0.0059044985,0.66110253,-0.0,0.0,0.0,0.0,-1.0
133937451,133937339,0.0009789382,0.005802432,0.6611964,-0.0,0.0,0.0,0.0,-1.0
133941340,133941271,0.0006479036,0.0057051764,0.6612383,-0.0,0.0,0.0,0.0,-1.0
133945340,133945270,-0.0005493177,0.005990677,0.00049185054,0.0,0.0,0.0,0.0,-1.0
133949406,133949289,-0.0006972434,0.0059797824,0.00036179752,0.0,0.0,0.0,0.0,-1.0
133953340,133953270,-0.00079711725,0.0057320045,0.00029767537,0.0,0.0,0.0,0.0,-1.0
133957418,133957349,-0.00058351905,0.0053723413,0.000315395,0.0,0.0,0.0,0.0,-1.0
133961350,133961281,-0.00026395917,0.005369089,0.00039568395,0.0,0.0,0.0,0.0,-1.0
133965340,133965271,-0.0003509141,0.0057391967,0.00031350486,0.0,0.0,0.0,0.0,-1.0
133969367,133969271,-0.0008275581,0.0058965026,0.00030903108,0.0,0.0,0.0,0.0,-1.0
133973365,133973296,-0.0004910891,0.006203199,0.00026393338,0.0,0.0,0.0,0.0,-1.0
133977442,133977367,-0.00011187605,0.0059894477,0.000107554195,0.0,0.0,0.0,0.0,-1.0
133981345,133981271,-0.0005653713,0.005907007,3.6153673e-05,0.0,0.0,0.0,0.0,-1.0
133985350,133985277,-0.0011875972,0.00589193,0.00012304157,0.0,0.0,0.0,0.0,-1.0
133989378,133989270,-0.0008542269,0.0059213014,0.00014967774,0.0,0.0,0.0,0.0,-1.0
133993353,133993270,-0.0009519628,0.0058777207,0.00017180822,0.0,0.0,0.0,0.0,-1.0
133997391,133997315,-0.0011365263,0.0062681474,0.00018361307,0.0,0.0,0.0,0.0,-1.0
134001387,134001271,-0.00048434624,0.005868727,0.00020694365,0.0,0.0,0.0,0.0,-1.0
134005370,134005294,-0.00025193873,0.0055059628,0.000107393134,0.0,0.0,0.0,0.0,-1.0
134009340,134009270,-0.00075271307,0.0052180127,-1.26801215e-05,0.0,0.0,0.0,0.0,-1.0
134013345,134013271,-0.00053832703,0.005516754,-1.2557654e-05,0.0,0.0,0.0,0.0,-1.0
134017434,134017360,-0.00037496575,0.005692535,0.00014286047,0.0,0.0,0.0,0.0,-1.0
134021380,134021271,-0.00036541247,0.0055342945,0.00034585487,0.0,0.0,0.0,0.0,-1.0
134025345,134025274,-0.0004500036,0.005829358,0.0004483144,0.0,0.0,0.0,0.0,-1.0
134029351,134029272,-0.00096325664,0.0060448316,0.00033759198,0.0,0.0,0.0,0.0,-1.0
134033371,134033293,-0.001123192,0.006061264,0.00017963392,0.0,0.0,0.0,0.0,-1.0
134037448,134037368,-0.00077587296,0.0057455497,0.00013915106,0.0,0.0,0.0,0.0,-1.0
134041343,134041273,-0.0005070146,0.0058891643,0.00015972926,0.0,0.0,0.0,0.0,-1.0
134045340,134045271,-0.00041148538,0.005680208,0.00025489903,0.0,0.0,0.0,0.0,-1.0
134049347,134049270,-0.00019670707,0.0057272445,0.0004044296,0.0,0.0,0.0,0.0,-1.0
134053340,134053271,-0.00030801105,0.005626353,0.00051621057,0.0,0.0,0.0,0.0,-1.0
134057403,134057330,-0.0006086376,0.006184517,0.0004691174,0.0,0.0,0.0,0.0,-1.0
134061345,134061270,-0.0006039058,0.0062420066,0.00044215165,0.0,0.0,0.0,0.0,-1.0
134065355,134065280,-0.00041461838,0.0060450644,0.00039416403,0.0,0.0,0.0,0.0,-1.0
134069340,134069271,-0.00064137176,0.006024437,0.00031925115,0.0,0.0,0.0,0.0,-1.0
134073357,134073271,-0.0010703887,0.0060001262,0.00017368817,0.0,0.0,0.0,0.0,-1.0
134077412,134077304,-0.0013999727,0.005782317,-3.320741e-05,0.0,0.0,0.0,0.0,-1.0
134081346,134081277,-0.0010801756,0.00593491,-0.0001682819,0.0,0.0,0.0,0.0,-1.0
134085380,134085273,-0.0010689035,0.0057768053,-4.4546592e-05,0.0,0.0,0.0,0.0,-1.0
134089364,134089292,-0.0010293687,0.0058032954,0.00017202356,0.0,0.0,0.0,0.0,-1.0
134093344,134093271,-0.00063116103,0.0062082554,0.0002898484,0.0,0.0,0.0,0.0,-1.0
134097400,134097303,-0.0006882189,0.006217237,0.00031272785,0.0,0.0,0.0,0.0,-1.0
134101340,134101271,-0.00032178278,0.0056998814,0.00028220756,0.0,0.0,0.0,0.0,-1.0
134105384,134105278,-0.000635354,0.0054257186,0.00038324113,0.0,0.0,0.0,0.0,-1.0
134109340,134109271,-0.0007913132,0.0062001864,0.0005107778,0.0,0.0,0.0,0.0,-1.0
134113351,134113271,-0.0008123389,0.0060657747,0.0005709537,0.0,0.0,0.0,0.0,-1.0
134117480,134117352,-0.001128514,0.0054779947,0.000517398,0.0,0.0,0.0,0.0,-1.0
134121350,134121281,-0.0009606346,0.005335262,0.0003741297,0.0,0.0,0.0,0.0,-1.0
134125370,134125301,-0.0005094003,0.0057069943,0.00027613153,0.0,0.0,0.0,0.0,-1.0
134129341,134129270,-0.00031736374,0.0057815155,0.00019823339,0.0,0.0,0.0,0.0,-1.0
134133340,134133271,-0.00024620086,0.0062232157,0.00014845836,0.0,0.0,0.0,0.0,-1.0
134137400,134137303,-0.00020897415,0.0062743686,0.00011336395,0.0,0.0,0.0,0.0,-1.0
134141340,134141271,-0.00035759303,0.005964602,0.00015016396,0.0,0.0,0.0,0.0,-1.0
134145386,134145314,-0.0009579553,0.00602723,0.00014851299,0.0,0.0,0.0,0.0,-1.0
134149341,134149271,-0.000971091,0.0061248117,0.00024234409,0.0,0.0,0.0,0.0,-1.0
134153343,134153270,-0.0005248787,0.0062224837,0.00032077366,0.0,0.0,0.0,0.0,-1.0
134157420,134157302,-8.903579e-05,0.0061426037,0.00043853946,0.0,0.0,0.0,0.0,-1.0
134161340,134161271,-0.00043038343,0.005845079,0.00043446198,0.0,0.0,0.0,0.0,-1.0
134165390,134165320,-0.00093150814,0.005802851,0.0003620897,0.0,0.0,0.0,0.0,-1.0
134173359,134173270,-0.00091529393,0.005851279,0.0002752448,0.0,0.0,0.0,0.0,-1.0
134177375,134177298,-0.0007452599,0.0064043123,0.00015684217,0.0,0.0,0.0,0.0,-1.0
134181340,134181271,-0.00052398315,0.0062405486,8.428396e-05,0.0,0.0,0.0,0.0,-1.0
134185368,134185286,-0.000119836586,0.006195459,5.4249314e-05,0.0,0.0,0.0,0.0,-1.0
134189385,134189271,-0.00025150983,0.00640974,0.000114074326,0.0,0.0,0.0,0.0,-1.0
134193364,134193282,-0.0003243331,0.00601762,0.0003136197,0.0,0.0,0.0,0.0,-1.0
134197368,134197298,-0.0006270482,0.005993315,0.00045454266,0.0,0.0,0.0,0.0,-1.0
134201343,134201271,-0.00078118185,0.006074226,0.00046087956,0.0,0.0,0.0,0.0,-1.0
134205388,134205277,-0.0007167552,0.005873555,0.00025275044,0.0,0.0,0.0,0.0,-1.0
134209343,134209273,-0.0005335932,0.0058110086,1.8737177e-05,0.0,0.0,0.0,0.0,-1.0
134213340,134213271,-0.0008915677,0.006032579,-4.0874347e-05,0.0,0.0,0.0,0.0,-1.0
134217370,134217301,-0.0006774757,0.006227012,6.569011e-05,0.0,0.0,0.0,0.0,-1.0
134221362,134221287,-0.00029983203,0.0059659802,7.735386e-05,0.0,0.0,0.0,0.0,-1.0
134225377,134225277,-3.3965996e-05,0.0060215676,-3.613443e-05,0.0,0.0,0.0,0.0,-1.0
134229377,134229302,-0.0005740175,0.0058729267,-9.1376096e-05,0.0,0.0,0.0,0.0,-1.0
134233347,134233278,-0.000662638,0.005872008,-9.462391e-05,0.0,0.0,0.0,0.0,-1.0
134237372,134237303,-0.0008621166,0.005630727,1.7561546e-05,0.0,0.0,0.0,0.0,-1.0
134241340,134241271,-0.00058048754,0.005597024,0.00012551197,0.0,0.0,0.0,0.0,-1.0
134245385,134245278,-0.0005227752,0.0061202277,0.0002251341,0.0,0.0,0.0,0.0,-1.0
134249346,134249277,-0.00047091546,0.0063438294,0.0003204061,0.0,0.0,0.0,0.0,-1.0
134253380,134253271,-0.0004270953,0.006111456,0.00023072309,0.0,0.0,0.0,0.0,-1.0
134257430,134257345,-0.00086756964,0.005579415,0.00015050493,0.0,0.0,0.0,0.0,-1.0
134261345,134261274,-0.00086932525,0.0066192565,6.24965e-05,0.0,0.0,0.0,0.0,-1.0
134265378,134265277,-0.0010155041,0.007009242,-3.5040325e-06,0.0,0.0,0.0,0.0,-1.0
134269340,134269270,-0.00089220854,0.0062791794,-4.070665e-05,0.0,0.0,0.0,0.0,-1.0
134273391,134273277,-0.00032512145,0.006039017,9.355105e-05,0.0,0.0,0.0,0.0,-1.0
134277369,134277296,-0.00014626016,0.005754389,0.00025270172,0.0,0.0,0.0,0.0,-1.0
134281352,134281279,-0.00040739795,0.005495519,0.00035916068,0.0,0.0,0.0,0.0,-1.0
134285405,134285295,-0.00034194696,0.0054920292,0.00031928334,0.0,0.0,0.0,0.0,-1.0
134289340,134289271,0.000106026084,0.005900296,0.00028509324,0.0,0.0,0.0,0.0,-1.0
134293402,134293333,-0.000713792,0.0058922153,0.0003118181,0.0,0.0,0.0,0.0,-1.0
134297372,134297296,-0.0010497385,0.0064188386,0.00030245003,0.0,0.0,0.0,0.0,-1.0
134301355,134301286,-0.0013698,0.0063482164,0.0002646792,0.0,0.0,0.0,0.0,-1.0
134305349,134305276,-0.0011141505,0.0064509506,0.00030844886,0.0,0.0,0.0,0.0,-1.0
134309340,134309271,-0.0008113985,0.0066688084,0.0002682325,0.0,0.0,0.0,0.0,-1.0
134313370,134313298,-0.00068175956,0.0064664157,0.00018456034,0.0,0.0,0.0,0.0,-1.0
134317366,134317296,-0.00051770284,0.0060439915,9.250477e-05,0.0,0.0,0.0,0.0,-1.0
134321341,134321272,-0.00081802305,0.005929442,5.9152826e-05,0.0,0.0,0.0,0.0,-1.0
134325347,134325277,-0.0009102027,0.005446696,-4.761113e-05,0.0,0.0,0.0,0.0,-1.0
134329340,134329271,-0.0008125964,0.005974737,-0.00022497105,0.0,0.0,0.0,0.0,-1.0
134333369,134333300,-0.0006377381,0.0067570275,-0.00023145508,0.0,0.0,0.0,0.0,-1.0
134337402,134337296,-0.00082864705,0.00653107,-7.64413e-05,0.0,0.0,0.0,0.0,-1.0
134341363,134341291,-0.00074797083,0.0059053944,0.00012590566,0.0,0.0,0.0,0.0,-1.0
134345350,134345271,-0.0013146161,0.005682305,0.00027872925,0.0,0.0,0.0,0.0,-1.0
134349340,134349270,-0.0012992996,0.006136291,0.00033861244,0.0,0.0,0.0,0.0,-1.0
134353373,134353277,-0.000462519,0.0062295026,0.00028071232,0.0,0.0,0.0,0.0,-1.0
134357413,134357296,2.5926043e-05,0.0065402,0.00014834035,0.0,0.0,0.0,0.0,-1.0
134361340,134361270,-0.00025830857,0.006348322,3.687962e-05,0.0,0.0,0.0,0.0,-1.0
134365348,134365271,-0.00025368985,0.006080012,1.5717862e-05,0.0,0.0,0.0,0.0,-1.0
134369343,134369271,0.00033314637,0.006020403,9.965797e-05,0.0,0.0,0.0,0.0,-1.0
134373388,134373277,-0.00064621103,0.005700415,0.00015354065,0.0,0.0,0.0,0.0,-1.0
134377406,134377332,-0.0011646651,0.005974947,0.00020926635,0.0,0.0,0.0,0.0,-1.0
134381340,134381271,-0.0011372262,0.005752904,0.00026656827,0.0,0.0,0.0,0.0,-1.0
134385353,134385271,-0.0011051043,0.0057147285,0.00017807595,0.0,0.0,0.0,0.0,-1.0
134389340,134389271,-0.0013207186,0.006161438,0.00013096788,0.0,0.0,0.0,0.0,-1.0
134393373,134393276,-0.00085578545,0.0063215485,0.00017940403,0.0,0.0,0.0,0.0,-1.0
134397396,134397311,-0.00027005238,0.0062926263,0.00018900093,0.0,0.0,0.0,0.0,-1.0
134401419,134401310,-0.0004956049,0.006932996,0.00012801788,0.0,0.0,0.0,0.0,-1.0
134405340,134405271,-0.00064988795,0.0065444354,0.00018415663,0.0,0.0,0.0,0.0,-1.0
134409342,134409271,-0.00083585724,0.0059996895,0.00039031394,0.0,0.0,0.0,0.0,-1.0
134413384,134413277,-0.00078696763,0.006343543,0.0005609519,0.0,0.0,0.0,0.0,-1.0
134417380,134417311,-0.0010292901,0.0062773996,0.0005385625,0.0,0.0,0.0,0.0,-1.0
134421428,134421320,-0.0006765843,0.006205492,0.00038960658,0.0,0.0,0.0,0.0,-1.0
134428565,134428485,-0.00023669649,0.006717289,9.795416e-05,0.0,0.0,0.0,0.0,-1.0
134433374,134433278,-0.00013242607,0.006690842,8.748933e-05,0.0,0.0,0.0,0.0,-1.0
134437371,134437302,-0.000854472,0.0062051173,2.9760535e-05,0.0,0.0,0.0,0.0,-1.0
134441408,134441302,-0.000978207,0.005883142,2.6321692e-05,0.0,0.0,0.0,0.0,-1.0
134445340,134445271,-0.00053975114,0.0059058038,6.626107e-05,0.0,0.0,0.0,0.0,-1.0
134449340,134449271,-0.00087190926,0.0057873856,0.0001279487,0.0,0.0,0.0,0.0,-1.0
134453349,134453277,-0.0008174038,0.0058325147,0.00012769228,0.0,0.0,0.0,0.0,-1.0
134457366,134457296,-0.0011381588,0.0058690566,0.00011121978,0.0,0.0,0.0,0.0,-1.0
134461390,134461321,-0.00089521427,0.006197148,0.00019511544,0.0,0.0,0.0,0.0,-1.0
134465344,134465271,-0.00028163096,0.0061342916,0.00014624793,0.0,0.0,0.0,0.0,-1.0
134469344,134469271,-0.00033037207,0.0067164847,0.00011917461,0.0,0.0,0.0,0.0,-1.0
134473346,134473277,-0.00061212265,0.0070882896,7.388417e-05,0.0,0.0,0.0,0.0,-1.0
134477366,134477296,-0.000912715,0.006753041,0.00012644369,0.0,0.0,0.0,0.0,-1.0
134481394,134481322,-0.0007340423,0.0063670576,0.00018040791,0.0,0.0,0.0,0.0,-1.0
134485341,134485271,-0.000876783,0.0056983586,0.00029518813,0.0,0.0,0.0,0.0,-1.0
134489340,134489271,-0.0011106068,0.0056137997,0.0003171131,0.0,0.0,0.0,0.0,-1.0
134493347,134493277,-0.0006738573,0.005603008,0.0002461332,0.0,0.0,0.0,0.0,-1.0
134497375,134497296,-0.00037485946,0.00569964,0.00017192539,0.0,0.0,0.0,0.0,-1.0
134501381,134501270,-0.0005012711,0.0062778345,0.00018200323,0.0,0.0,0.0,0.0,-1.0
134505377,134505271,-0.0008323217,0.006572925,0.0002543903,0.0,0.0,0.0,0.0,-1.0
134509362,134509287,-0.00074605213,0.0059691896,0.0002765046,0.0,0.0,0.0,0.0,-1.0
134513350,134513277,-0.00029616107,0.0062632007,0.00019022082,0.0,0.0,0.0,0.0,-1.0
134517370,134517296,-0.00029646262,0.0062753055,3.0447873e-05,0.0,0.0,0.0,0.0,-1.0
134521375,134521274,-0.0005605835,0.0062667863,-1.8357854e-05,0.0,0.0,0.0,0.0,-1.0
134525380,134525270,-0.0009145536,0.0064484156,3.461318e-05,0.0,0.0,0.0,0.0,-1.0
134529366,134529291,-0.0014032861,0.0065444587,7.556908e-05,0.0,0.0,0.0,0.0,-1.0
134533341,134533271,-0.0015218895,0.006422555,0.0001395271,0.0,0.0,0.0,0.0,-1.0
134537393,134537321,-0.00061623077,0.0061163595,0.00010314059,0.0,0.0,0.0,0.0,-1.0
134541384,134541277,-0.00034596192,0.0061062477,0.00012084207,0.0,0.0,0.0,0.0,-1.0
134545353,134545284,-0.00041891646,0.006371002,0.00019494761,0.0,0.0,0.0,0.0,-1.0
134549351,134549281,-0.0009314986,0.0065591005,0.00028520776,0.0,0.0,0.0,0.0,-1.0
134553353,134553271,-0.00064945745,0.0063095675,0.00030671468,0.0,0.0,0.0,0.0,-1.0
134557390,134557321,-0.000490234,0.005760966,0.0002694994,0.0,0.0,0.0,0.0,-1.0
134561383,134561277,-0.00069791387,0.006341018,0.00022386627,0.0,0.0,0.0,0.0,-1.0
134565392,134565320,-0.00083203363,0.0066874367,0.0001777277,0.0,0.0,0.0,0.0,-1.0
134569349,134569280,-0.0006100959,0.0066126585,0.0002453468,0.0,0.0,0.0,0.0,-1.0
134573351,134573282,-0.00043551088,0.006532888,0.00028594438,0.0,0.0,0.0,0.0,-1.0
134577368,134577298,-0.00041004008,0.0065317154,0.00034490833,0.0,0.0,0.0,0.0,-1.0
134581384,134581277,-0.0003203519,0.0063324682,0.00038211685,0.0,0.0,0.0,0.0,-1.0
134585353,134585284,-0.0005346174,0.005792482,0.00031836054,0.0,0.0,0.0,0.0,-1.0
134589390,134589295,-0.0006845259,0.0066392347,0.00023327999,0.0,0.0,0.0,0.0,-1.0
134593343,134593271,-0.0006708458,0.006801036,0.00017294553,0.0,0.0,0.0,0.0,-1.0
134597388,134597318,-0.0006150679,0.0062779454,0.0001525643,0.0,0.0,0.0,0.0,-1.0
134601346,134601276,-0.00012429681,0.006340856,0.00018695917,0.0,0.0,0.0,0.0,-1.0
134605340,134605271,-0.00066184375,0.006488143,0.0002716432,0.0,0.0,0.0,0.0,-1.0
134609386,134609280,-0.001208024,0.0066689076,0.00027949916,0.0,0.0,0.0,0.0,-1.0
134613340,134613271,-0.0011018167,0.006800547,0.00014231741,0.0,0.0,0.0,0.0,-1.0
134617408,134617338,-0.0012328184,0.0061781066,-2.3516597e-05,0.0,0.0,0.0,0.0,-1.0
134621431,134621312,-0.0008805397,0.0058471607,9.373581e-05,0.0,0.0,0.0,0.0,-1.0
134625350,134625281,-0.0006930622,0.0063731507,0.00021247119,0.0,0.0,0.0,0.0,-1.0
134629402,134629332,-0.00089597603,0.0066842143,0.0001341188,0.0,0.0,0.0,0.0,-1.0
134633360,134633280,-0.0009123801,0.0063403416,7.0390284e-05,0.0,0.0,0.0,0.0,-1.0
134637403,134637330,-0.00032869677,0.0067182244,4.609412e-05,0.0,0.0,0.0,0.0,-1.0
134641359,134641277,-0.00031063255,0.0072887605,1.4789271e-05,0.0,0.0,0.0,0.0,-1.0
134645339,134645270,-0.0003635717,0.0072754566,2.0139073e-06,0.0,0.0,0.0,0.0,-1.0
