timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
657728074,0.5309369,0.047027577,0.034933515
657931016,0.42902997,0.29362273,0.051567875
658130906,0.33068606,0.31619015,0.034472633
658331125,0.3693613,0.32444328,0.03811128
658535462,0.37584803,0.31811723,0.039020374
