timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
101511572,nan,nan,nan,-1.356092,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101531602,nan,nan,nan,-1.3560828,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101631756,nan,nan,nan,-1.3560797,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101732012,nan,nan,nan,-1.3560514,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101832016,nan,nan,nan,-1.3560863,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101932076,nan,nan,nan,-1.3561739,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102032177,nan,nan,nan,-1.3563126,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102132196,nan,nan,nan,-1.3563955,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102232283,nan,nan,nan,-1.3565186,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102332426,nan,nan,nan,-1.3566419,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102432606,nan,nan,nan,-1.3566848,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102532736,nan,nan,nan,-1.3567886,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102652853,nan,nan,nan,-1.3570079,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102752909,nan,nan,nan,-1.3572152,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102852947,nan,nan,nan,-1.3573812,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102953003,nan,nan,nan,-1.357659,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103053110,nan,nan,nan,-1.3579233,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103153221,nan,nan,nan,-1.3580632,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103253422,nan,nan,nan,-1.3581276,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103353624,nan,nan,nan,-1.3582174,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103453740,nan,nan,nan,-1.3582534,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103553779,nan,nan,nan,-1.3582766,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103653824,nan,nan,nan,-1.3583142,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103753846,nan,nan,nan,-1.358361,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103853931,nan,nan,nan,-1.3584083,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103954027,nan,nan,nan,-1.3584461,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104054154,nan,nan,nan,-1.3583978,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104174301,nan,nan,nan,-1.3583617,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104274384,nan,nan,nan,-1.3583524,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104374465,nan,nan,nan,-1.3583518,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104474560,nan,nan,nan,-1.3583729,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104574629,nan,nan,nan,-1.3583686,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104674718,nan,nan,nan,-1.3583499,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104774854,nan,nan,nan,-1.3584062,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104875005,nan,nan,nan,-1.3584229,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104975444,nan,nan,nan,-1.3584949,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105095456,nan,nan,nan,-1.3584875,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105195338,nan,nan,nan,-1.3584633,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105295434,nan,nan,nan,-1.3584901,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105395438,nan,nan,nan,-1.3585565,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105495568,nan,nan,nan,-1.3586067,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105595689,nan,nan,nan,-1.3586195,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105695811,nan,nan,nan,-1.35871,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105796323,nan,nan,nan,-1.3587937,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105896299,nan,nan,nan,-1.3589494,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105996311,nan,nan,nan,-1.35913,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106096366,nan,nan,nan,-1.3593495,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106196404,nan,nan,nan,-1.359508,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106296445,nan,nan,nan,-1.3595428,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106396703,nan,nan,nan,-1.3594851,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106516812,nan,nan,nan,-1.3593909,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106616854,nan,nan,nan,-1.3593115,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106717152,nan,nan,nan,-1.3592557,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106817151,nan,nan,nan,-1.3593214,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106917091,nan,nan,nan,-1.3594229,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107017153,nan,nan,nan,-1.3595111,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107117215,nan,nan,nan,-1.3595892,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107217346,nan,nan,nan,-1.3596343,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107317930,nan,nan,nan,-1.3596914,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107417638,nan,nan,nan,-1.3598138,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107517901,nan,nan,nan,-1.3600067,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107617720,nan,nan,nan,-1.3601458,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107718462,nan,nan,nan,-1.3601773,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107817868,nan,nan,nan,-1.3601588,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107917971,nan,nan,nan,-1.3601483,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108038454,nan,nan,nan,-1.3600388,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108138348,nan,nan,nan,-1.3600346,0.0,nan,nan,2.3899782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
108239249,nan,nan,nan,-1.3600346,0.0,nan,nan,2.2048573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
108338523,nan,nan,nan,-1.3600346,0.0,nan,nan,2.022855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
108438643,nan,nan,nan,-1.3600346,0.0,nan,nan,1.8393017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1289455
108538596,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,1.6560527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16155359
108638794,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,1.4723581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19494721
108738780,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,1.2890486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22830811
108839513,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,1.1044484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26282048
108939130,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,0.92188865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29690212
109039240,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,0.7382052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324306
109159416,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,0.5180732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3726949
109259469,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,0.3345547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40645516
109359602,nan,nan,0.018834189,-1.3600346,0.0,nan,nan,0.15088405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44424474
