timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
100765471,0.7789329,-0.0035828406,0.0037364108,-0.627086,-0.024482226,0.020618567,-0.010718821,-0.018866563,0.014785665,0.09099883,-1.1476835e-06,-4.1586277e-06,4.4865433e-06,0.0002344073,-0.00062661385,0.0020739455,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.8550097e-11,8.301039e-06,0.0017629988,1.5473222e-05,7.528895e-05,7.426069e-05,2.2959757e-05,0.0050227577,0.0050223297,0.012072134,0.0071457652,0.0071456716,0.061699264,9.912712e-12,9.9130695e-12,1.846866e-11,1.7509187e-06,1.8061602e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1195468,0.24839337,0.053395987,0.0,0.00038284244,0.0021111744,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
100965471,0.7788618,-0.003582065,0.003732978,-0.62717426,-0.02411585,0.020405063,-0.011809778,-0.01878506,0.015010493,0.08742543,-1.1766418e-06,-4.123101e-06,4.5059523e-06,0.00023462936,-0.0006267796,0.002074465,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,4.104174e-11,8.502021e-06,0.001209672,1.5471353e-05,7.528958e-05,7.426075e-05,2.2956512e-05,0.0050422703,0.005041765,0.012081571,0.0071696076,0.0071694762,0.061716534,9.915074e-12,9.915467e-12,1.8466947e-11,1.7509044e-06,1.8061503e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.11974591,0.24842812,0.0071747163,0.0,0.0003772445,0.035785463,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
101173471,0.77886885,-0.0035123383,0.003720922,-0.6271661,-0.023434553,0.020738384,-0.016187059,-0.01837316,0.0149983065,0.073483646,-1.2087276e-06,-4.083208e-06,4.469435e-06,0.00023513299,-0.00062650326,0.0020786354,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,4.063114e-11,8.421286e-06,0.0008394963,1.547775e-05,7.528412e-05,7.425445e-05,2.2965703e-05,0.005009175,0.005008597,0.012023468,0.0070743724,0.007074211,0.0611667,9.9107614e-12,9.911193e-12,1.8469429e-11,1.7508905e-06,1.80614e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.11894782,0.24731903,0.034448568,0.0,0.00037277574,0.012168984,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
101373515,0.77882224,-0.0035009272,0.0037120583,-0.62722397,-0.023167076,0.02230303,-0.017821787,-0.018705104,0.015704112,0.06668282,-1.2345431e-06,-4.0501714e-06,4.4633425e-06,0.00023528456,-0.00062657706,0.0020799343,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.95666e-11,8.421358e-06,0.00059838116,1.54766e-05,7.530297e-05,7.427258e-05,2.2961953e-05,0.0051045907,0.0051039294,0.012146274,0.0072938763,0.0072936662,0.06213037,9.921613e-12,9.922071e-12,1.8467831e-11,1.7508787e-06,1.8061309e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.120778896,0.24925964,0.05038229,0.0,0.00037968185,0.00033951047,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
101581471,0.77891916,-0.0034724732,0.0036978659,-0.62710387,-0.021811541,0.023591941,-0.017346492,-0.018369358,0.01614647,0.06867378,-1.2643e-06,-4.0105715e-06,4.384853e-06,0.00023507749,-0.0006265732,0.00207746,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.8121437e-11,8.090307e-06,0.0005023465,1.5454993e-05,7.5307296e-05,7.427663e-05,2.2934282e-05,0.0051112613,0.005110533,0.012172776,0.007335295,0.007335046,0.06237648,9.920765e-12,9.921251e-12,1.8457484e-11,1.7508652e-06,1.8061198e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12112118,0.24975283,0.03819925,0.0,0.0003728979,0.016372826,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
101781477,0.77879673,-0.0034625784,0.0037094643,-0.6272559,-0.021001043,0.02538063,-0.018905204,-0.017808465,0.016688084,0.06530736,-1.291685e-06,-3.9718934e-06,4.429889e-06,0.00023502053,-0.0006270582,0.0020775297,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.7512816e-11,8.125874e-06,0.00063949556,1.5480453e-05,7.531051e-05,7.42791e-05,2.2969445e-05,0.0050998535,0.005099076,0.012165295,0.0073180567,0.0073177726,0.062315274,9.918412e-12,9.9189225e-12,1.8468914e-11,1.7508519e-06,1.8061093e-06,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12097863,0.24963027,0.082882516,0.0,0.00035803174,0.00046290967,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
101980706,0.7787399,-0.0034528251,0.003700339,-0.62732655,-0.020287149,0.027283786,-0.021593634,-0.017277729,0.017433956,0.054424714,-1.3175999e-06,-3.9327997e-06,4.439631e-06,0.00023516463,-0.00062720245,0.0020801604,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.8030423e-11,7.9743495e-06,0.0020599873,1.545242e-05,7.531733e-05,7.428537e-05,2.2927441e-05,0.005102245,0.00510142,0.012167349,0.0073206313,0.007320308,0.062303327,9.918699e-12,9.9192295e-12,1.8454759e-11,1.7508389e-06,1.8060973e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.120999746,0.24960634,0.029617997,0.0,0.0003450092,0.0015401997,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
102190271,0.7786847,-0.0034262927,0.0037151715,-0.6273952,-0.018746933,0.028377216,-0.018882483,-0.016478885,0.018088436,0.059941463,-1.3443131e-06,-3.8884027e-06,4.4409e-06,0.00023473318,-0.00062772934,0.0020761867,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.59708e-11,7.756869e-06,0.0017863564,1.5459627e-05,7.531711e-05,7.428447e-05,2.2936352e-05,0.005055905,0.0050550564,0.012102105,0.0072028963,0.0072025475,0.061717466,9.91582e-12,9.916367e-12,1.8460431e-11,1.7508241e-06,1.8060844e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.120022684,0.24843,0.026414445,0.0,0.00036199292,0.026032316,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
102390296,0.7786611,-0.0034361992,0.0036976733,-0.6274246,-0.01904424,0.029532136,-0.020218987,-0.016043438,0.019057889,0.05402242,-1.3671219e-06,-3.8469097e-06,4.43747e-06,0.00023469285,-0.0006279072,0.0020769478,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.416666e-11,7.969091e-06,0.0011785566,1.5457332e-05,7.532666e-05,7.429354e-05,2.2934772e-05,0.0050723944,0.0050715297,0.012115278,0.007231991,0.007231606,0.061799083,9.918917e-12,9.919476e-12,1.846086e-11,1.7508119e-06,1.8060729e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.120264694,0.24859421,0.025760893,0.0,0.00038195975,0.010916558,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
102590271,0.7785133,-0.0034054222,0.0036732885,-0.6276082,-0.019539582,0.03076538,-0.024871754,-0.015737593,0.01996463,0.036511127,-1.3887206e-06,-3.8039834e-06,4.51583e-06,0.00023501417,-0.0006281856,0.0020825353,0.14609265,1.6798086e-08,0.29791352,0.0,0.0,0.0,0.0,0.0,3.339691e-11,7.79522e-06,0.0015658741,1.5455338e-05,7.5333366e-05,7.429954e-05,2.293225e-05,0.005078542,0.00507767,0.012124072,0.0072468338,0.0072464217,0.061836246,9.919109e-12,9.919668e-12,1.8459435e-11,1.7508005e-06,1.806062e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.120387934,0.24866895,0.051583633,0.0,0.0004052197,0.03816229,0.0,0.0,0.0,0.015983,0,0,0,165,24,0,0,0
