timestamp,load,ram_usage
100260115,0.386778,0.7312398
101261405,0.5015152,0.77249867
102263943,0.4487961,0.77780044
103265592,0.44795346,0.7780723
104266489,0.45719504,0.7780723
105267413,0.45499188,0.7780723
106267168,0.44973123,0.7780723
107268116,0.45322978,0.7780723
108269116,0.4507802,0.7780723
109271442,0.44786543,0.7780723
110272116,0.44986862,0.7780723
111274686,0.45380092,0.7780723
112276325,0.45692706,0.7780723
113277121,0.4556225,0.7780723
114277542,0.45143652,0.7780723
115278655,0.44931936,0.7780723
117280240,0.4393509,0.7780723
118281128,0.4464417,0.7780723
119281565,0.45189148,0.7780723
120282487,0.45310462,0.7780723
121284614,0.45845503,0.7780723
122286617,0.45216018,0.7780723
123287283,0.44929475,0.7780723
124288116,0.458843,0.7780723
125289120,0.45137066,0.7780723
126290404,0.44497573,0.7780723
127291305,0.4510101,0.7780723
128292156,0.4499762,0.7780723
129293252,0.45565337,0.7780723
130294279,0.45341855,0.7780723
131295168,0.4522758,0.7780723
132296156,0.45133567,0.7780723
133297567,0.45177108,0.7780723
134298797,0.4531672,0.7780723
135299388,0.44703186,0.7780723
136300124,0.44593155,0.7780723
137301638,0.4487381,0.7780723
138302731,0.450769,0.7780723
139305258,0.4603541,0.7780723
140305385,0.45944673,0.7780723
141306336,0.45370656,0.7780723
142307215,0.44907093,0.7780723
144309889,0.45013326,0.7780723
145310554,0.4421847,0.7780723
146311222,0.4435318,0.7780723
147312295,0.4499418,0.7780723
148313116,0.4501196,0.7780723
149314529,0.45603514,0.7780723
150316318,0.46063203,0.7780723
151317625,0.45717186,0.7780723
152317974,0.44752723,0.7780723
153319244,0.44673443,0.7780723
154320116,0.45615882,0.7780723
155321854,0.45787245,0.7780723
156323137,0.44539016,0.7780723
157324392,0.44654804,0.7780723
158325116,0.44631028,0.7780723
159326164,0.45335966,0.7780723
160328418,0.44907397,0.7780723
161329171,0.4579891,0.7780723
162330198,0.46255398,0.7780723
163331244,0.45291293,0.7780723
164334798,0.45005244,0.7780723
165335515,0.45348608,0.7780723
166336157,0.45499307,0.7780723
167337559,0.45535302,0.7780723
168339694,0.4487086,0.7780723
169340410,0.4442588,0.7780723
170341253,0.44134337,0.7780723
171343265,0.45102036,0.7780723
172344190,0.44929433,0.7780723
173345227,0.4550972,0.7780723
174346382,0.4586975,0.7780723
175349667,0.45545268,0.7780723
176350211,0.45438236,0.7780723
177351168,0.4486763,0.7780723
178352931,0.45313352,0.7780723
179354212,0.4554792,0.7780723
180355216,0.45353645,0.7780723
181356334,0.456079,0.7780723
182357116,0.44624788,0.7780723
183358492,0.4403416,0.7780723
184359357,0.447545,0.7780723
185360258,0.4508341,0.7780723
186361116,0.44692057,0.7780723
187363956,0.4514134,0.7780723
188364706,0.45063627,0.7780723
189365394,0.45829898,0.7780723
190365404,0.45737725,0.7780723
191366212,0.45848906,0.7780723
192367262,0.4474663,0.7780723
193370006,0.4504373,0.7780723
194371201,0.45078206,0.7780723
195372254,0.45494956,0.7780723
196373635,0.45817924,0.7780723
197374385,0.45427525,0.7780723
198375185,0.45182443,0.7780723
199376148,0.4465899,0.7780723
200376126,0.44663393,0.7780723
201379235,0.44488853,0.7780723
202380147,0.44610983,0.7780723
204382240,0.44811428,0.7780723
205386186,0.44913524,0.7780723
206388149,0.4528811,0.7780723
207389116,0.45964068,0.7780723
208390185,0.45731568,0.7780723
209393668,0.45785314,0.7780723
210394232,0.4568345,0.7780723
211395407,0.45165598,0.7780723
212396818,0.44752932,0.7780723
213397248,0.44609165,0.7780723
214398170,0.45212835,0.7780723
215399189,0.45157975,0.7780723
216400200,0.45318776,0.7780723
217401988,0.45447767,0.7780723
218403775,0.45545936,0.7780723
219404142,0.4555186,0.7780723
220405218,0.44570535,0.7780723
221406467,0.4427122,0.7780723
222407303,0.44520557,0.7780723
223408116,0.44345307,0.7780723
224409255,0.44214588,0.7780723
225412250,0.44702917,0.7780723
226413223,0.45157957,0.7780723
227415206,0.44902712,0.7780723
228416160,0.44829303,0.7780723
229417142,0.4479308,0.7780723
230420746,0.45257473,0.7780723
231421117,0.45507067,0.7780723
232422702,0.45382673,0.7780723
233424733,0.46291494,0.7780723
234425116,0.4578424,0.7780723
235426226,0.45372427,0.7780723
236428715,0.45994967,0.7780723
237429657,0.45871574,0.7780723
238430229,0.45542705,0.7780723
239431357,0.45300597,0.7780723
240432799,0.45152366,0.7780723
241433207,0.44856387,0.7780723
242434185,0.44804204,0.7780723
243435223,0.44698387,0.7780723
244437846,0.45244563,0.7780723
245439164,0.45028555,0.7780723
246440857,0.450572,0.7780723
247441807,0.4498555,0.7780723
248442380,0.4561534,0.7780723
249443186,0.45549226,0.7780723
250444157,0.45242327,0.7780723
251446810,0.45641136,0.7780723
252447371,0.45746887,0.7780723
253448120,0.45559496,0.7780723
254449723,0.45522916,0.7780723
255450547,0.4571159,0.7780723
256451223,0.45734894,0.7780723
257452334,0.45153886,0.7780723
258453211,0.45361322,0.7780723
259454389,0.4505974,0.7780723
260455425,0.4515397,0.7780723
261456116,0.44662672,0.7780723
262457116,0.44531566,0.7780723
263458498,0.44691467,0.7780723
264459223,0.44457138,0.7780723
265460152,0.44253165,0.7780723
266461116,0.44340348,0.7780723
267461218,0.4449075,0.7780723
268463544,0.4488852,0.7780723
269464116,0.44806105,0.7780723
270465116,0.44252247,0.7780723
271465119,0.44529802,0.7780723
272466691,0.4436406,0.7780723
273467261,0.44285357,0.7780723
274468157,0.44396234,0.7780723
275469223,0.44824547,0.7780723
276470998,0.44733977,0.7780723
277472382,0.44619757,0.7780723
278473116,0.44242686,0.7780723
279474448,0.44633514,0.7780723
280475228,0.4531157,0.7780723
281476247,0.48744738,0.7780723
282477243,0.48527414,0.7780723
283480594,0.48583162,0.7780723
284481123,0.4838354,0.7780723
285483295,0.45171762,0.7780723
286484191,0.44514513,0.7780723
287485238,0.44095123,0.7780723
289487350,0.44889003,0.7780723
290488410,0.44560164,0.7780723
291490391,0.44406885,0.7780723
292491316,0.44680053,0.7780723
293492179,0.44497025,0.7780723
294493117,0.44514483,0.7780723
295495240,0.43977523,0.7780723
296496126,0.4477324,0.7780723
297497411,0.45284462,0.7780723
298498586,0.44980425,0.7780723
299499261,0.45645756,0.7780723
300500123,0.4556154,0.7780723
301500225,0.45814985,0.7780723
302501986,0.4556489,0.7780723
303503446,0.45139718,0.7780723
304504119,0.457074,0.7780723
305505828,0.4547369,0.7780723
306506370,0.45411044,0.7780723
307507321,0.45724875,0.7780723
308508221,0.4578228,0.7780723
309510642,0.4596948,0.7780723
310511209,0.44710356,0.7780723
311511197,0.4522518,0.7780723
312513424,0.45224452,0.7780723
313514383,0.44927216,0.7780723
314515294,0.45096672,0.7780723
316521105,0.4440989,0.7780723
317522185,0.44581044,0.7780723
318523242,0.44634366,0.7780723
319525643,0.4589886,0.7780723
320526692,0.45757985,0.7780723
321528382,0.45782125,0.7780723
322529168,0.46044683,0.7780723
323530217,0.45936388,0.7780723
324532581,0.45966768,0.7780723
325532253,0.45506966,0.7780723
326533265,0.4598521,0.7780723
327536089,0.45258898,0.7780723
328537351,0.45067108,0.7780723
329538185,0.45423853,0.7780723
330539329,0.4490407,0.7780723
331540165,0.44899225,0.7780723
332541567,0.44850075,0.7780723
333543151,0.4476894,0.7780723
334544116,0.44685405,0.7780723
335545165,0.44402122,0.7780723
336548116,0.44984353,0.7780723
337549149,0.44898504,0.7780723
338550548,0.44481993,0.7780723
339551190,0.445691,0.7780723
340552206,0.45033014,0.7780723
341553897,0.45608604,0.7780723
342554542,0.4557436,0.7780723
343555271,0.45887148,0.7780723
344556116,0.4527526,0.7780723
345557220,0.45420837,0.7780723
346558344,0.45227313,0.7780723
347559245,0.44899696,0.7780723
348561687,0.44798213,0.7780723
349562322,0.4485268,0.7780723
350564004,0.45449752,0.7780723
351565152,0.46032,0.7780723
352566305,0.4600494,0.7780723
353568565,0.45929605,0.7780723
354569264,0.46025348,0.7780723
355570190,0.44858283,0.7780723
356572120,0.44880736,0.7780723
357573116,0.4505275,0.7780723
358574186,0.45155442,0.7780723
359576126,0.45304835,0.7780723
360577263,0.44369686,0.7780723
361579767,0.4487698,0.7780723
362580463,0.4457119,0.7780723
363581822,0.4402331,0.7780723
364582593,0.45310646,0.7780723
365583481,0.45705813,0.7780723
366584306,0.45275867,0.7780723
367586979,0.49010962,0.7780723
368588787,0.49333954,0.7780723
369589592,0.49268234,0.7780723
370590186,0.46818888,0.7780723
371591271,0.44887412,0.7780723
372592431,0.45981097,0.7780723
373593542,0.4579267,0.77895594
374594366,0.45987678,0.77895594
375595227,0.44960713,0.77895594
376596593,0.45268983,0.77895594
377597353,0.44919616,0.7790919
378598190,0.45334792,0.7790919
379600117,0.45353395,0.7790919
380601391,0.45141286,0.7790919
381603479,0.45114094,0.7790919
382604191,0.44713086,0.7790919
383605808,0.4598416,0.7790919
384606387,0.4621845,0.7790919
385607259,0.45033455,0.7790919
386609906,0.457085,0.7790919
387609625,0.45835066,0.7790919
388610190,0.45322484,0.7790919
389611174,0.45312887,0.7790919
390612592,0.46143556,0.7790919
391612344,0.46653682,0.7790919
392613206,0.46017098,0.7790919
393614190,0.45455974,0.7790919
394617207,0.46139407,0.7790919
396620117,0.44255102,0.7790919
397621117,0.45208293,0.7790919
398622805,0.45215416,0.7790919
399623312,0.45281935,0.7790919
400624117,0.4568162,0.7790919
401625728,0.46359873,0.7790919
402626308,0.45986694,0.7790919
403627371,0.45711386,0.7790919
404629723,0.45240778,0.7790919
405630439,0.45767313,0.7790919
406632419,0.46229547,0.7790919
407633171,0.463161,0.7790919
408634369,0.46037573,0.7790919
409636001,0.45989436,0.7790919
410637169,0.4549526,0.7790919
411638401,0.45416158,0.7790919
412639186,0.45099074,0.7790919
413640117,0.4536034,0.7790919
