timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
219106459,inf,0,0,0,0,0
220120058,inf,0,0,0,0,0
221129063,inf,0,0,0,0,0
222137071,inf,0,0,0,0,0
223148066,inf,0,0,0,0,0
224158236,inf,0,0,0,0,0
225165070,inf,0,0,0,0,0
226175174,inf,0,0,0,0,0
227189103,inf,0,0,0,0,0
228116059,inf,0,0,0,0,1
228322059,inf,0,0,0,0,0
229334157,inf,0,0,0,0,0
230338124,inf,0,0,0,0,0
231343135,inf,0,0,0,0,0
232352058,inf,0,0,0,0,0
233361058,inf,0,0,0,0,0
234368058,inf,0,0,0,0,0
235377058,inf,0,0,0,0,0
236384094,inf,0,0,0,0,0
237391344,inf,0,0,0,0,0
238396067,inf,0,0,0,0,0
239407134,inf,0,0,0,0,0
240425063,inf,0,0,0,0,0
241442058,inf,0,0,0,0,0
242456738,inf,0,0,0,0,0
243472753,inf,0,0,0,0,0
244487165,inf,0,0,0,0,0
245502058,inf,0,0,0,0,0
246522155,inf,0,0,0,0,0
247536738,inf,0,0,0,0,0
248552064,inf,0,0,0,0,0
249562058,inf,0,0,0,0,0
250574058,inf,0,0,0,0,0
251590547,inf,0,0,0,0,0
252609578,inf,0,0,0,0,0
253617535,inf,0,0,0,0,0
254442168,inf,0,0,0,0,1
255460103,inf,0,0,0,0,1
256471142,inf,0,0,0,0,1
257484059,inf,0,0,0,0,1
258496112,inf,0,0,0,0,1
258642256,inf,0,0,0,0,0
259658616,inf,0,0,0,0,0
260668103,inf,0,0,0,0,0
261678610,inf,0,0,0,0,0
262683215,inf,0,0,0,0,0
263693058,inf,0,0,0,0,0
264699202,inf,0,0,0,0,0
265711145,inf,0,0,0,0,0
266725070,inf,0,0,0,0,0
267738511,inf,0,0,0,0,0
268749071,inf,0,0,0,0,0
269759218,inf,0,0,0,0,0
270775172,inf,0,0,0,0,0
271785114,inf,0,0,0,0,0
272800058,inf,0,0,0,0,0
273811221,inf,0,0,0,0,0
274816070,inf,0,0,0,0,0
275826525,inf,0,0,0,0,0
276831138,inf,0,0,0,0,0
277844065,inf,0,0,0,0,0
278858422,inf,0,0,0,0,0
279869058,inf,0,0,0,0,0
280883135,inf,0,0,0,0,0
281898346,inf,0,0,0,0,0
282914332,inf,0,0,0,0,0
283925090,inf,0,0,0,0,0
284942649,inf,0,0,0,0,0
285954359,inf,0,0,0,0,0
286964062,inf,0,0,0,0,0
287975604,inf,0,0,0,0,0
288981058,inf,0,0,0,0,0
289994213,inf,0,0,0,0,0
290996059,inf,0,0,0,0,0
292008062,inf,0,0,0,0,0
293015208,inf,0,0,0,0,0
294021058,inf,0,0,0,0,0
295031137,inf,0,0,0,0,0
296044058,inf,0,0,0,0,0
297051175,inf,0,0,0,0,0
298060069,inf,0,0,0,0,0
299073677,inf,0,0,0,0,0
299781836,inf,0,0,0,0,1
300788065,inf,0,0,0,0,1
301491219,inf,0,0,0,0,0
302494356,inf,0,0,0,0,0
303508088,inf,0,0,0,0,0
304516103,inf,0,0,0,0,0
305527137,inf,0,0,0,0,0
306534451,inf,0,0,0,0,0
307549905,inf,0,0,0,0,0
308558385,inf,0,0,0,0,0
309576071,inf,0,0,0,0,0
310586058,inf,0,0,0,0,0
311589421,inf,0,0,0,0,0
312603202,inf,0,0,0,0,0
313616758,inf,0,0,0,0,0
314617099,inf,0,0,0,0,0
316649063,inf,0,0,0,0,0
317650063,inf,0,0,0,0,0
318653840,inf,0,0,0,0,0
319662123,inf,0,0,0,0,0
320667386,inf,0,0,0,0,0
321678058,inf,0,0,0,0,0
322690127,inf,0,0,0,0,0
323696069,inf,0,0,0,0,0
324700729,inf,0,0,0,0,0
325709069,inf,0,0,0,0,0
326716068,inf,0,0,0,0,0
327720072,inf,0,0,0,0,0
328729560,inf,0,0,0,0,0
329744060,inf,0,0,0,0,0
330749058,inf,0,0,0,0,0
331757058,inf,0,0,0,0,0
332768061,inf,0,0,0,0,0
333779195,inf,0,0,0,0,0
334787209,inf,0,0,0,0,0
335798386,inf,0,0,0,0,0
336811257,inf,0,0,0,0,0
337821124,inf,0,0,0,0,0
338838194,inf,0,0,0,0,0
339851135,inf,0,0,0,0,0
340867818,inf,0,0,0,0,0
341881839,inf,0,0,0,0,0
342813705,inf,0,0,0,0,1
343826149,inf,0,0,0,0,1
344839108,inf,0,0,0,0,1
345796761,inf,0,0,0,0,0
346814061,inf,0,0,0,0,0
347831167,inf,0,0,0,0,0
348842091,inf,0,0,0,0,0
349858165,inf,0,0,0,0,0
350871357,inf,0,0,0,0,0
351880881,inf,0,0,0,0,0
352881058,inf,0,0,0,0,0
353888463,inf,0,0,0,0,0
354892058,inf,0,0,0,0,0
355896142,inf,0,0,0,0,0
356902158,inf,0,0,0,0,0
357911446,inf,0,0,0,0,0
358920310,inf,0,0,0,0,0
359926063,inf,0,0,0,0,0
360939383,inf,0,0,0,0,0
361950344,inf,0,0,0,0,0
362963148,inf,0,0,0,0,0
363968058,inf,0,0,0,0,0
364977902,inf,0,0,0,0,0
365991135,inf,0,0,0,0,0
367003176,inf,0,0,0,0,0
368025032,inf,0,0,0,0,0
369043118,inf,0,0,0,0,0
370048977,inf,0,0,0,0,0
371065644,inf,0,0,0,0,0
371997377,inf,0,0,0,0,1
372350059,inf,0,0,1,0,1
372637059,inf,0,0,0,1,1
372968819,inf,1,0,0,0,1
372988059,inf,1,0,0,0,0
373997058,inf,1,0,0,0,0
376010058,inf,1,0,0,0,0
377024058,inf,1,0,0,0,0
378033061,inf,1,0,0,0,0
379044067,inf,1,0,0,0,0
380048056,inf,1,0,0,0,0
380871175,inf,0,0,1,0,0
381281057,inf,0,0,0,0,0
382291134,inf,0,0,0,0,0
383306200,inf,0,0,0,0,0
384320060,inf,0,0,0,0,0
385323161,inf,0,0,0,0,0
386335108,inf,0,0,0,0,0
387353902,inf,0,0,0,0,0
387581056,inf,0,1,0,0,0
387767109,inf,0,0,0,0,0
388769735,inf,0,0,0,0,0
389781056,inf,0,0,0,0,0
390790056,inf,0,0,0,0,0
391798056,inf,0,0,0,0,0
392809766,inf,0,0,0,0,0
393821056,inf,0,0,0,0,0
394833067,inf,0,0,0,0,0
396856055,inf,0,0,0,0,0
397864059,inf,0,0,0,0,0
398879523,inf,0,0,0,0,0
399886062,inf,0,0,0,0,0
400897510,inf,0,0,0,0,0
401913549,inf,0,0,0,0,0
402927108,inf,0,0,0,0,0
403946182,inf,0,0,0,0,0
404966056,inf,0,0,0,0,0
405980931,inf,0,0,0,0,0
406990061,inf,0,0,0,0,0
407994062,inf,0,0,0,0,0
409005072,inf,0,0,0,0,0
410016089,inf,0,0,0,0,0
411024056,inf,0,0,0,0,0
412031181,inf,0,0,0,0,0
413043642,inf,0,0,0,0,0
414052093,inf,0,0,0,0,0
415064060,inf,0,0,0,0,0
416075132,inf,0,0,0,0,0
417087111,inf,0,0,0,0,0
418092844,inf,0,0,0,0,0
419113121,inf,0,0,0,0,0
420127405,inf,0,0,0,0,0
421131436,inf,0,0,0,0,0
422136295,inf,0,0,0,0,0
423151132,inf,0,0,0,0,0
424164058,inf,0,0,0,0,0
425172056,inf,0,0,0,0,0
426177059,inf,0,0,0,0,0
427187111,inf,0,0,0,0,0
428198058,inf,0,0,0,0,0
429210059,inf,0,0,0,0,0
430225647,inf,0,0,0,0,0
431242056,inf,0,0,0,0,0
432258435,inf,0,0,0,0,0
433268068,inf,0,0,0,0,0
434281427,inf,0,0,0,0,0
435284057,inf,0,0,0,0,0
436288107,inf,0,0,0,0,0
437294056,inf,0,0,0,0,0
438303298,inf,0,0,0,0,0
439317055,inf,0,0,0,0,0
440327142,inf,0,0,0,0,0
441342055,inf,0,0,0,0,0
442354418,inf,0,0,0,0,0
443370234,inf,0,0,0,0,0
444390061,inf,0,0,0,0,0
445398066,inf,0,0,0,0,0
446405068,inf,0,0,0,0,0
447416060,inf,0,0,0,0,0
448428273,inf,0,0,0,0,0
449439359,inf,0,0,0,0,0
450449055,inf,0,0,0,0,0
451461148,inf,0,0,0,0,0
452473987,inf,0,0,0,0,0
453483259,inf,0,0,0,0,0
454495108,inf,0,0,0,0,0
455513125,inf,0,0,0,0,0
456524062,inf,0,0,0,0,0
457532264,inf,0,0,0,0,0
458535142,inf,0,0,0,0,0
459542147,inf,0,0,0,0,0
460552056,inf,0,0,0,0,0
461564060,inf,0,0,0,0,0
462583555,inf,0,0,0,0,0
463594056,inf,0,0,0,0,0
464605922,inf,0,0,0,0,0
465619108,inf,0,0,0,0,0
466638019,inf,0,0,0,0,0
467651373,inf,0,0,0,0,0
468666096,inf,0,0,0,0,0
469678059,inf,0,0,0,0,0
470687521,inf,0,0,0,0,0
471708060,inf,0,0,0,0,0
472712056,inf,0,0,0,0,0
473719133,inf,0,0,0,0,0
474734056,inf,0,0,0,0,0
475743110,inf,0,0,0,0,0
476762056,inf,0,0,0,0,0
477763409,inf,0,0,0,0,0
478768324,inf,0,0,0,0,0
479778055,inf,0,0,0,0,0
480787213,inf,0,0,0,0,0
481798639,inf,0,0,0,0,0
482805069,inf,0,0,0,0,0
483811137,inf,0,0,0,0,0
484826501,inf,0,0,0,0,0
485842351,inf,0,0,0,0,0
486857592,inf,0,0,0,0,0
487875389,inf,0,0,0,0,0
488882197,inf,0,0,0,0,0
489891629,inf,0,0,0,0,0
490906082,inf,0,0,0,0,0
491923347,inf,0,0,0,0,0
492934426,inf,0,0,0,0,0
493943355,inf,0,0,0,0,0
494954065,inf,0,0,0,0,0
495962060,inf,0,0,0,0,0
496983115,inf,0,0,0,0,0
497996920,inf,0,0,0,0,0
498998056,inf,0,0,0,0,0
500009056,inf,0,0,0,0,0
501019566,inf,0,0,0,0,0
502027136,inf,0,0,0,0,0
503041059,inf,0,0,0,0,0
504054060,inf,0,0,0,0,0
505062056,inf,0,0,0,0,0
506083112,inf,0,0,0,0,0
507099503,inf,0,0,0,0,0
508112553,inf,0,0,0,0,0
509121056,inf,0,0,0,0,0
510133733,inf,0,0,0,0,0
511139142,inf,0,0,0,0,0
512148101,inf,0,0,0,0,0
513159159,inf,0,0,0,0,0
514173548,inf,0,0,0,0,0
515190056,inf,0,0,0,0,0
516191112,inf,0,0,0,0,0
517198056,inf,0,0,0,0,0
518211187,inf,0,0,0,0,0
519227137,inf,0,0,0,0,0
520238411,inf,0,0,0,0,0
521245077,inf,0,0,0,0,0
522253584,inf,0,0,0,0,0
523261585,inf,0,0,0,0,0
524268820,inf,0,0,0,0,0
525286300,inf,0,0,0,0,0
526294061,inf,0,0,0,0,0
527302056,inf,0,0,0,0,0
528310167,inf,0,0,0,0,0
529321091,inf,0,0,0,0,0
530332060,inf,0,0,0,0,0
531346682,inf,0,0,0,0,0
532354056,inf,0,0,0,0,0
533372847,inf,0,0,0,0,0
534386056,inf,0,0,0,0,0
535393057,inf,0,0,0,0,0
536402056,inf,0,0,0,0,0
537408115,inf,0,0,0,0,0
538420086,inf,0,0,0,0,0
539432055,inf,0,0,0,0,0
540442179,inf,0,0,0,0,0
541452718,inf,0,0,0,0,0
542463108,inf,0,0,0,0,0
543473137,inf,0,0,0,0,0
544480055,inf,0,0,0,0,0
545488057,inf,0,0,0,0,0
546496132,inf,0,0,0,0,0
547505056,inf,0,0,0,0,0
548512065,inf,0,0,0,0,0
549519536,inf,0,0,0,0,0
550537060,inf,0,0,0,0,0
551547381,inf,0,0,0,0,0
552556178,inf,0,0,0,0,0
553559208,inf,0,0,0,0,0
554565056,inf,0,0,0,0,0
555575306,inf,0,0,0,0,0
556582669,inf,0,0,0,0,0
557594060,inf,0,0,0,0,0
558613685,inf,0,0,0,0,0
559627396,inf,0,0,0,0,0
561646188,inf,0,0,0,0,0
562664060,inf,0,0,0,0,0
563678353,inf,0,0,0,0,0
564690055,inf,0,0,0,0,0
565704255,inf,0,0,0,0,0
566718056,inf,0,0,0,0,0
567729074,inf,0,0,0,0,0
568737065,inf,0,0,0,0,0
569748052,inf,0,0,0,0,0
570762690,inf,0,0,0,0,0
571771135,inf,0,0,0,0,0
572781416,inf,0,0,0,0,0
573793843,inf,0,0,0,0,0
575823473,inf,0,0,0,0,0
576830060,inf,0,0,0,0,0
577838056,inf,0,0,0,0,0
578847184,inf,0,0,0,0,0
579856056,inf,0,0,0,0,0
580864948,inf,0,0,0,0,0
581879108,inf,0,0,0,0,0
582900763,inf,0,0,0,0,0
583915369,inf,0,0,0,0,0
584925097,inf,0,0,0,0,0
585928075,inf,0,0,0,0,0
586941060,inf,0,0,0,0,0
587956056,inf,0,0,0,0,0
588968056,inf,0,0,0,0,0
589986056,inf,0,0,0,0,0
591006056,inf,0,0,0,0,0
592012057,inf,0,0,0,0,0
593025716,inf,0,0,0,0,0
594033055,inf,0,0,0,0,0
595042361,inf,0,0,0,0,0
596050056,inf,0,0,0,0,0
597054490,inf,0,0,0,0,0
598072761,inf,0,0,0,0,0
599086055,inf,0,0,0,0,0
600096061,inf,0,0,0,0,0
601111313,inf,0,0,0,0,0
602121070,inf,0,0,0,0,0
603136154,inf,0,0,0,0,0
604152067,inf,0,0,0,0,0
605169684,inf,0,0,0,0,0
606180079,inf,0,0,0,0,0
607193063,inf,0,0,0,0,0
608206056,inf,0,0,0,0,0
609213067,inf,0,0,0,0,0
610225056,inf,0,0,0,0,0
611240067,inf,0,0,0,0,0
612252743,inf,0,0,0,0,0
613269101,inf,0,0,0,0,0
614285056,inf,0,0,0,0,0
615296282,inf,0,0,0,0,0
616308060,inf,0,0,0,0,0
617317065,inf,0,0,0,0,0
618334450,inf,0,0,0,0,0
619342676,inf,0,0,0,0,0
620357733,inf,0,0,0,0,0
621367422,inf,0,0,0,0,0
622375156,inf,0,0,0,0,0
623391136,inf,0,0,0,0,0
624401056,inf,0,0,0,0,0
625408056,inf,0,0,0,0,0
626315133,inf,0,0,1,0,0
626606057,inf,0,0,0,1,0
626937063,inf,1,0,0,0,0
627955109,inf,1,0,0,0,0
628965074,inf,1,0,0,0,0
629978056,inf,1,0,0,0,0
630988029,inf,1,0,0,0,0
631997103,inf,1,0,0,0,0
633007136,inf,1,0,0,0,0
634014159,inf,1,0,0,0,0
635026060,inf,1,0,0,0,0
636037059,inf,1,0,0,0,0
637044058,inf,1,0,0,0,0
638053071,inf,1,0,0,0,0
639064059,inf,1,0,0,0,0
640070056,inf,1,0,0,0,0
641081614,inf,1,0,0,0,0
642097230,inf,1,0,0,0,0
643106129,inf,1,0,0,0,0
644119498,inf,1,0,0,0,0
645133101,inf,1,0,0,0,0
646144130,inf,1,0,0,0,0
647153855,inf,1,0,0,0,0
648163108,inf,1,0,0,0,0
649179108,inf,1,0,0,0,0
650190056,inf,1,0,0,0,0
651203146,inf,1,0,0,0,0
652219146,inf,1,0,0,0,0
653231344,inf,1,0,0,0,0
654243136,inf,1,0,0,0,0
655262059,inf,1,0,0,0,0
656277097,inf,1,0,0,0,0
657279544,inf,1,0,0,0,0
658291262,inf,1,0,0,0,0
