timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
101269259,5.2883787,0.0,0,0,1,0,0,0,0
101779259,5.240039,0.0,0,0,1,0,0,0,0
102279259,5.2271485,0.0,0,0,1,0,0,0,0
102779259,5.240039,0.0,0,0,1,0,0,0,0
103279260,5.2110353,0.0,0,0,1,0,0,0,0
103779261,5.2335935,0.0,0,0,1,0,0,0,0
104279259,5.220703,0.0,0,0,1,0,0,0,0
104789266,5.22876,0.0,0,0,1,0,0,0,0
105289259,5.2110353,0.0,0,0,1,0,0,0,0
105789301,5.2094235,0.0,0,0,1,0,0,0,0
106289259,5.2142577,0.0,0,0,1,0,0,0,0
106789259,5.21748,0.0,0,0,1,0,0,0,0
107299259,5.2239256,0.0,0,0,1,0,0,0,0
107799265,5.219092,0.0,0,0,1,0,0,0,0
108299259,5.243262,0.0,0,0,1,0,0,0,0
108799259,5.235205,0.0,0,0,1,0,0,0,0
109309259,5.2126465,0.0,0,0,1,0,0,0,0
109809259,5.2078123,0.0,0,0,1,0,0,0,0
110309259,5.2094235,0.0,0,0,1,0,0,0,0
110819268,5.194922,0.0,0,0,1,0,0,0,0
111309259,5.2029786,0.0,0,0,1,0,0,0,0
111819259,5.2078123,0.0,0,0,1,0,0,0,0
112319259,5.2110353,0.0,0,0,1,0,0,0,0
112819265,5.219092,0.0,0,0,1,0,0,0,0
113329259,5.215869,0.0,0,0,1,0,0,0,0
113829259,5.2094235,0.0,0,0,1,0,0,0,0
114329259,5.1788087,0.0,0,0,1,0,0,0,0
114829259,5.196533,0.0,0,0,1,0,0,0,0
115329259,5.1723633,0.0,0,0,1,0,0,0,0
115829272,5.2078123,0.0,0,0,1,0,0,0,0
116839259,5.196533,0.0,0,0,1,0,0,0,0
117339259,5.1852536,0.0,0,0,1,0,0,0,0
117839259,5.215869,0.0,0,0,1,0,0,0,0
118339259,5.194922,0.0,0,0,1,0,0,0,0
118839259,5.165918,0.0,0,0,1,0,0,0,0
119349294,5.1836424,0.0,0,0,1,0,0,0,0
119849259,5.1981444,0.0,0,0,1,0,0,0,0
120349266,5.2029786,0.0,0,0,1,0,0,0,0
120849259,5.170752,0.0,0,0,1,0,0,0,0
121349259,5.20459,0.0,0,0,1,0,0,0,0
121849259,5.2078123,0.0,0,0,1,0,0,0,0
122349259,5.1481934,0.0,0,0,1,0,0,0,0
122849263,5.1836424,0.0,0,0,1,0,0,0,0
123349259,5.1997557,0.0,0,0,1,0,0,0,0
123849259,5.1884766,0.0,0,0,1,0,0,0,0
124359305,5.2110353,0.0,0,0,1,0,0,0,0
124859259,5.191699,0.0,0,0,1,0,0,0,0
125359259,5.194922,0.0,0,0,1,0,0,0,0
125859259,5.201367,0.0,0,0,1,0,0,0,0
126359259,5.170752,0.0,0,0,1,0,0,0,0
126859264,5.190088,0.0,0,0,1,0,0,0,0
127359259,5.2078123,0.0,0,0,1,0,0,0,0
127859259,5.194922,0.0,0,0,1,0,0,0,0
128359259,5.1981444,0.0,0,0,1,0,0,0,0
128859259,5.1868653,0.0,0,0,1,0,0,0,0
129359314,5.196533,0.0,0,0,1,0,0,0,0
129859266,5.2142577,0.0,0,0,1,0,0,0,0
130359259,5.1933103,0.0,0,0,1,0,0,0,0
