timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
100822561,-29.51471,33.489998,101680.0,1.2081265
100844018,-29.92691,33.489998,101685.0,1.208186
100855151,-30.09602,33.489998,101687.0,1.2082098
100866221,-29.847641,33.489998,101684.0,1.2081741
100887137,-30.17529,33.489998,101688.0,1.2082217
100898331,-29.430155,33.489998,101679.0,1.2081147
100909021,-29.92691,33.489998,101685.0,1.208186
100930187,-30.09602,33.489998,101687.0,1.2082098
100941024,-30.17529,33.489998,101688.0,1.2082217
100952018,-29.92691,33.489998,101685.0,1.208186
100973404,-30.011465,33.5,101686.0,1.208198
100983420,-30.011465,33.5,101686.0,1.208198
100994193,-30.17529,33.5,101688.0,1.2082217
101015019,-30.09602,33.5,101687.0,1.2082098
101026345,-30.011465,33.5,101686.0,1.208198
101036029,-30.259844,33.5,101688.99,1.2082335
101057018,-29.51471,33.489998,101680.0,1.2081265
101068023,-29.678534,33.489998,101682.0,1.2081504
101079099,-29.92691,33.489998,101685.0,1.208186
101101018,-30.17529,33.5,101688.0,1.2082217
101111790,-30.17529,33.5,101688.0,1.2082217
101122332,-29.430155,33.5,101679.0,1.2081147
101144030,-30.428951,33.5,101691.0,1.2082573
101154062,-29.847641,33.5,101684.0,1.2081741
101164018,-30.011465,33.5,101686.0,1.208198
101185018,-29.92691,33.5,101685.0,1.208186
101196018,-30.259844,33.5,101688.99,1.2082335
101207018,-30.011465,33.5,101686.0,1.208198
101229018,-30.17529,33.5,101688.0,1.2082217
101240060,-30.259844,33.5,101688.99,1.2082335
101250321,-29.92691,33.5,101685.0,1.208186
101272018,-30.011465,33.5,101686.0,1.208198
101282172,-29.92691,33.5,101685.0,1.208186
101293024,-29.92691,33.5,101685.0,1.208186
101315102,-29.847641,33.5,101684.0,1.2081741
101327136,-30.259844,33.5,101688.99,1.2082335
101338336,-29.847641,33.5,101684.0,1.2081741
101359154,-30.259844,33.5,101688.99,1.2082335
101370185,-30.09602,33.5,101687.0,1.2082098
101381403,-30.259844,33.5,101688.99,1.2082335
101402073,-30.011465,33.51,101686.0,1.208198
101412039,-29.847641,33.51,101684.0,1.2081741
101423031,-29.847641,33.51,101684.0,1.2081741
101444018,-30.50822,33.51,101692.0,1.2082692
101455377,-30.011465,33.51,101686.0,1.208198
101466315,-29.763088,33.51,101682.99,1.2081622
101487180,-30.344398,33.51,101690.0,1.2082454
101498165,-30.17529,33.51,101688.0,1.2082217
101509023,-29.92691,33.51,101685.0,1.208186
101530207,-29.92691,33.51,101685.0,1.208186
101541030,-30.011465,33.51,101686.0,1.208198
101552030,-29.847641,33.51,101684.0,1.2081741
101573018,-29.92691,33.51,101685.0,1.208186
101584021,-29.847641,33.51,101684.0,1.2081741
101594174,-29.847641,33.51,101684.0,1.2081741
101616018,-30.17529,33.51,101688.0,1.2082217
101626310,-29.763088,33.51,101682.99,1.2081622
101636023,-29.847641,33.51,101684.0,1.2081741
101658164,-29.92691,33.52,101685.0,1.208186
101669018,-29.763088,33.52,101682.99,1.2081622
101680018,-30.17529,33.52,101688.0,1.2082217
101701018,-30.09602,33.51,101687.0,1.2082098
101711369,-30.011465,33.51,101686.0,1.208198
101722134,-29.92691,33.51,101685.0,1.208186
101744018,-29.92691,33.52,101685.0,1.208186
101755141,-29.92691,33.52,101685.0,1.208186
101766759,-30.17529,33.52,101688.0,1.2082217
101788018,-30.09602,33.52,101687.0,1.2082098
101799195,-30.011465,33.52,101686.0,1.208198
101810162,-30.17529,33.52,101688.0,1.2082217
101832059,-30.09602,33.52,101687.0,1.2082098
101843018,-29.847641,33.52,101684.0,1.2081741
101854963,-30.17529,33.52,101688.0,1.2082217
101875019,-29.92691,33.51,101685.0,1.208186
101885922,-30.011465,33.51,101686.0,1.208198
101896018,-30.09602,33.51,101687.0,1.2082098
101917018,-29.92691,33.52,101685.0,1.208186
101928025,-30.17529,33.52,101688.0,1.2082217
101939148,-29.763088,33.52,101682.99,1.2081622
101960063,-30.17529,33.52,101688.0,1.2082217
101970329,-30.17529,33.52,101688.0,1.2082217
101981984,-30.011465,33.52,101686.0,1.208198
102002305,-29.92691,33.52,101685.0,1.208186
102014604,-30.259844,33.52,101688.99,1.2082335
102025264,-30.011465,33.52,101686.0,1.208198
102046018,-29.847641,33.52,101684.0,1.2081741
102057366,-30.09602,33.52,101687.0,1.2082098
102067106,-29.678534,33.52,101682.0,1.2081504
102091018,-29.763088,33.52,101682.99,1.2081622
102103510,-30.17529,33.52,101688.0,1.2082217
102114023,-29.763088,33.52,101682.99,1.2081622
102136018,-30.17529,33.53,101688.0,1.2082217
102147494,-30.09602,33.53,101687.0,1.2082098
102158018,-29.847641,33.53,101684.0,1.2081741
102180035,-30.09602,33.52,101687.0,1.2082098
102192400,-30.011465,33.52,101686.0,1.208198
102203131,-29.763088,33.52,101682.99,1.2081622
102226068,-30.011465,33.52,101686.0,1.208198
102237367,-30.17529,33.52,101688.0,1.2082217
102247966,-30.09602,33.52,101687.0,1.2082098
102269023,-30.17529,33.52,101688.0,1.2082217
102280352,-29.92691,33.52,101685.0,1.208186
102291018,-29.678534,33.52,101682.0,1.2081504
102314022,-30.17529,33.53,101688.0,1.2082217
102325370,-30.011465,33.53,101686.0,1.208198
102336224,-29.92691,33.53,101685.0,1.208186
102357018,-29.599264,33.53,101681.0,1.2081385
102368023,-29.51471,33.53,101680.0,1.2081265
102378018,-30.17529,33.53,101688.0,1.2082217
102399366,-29.92691,33.53,101685.0,1.208186
102410018,-29.92691,33.53,101685.0,1.208186
102421023,-29.599264,33.53,101681.0,1.2081385
102443141,-29.92691,33.53,101685.0,1.208186
102453111,-29.92691,33.53,101685.0,1.208186
102464022,-29.678534,33.53,101682.0,1.2081504
102485018,-29.678534,33.53,101682.0,1.2081504
102496231,-30.17529,33.53,101688.0,1.2082217
102507018,-30.17529,33.53,101688.0,1.2082217
102529018,-30.011465,33.54,101686.0,1.208198
102539018,-30.011465,33.54,101686.0,1.208198
102551362,-29.847641,33.54,101684.0,1.2081741
102573404,-30.09602,33.53,101687.0,1.2082098
102583584,-29.763088,33.53,101682.99,1.2081622
102594019,-29.678534,33.53,101682.0,1.2081504
102616021,-29.92691,33.54,101685.0,1.208186
102626018,-29.847641,33.54,101684.0,1.2081741
102637018,-29.847641,33.54,101684.0,1.2081741
102659108,-30.17529,33.54,101688.0,1.2082217
102670018,-30.259844,33.54,101688.99,1.2082335
102681068,-29.847641,33.54,101684.0,1.2081741
102703662,-30.17529,33.54,101688.0,1.2082217
102714051,-29.847641,33.54,101684.0,1.2081741
102725018,-29.92691,33.54,101685.0,1.208186
102747044,-29.763088,33.54,101682.99,1.2081622
102758018,-29.847641,33.54,101684.0,1.2081741
102769018,-29.847641,33.54,101684.0,1.2081741
102792011,-29.678534,33.54,101682.0,1.2081504
102803141,-30.011465,33.54,101686.0,1.208198
102814018,-29.847641,33.54,101684.0,1.2081741
102836018,-30.50822,33.54,101692.0,1.2082692
102847358,-30.428951,33.54,101691.0,1.2082573
102858018,-29.678534,33.54,101682.0,1.2081504
102880787,-29.763088,33.54,101682.99,1.2081622
102891374,-29.599264,33.54,101681.0,1.2081385
102902018,-29.92691,33.54,101685.0,1.208186
102924018,-30.011465,33.54,101686.0,1.208198
102935772,-29.763088,33.54,101682.99,1.2081622
102946124,-29.847641,33.54,101684.0,1.2081741
102967451,-29.678534,33.55,101682.0,1.2081504
102978967,-30.17529,33.55,101688.0,1.2082217
102989018,-29.847641,33.55,101684.0,1.2081741
103011018,-30.428951,33.55,101691.0,1.2082573
103023673,-29.92691,33.55,101685.0,1.208186
103034023,-29.92691,33.55,101685.0,1.208186
103056018,-30.09602,33.55,101687.0,1.2082098
103067491,-30.09602,33.55,101687.0,1.2082098
103078018,-30.17529,33.55,101688.0,1.2082217
103100018,-29.763088,33.55,101682.99,1.2081622
103111390,-30.344398,33.55,101690.0,1.2082454
103122024,-29.763088,33.55,101682.99,1.2081622
103144021,-29.847641,33.55,101684.0,1.2081741
103155419,-30.344398,33.55,101690.0,1.2082454
103166018,-30.259844,33.55,101688.99,1.2082335
103188025,-30.50822,33.55,101692.0,1.2082692
103199812,-30.011465,33.55,101686.0,1.208198
103210018,-29.92691,33.55,101685.0,1.208186
103232018,-30.011465,33.55,101686.0,1.208198
103243340,-30.17529,33.55,101688.0,1.2082217
103254063,-30.09602,33.55,101687.0,1.2082098
103276029,-30.09602,33.55,101687.0,1.2082098
103287667,-29.847641,33.55,101684.0,1.2081741
103298018,-30.17529,33.55,101688.0,1.2082217
103319516,-30.09602,33.559998,101687.0,1.2082098
103330018,-30.259844,33.559998,101688.99,1.2082335
103341018,-29.678534,33.559998,101682.0,1.2081504
103363018,-29.92691,33.559998,101685.0,1.208186
103374018,-30.259844,33.559998,101688.99,1.2082335
103385018,-29.847641,33.559998,101684.0,1.2081741
103406018,-29.92691,33.559998,101685.0,1.208186
103417020,-30.09602,33.559998,101687.0,1.2082098
103428022,-29.763088,33.559998,101682.99,1.2081622
103450023,-29.92691,33.559998,101685.0,1.208186
