timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
101492864,-0.0,-0.0,-1.3560822,0.0,0.778803,-0.0,0.0,-0.6272686,0.0,0.0,-0.0,1,0,0,0,0,0
101511589,-0.0,-0.0,-1.356092,0.0,0.7787999,-0.0,0.0,-0.6272724,0.0,0.0,-0.0,1,0,0,0,0,0
101611765,-0.0,-0.0,-1.3560812,0.0,0.7788033,-0.0,0.0,-0.6272682,0.0,0.0,-0.0,1,0,0,0,0,0
101712028,-0.0,-0.0,-1.3560613,0.0,0.7788095,-0.0,0.0,-0.6272605,0.0,0.0,-0.0,1,0,0,0,0,0
101812020,-0.0,-0.0,-1.3560973,0.0,0.7787982,-0.0,0.0,-0.6272745,0.0,0.0,-0.0,1,0,0,0,0,0
101912094,-0.0,-0.0,-1.3561692,0.0,0.7787757,-0.0,0.0,-0.6273025,0.0,0.0,-0.0,1,0,0,0,0,0
102012170,-0.0,-0.0,-1.356283,0.0,0.77874,-0.0,0.0,-0.6273468,0.0,0.0,-0.0,1,0,0,0,0,0
102112217,-0.0,-0.0,-1.3563712,0.0,0.77871233,-0.0,0.0,-0.62738115,0.0,0.0,-0.0,1,0,0,0,0,0
102212301,-0.0,-0.0,-1.356495,0.0,0.7786735,-0.0,0.0,-0.6274293,0.0,0.0,-0.0,1,0,0,0,0,0
102312452,-0.0,-0.0,-1.3566209,0.0,0.778634,-0.0,0.0,-0.62747836,0.0,0.0,-0.0,1,0,0,0,0,0
102412573,-0.0,-0.0,-1.3566825,0.0,0.77861464,-0.0,0.0,-0.6275024,0.0,0.0,-0.0,1,0,0,0,0,0
102512715,-0.0,-0.0,-1.3567655,0.0,0.7785886,-0.0,0.0,-0.6275347,0.0,0.0,-0.0,1,0,0,0,0,0
102612848,-0.0,-0.0,-1.3569372,0.0,0.77853477,-0.0,0.0,-0.6276015,0.0,0.0,-0.0,1,0,0,0,0,0
102732923,-0.0,-0.0,-1.3571754,0.0,0.77846,-0.0,0.0,-0.62769425,0.0,0.0,-0.0,1,0,0,0,0,0
102832956,-0.0,-0.0,-1.3573302,0.0,0.7784114,-0.0,0.0,-0.6277545,0.0,0.0,-0.0,1,0,0,0,0,0
102932994,-0.0,-0.0,-1.3576155,0.0,0.77832186,-0.0,0.0,-0.6278656,0.0,0.0,-0.0,1,0,0,0,0,0
103033119,-0.0,-0.0,-1.3578776,0.0,0.77823955,-0.0,0.0,-0.6279676,0.0,0.0,-0.0,1,0,0,0,0,0
103133207,-0.0,-0.0,-1.3580518,0.0,0.7781849,-0.0,0.0,-0.62803537,0.0,0.0,-0.0,1,0,0,0,0,0
103233486,-0.0,-0.0,-1.3581169,0.0,0.7781644,-0.0,0.0,-0.62806064,0.0,0.0,-0.0,1,0,0,0,0,0
103333809,-0.0,-0.0,-1.3582015,0.0,0.77813786,-0.0,0.0,-0.62809354,0.0,0.0,-0.0,1,0,0,0,0,0
103433761,-0.0,-0.0,-1.3582261,0.0,0.7781301,-0.0,0.0,-0.62810314,0.0,0.0,-0.0,1,0,0,0,0,0
103533793,-0.0,-0.0,-1.3582808,0.0,0.77811295,-0.0,0.0,-0.62812436,0.0,0.0,-0.0,1,0,0,0,0,0
103633808,-0.0,-0.0,-1.3583108,0.0,0.77810353,-0.0,0.0,-0.6281361,0.0,0.0,-0.0,1,0,0,0,0,0
103733846,-0.0,-0.0,-1.3583499,0.0,0.77809125,-0.0,0.0,-0.6281513,0.0,0.0,-0.0,1,0,0,0,0,0
103833932,-0.0,-0.0,-1.3583972,0.0,0.77807635,-0.0,0.0,-0.6281698,0.0,0.0,-0.0,1,0,0,0,0,0
103933992,-0.0,-0.0,-1.3584471,0.0,0.77806073,-0.0,0.0,-0.62818915,0.0,0.0,-0.0,1,0,0,0,0,0
104054171,-0.0,-0.0,-1.3583978,0.0,0.77807623,-0.0,0.0,-0.62816995,0.0,0.0,-0.0,1,0,0,0,0,0
104154326,-0.0,-0.0,-1.3583612,0.0,0.7780877,-0.0,0.0,-0.6281557,0.0,0.0,-0.0,1,0,0,0,0,0
104254420,-0.0,-0.0,-1.358351,0.0,0.7780909,-0.0,0.0,-0.6281517,0.0,0.0,-0.0,1,0,0,0,0,0
104354481,-0.0,-0.0,-1.358353,0.0,0.77809024,-0.0,0.0,-0.6281525,0.0,0.0,-0.0,1,0,0,0,0,0
104454528,-0.0,-0.0,-1.3583674,0.0,0.7780857,-0.0,0.0,-0.62815815,0.0,0.0,-0.0,1,0,0,0,0,0
104554634,-0.0,-0.0,-1.3583667,0.0,0.77808595,-0.0,0.0,-0.62815785,0.0,0.0,-0.0,1,0,0,0,0,0
104654734,-0.0,-0.0,-1.3583508,0.0,0.778091,-0.0,0.0,-0.62815154,0.0,0.0,-0.0,1,0,0,0,0,0
104754951,-0.0,-0.0,-1.3584051,0.0,0.7780739,-0.0,0.0,-0.62817276,0.0,0.0,-0.0,1,0,0,0,0,0
104854988,-0.0,-0.0,-1.3584478,0.0,0.7780605,-0.0,0.0,-0.6281893,0.0,0.0,-0.0,1,0,0,0,0,0
104955195,-0.0,-0.0,-1.3584667,0.0,0.77805454,-0.0,0.0,-0.6281968,0.0,0.0,-0.0,1,0,0,0,0,0
105056038,-0.0,-0.0,-1.3584952,0.0,0.7780456,-0.0,0.0,-0.62820786,0.0,0.0,-0.0,1,0,0,0,0,0
105175359,-0.0,-0.0,-1.3584744,0.0,0.77805215,-0.0,0.0,-0.6281997,0.0,0.0,-0.0,1,0,0,0,0,0
105275441,-0.0,-0.0,-1.3584913,0.0,0.77804685,-0.0,0.0,-0.62820625,0.0,0.0,-0.0,1,0,0,0,0,0
105375446,-0.0,-0.0,-1.3585142,0.0,0.77803963,-0.0,0.0,-0.6282152,0.0,0.0,-0.0,1,0,0,0,0,0
105475549,-0.0,-0.0,-1.3586016,0.0,0.7780122,-0.0,0.0,-0.6282492,0.0,0.0,-0.0,1,0,0,0,0,0
105575647,-0.0,-0.0,-1.3586255,0.0,0.77800465,-0.0,0.0,-0.6282585,0.0,0.0,-0.0,1,0,0,0,0,0
105676105,-0.0,-0.0,-1.3586848,0.0,0.77798605,-0.0,0.0,-0.6282816,0.0,0.0,-0.0,1,0,0,0,0,0
105776188,-0.0,-0.0,-1.3587712,0.0,0.7779589,-0.0,0.0,-0.62831515,0.0,0.0,-0.0,1,0,0,0,0,0
105876328,-0.0,-0.0,-1.3589123,0.0,0.7779146,-0.0,0.0,-0.62837005,0.0,0.0,-0.0,1,0,0,0,0,0
105976361,-0.0,-0.0,-1.3590755,0.0,0.7778633,-0.0,0.0,-0.6284336,0.0,0.0,-0.0,1,0,0,0,0,0
106076381,-0.0,-0.0,-1.3593047,0.0,0.77779126,-0.0,0.0,-0.6285227,0.0,0.0,-0.0,1,0,0,0,0,0
106176432,-0.0,-0.0,-1.3594763,0.0,0.7777373,-0.0,0.0,-0.6285894,0.0,0.0,-0.0,1,0,0,0,0,0
106276409,-0.0,-0.0,-1.3595201,0.0,0.7777236,-0.0,0.0,-0.6286064,0.0,0.0,-0.0,1,0,0,0,0,0
106376448,-0.0,-0.0,-1.3595058,0.0,0.7777281,-0.0,0.0,-0.62860084,0.0,0.0,-0.0,1,0,0,0,0,0
106476866,-0.0,-0.0,-1.3594291,0.0,0.77775216,-0.0,0.0,-0.62857103,0.0,0.0,-0.0,1,0,0,0,0,0
106596829,-0.0,-0.0,-1.3593078,0.0,0.7777903,-0.0,0.0,-0.6285238,0.0,0.0,-0.0,1,0,0,0,0,0
106697030,-0.0,-0.0,-1.3592582,0.0,0.7778059,-0.0,0.0,-0.6285046,0.0,0.0,-0.0,1,0,0,0,0,0
106797181,-0.0,-0.0,-1.3592887,0.0,0.7777963,-0.0,0.0,-0.6285165,0.0,0.0,-0.0,1,0,0,0,0,0
106897121,-0.0,-0.0,-1.3594044,0.0,0.7777599,-0.0,0.0,-0.62856156,0.0,0.0,-0.0,1,0,0,0,0,0
106997128,-0.0,-0.0,-1.3594836,0.0,0.77773505,-0.0,0.0,-0.62859225,0.0,0.0,-0.0,1,0,0,0,0,0
107097349,-0.0,-0.0,-1.359574,0.0,0.7777067,-0.0,0.0,-0.62862736,0.0,0.0,-0.0,1,0,0,0,0,0
107197262,-0.0,-0.0,-1.3596215,0.0,0.7776917,-0.0,0.0,-0.6286459,0.0,0.0,-0.0,1,0,0,0,0,0
107297651,-0.0,-0.0,-1.3596859,0.0,0.77767146,-0.0,0.0,-0.628671,0.0,0.0,-0.0,1,0,0,0,0,0
107398435,-0.0,-0.0,-1.3597881,0.0,0.7776394,-0.0,0.0,-0.6287107,0.0,0.0,-0.0,1,0,0,0,0,0
107497720,-0.0,-0.0,-1.3599799,0.0,0.777579,-0.0,0.0,-0.6287852,0.0,0.0,-0.0,1,0,0,0,0,0
107597845,-0.0,-0.0,-1.3601091,0.0,0.7775384,-0.0,0.0,-0.62883544,0.0,0.0,-0.0,1,0,0,0,0,0
107697839,-0.0,-0.0,-1.3601828,0.0,0.77751523,-0.0,0.0,-0.6288641,0.0,0.0,-0.0,1,0,0,0,0,0
107798027,-0.0,-0.0,-1.3601583,0.0,0.7775229,-0.0,0.0,-0.6288546,0.0,0.0,-0.0,1,0,0,0,0,0
107917988,-0.0,-0.0,-1.3601483,0.0,0.7775261,-0.0,0.0,-0.6288508,0.0,0.0,-0.0,1,0,0,0,0,0
108018400,-0.0,-0.0,-1.3600473,0.0,0.77755785,-0.0,0.0,-0.6288114,0.0,0.0,-0.0,1,0,0,0,0,0
108118361,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.12,1,0,0,0,0,0
108218469,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.12,1,0,0,0,0,0
108318700,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.12,1,0,0,0,0,0
108418580,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.12299517,1,0,0,0,0,0
108519641,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.15536979,1,0,0,0,0,0
108618708,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.18821734,1,0,0,0,0,0
108718937,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.22176743,1,0,0,0,0,0
108818940,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.25492448,1,0,0,0,0,0
108919180,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.29001188,1,0,0,0,0,0
109019383,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.3157798,1,0,0,0,0,0
109119373,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.36053106,1,0,0,0,0,0
109219455,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.3908071,1,0,0,0,0,0
109319446,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.42779636,1,0,0,0,0,0
109419535,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.45263508,1,0,0,0,0,0
109539640,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.4192048,1,0,0,0,0,0
109639763,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.41671127,1,0,0,0,0,0
109739932,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.40667802,1,0,0,0,0,0
109840297,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.42051435,1,0,0,0,0,0
109940370,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.45229548,1,0,0,0,0,0
110040131,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.46048784,1,0,0,0,0,0
110140212,0.0,-0.0,-1.3600346,0.0,0.77756184,0.0,-0.0,-0.6288065,0.0,0.0,-0.44573665,1,0,0,0,0,0
