timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
129138219,128130039,1200.0,0.36675593,0.020923335,0.9415501,0.0,255,0,6,4,0,0,0,1,1,1,36
129169569,129162057,1200.0,0.36675593,0.020923335,0.9415501,0.0,255,0,6,4,0,0,0,1,1,1,36
129990213,129986047,1200.0,0.36675593,0.02095503,1.269276,0.0,255,0,6,4,0,0,0,1,1,1,36
130997438,129986047,1200.0,0.36675593,0.02086206,1.1186037,0.0,255,0,6,4,0,0,0,1,1,1,36
131017302,131011262,1200.0,0.36675593,0.02086206,1.1186037,0.0,255,0,6,4,0,0,0,1,1,1,36
132027256,131011262,1200.0,0.36675593,0.02084514,0.9727732,0.0,255,0,6,4,0,0,0,1,1,1,36
132047196,132045061,1200.0,0.36675593,0.02084514,0.9727732,0.0,255,0,6,4,0,0,0,1,1,1,36
133048145,132045061,1200.0,0.36675593,0.020937417,1.262227,0.0,255,0,6,4,0,0,0,1,1,1,36
133088149,133079124,1200.0,0.36675593,0.020937417,1.262227,0.0,255,0,6,4,0,0,0,1,1,1,36
134096464,133079124,1200.0,0.36675593,0.020875247,0.9453505,0.0,255,0,6,4,0,0,0,1,1,1,36
134116180,134110138,1200.0,0.36675593,0.020875247,0.9453505,0.0,255,0,6,4,0,0,0,1,1,1,36
135120455,134110138,1200.0,0.36675593,0.046731107,1.0867468,0.0,255,0,6,4,0,0,0,1,1,1,36
135151329,135141047,1200.0,0.36675593,0.046731107,1.0867468,0.0,255,0,6,4,0,0,0,1,1,1,36
136152347,135141047,1200.0,0.36675593,0.020971855,1.1424668,0.0,255,0,6,4,0,0,0,1,1,1,36
136183126,136174965,1200.0,0.36675593,0.020971855,1.1424668,0.0,255,0,6,4,0,0,0,1,1,1,36
137000761,137000257,1200.0,0.36675593,0.020869274,0.9391173,0.0,255,0,6,4,0,0,0,1,1,1,36
138003780,137000257,1200.0,0.36675593,0.020820918,0.858615,0.0,255,0,6,4,0,0,0,1,1,1,36
138033145,138031948,1200.0,0.36675593,0.020820918,0.858615,0.0,255,0,6,4,0,0,0,1,1,1,36
139042504,138031948,1200.0,0.36675593,0.020981997,1.3938041,0.0,255,0,6,4,0,0,0,1,1,1,36
139062224,139058336,1200.0,0.36675593,0.020981997,1.3938041,0.0,255,0,6,4,0,0,0,1,1,1,36
140038399,140029045,1200.0,0.36675593,0.020891903,0.9202386,0.0,255,0,6,4,0,0,0,1,1,1,36
141043282,140029045,1200.0,0.36675593,0.020809138,1.475467,0.0,255,0,6,4,0,0,0,1,1,1,36
