timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
100769559,100769473,0.0098375315,-0.004298174,0.6982915,-0.0,0.0,0.0,0.0,0.0
100873565,100873488,0.0094381515,-0.0047892714,0.69822013,-0.0,0.0,0.0,0.0,0.0
100973588,100973482,0.009252105,-0.004130768,0.69837743,-0.0,0.0,0.0,0.0,0.0
101077588,101077476,0.0087326085,-0.0045703673,0.6981987,-0.0,0.0,0.0,0.0,0.0
101177581,101177485,0.009483098,-0.0048898496,0.6981121,-0.0,0.0,0.0,0.0,0.0
101277558,101277477,0.009246878,-0.004645215,0.6980367,-0.0,0.0,0.0,0.0,0.0
101381564,101381494,0.008944676,-0.004585999,0.69838226,-0.0,0.0,0.0,0.0,0.0
101481547,101481471,0.008289242,-0.0043216404,0.69817525,-0.0,0.0,0.0,0.0,0.0
101581629,101581471,0.009799664,-0.001640223,0.00020953795,0.0,0.0,0.0,0.0,0.0
101685573,101685471,0.009902331,-0.0016724506,6.2225874e-05,0.0,0.0,0.0,0.0,0.0
101785547,101785471,0.0097284885,-0.0015180925,0.00015589736,0.0,0.0,0.0,0.0,0.0
101889547,101889471,0.009658475,-0.0015070672,0.00024007962,0.0,0.0,0.0,0.0,0.0
101989566,101989496,0.009843148,-0.002048544,0.00019263459,0.0,0.0,0.0,0.0,0.0
102090352,102090271,0.0102190245,-0.0011208608,-0.0001556501,0.0,0.0,0.0,0.0,0.0
102190347,102190271,0.009087086,-0.0019615884,8.538353e-05,0.0,0.0,0.0,0.0,0.0
102294436,102294314,0.009444887,-0.0023999892,0.00018638307,0.0,0.0,0.0,0.0,0.0
102394360,102394283,0.00924876,-0.0015232243,0.00011995117,0.0,0.0,0.0,0.0,0.0
102498391,102498315,0.009978703,-0.0015502023,9.1745416e-05,0.0,0.0,0.0,0.0,0.0
102598354,102598278,0.009067902,-0.001905313,0.00047004138,0.0,0.0,0.0,0.0,0.0
102698377,102698271,0.00954022,-0.0019906454,0.00018195387,0.0,0.0,0.0,0.0,0.0
102802347,102802271,0.009830214,-0.0011353978,0.0002609831,0.0,0.0,0.0,0.0,0.0
102902347,102902271,0.009373806,-0.0016312221,0.00038179447,0.0,0.0,0.0,0.0,0.0
103002380,103002304,0.009726384,-0.001330598,0.00011113823,0.0,0.0,0.0,0.0,0.0
103106360,103106284,0.009627248,-0.001414275,0.00021443136,0.0,0.0,0.0,0.0,0.0
103206347,103206271,0.009471633,-0.0015559221,0.00029068385,0.0,0.0,0.0,0.0,0.0
103309588,103309518,0.009875542,-0.0022246502,-2.1779182e-05,0.0,0.0,0.0,0.0,0.0
103411143,103411071,0.009686924,-0.0017926656,-9.4893374e-05,0.0,0.0,0.0,0.0,0.0
103513635,103513514,0.0091832485,-0.0016648943,9.2181195e-05,0.0,0.0,0.0,0.0,0.0
103615150,103615071,0.009568791,-0.0017768122,0.00021930403,0.0,0.0,0.0,0.0,0.0
103715198,103715074,0.009299909,-0.0019432756,0.00034850265,0.0,0.0,0.0,0.0,0.0
103815189,103815071,0.009428562,-0.0017377932,0.00015160807,0.0,0.0,0.0,0.0,0.0
103919150,103919078,0.009973236,-0.0012764501,0.00024558668,0.0,0.0,0.0,0.0,0.0
104019175,104019083,0.009353454,-0.0019605684,-4.857008e-05,0.0,0.0,0.0,0.0,0.0
104119184,104119083,0.010022069,-0.0015324967,0.00036620614,0.0,0.0,0.0,0.0,0.0
104223150,104223078,0.009566516,-0.0013739181,5.1350573e-05,0.0,0.0,0.0,0.0,0.0
104323187,104323070,0.009903051,-0.0013825695,0.00017985622,0.0,0.0,0.0,0.0,0.0
104427166,104427075,0.009558042,-0.0015353976,0.0003551259,0.0,0.0,0.0,0.0,0.0
104527152,104527071,0.0102134105,-0.0014526312,0.00022128066,0.0,0.0,0.0,0.0,0.0
104627159,104627079,0.009809134,-0.0017650521,-1.4650548e-05,0.0,0.0,0.0,0.0,0.0
104730418,104730296,0.0090112835,-0.0011051344,0.00017030185,0.0,0.0,0.0,0.0,0.0
