timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
100773483,0.021995302,0.1622902,0.3132623
100823095,0.032552946,0.14424406,0.31929588
100833480,0.03260846,0.1405674,0.30753565
100843869,0.03260846,0.1405674,0.30753565
100853479,0.029093822,0.14416744,0.30455542
100862318,0.030837419,0.14961345,0.30895266
100873479,0.0025941164,0.13516735,0.3118394
100882327,0.034296103,0.13161328,0.3237872
100893479,0.04140897,0.13155198,0.31204146
100902306,0.051981222,0.1424134,0.31497976
100913479,0.041395336,0.1424134,0.31492978
100922330,0.041395336,0.1424134,0.31492978
100941468,0.03609557,0.14784408,0.31634897
100951089,0.050168388,0.14789005,0.32524988
100961468,0.036025975,0.14430536,0.33109158
100971095,0.037783742,0.16058213,0.3324876
100981468,0.02725345,0.16052084,0.3206586
100991068,0.029010596,0.15149009,0.32218635
101001468,0.03959675,0.16233617,0.32217988
101011869,0.03959675,0.16233617,0.32217988
101021487,0.025454072,0.14790538,0.32807803
101030318,0.037852623,0.135198,0.31789553
101041468,0.037852887,0.14604408,0.3178391
101050317,0.018438337,0.1406287,0.31924805
101061468,0.0255373,0.14058273,0.3104471
101070317,0.036053687,0.14065935,0.32522088
101081468,0.037839256,0.15690547,0.32072738
101090272,0.037839256,0.15690547,0.32072738
101099069,0.027294531,0.13516735,0.31195602
101109490,0.03082325,0.1387827,0.31195384
101119069,0.037894413,0.13876738,0.30904242
101129480,0.030753834,0.1424747,0.32665887
101139083,0.020126684,0.16059746,0.33534908
101149481,0.044868536,0.14970541,0.32668787
101159079,0.030795805,0.15327477,0.31776813
101169481,0.028996516,0.14427471,0.32516876
101179871,0.028996516,0.14427471,0.32516876
101189480,0.0360119,0.13708998,0.33407396
101198272,0.043111037,0.14427471,0.3252354
101209480,0.032511424,0.15152074,0.32809255
101218317,0.027281076,0.15325946,0.31480673
101229480,0.039568685,0.15152074,0.32812586
101238276,0.039596397,0.14787473,0.32225513
101249480,0.03956824,0.13344395,0.32821992
101258269,0.03956824,0.13344395,0.32821992
101267085,0.029065933,0.14058273,0.31046373
101277468,0.037866347,0.12795196,0.3149884
101287070,0.027239017,0.138844,0.32371628
101297468,0.037824996,0.14245936,0.32374743
101307069,0.037866436,0.13156731,0.31496957
101317468,0.029010596,0.15149009,0.32218635
101327073,0.039582316,0.14065935,0.32523754
101337469,0.039582316,0.14065935,0.32523754
101347869,0.039582316,0.14065935,0.32523754
101357468,0.023641238,0.15338205,0.33834812
101366293,0.025454339,0.15875146,0.3280216
101377468,0.03246972,0.15156671,0.33692682
101386285,0.03609557,0.14784408,0.31634897
101397468,0.030754102,0.15332076,0.32660243
101406276,0.030781904,0.15329011,0.3207129
101417475,0.048383538,0.1605668,0.32959282
101426279,0.048383538,0.1605668,0.32959282
101435069,0.03779764,0.1605668,0.32954288
101445469,0.032553215,0.15509012,0.31923944
101455068,0.023710653,0.14969008,0.32364318
101465468,0.036040235,0.15875146,0.32807156
101475068,0.034282826,0.15693612,0.32660028
101485468,0.030809348,0.13879803,0.31489864
101495069,0.037866525,0.13518268,0.31495076
101505469,0.037866525,0.13518268,0.31495076
101514269,0.023710743,0.15330543,0.32362437
101525468,0.023710653,0.14969008,0.32364318
101534269,0.02719758,0.14973605,0.33249408
101544668,0.039540704,0.1443207,0.33405298
101554323,0.032511603,0.15875146,0.3280549
101565468,0.030781904,0.15329011,0.3207129
101585468,0.023752533,0.15687482,0.31477126
101594269,0.023752533,0.15687482,0.31477126
101603081,0.036068212,0.16595152,0.3221444
101613485,0.034282647,0.14970541,0.3266379
101623072,0.043139108,0.15509012,0.31928942
101633473,0.03779755,0.15695144,0.32956168
101643084,0.041367445,0.13882868,0.32083812
101653473,0.030740112,0.14972073,0.329566
101663070,0.039568864,0.15875146,0.32808822
101673474,0.039568864,0.15875146,0.32808822
101682269,0.041284576,0.16061278,0.33839378
101693474,0.021870371,0.16965884,0.33972752
101702269,0.02189773,0.1515514,0.33393207
101713469,0.029010773,0.1587208,0.3221487
101722326,0.05548214,0.14605941,0.32086712
101733474,0.023654783,0.1389053,0.33547863
101742283,0.037811365,0.15332076,0.32663575
101753481,0.02898297,0.15875146,0.32803825
101762282,0.02898297,0.15875146,0.32803825
101771083,0.027198024,0.16781282,0.33240002
101781468,0.030795895,0.15689014,0.31774932
101791081,0.032539405,0.1587208,0.32216537
101801468,0.025495775,0.1478594,0.31924376
101811074,0.03779764,0.1605668,0.32954288
101821468,0.023710476,0.14245936,0.3236808
101831115,0.032525588,0.16235149,0.32509133
101850269,0.028982705,0.14790538,0.3280947
101861468,0.021939432,0.15150541,0.32509783
101870268,0.03961074,0.16593619,0.3192163
101881468,0.04132583,0.14249001,0.3296536
101890289,0.03955487,0.15515143,0.3310518
101901468,0.035984717,0.16242813,0.33983177
101910283,0.030754013,0.14970541,0.32662123
101921468,0.025523933,0.1622902,0.31327897
101930288,0.025523933,0.1622902,0.31327897
101939074,0.03604041,0.16598217,0.32803392
101949468,0.030768182,0.16053616,0.32362005
101959115,0.034268476,0.13887465,0.3296391
101969468,0.034268655,0.14610538,0.32960147
101979074,0.02548214,0.1587208,0.32213205
101989487,0.039582673,0.15512078,0.3251623
101999072,0.03774159,0.14255132,0.34141597
102018268,0.0413817,0.15327477,0.3178181
102027881,0.034310717,0.16052084,0.3206919
102038268,0.030768447,0.17138222,0.3235636
102047875,0.044882435,0.14969008,0.3237431
102058314,0.016625678,0.15333608,0.32948056
102068669,0.02896916,0.16238214,0.3309642
102078308,0.041340265,0.16416682,0.32659596
102088669,0.041340265,0.16416682,0.32659596
102098288,0.041340265,0.16416682,0.32659596
102107868,0.032511603,0.15875146,0.3280549
102118282,0.032511156,0.14067468,0.328149
102127124,0.034282915,0.16055149,0.32658145
102138268,0.027211482,0.14972073,0.32954934
102147088,0.037852976,0.14965943,0.31782025
102158268,0.027225649,0.16055149,0.32654813
102167068,0.04131211,0.14973605,0.33256072
102186268,0.036012255,0.1515514,0.3339987
102195905,0.027211837,0.16418214,0.3294741
102206268,0.03606759,0.14064403,0.32227612
102215891,0.037852976,0.14965943,0.31782025
102226281,0.032483622,0.1515514,0.33398205
102235908,0.025440171,0.1479207,0.3310228
102246279,0.023752267,0.14602876,0.31482768
102256669,0.023752267,0.14602876,0.31482768
102266275,0.023752267,0.14602876,0.31482768
102275074,0.04309714,0.14429004,0.32818013
