timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
128610530,128609848,2359330,2359330,-2.3872995e-05,2.7744292e-05,-2.7877957e-05,-0.0012732509,-0.00016911334,-0.049884494,5000,5000,0
129110523,129109848,2359330,2359330,-1.3294669e-05,-1.0452586e-05,1.4466354e-05,-0.0008740575,-0.00044874407,-0.049119454,4962,4962,0
129610485,129609892,2359330,2359330,4.5158067e-05,-1.1358116e-05,-3.310525e-05,-0.0013317883,-0.0002523933,-0.049570393,5035,5035,0
130110457,130109848,2359330,2359330,3.311135e-05,3.0596884e-06,-1.8704075e-05,-0.001203433,-0.0002479318,-0.049105942,4999,4999,0
130610435,130609848,2359330,2359330,1.8740424e-05,-3.2224946e-06,-1.9037276e-05,-0.0011372172,-0.00034265427,-0.049302086,4996,4996,0
131110501,131109878,2359330,2359330,-1.6825074e-05,-1.1055946e-05,-7.307601e-06,-0.0012006962,-0.0003909402,-0.049628302,5030,5030,0
131610475,131609850,2359330,2359330,1.7438188e-05,-8.8887e-06,-5.6676313e-06,-0.0012418877,-0.0003365759,-0.049164254,5000,5000,0
132110520,132109848,2359330,2359330,3.894541e-05,-1.11149875e-05,-1.03618295e-05,-0.0011138751,-0.00044516407,-0.049295258,5000,5000,0
132610458,132609848,2359330,2359330,3.0659998e-05,-1.2951011e-05,-1.8048193e-05,-0.0012668285,-0.00028791878,-0.04928759,4993,4993,0
133110665,133109848,2359330,2359330,-5.550296e-06,2.1533767e-06,-1.2540625e-05,-0.0012003109,-0.000450372,-0.049041532,4985,4985,0
133610542,133609848,2359330,2359330,-0.00015663082,8.291741e-06,2.8088261e-05,-0.0017119641,0.0011860463,-0.04859608,5000,5000,0
134110520,134109848,2359330,2359330,-2.9609482e-06,-3.301404e-05,-2.2030072e-06,-0.0012112794,-0.00050673314,-0.04773655,4987,4987,0
134610543,134609848,2359330,2359330,4.8740385e-05,-6.852009e-05,-8.1777e-06,-0.0011551877,-2.6554755e-05,-0.050863508,4990,4990,0
135110450,135109848,2359330,2359330,8.048075e-05,-5.0120685e-05,-2.9000259e-05,-0.0014468475,-0.0004277476,-0.05097863,4999,4999,0
135610451,135609848,2359330,2359330,7.945758e-05,-4.906738e-05,-1.1107466e-05,-0.0019341352,-0.00019049647,-0.049869236,5000,5000,0
136110497,136109848,2359330,2359330,1.5644928e-05,6.2251474e-06,-1.1983599e-05,-0.0010674411,0.0008678691,-0.04703761,4997,4997,0
136610476,136609848,2359330,2359330,5.2514137e-05,1.937936e-05,-4.455359e-05,0.0028884953,0.0014954014,-0.050092645,4999,4999,0
137110450,137109861,2359330,2359330,0.00011239005,-1.15217945e-05,-1.8062101e-05,0.00023477915,0.002167203,-0.050388888,4978,4978,0
