timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
169704515,1200.0,0.6396959,0.04158296,1.2019457,0.0,0,0,1,1,1,1,38,0,0,0,0,0,169698353,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170624299,1200.0,0.6396959,0.04157576,1.0878991,0.0,0,0,1,1,1,1,38,0,0,0,0,0,170621353,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171704337,1200.0,0.6396959,0.041590087,0.7743678,0.0,0,0,1,1,1,1,38,0,0,0,0,0,171698362,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172714228,1200.0,0.6396959,0.041997857,1.3249323,0.0,0,0,1,1,1,1,38,0,0,0,0,0,172707726,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173634220,1200.0,0.6396959,0.067331396,0.88223934,0.0,0,0,1,1,1,1,38,0,0,0,0,0,173628501,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174744661,1200.0,0.6396959,0.041583665,1.0405817,0.0,0,0,1,1,1,1,38,0,0,0,0,0,174742395,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176634287,1200.0,0.6396959,0.041584898,0.87427294,0.0,0,0,1,1,1,1,38,0,0,0,0,0,176632670,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177704550,1200.0,0.6396959,0.041587863,0.9684031,0.0,0,0,1,1,1,1,38,0,0,0,0,0,177694355,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178714357,1200.0,0.6396959,0.041998528,1.2899548,0.0,0,0,1,1,1,1,38,0,0,0,0,0,178713601,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179638539,1200.0,0.6396959,0.041997142,0.86794096,0.0,0,0,1,1,1,1,38,0,0,0,0,0,179638330,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181641368,1200.0,0.6396959,0.041585434,1.2337011,0.0,0,0,1,1,1,1,38,0,0,0,0,0,181630992,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182644089,1200.0,0.6396959,0.04187279,0.86935884,0.0,0,0,1,1,1,1,38,0,0,0,0,0,182643440,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183703416,1200.0,0.6396959,0.06793465,1.0150235,0.0,0,0,1,1,1,1,38,0,0,0,0,0,183701487,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184634409,1200.0,0.6396959,0.04195632,1.097857,0.0,0,0,1,1,1,1,38,0,0,0,0,0,184627460,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185654221,1200.0,0.6396959,0.04199832,1.0009599,0.0,0,0,1,1,1,1,38,0,0,0,0,0,185648311,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186714379,1200.0,0.6396959,0.04199899,1.1059734,0.0,0,0,1,1,1,1,38,0,0,0,0,0,186707494,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187639829,1200.0,0.6396959,0.041572507,0.82749087,0.0,0,0,1,1,1,1,38,0,0,0,0,0,187638429,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188663449,1200.0,0.6396959,0.041675594,1.3038508,0.0,0,0,1,1,1,1,38,0,0,0,0,0,188654299,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189714403,1200.0,0.6396959,0.04196504,1.0291426,0.0,0,0,1,1,1,1,38,0,0,0,0,0,189714316,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190644220,1200.0,0.6396959,0.04195825,0.846158,0.0,0,0,1,1,1,1,38,0,0,0,0,0,190641674,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191664513,1200.0,0.6396959,0.041997563,1.2489275,0.0,0,0,1,1,1,1,38,0,0,0,0,0,191659307,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193689898,1200.0,0.6396959,0.0679951,0.8309401,0.0,0,0,1,1,1,1,38,0,0,0,0,0,193689458,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194669512,1200.0,0.6396959,0.041793913,1.2936211,0.0,0,0,1,1,1,1,38,0,0,0,0,0,194667428,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195729521,1200.0,0.6396959,0.041991767,0.98980594,0.0,0,0,1,1,1,1,38,0,0,0,0,0,195724312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196692221,1200.0,0.6396959,0.041592352,0.90909,0.0,0,0,1,1,1,1,38,0,0,0,0,0,196687710,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197672247,1200.0,0.6396959,0.04186732,1.2460512,0.0,0,0,1,1,1,1,38,0,0,0,0,0,197671873,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198732303,1200.0,0.6396959,0.041591115,1.0546318,0.0,0,0,1,1,1,1,38,0,0,0,0,0,198729443,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199673682,1200.0,0.6396959,0.041999158,0.88998216,0.0,0,0,1,1,1,1,38,0,0,0,0,0,199671758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200683399,1200.0,0.6396959,0.041932907,1.4566693,0.0,0,0,1,1,1,1,38,0,0,0,0,0,200678524,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201754535,1200.0,0.6396959,0.041596554,0.79726726,0.0,0,0,1,1,1,1,38,0,0,0,0,0,201747396,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203684288,1200.0,0.6396959,0.067996874,1.3229392,0.0,0,0,1,1,1,1,38,0,0,0,0,0,203681510,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204744288,1200.0,0.6396959,0.04157259,0.8383806,0.0,0,0,1,1,1,1,38,0,0,0,0,0,204739948,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205672624,1200.0,0.6396959,0.041596305,1.0191095,0.0,0,0,1,1,1,1,38,0,0,0,0,0,205671436,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206693465,1200.0,0.6396959,0.04162793,1.2874923,0.0,0,0,1,1,1,1,38,0,0,0,0,0,206687537,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208674240,1200.0,0.6396959,0.041959297,1.0789534,0.0,0,0,1,1,1,1,38,0,0,0,0,0,208671043,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209694485,1200.0,0.6396959,0.04199794,1.2479388,0.0,0,0,1,1,1,1,38,0,0,0,0,0,209692309,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210744750,1200.0,0.6396959,0.041581318,0.8692475,0.0,0,0,1,1,1,1,38,0,0,0,0,0,210744309,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211684315,1200.0,0.6396959,0.041589018,0.9882342,0.0,0,0,1,1,1,1,38,0,0,0,0,0,211679374,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212704566,1200.0,0.6396959,0.041999873,1.0969967,0.0,0,0,1,1,1,1,38,0,0,0,0,0,212701708,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213624221,1200.0,0.6396959,0.067326926,1.0544585,0.0,0,0,1,1,1,1,38,0,0,0,0,0,213622314,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215704747,1200.0,0.6396959,0.04158889,0.82781696,0.0,0,0,1,1,1,1,38,0,0,0,0,0,215703312,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216634392,1200.0,0.6396959,0.04157934,1.2998494,0.0,0,0,1,1,1,1,38,0,0,0,0,0,216628314,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217644284,1200.0,0.6396959,0.041588973,1.0189298,0.0,0,0,1,1,1,1,38,0,0,0,0,0,216628314,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218714311,1200.0,0.6396959,0.020792078,0.87821776,0.0,0,0,1,1,1,1,38,0,0,0,0,0,218711407,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220644314,1200.0,0.6396959,0.041586258,1.0693609,0.0,0,0,1,1,1,1,38,0,0,0,0,0,219637691,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221724561,1200.0,0.6396959,0.020792697,0.8416091,0.0,0,0,1,1,1,1,38,0,0,0,0,0,221718447,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222644525,1200.0,0.6396959,0.041587245,1.2773225,0.0,0,0,1,1,1,1,38,0,0,0,0,0,222641496,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223704690,1200.0,0.6396959,0.067324996,1.0088849,0.0,0,0,1,1,1,1,38,0,0,0,0,0,223698397,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225654221,1200.0,0.6396959,0.041587286,1.2189035,0.0,0,0,1,1,1,1,38,0,0,0,0,0,225647963,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226704300,1200.0,0.6396959,0.041994873,1.0508717,0.0,0,0,1,1,1,1,38,0,0,0,0,0,226699305,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227671740,1200.0,0.6396959,0.041980814,0.7846414,0.0,0,0,1,1,1,1,38,0,0,0,0,0,227662497,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228653538,1200.0,0.6396959,0.04164898,1.3902826,0.0,0,0,1,1,1,1,38,0,0,0,0,0,228653419,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229713808,1200.0,0.6396959,0.041989163,0.96875,0.0,0,0,1,1,1,1,38,0,0,0,0,0,229712310,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230643469,1200.0,0.6396959,0.041589346,0.91199493,0.0,0,0,1,1,1,1,38,0,0,0,0,0,230641817,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233653652,1200.0,0.6396959,0.041999366,1.0099847,0.0,0,0,1,1,1,1,38,0,0,0,0,0,233648314,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234664637,1200.0,0.6396959,0.041987192,1.2986039,0.0,0,0,1,1,1,1,38,0,0,0,0,0,234664322,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236674289,1200.0,0.6396959,0.041999117,1.1109766,0.0,0,0,1,1,1,1,38,0,0,0,0,0,236668306,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237674552,1200.0,0.6396959,0.041999497,1.2169853,0.0,0,0,1,1,1,1,38,0,0,0,0,0,237669425,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238744246,1200.0,0.6396959,0.04156749,0.8689585,0.0,0,0,1,1,1,1,38,0,0,0,0,0,238734371,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239654450,1200.0,0.6396959,0.041600797,0.9885141,0.0,0,0,1,1,1,1,38,0,0,0,0,0,239648309,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240679536,1200.0,0.6396959,0.041791417,1.0995123,0.0,0,0,1,1,1,1,38,0,0,0,0,0,240678366,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
