timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
165788319,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
166289492,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
166790163,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
167298402,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
167803209,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
168313375,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
168821515,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
169838137,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
170343165,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
170853411,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
171362448,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
171871806,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
172381715,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
172891443,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
173398311,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
173898487,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
174408256,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
174702490,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
175212247,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
175722526,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
176731287,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
177241314,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
177751422,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
178261675,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
179043232,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
179551442,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
180061681,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
180568227,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
182093464,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
182602237,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
183102319,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
183613352,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
184121581,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
184623969,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
185134166,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
185644224,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
186157725,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
186658345,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
187158436,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
187660212,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
188161390,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
188671234,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
189174162,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
189674252,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
190183455,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
190687485,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
191188258,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
191697589,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
192203199,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
193720177,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
194229473,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
194738383,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
195242173,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
195752165,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
196253474,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
196761536,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
197270208,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
197780168,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
198289437,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
198794168,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
199297761,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
199798438,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
200302251,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
200804200,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
201313489,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
203860205,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
204368279,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
204880171,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
205387487,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
205894167,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
206399259,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
206908181,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
207413411,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
207923480,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
208431718,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
208941501,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
209448067,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
209952164,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
210454279,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
210963413,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
211470179,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
211979323,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
212479503,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
212988198,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
213492228,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
213999756,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
214501603,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
216021463,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
216522230,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
217023174,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
217533411,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
218043352,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
218544170,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
219048234,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
219550164,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
220553353,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
221053532,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
221562171,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
222062445,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
222563168,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
223063439,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
223564177,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
224074365,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
224577658,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
225593408,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
226102441,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
226613441,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
227124167,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
227629669,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
228140191,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
228648172,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
229152196,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
229657551,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
230161572,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
230668256,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
231174222,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
231679991,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
233689366,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
234189386,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
234691269,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
235194165,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
235703346,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
236213636,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
236723424,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
237233358,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
237743305,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
238254528,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
238762217,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
239271389,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
239772164,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
240279173,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
240780216,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
241282202,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
241783446,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
242291457,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
242799311,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
243303255,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
243810170,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
244312222,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
244819413,97090234,305070143,304152607,305070143,10,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
