timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
130104849,0.94786584,0.006933952,-0.010759831,0.31841248,-0.0005956136,-0.0001375591,-0.001945862,-0.87807655,0.15646565,-0.55670506,2.725669e-05,-8.882196e-06,-2.211078e-05,0.0,0.0,-0.0004625853,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,3.1886332e-10,1.2981551e-05,0.00028017283,3.59449e-06,3.4996933e-06,3.4980726e-06,3.1207226e-05,0.008778693,0.008778745,0.011386512,0.030481763,0.030481769,0.15506992,1.9511191e-11,1.9507562e-11,3.2779005e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014376329,0.0036221792,0.0066536036,67240471,0.24690795,0.39378917,0.039963763,0.044196967,0.0102116745,0.0102116745,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
130304849,0.94782716,0.0072634644,-0.010725547,0.31852168,-0.00015518069,0.003625957,-0.002021866,-0.87538683,0.15935344,-0.55855626,2.7242975e-05,-8.857775e-06,-2.2174207e-05,0.0,0.0,-0.00046051582,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,3.0929004e-10,1.212792e-05,0.0002662743,3.5944954e-06,3.4989052e-06,3.4974887e-06,3.1207008e-05,0.008771181,0.008771238,0.011367331,0.030371202,0.030371208,0.1544427,1.9510456e-11,1.9506811e-11,3.2778946e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016535918,0.0011377857,0.0030008792,67240471,0.24645975,0.392992,0.048385732,0.015420323,0.008018043,0.008018043,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
130504848,0.94779736,0.007584717,-0.01059376,0.31860688,0.0032155425,0.0024747544,-0.001479343,-0.8716179,0.15864109,-0.5565673,2.7260461e-05,-8.855878e-06,-2.2236423e-05,0.0,0.0,-0.00046165704,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.7699887e-10,1.2173201e-05,0.0002661743,3.5940427e-06,3.4982177e-06,3.49708e-06,3.1207277e-05,0.008766675,0.008766731,0.011348945,0.030279936,0.030279942,0.15382954,1.9509857e-11,1.9506194e-11,3.2778884e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003381899,0.0018344226,0.004240085,67240471,0.24608916,0.3922111,0.005141131,0.0072702304,0.011105803,0.011105803,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
130704861,0.94777715,0.0070388443,-0.010842898,0.31867155,0.004843705,-0.0018211434,-0.0012246607,-0.86846894,0.15395154,-0.55517703,2.7299877e-05,-8.879893e-06,-2.2206725e-05,0.0,0.0,-0.00046261208,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.4370606e-10,1.2093653e-05,0.00025528687,3.5963067e-06,3.497772e-06,3.4961918e-06,3.1204996e-05,0.008761667,0.008761723,0.011389603,0.03019359,0.030193597,0.15517083,1.950921e-11,1.9505526e-11,3.277882e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013592832,0.002833658,0.0057426332,67240471,0.24573804,0.3939173,0.00690567,0.021163134,0.009720671,0.009720671,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
130904848,0.9477338,0.007085448,-0.010878638,0.31879812,0.0075927977,-0.0007694854,-0.0005582537,-0.86223453,0.1544778,-0.55314374,2.7308597e-05,-8.852993e-06,-2.2245038e-05,0.0,0.0,-0.00046469754,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,3.059119e-10,1.2711479e-05,0.00025359355,3.5976082e-06,3.4995571e-06,3.4980017e-06,3.1203606e-05,0.008770523,0.008770576,0.011374635,0.030151056,0.030151062,0.15456875,1.951119e-11,1.9507482e-11,3.2778755e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013599431,0.0022152548,0.004662453,67240471,0.2455649,0.39315233,0.04862389,0.015214422,0.012659086,0.012659086,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
131104848,0.9477428,0.0074681696,-0.010750265,0.31876677,0.011346014,-0.0035228012,3.5437748e-05,-0.85531807,0.14915021,-0.5451422,2.7355474e-05,-8.867925e-06,-2.225874e-05,0.0,0.0,-0.00046705647,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.6444316e-10,1.26457635e-05,0.00028293935,3.5962616e-06,3.500631e-06,3.4993968e-06,3.120477e-05,0.008776958,0.008777006,0.011360106,0.030107448,0.030107452,0.15397951,1.9512496e-11,1.9508764e-11,3.2778683e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013680987,0.003121219,0.0071595786,67240471,0.24538724,0.39240223,0.017766109,0.021315651,0.018562054,0.018562054,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
131304853,0.94771624,0.007181434,-0.01090754,0.31884712,0.011333086,-0.0065028183,0.0031085387,-0.85044533,0.14475259,-0.53677374,2.7373466e-05,-8.898408e-06,-2.226652e-05,0.0,0.0,-0.00047139576,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.3040747e-10,1.2528986e-05,0.0002626222,3.5975888e-06,3.4992188e-06,3.4977268e-06,3.1203377e-05,0.008769424,0.008769477,0.011401063,0.030045534,0.03004554,0.15533479,1.9510803e-11,1.9507045e-11,3.2778613e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015120425,0.0028611366,0.0065359264,67240471,0.2451348,0.39412534,0.004456971,0.027253693,0.020047156,0.020047156,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
131504853,0.9477052,0.007038283,-0.011006082,0.31887984,0.015240472,-0.0043193176,0.0014947614,-0.8388376,0.14501026,-0.53807503,2.738299e-05,-8.856007e-06,-2.2247685e-05,0.0,0.0,-0.0004690687,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.6224484e-10,1.26480145e-05,0.00026164204,3.5987846e-06,3.497827e-06,3.4962254e-06,3.12021e-05,0.008761543,0.008761596,0.011379012,0.029983155,0.02998316,0.1546762,1.9509267e-11,1.9505484e-11,3.2778537e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.910682e-05,0.0021011294,0.005133953,67240471,0.2448802,0.39328894,0.023586208,0.017480131,0.026485085,0.026485085,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
131704867,0.94774866,0.007439276,-0.010864804,0.31874645,0.01824793,-0.002766781,-0.0010348944,-0.8299351,0.14456029,-0.5439796,2.7380715e-05,-8.847858e-06,-2.2204116e-05,0.0,0.0,-0.00046753467,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.4779026e-10,1.296635e-05,0.00028192948,3.5971254e-06,3.4963805e-06,3.495095e-06,3.1203595e-05,0.008754035,0.0087540895,0.011417093,0.029920297,0.029920297,0.15599534,1.950788e-11,1.9504065e-11,3.277846e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017668646,0.002079855,0.0072493074,67240471,0.24462338,0.39496246,0.07995975,0.008952644,0.02632675,0.02632675,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
131904948,0.9477498,0.007407689,-0.01087767,0.31874314,0.021070002,0.000493299,-0.0020552264,-0.8200397,0.14867997,-0.5448288,2.7349008e-05,-8.815264e-06,-2.2144428e-05,0.0,0.0,-0.00046545122,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.0985778e-10,1.2665369e-05,0.00031259767,3.5988735e-06,3.4951206e-06,3.493806e-06,3.1201824e-05,0.008745911,0.008745974,0.011396321,0.029856866,0.029856864,0.15534571,1.9506601e-11,1.950276e-11,3.277839e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028135485,0.002551378,0.0054426505,67240471,0.24436393,0.3941392,0.030293502,0.022057408,0.027171891,0.027171891,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
132104848,0.947722,0.0071028783,-0.01091315,0.31883147,0.02240748,0.000787513,-0.0026194446,-0.8112004,0.1486788,-0.54384077,2.7342992e-05,-8.822957e-06,-2.2126054e-05,0.0,0.0,-0.00046362422,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.431502e-10,1.2636601e-05,0.00037494503,3.6012348e-06,3.4940238e-06,3.4925238e-06,3.119952e-05,0.008737743,0.008737807,0.011376075,0.02979296,0.029792957,0.1547048,1.9505477e-11,1.9501605e-11,3.277832e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014124658,0.0014656987,0.0024944667,67240471,0.24410227,0.3933253,0.029466175,0.01741554,0.027655942,0.027655942,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
132304850,0.9477332,0.0073554353,-0.010729366,0.3187985,0.024462692,-0.0024410968,-0.0027803367,-0.80099714,0.14178409,-0.53914434,2.739496e-05,-8.861689e-06,-2.2152128e-05,0.0,0.0,-0.0004640292,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.451971e-10,1.2744439e-05,0.00033835825,3.5993946e-06,3.4929842e-06,3.4917637e-06,3.120123e-05,0.008731206,0.00873127,0.011356299,0.02974006,0.029740056,0.15407224,1.950458e-11,1.9500679e-11,3.2778252e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013815153,0.0019991207,0.004297006,67240471,0.24388546,0.39252037,0.01694481,0.029939026,0.028495554,0.028495554,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
132504907,0.9476627,0.0074572368,-0.0107399635,0.3190055,0.02692499,-0.0011282772,-0.0031525465,-0.7899153,0.14282002,-0.5388007,2.7381324e-05,-8.848672e-06,-2.2230592e-05,0.0,0.0,-0.00046322346,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.1037638e-10,1.2575381e-05,0.00035861635,3.6010636e-06,3.4921004e-06,3.4909253e-06,3.1199477e-05,0.008724312,0.0087243775,0.01139639,0.029685013,0.029685013,0.15540779,1.9503746e-11,1.9499813e-11,3.277818e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000289193,0.00057148555,0.0019377434,67240471,0.24365965,0.39421794,0.03922669,0.010599212,0.028871728,0.028871728,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
132704866,0.9476302,0.007078773,-0.010878072,0.31910577,0.0275816,-0.0031520415,-0.0034132765,-0.7817166,0.13960621,-0.5374557,2.7383048e-05,-8.889331e-06,-2.2261322e-05,0.0,0.0,-0.00046287454,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.2122765e-10,1.3030463e-05,0.00032243022,3.602027e-06,3.4914028e-06,3.4899233e-06,3.1198506e-05,0.00871745,0.008717518,0.011377847,0.029628078,0.029628076,0.15478818,1.9502993e-11,1.9499026e-11,3.2778107e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003380751,0.0012971314,0.0022925225,67240471,0.24342586,0.3934313,0.10165069,0.02725913,0.028922312,0.028922312,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
132904872,0.9476912,0.0072255167,-0.010795284,0.31892416,0.027504502,-0.0013990797,-0.005390205,-0.7724567,0.13980468,-0.5427819,2.7370823e-05,-8.895349e-06,-2.2178127e-05,0.0,0.0,-0.0004606534,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.662437e-10,1.3289413e-05,0.0002998482,3.6006604e-06,3.4906966e-06,3.4893449e-06,3.119975e-05,0.008711893,0.008711962,0.011416202,0.029580938,0.029580938,0.15610693,1.950241e-11,1.9498408e-11,3.2778034e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.842991e-05,0.0013699405,0.0034856815,67240471,0.24323215,0.3951037,0.063581206,0.017555768,0.025869051,0.025869051,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
133104863,0.94768417,0.0074066445,-0.01057056,0.31894863,0.02982429,-0.002735246,-0.00606873,-0.7636592,0.13909405,-0.5495775,2.7367994e-05,-8.911795e-06,-2.2220484e-05,0.0,0.0,-0.00045764583,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,2.1040884e-10,1.2729987e-05,0.0003158345,3.5995217e-06,3.490033e-06,3.488924e-06,3.1200852e-05,0.008706541,0.00870661,0.011393803,0.029542051,0.029542059,0.1554277,1.950195e-11,1.9497914e-11,3.2777957e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5476634e-05,0.0017369234,0.005004415,67240471,0.24307223,0.39424318,0.0396649,0.018925989,0.022424715,0.022424715,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
133304880,0.9476799,0.007166036,-0.010612793,0.31896526,0.02993005,-0.0013125184,-0.00783791,-0.7566494,0.13994414,-0.5549837,2.7344999e-05,-8.929574e-06,-2.2178683e-05,0.0,0.0,-0.00045512282,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,1.9748557e-10,1.3091364e-05,0.00036315457,3.6011186e-06,3.491886e-06,3.4906075e-06,3.119928e-05,0.008713567,0.00871364,0.0113755725,0.029527044,0.029527053,0.15477212,1.9504056e-11,1.9499987e-11,3.277786e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8762044e-05,0.0020367499,0.005763508,67240471,0.24301049,0.3934109,0.014752978,0.02217959,0.019286742,0.019286742,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
133504849,0.9476696,0.0071461843,-0.010584412,0.31899723,0.027325455,3.2310665e-05,-0.006198332,-0.7498474,0.14029527,-0.5512537,2.7330085e-05,-8.947504e-06,-2.218797e-05,0.0,0.0,-0.00045669798,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,6.501622e-09,9.682909e-05,0.0028969264,3.6012786e-06,3.4909456e-06,3.489666e-06,3.1199095e-05,0.008707015,0.008707094,0.011413812,0.029488584,0.029488599,0.1560839,1.9503118e-11,1.9499014e-11,3.277775e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784443e-05,0.0014494623,0.0033785445,131607,0.24285218,0.39507455,0.045718122,0.018367829,0.016555483,0.016555483,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
133704851,0.9476998,0.0072152996,-0.010556621,0.31890702,0.0257387,0.0008071103,-0.002636251,-0.74189997,0.13729724,-0.542162,2.7352611e-05,-8.978561e-06,-2.2057826e-05,0.0,0.0,-0.00046014303,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,7.79873e-09,0.00013226907,0.0035483905,3.6035522e-06,3.4924196e-06,3.491199e-06,3.1196763e-05,0.008712512,0.008712595,0.011396617,0.029473634,0.02947365,0.15543815,1.9504853e-11,1.9500708e-11,3.2777628e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041759017,0.0021105849,0.005898315,131607,0.24279062,0.39425647,0.081476666,0.018064206,0.018323941,0.018323941,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
133904875,0.94764346,0.0071354806,-0.010624058,0.31907406,0.025962546,0.0022900826,-0.0051133092,-0.7380943,0.14190482,-0.54289156,2.7295611e-05,-8.99421e-06,-2.1988832e-05,0.0,0.0,-0.00045957998,0.23951438,0.0040492886,0.36314076,0.0,0.0,0.0,0.0,0.0,5.767825e-09,0.0001059545,0.0027361626,3.6093506e-06,3.493411e-06,3.4920695e-06,3.119095e-05,0.008715356,0.008715437,0.011379245,0.029440193,0.029440207,0.15479487,1.9505998e-11,1.950182e-11,3.2777513e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005219062,0.0022315457,0.0050387513,131607,0.24265283,0.3934398,0.053894147,0.030060992,0.015404346,0.015404346,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
