timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
128879850,32767,32767,32767,32767,32767,32767
128884857,-30,32767,32767,32767,32767,32767
128889853,32767,32767,32767,32767,-38,32767
128894887,-23,32767,32767,-26,32767,32767
128899863,32767,32767,32767,32767,32767,32767
128904884,-16,32767,32767,32767,32767,32767
128909875,32767,32767,32767,32767,-39,32767
128914888,-8,32767,32767,32767,32767,32767
128919885,32767,32767,32767,32767,32767,32767
128924879,-1,32767,32767,32767,32767,32767
128929897,32767,32767,32767,32767,-39,32767
128934894,6,32767,32767,32767,32767,32767
128939885,32767,32767,32767,32767,32767,32767
128944875,32767,32767,32767,32767,32767,32767
128949858,-37,32767,32767,32767,-39,32767
128954854,32767,32767,32767,-22,32767,32767
128959848,-30,32767,32767,32767,32767,32767
128964848,32767,32767,32767,32767,32767,32767
128969848,-23,32767,32767,32767,-39,32767
128974852,32767,32767,32767,32767,32767,32767
128979851,-16,32767,32767,32767,32767,32767
128984858,32767,32767,32767,32767,32767,32767
128989851,-8,32767,32767,32767,-39,32767
128994854,32767,32767,32767,32767,32767,32767
128999889,-1,32767,32767,32767,32767,32767
129004851,32767,32767,32767,-18,32767,32767
129009855,6,32767,32767,32767,-39,32767
129014857,32767,32767,32767,32767,32767,32767
129019851,32767,32767,32767,32767,32767,32767
129024848,-37,32767,32767,32767,32767,32767
129029848,32767,32767,32767,32767,-39,32767
129034851,-30,32767,32767,32767,32767,32767
129039848,32767,32767,32767,32767,32767,32767
129044863,-23,32767,32767,32767,32767,32767
129049848,32767,32767,32767,32767,-39,32767
129054851,-16,32767,32767,-16,32767,32767
129059848,32767,32767,32767,32767,32767,32767
129064848,-8,32767,32767,32767,32767,32767
129069848,32767,32767,32767,32767,-39,32767
129074851,-1,32767,32767,32767,32767,32767
129079848,32767,32767,32767,32767,32767,32767
129084852,6,32767,32767,32767,32767,32767
129089851,32767,32767,32767,32767,-39,32767
129094851,32767,32767,32767,32767,32767,32767
129099848,-37,32767,32767,32767,32767,32767
129104886,32767,32767,32767,32767,32767,32767
129109848,-30,32767,32767,32767,-39,32767
129134863,32767,32767,32767,32767,32767,32767
129139852,-8,32767,32767,32767,32767,32767
129144852,32767,32767,32767,32767,32767,32767
129149848,-1,32767,32767,32767,-39,32767
129154851,32767,32767,32767,32767,32767,32767
129159851,6,32767,32767,32767,32767,32767
129164848,32767,32767,32767,-6,32767,32767
129169848,32767,32767,32767,32767,-39,32767
129174851,-37,32767,32767,32767,32767,32767
129179848,32767,32767,32767,32767,32767,32767
129184848,-30,32767,32767,32767,32767,32767
129189858,32767,32767,32767,32767,-39,32767
129194851,-23,32767,32767,32767,32767,32767
129199848,32767,32767,32767,32767,32767,32767
129204848,-16,32767,32767,32767,32767,32767
129209889,32767,32767,32767,32767,-39,32767
129214851,-8,32767,32767,-3,32767,32767
129219848,32767,32767,32767,32767,32767,32767
129224856,0,32767,32767,32767,32767,32767
129229849,32767,32767,32767,32767,-38,32767
129234860,7,32767,32767,32767,32767,32767
129239848,32767,32767,32767,32767,32767,32767
129244851,32767,32767,32767,32767,32767,32767
129249848,-36,32767,32767,32767,-39,32767
129254851,32767,32767,32767,32767,32767,32767
129259849,-28,32767,32767,32767,32767,32767
129264853,32767,32767,32767,32767,32767,32767
129269848,-21,32767,32767,32767,-39,32767
129274853,32767,32767,32767,0,32767,32767
129279849,-14,32767,32767,32767,32767,32767
129284900,32767,32767,32767,32767,32767,32767
129289850,-7,32767,32767,32767,-38,32767
129294851,32767,32767,32767,32767,32767,32767
129299849,0,32767,32767,32767,32767,32767
129304848,32767,32767,32767,32767,32767,32767
129309848,7,32767,32767,32767,-38,32767
129314895,32767,32767,32767,32767,32767,32767
129319851,32767,32767,32767,32767,32767,32767
129324853,-36,32767,32767,3,32767,32767
129329852,32767,32767,32767,32767,-38,32767
129334887,-28,32767,32767,32767,32767,32767
129339854,32767,32767,32767,32767,32767,32767
129344863,-21,32767,32767,32767,32767,32767
129349859,32767,32767,32767,32767,-39,32767
129354861,-14,32767,32767,32767,32767,32767
129359848,32767,32767,32767,32767,32767,32767
129364848,-7,32767,32767,32767,32767,32767
129369848,32767,32767,32767,32767,-39,32767
129374859,0,32767,32767,7,32767,32767
129379848,32767,32767,32767,32767,32767,32767
129384865,8,32767,32767,32767,32767,32767
129389859,32767,32767,32767,32767,-39,32767
129394851,32767,32767,32767,32767,32767,32767
129399848,-35,32767,32767,32767,32767,32767
129404871,32767,32767,32767,32767,32767,32767
129409848,-28,32767,32767,32767,-39,32767
129414851,32767,32767,32767,32767,32767,32767
129419895,-21,32767,32767,32767,32767,32767
129424858,32767,32767,32767,32767,32767,32767
129429848,-13,32767,32767,32767,-39,32767
129434851,32767,32767,32767,32767,32767,32767
129439859,-6,32767,32767,-29,32767,32767
129444848,32767,32767,32767,32767,32767,32767
129449848,2,32767,32767,32767,-39,32767
129454851,32767,32767,32767,32767,32767,32767
129459851,32767,32767,32767,32767,32767,32767
129464849,-41,32767,32767,32767,32767,32767
129469848,32767,32767,32767,32767,-39,32767
129474851,-34,32767,32767,32767,32767,32767
129479851,32767,32767,32767,32767,32767,32767
129484848,-26,32767,32767,32767,32767,32767
129489850,32767,32767,32767,32767,-39,32767
129494851,-19,32767,32767,32767,32767,32767
129499848,32767,32767,32767,-29,32767,32767
129504848,-12,32767,32767,32767,32767,32767
129509850,32767,32767,32767,32767,-39,32767
129514851,-5,32767,32767,32767,32767,32767
129519858,32767,32767,32767,32767,32767,32767
129524881,2,32767,32767,32767,32767,32767
129529848,32767,32767,32767,32767,-39,32767
129534868,32767,32767,32767,32767,32767,32767
129539848,-40,32767,32767,32767,32767,32767
129544863,32767,32767,32767,32767,32767,32767
129549848,-33,32767,32767,32767,-37,32767
129554870,32767,32767,32767,32767,32767,32767
129559850,-26,32767,32767,-28,32767,32767
129564862,32767,32767,32767,32767,32767,32767
129569850,-18,32767,32767,32767,-38,32767
129574850,32767,32767,32767,32767,32767,32767
129579860,-11,32767,32767,32767,32767,32767
129584909,32767,32767,32767,32767,32767,32767
129589861,-4,32767,32767,32767,-39,32767
129594886,32767,32767,32767,32767,32767,32767
129599852,3,32767,32767,32767,32767,32767
129604857,32767,32767,32767,32767,32767,32767
129609892,32767,32767,32767,-28,-38,32767
129614887,-40,32767,32767,32767,32767,32767
129619868,32767,32767,32767,32767,32767,32767
129624879,-33,32767,32767,32767,32767,32767
129629911,32767,32767,32767,32767,-40,32767
129634889,-26,32767,32767,32767,32767,32767
129639888,32767,32767,32767,32767,32767,32767
129644878,-18,32767,32767,32767,32767,32767
129649879,32767,32767,32767,32767,-39,32767
129654880,-11,32767,32767,32767,32767,32767
129659882,32767,32767,32767,-24,32767,32767
129664861,-4,32767,32767,32767,32767,32767
129669856,32767,32767,32767,32767,-39,32767
129674860,3,32767,32767,32767,32767,32767
129679851,32767,32767,32767,32767,32767,32767
129684852,32767,32767,32767,32767,32767,32767
129689851,-40,32767,32767,32767,-39,32767
129694854,32767,32767,32767,32767,32767,32767
129699848,-33,32767,32767,32767,32767,32767
129704848,32767,32767,32767,32767,32767,32767
129709848,-25,32767,32767,32767,-39,32767
129714851,32767,32767,32767,32767,32767,32767
129719848,-18,32767,32767,-21,32767,32767
129724855,32767,32767,32767,32767,32767,32767
129729850,-11,32767,32767,32767,-39,32767
129734895,32767,32767,32767,32767,32767,32767
129739863,-4,32767,32767,32767,32767,32767
129744848,32767,32767,32767,32767,32767,32767
129749863,3,32767,32767,32767,-39,32767
129754889,32767,32767,32767,32767,32767,32767
129759848,32767,32767,32767,32767,32767,32767
129764848,-40,32767,32767,32767,32767,32767
129769850,32767,32767,32767,-18,-39,32767
129774856,-31,32767,32767,32767,32767,32767
129779848,32767,32767,32767,32767,32767,32767
129784848,-24,32767,32767,32767,32767,32767
129789848,32767,32767,32767,32767,-39,32767
129794851,-17,32767,32767,32767,32767,32767
129799848,32767,32767,32767,32767,32767,32767
129804848,-10,32767,32767,32767,32767,32767
129809848,32767,32767,32767,32767,-39,32767
129814851,-3,32767,32767,32767,32767,32767
129819848,32767,32767,32767,-16,32767,32767
129824853,4,32767,32767,32767,32767,32767
129829848,32767,32767,32767,32767,-39,32767
129834851,32767,32767,32767,32767,32767,32767
129839889,-37,32767,32767,32767,32767,32767
129844848,32767,32767,32767,32767,32767,32767
129849848,-30,32767,32767,32767,-39,32767
129854851,32767,32767,32767,32767,32767,32767
129859848,-22,32767,32767,32767,32767,32767
129864848,32767,32767,32767,32767,32767,32767
129869848,-15,32767,32767,32767,-39,32767
129874851,32767,32767,32767,32767,32767,32767
129879848,-8,32767,32767,-13,32767,32767
129884848,32767,32767,32767,32767,32767,32767
129889848,-2,32767,32767,32767,-39,32767
129894851,32767,32767,32767,32767,32767,32767
129899851,6,32767,32767,32767,32767,32767
129904861,32767,32767,32767,32767,32767,32767
129909848,32767,32767,32767,32767,-39,32767
129914851,-37,32767,32767,32767,32767,32767
129919848,32767,32767,32767,32767,32767,32767
129924849,-29,32767,32767,32767,32767,32767
129929848,32767,32767,32767,-5,-39,32767
129934851,-22,32767,32767,32767,32767,32767
129939848,32767,32767,32767,32767,32767,32767
129944880,-15,32767,32767,32767,32767,32767
129949848,32767,32767,32767,32767,-39,32767
129954851,-8,32767,32767,32767,32767,32767
129959850,32767,32767,32767,32767,32767,32767
129964868,-1,32767,32767,32767,32767,32767
129969848,32767,32767,32767,32767,-39,32767
129974851,6,32767,32767,32767,32767,32767
129979851,32767,32767,32767,-2,32767,32767
129984858,32767,32767,32767,32767,32767,32767
129989850,-37,32767,32767,32767,-39,32767
129994854,32767,32767,32767,32767,32767,32767
129999851,-30,32767,32767,32767,32767,32767
130004851,32767,32767,32767,32767,32767,32767
130009851,-23,32767,32767,32767,-39,32767
130014853,32767,32767,32767,32767,32767,32767
130019854,-16,32767,32767,32767,32767,32767
130024851,32767,32767,32767,32767,32767,32767
130029852,-8,32767,32767,32767,-39,32767
130034854,32767,32767,32767,32767,32767,32767
130039894,-2,32767,32767,1,32767,32767
130044848,32767,32767,32767,32767,32767,32767
130049960,6,32767,32767,32767,-40,32767
130054851,32767,32767,32767,32767,32767,32767
130059848,32767,32767,32767,32767,32767,32767
130064848,-36,32767,32767,32767,32767,32767
130069848,32767,32767,32767,32767,-39,32767
130074851,-28,32767,32767,32767,32767,32767
130079848,32767,32767,32767,32767,32767,32767
130084848,-21,32767,32767,32767,32767,32767
130089848,32767,32767,32767,3,-39,32767
130094851,-14,32767,32767,32767,32767,32767
130099848,32767,32767,32767,32767,32767,32767
130104849,-6,32767,32767,32767,32767,32767
130109848,32767,32767,32767,32767,-39,32767
130114854,1,32767,32767,32767,32767,32767
130119848,32767,32767,32767,32767,32767,32767
130124851,32767,32767,32767,32767,32767,32767
130129850,-42,32767,32767,32767,-39,32767
130134851,32767,32767,32767,32767,32767,32767
130139857,-35,32767,32767,8,32767,32767
130144848,32767,32767,32767,32767,32767,32767
130149848,-28,32767,32767,32767,-39,32767
130154898,32767,32767,32767,32767,32767,32767
130159848,-19,32767,32767,32767,32767,32767
130164849,32767,32767,32767,32767,32767,32767
130169848,-12,32767,32767,32767,-39,32767
130174887,32767,32767,32767,32767,32767,32767
130179848,-5,32767,32767,32767,32767,32767
130184848,32767,32767,32767,32767,32767,32767
130189851,2,32767,32767,32767,-39,32767
130194857,32767,32767,32767,32767,32767,32767
130199857,32767,32767,32767,32767,32767,32767
130204849,-41,32767,32767,-39,32767,32767
130209854,32767,32767,32767,32767,-39,32767
130214851,-33,32767,32767,32767,32767,32767
130219859,32767,32767,32767,32767,32767,32767
130224860,-26,32767,32767,32767,32767,32767
130229848,32767,32767,32767,32767,-39,32767
130234851,-18,32767,32767,32767,32767,32767
130239857,32767,32767,32767,32767,32767,32767
130244848,-11,32767,32767,32767,32767,32767
130249848,32767,32767,32767,32767,-39,32767
130254872,-4,32767,32767,-38,32767,32767
130259889,32767,32767,32767,32767,32767,32767
130264861,3,32767,32767,32767,32767,32767
130269852,32767,32767,32767,32767,-39,32767
130274851,32767,32767,32767,32767,32767,32767
130279875,-40,32767,32767,32767,32767,32767
130284886,32767,32767,32767,32767,32767,32767
130289849,-33,32767,32767,32767,-39,32767
130294851,32767,32767,32767,32767,32767,32767
130299862,-25,32767,32767,32767,32767,32767
130304849,32767,32767,32767,-34,32767,32767
130309851,-18,32767,32767,32767,-38,32767
130314890,32767,32767,32767,32767,32767,32767
130319849,-11,32767,32767,32767,32767,32767
130324850,32767,32767,32767,32767,32767,32767
130329872,-4,32767,32767,32767,-38,32767
130334899,32767,32767,32767,32767,32767,32767
130339873,3,32767,32767,32767,32767,32767
130344893,32767,32767,32767,32767,32767,32767
130349883,32767,32767,32767,32767,-38,32767
130354885,-40,32767,32767,32767,32767,32767
130359903,32767,32767,32767,32767,32767,32767
130364931,-34,32767,32767,-28,32767,32767
130369873,32767,32767,32767,32767,-39,32767
130374881,-25,32767,32767,32767,32767,32767
130379851,32767,32767,32767,32767,32767,32767
130384853,-18,32767,32767,32767,32767,32767
130389849,32767,32767,32767,32767,-38,32767
130394851,-11,32767,32767,32767,32767,32767
130399848,32767,32767,32767,32767,32767,32767
130404852,-4,32767,32767,32767,32767,32767
130409848,32767,32767,32767,32767,-39,32767
130414854,3,32767,32767,-24,32767,32767
130419848,32767,32767,32767,32767,32767,32767
130424852,32767,32767,32767,32767,32767,32767
130429848,-40,32767,32767,32767,-39,32767
130434851,32767,32767,32767,32767,32767,32767
130439848,-33,32767,32767,32767,32767,32767
130444848,32767,32767,32767,32767,32767,32767
130449848,-26,32767,32767,32767,-39,32767
130454851,32767,32767,32767,32767,32767,32767
130459848,-19,32767,32767,32767,32767,32767
130464869,32767,32767,32767,-22,32767,32767
130469892,-12,32767,32767,32767,-39,32767
130474851,32767,32767,32767,32767,32767,32767
130479848,-4,32767,32767,32767,32767,32767
130484848,32767,32767,32767,32767,32767,32767
130489852,3,32767,32767,32767,-39,32767
130494851,32767,32767,32767,32767,32767,32767
130499848,32767,32767,32767,32767,32767,32767
130504848,-40,32767,32767,32767,32767,32767
130509848,32767,32767,32767,32767,-39,32767
130514851,-33,32767,32767,32767,32767,32767
130519848,32767,32767,32767,32767,32767,32767
130524849,-26,32767,32767,-18,32767,32767
130529848,32767,32767,32767,32767,-39,32767
130534851,-19,32767,32767,32767,32767,32767
130539848,32767,32767,32767,32767,32767,32767
130544848,-11,32767,32767,32767,32767,32767
130549848,32767,32767,32767,32767,-39,32767
130554851,-4,32767,32767,32767,32767,32767
130559848,32767,32767,32767,32767,32767,32767
130564851,3,32767,32767,32767,32767,32767
130569848,32767,32767,32767,32767,-39,32767
130574895,32767,32767,32767,-15,32767,32767
130579848,-39,32767,32767,32767,32767,32767
130584848,32767,32767,32767,32767,32767,32767
130589850,-32,32767,32767,32767,-39,32767
130594887,32767,32767,32767,32767,32767,32767
130599848,-25,32767,32767,32767,32767,32767
130604852,32767,32767,32767,32767,32767,32767
130609848,-18,32767,32767,32767,-39,32767
130614864,32767,32767,32767,32767,32767,32767
130619858,-10,32767,32767,32767,32767,32767
130624848,32767,32767,32767,-13,32767,32767
130629848,-3,32767,32767,32767,-39,32767
130634851,32767,32767,32767,32767,32767,32767
130639848,6,32767,32767,32767,32767,32767
130644855,32767,32767,32767,32767,32767,32767
130649848,32767,32767,32767,32767,-39,32767
130654851,-37,32767,32767,32767,32767,32767
130659848,32767,32767,32767,32767,32767,32767
130664850,-29,32767,32767,32767,32767,32767
130669851,32767,32767,32767,32767,-39,32767
130674854,-22,32767,32767,32767,32767,32767
130679889,32767,32767,32767,32767,32767,32767
130684851,-15,32767,32767,-10,32767,32767
130689851,32767,32767,32767,32767,-39,32767
130699852,32767,32767,32767,32767,32767,32767
130704861,-1,32767,32767,32767,32767,32767
130709848,32767,32767,32767,32767,-39,32767
130714854,6,32767,32767,32767,32767,32767
130719855,32767,32767,32767,32767,32767,32767
130724862,32767,32767,32767,32767,32767,32767
130729848,-37,32767,32767,32767,-39,32767
130734851,32767,32767,32767,-2,32767,32767
130744850,32767,32767,32767,32767,32767,32767
130749848,-23,32767,32767,32767,-38,32767
130754851,32767,32767,32767,32767,32767,32767
130759848,-16,32767,32767,32767,32767,32767
130764849,32767,32767,32767,32767,32767,32767
130769848,-8,32767,32767,32767,-38,32767
130774855,32767,32767,32767,32767,32767,32767
130779851,-1,32767,32767,32767,32767,32767
130784889,32767,32767,32767,1,32767,32767
130789848,6,32767,32767,32767,-38,32767
130794883,32767,32767,32767,32767,32767,32767
130799848,32767,32767,32767,32767,32767,32767
130804868,-37,32767,32767,32767,32767,32767
130809848,32767,32767,32767,32767,-39,32767
130814851,-30,32767,32767,32767,32767,32767
130819855,32767,32767,32767,32767,32767,32767
130824863,-23,32767,32767,32767,32767,32767
130829848,32767,32767,32767,32767,-39,32767
130834851,-16,32767,32767,32767,32767,32767
130839849,32767,32767,32767,32767,32767,32767
130844849,-9,32767,32767,4,32767,32767
130849848,32767,32767,32767,32767,-39,32767
130854851,-1,32767,32767,32767,32767,32767
130859848,32767,32767,32767,32767,32767,32767
130864872,7,32767,32767,32767,32767,32767
130869848,32767,32767,32767,32767,-39,32767
130874851,32767,32767,32767,32767,32767,32767
130879848,-36,32767,32767,32767,32767,32767
130884860,32767,32767,32767,32767,32767,32767
130889898,-29,32767,32767,32767,-39,32767
130894851,32767,32767,32767,8,32767,32767
130899857,-21,32767,32767,32767,32767,32767
130904848,32767,32767,32767,32767,32767,32767
130909865,-14,32767,32767,32767,-39,32767
130914851,32767,32767,32767,32767,32767,32767
130919851,-7,32767,32767,32767,32767,32767
130924848,32767,32767,32767,32767,32767,32767
130929848,0,32767,32767,32767,-39,32767
130934851,32767,32767,32767,32767,32767,32767
130939855,7,32767,32767,32767,32767,32767
130944849,32767,32767,32767,32767,32767,32767
130949848,32767,32767,32767,-34,-39,32767
130954851,-36,32767,32767,32767,32767,32767
130959849,32767,32767,32767,32767,32767,32767
130964863,-28,32767,32767,32767,32767,32767
130969848,32767,32767,32767,32767,-39,32767
130974865,-21,32767,32767,32767,32767,32767
130979851,32767,32767,32767,32767,32767,32767
130984866,-12,32767,32767,32767,32767,32767
130989849,32767,32767,32767,32767,-39,32767
130994895,-5,32767,32767,32767,32767,32767
130999859,32767,32767,32767,32767,32767,32767
131004886,2,32767,32767,32767,32767,32767
131009852,32767,32767,32767,-33,-39,32767
131014888,32767,32767,32767,32767,32767,32767
131019851,-41,32767,32767,32767,32767,32767
131024872,32767,32767,32767,32767,32767,32767
131029851,-34,32767,32767,32767,-39,32767
131034872,32767,32767,32767,32767,32767,32767
131039865,-27,32767,32767,32767,32767,32767
131044898,32767,32767,32767,32767,32767,32767
131049872,-19,32767,32767,32767,-39,32767
131054887,32767,32767,32767,32767,32767,32767
131059878,-12,32767,32767,-30,32767,32767
131064883,32767,32767,32767,32767,32767,32767
131069888,-4,32767,32767,32767,-39,32767
131074899,32767,32767,32767,32767,32767,32767
131079874,3,32767,32767,32767,32767,32767
131084884,32767,32767,32767,32767,32767,32767
131089882,32767,32767,32767,32767,-39,32767
131094854,-40,32767,32767,32767,32767,32767
131099898,32767,32767,32767,32767,32767,32767
131104848,-33,32767,32767,32767,32767,32767
131109878,32767,32767,32767,32767,-39,32767
131114851,-26,32767,32767,32767,32767,32767
131119873,32767,32767,32767,32767,32767,32767
131124861,-19,32767,32767,32767,32767,32767
131129858,32767,32767,32767,-21,-39,32767
131134851,-12,32767,32767,32767,32767,32767
131139851,32767,32767,32767,32767,32767,32767
131144848,-5,32767,32767,32767,32767,32767
131149857,32767,32767,32767,32767,-39,32767
131154851,2,32767,32767,32767,32767,32767
131159851,32767,32767,32767,32767,32767,32767
131164849,32767,32767,32767,32767,32767,32767
131169850,-41,32767,32767,32767,-39,32767
131174851,32767,32767,32767,32767,32767,32767
131179851,-33,32767,32767,32767,32767,32767
131184848,32767,32767,32767,32767,32767,32767
131189848,-26,32767,32767,-24,-39,32767
131194851,32767,32767,32767,32767,32767,32767
131199851,-19,32767,32767,32767,32767,32767
131204886,32767,32767,32767,32767,32767,32767
131209848,-11,32767,32767,32767,-39,32767
131214851,32767,32767,32767,32767,32767,32767
131219848,-4,32767,32767,32767,32767,32767
131224857,32767,32767,32767,32767,32767,32767
131229848,3,32767,32767,32767,-38,32767
131234851,32767,32767,32767,32767,32767,32767
131239848,32767,32767,32767,32767,32767,32767
131244852,-40,32767,32767,32767,32767,32767
131249848,32767,32767,32767,-19,-39,32767
131254851,-33,32767,32767,32767,32767,32767
131259849,32767,32767,32767,32767,32767,32767
131264849,-26,32767,32767,32767,32767,32767
131269860,32767,32767,32767,32767,-39,32767
131274851,-18,32767,32767,32767,32767,32767
131279848,32767,32767,32767,32767,32767,32767
131284848,-11,32767,32767,32767,32767,32767
131289848,32767,32767,32767,32767,-39,32767
131294851,-4,32767,32767,32767,32767,32767
131299851,32767,32767,32767,-17,32767,32767
131304853,3,32767,32767,32767,32767,32767
131309899,32767,32767,32767,32767,-39,32767
131314853,32767,32767,32767,32767,32767,32767
131319849,-40,32767,32767,32767,32767,32767
131324850,32767,32767,32767,32767,32767,32767
131329848,-32,32767,32767,32767,-39,32767
131334851,32767,32767,32767,32767,32767,32767
131339853,-24,32767,32767,32767,32767,32767
131344851,32767,32767,32767,32767,32767,32767
