timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
130450770,8.007668e-05,1.0580522e-06,-0.0001333317,0.0
130470836,8.136534e-05,2.8095715e-06,-0.00013539741,0.0
130490871,7.978508e-05,1.8617565e-06,-0.00013302041,0.0
130510898,8.060311e-05,3.8919707e-06,-0.00013206736,0.0
130530673,7.837947e-05,1.2604156e-06,-0.0001321817,0.0
130550846,7.89473e-05,1.8787399e-06,-0.0001318117,0.0
130570718,7.575063e-05,-5.058439e-07,-0.00013107865,0.0
130590907,7.590442e-05,-1.247383e-06,-0.00013012472,0.0
130610727,7.250788e-05,2.4429409e-07,-0.00012923719,0.0
130630785,7.096207e-05,1.9531305e-06,-0.00012917623,0.0
130650761,7.25768e-05,-1.0962182e-06,-0.00013153383,0.0
130670780,7.093415e-05,-1.7619364e-07,-0.00013244034,0.0
130690766,7.033217e-05,8.4553676e-07,-0.00013460769,0.0
130710708,6.798327e-05,5.0705023e-07,-0.00013353936,0.0
130730712,6.870781e-05,2.61646e-07,-0.00013398558,0.0
130750726,6.550263e-05,1.5923007e-07,-0.00013175225,0.0
130770708,6.7938854e-05,5.056573e-07,-0.00013123108,0.0
130790786,6.7601366e-05,-2.5803104e-07,-0.00012864723,0.0
130810781,6.5661465e-05,1.3656863e-07,-0.00012983706,0.0
130830703,6.589325e-05,1.1684845e-06,-0.00012885852,0.0
130850717,6.749445e-05,-8.9179304e-07,-0.00012949563,0.0
130870693,6.638612e-05,-1.0220626e-06,-0.00012713438,0.0
130890718,7.022829e-05,-1.6031192e-06,-0.00013043024,0.0
130910681,6.865906e-05,4.974796e-07,-0.00013214794,0.0
130930695,7.1489405e-05,3.2574274e-06,-0.00013241776,0.0
130950812,7.2492556e-05,2.1456178e-06,-0.00013386998,0.0
130970738,7.260251e-05,2.0870702e-06,-0.00013257835,0.0
130990756,7.3268486e-05,-2.2294066e-06,-0.00013286635,0.0
131010767,7.499238e-05,-1.2302432e-06,-0.00013227925,0.0
131030759,7.6358214e-05,2.0612495e-06,-0.00013048788,0.0
131050793,7.584192e-05,1.5640516e-06,-0.00012972944,0.0
131070789,7.806021e-05,9.782121e-07,-0.00013136194,0.0
131090769,7.821153e-05,1.3314178e-06,-0.00013104717,0.0
131110784,7.931148e-05,2.2193697e-06,-0.00013184715,0.0
131130795,7.73309e-05,6.0614406e-07,-0.00013169322,0.0
131150817,7.973695e-05,6.485205e-07,-0.00013356078,0.0
131170833,7.6951284e-05,1.0443614e-06,-0.00013268416,0.0
131190901,7.6873745e-05,-8.2204116e-07,-0.00013334642,0.0
131210936,7.7393444e-05,-1.6421357e-06,-0.00013134738,0.0
131230882,7.465842e-05,1.2518416e-06,-0.00013054172,0.0
131250828,7.536739e-05,9.2359824e-07,-0.00013046236,0.0
131270834,7.2541814e-05,3.1772603e-07,-0.00013136333,0.0
131290810,7.104992e-05,1.573591e-07,-0.00013124535,0.0
131310691,7.0995964e-05,-1.0382304e-06,-0.00013290823,0.0
131330771,7.083179e-05,9.982872e-07,-0.00013140473,0.0
131350677,6.838206e-05,-1.0261433e-06,-0.00012987305,0.0
131370683,6.9628324e-05,-9.4813424e-07,-0.00013100545,0.0
131390774,6.904152e-05,1.8427484e-06,-0.0001322752,0.0
131410710,6.700958e-05,-3.818008e-07,-0.00013080933,0.0
131430739,6.5939596e-05,-4.188646e-07,-0.00013098853,0.0
131450718,6.7613444e-05,1.1180033e-06,-0.00012927239,0.0
131470722,6.725323e-05,-1.0802627e-06,-0.00012944013,0.0
131490808,6.861738e-05,-3.740848e-07,-0.0001288936,0.0
131510797,6.723962e-05,1.6554614e-07,-0.00012911277,0.0
131530695,6.921319e-05,2.6511243e-08,-0.00012945182,0.0
131550693,6.7818764e-05,6.552588e-07,-0.0001295314,0.0
131570751,7.034814e-05,-7.4458524e-07,-0.00013240361,0.0
131590716,7.1546376e-05,2.4589426e-07,-0.00013309404,0.0
131610702,7.2719384e-05,-7.8093245e-07,-0.00013202506,0.0
131630751,7.226736e-05,-1.1869173e-06,-0.00013274145,0.0
131650799,7.406723e-05,-9.1397436e-07,-0.00013317929,0.0
131670807,7.4893724e-05,3.168605e-07,-0.00013221128,0.0
131690831,7.4913274e-05,-2.783629e-06,-0.00013074388,0.0
131710812,7.607746e-05,1.3177047e-06,-0.00013030805,0.0
131730838,7.6953016e-05,-6.446755e-07,-0.00013325961,0.0
131750764,7.666842e-05,1.1445723e-07,-0.00013259005,0.0
131770803,7.858932e-05,-1.8160753e-06,-0.00013186345,0.0
131790837,7.667473e-05,-1.7799615e-06,-0.00013147898,0.0
131810901,7.854712e-05,-1.7708353e-06,-0.00012889777,0.0
131830967,7.834275e-05,2.2149761e-06,-0.00013188737,0.0
131850902,7.5830554e-05,1.0837092e-06,-0.0001322386,0.0
131870916,7.43625e-05,-1.8349373e-07,-0.00013297856,0.0
131890921,7.564863e-05,-1.6563408e-06,-0.00013463052,0.0
131910913,7.3524476e-05,-1.402755e-06,-0.00013327524,0.0
131930932,7.226998e-05,-1.3034015e-06,-0.00013246606,0.0
131950920,7.268084e-05,-6.7362697e-07,-0.00013208603,0.0
131970950,6.971166e-05,-1.9966797e-07,-0.00013055648,0.0
131990907,6.628422e-05,-2.0558582e-08,-0.00012840985,0.0
132010766,6.875598e-05,-2.6298637e-06,-0.00012940068,0.0
132030912,6.8381385e-05,-1.1288598e-06,-0.00012944058,0.0
132050892,6.555509e-05,1.006051e-07,-0.00012573975,0.0
132070795,6.7976725e-05,-1.766209e-07,-0.00012882674,0.0
132090690,6.9389054e-05,-6.652395e-07,-0.00012942938,0.0
132110757,6.767422e-05,-8.7951605e-07,-0.00013053125,0.0
132130686,6.7396635e-05,-1.1590934e-06,-0.00012951254,0.0
132150691,7.044608e-05,4.1949244e-07,-0.00013315126,0.0
132170656,6.819856e-05,6.841169e-07,-0.00012965675,0.0
132190639,6.905918e-05,1.5681989e-06,-0.0001311064,0.0
132210656,6.994783e-05,7.948185e-07,-0.00012982605,0.0
132230799,7.039477e-05,2.6805523e-07,-0.0001327572,0.0
132250750,7.4132135e-05,-8.19291e-07,-0.00013357266,0.0
132270710,7.21961e-05,1.5219015e-08,-0.00013402535,0.0
132290728,7.292449e-05,-1.2974914e-06,-0.00013303019,0.0
132310704,7.617947e-05,7.3666195e-07,-0.00013251409,0.0
132330734,7.46622e-05,2.4362944e-06,-0.00013137069,0.0
132350714,7.651721e-05,1.5785463e-06,-0.0001308908,0.0
132370707,7.735443e-05,-5.9324464e-08,-0.00013024888,0.0
132390735,7.738124e-05,-7.627784e-08,-0.00013123646,0.0
132410717,7.787006e-05,6.678501e-07,-0.00013053666,0.0
132430718,7.6503704e-05,9.706192e-07,-0.00013259212,0.0
132450718,7.837179e-05,1.2420281e-06,-0.0001305937,0.0
132470829,7.793573e-05,1.6091352e-06,-0.00013059552,0.0
132490814,7.737918e-05,5.000397e-07,-0.00013103934,0.0
132510776,7.645923e-05,4.9656035e-07,-0.0001322296,0.0
132530763,7.462486e-05,-1.2101267e-06,-0.00013236229,0.0
132550768,7.5810145e-05,-1.7475948e-07,-0.00013331846,0.0
132570806,7.5258955e-05,6.499705e-07,-0.00013202005,0.0
132590793,7.273694e-05,-5.704989e-07,-0.00013119115,0.0
132610733,7.1264105e-05,9.730911e-07,-0.00013015757,0.0
132630853,7.1092836e-05,2.8934124e-07,-0.00013099713,0.0
132650650,7.0132504e-05,-9.5355443e-07,-0.00013075637,0.0
132670917,7.0458824e-05,-1.0223018e-06,-0.00013012897,0.0
132690891,7.0379676e-05,-1.1978178e-06,-0.0001284808,0.0
132710813,6.8811634e-05,-7.138469e-07,-0.00012876496,0.0
132730860,6.73261e-05,8.53292e-09,-0.00012931906,0.0
132750853,6.740041e-05,3.3585886e-07,-0.0001311579,0.0
132770777,6.982065e-05,-1.6496359e-06,-0.00012942092,0.0
132790814,6.765638e-05,-2.4575893e-06,-0.0001306938,0.0
132810825,6.8212925e-05,1.0104232e-07,-0.00012759327,0.0
132830752,6.746963e-05,-1.1414271e-06,-0.00013014794,0.0
132850812,6.918065e-05,-1.7715589e-06,-0.00012926734,0.0
132870795,7.0317445e-05,-1.5913422e-06,-0.00013052025,0.0
132890784,7.0798334e-05,-2.130583e-06,-0.00012939908,0.0
132910779,7.071203e-05,-3.7197847e-06,-0.00013149009,0.0
132930789,7.275668e-05,-2.5832442e-06,-0.00013110091,0.0
132950791,7.297674e-05,-4.5307183e-07,-0.00013207154,0.0
132970840,7.417075e-05,-3.100132e-08,-0.00013188893,0.0
132990841,7.514165e-05,-6.11731e-08,-0.00013291488,0.0
133010786,7.6200864e-05,-1.3061195e-07,-0.00013231473,0.0
133030866,7.566419e-05,2.862249e-07,-0.00013194494,0.0
133050865,7.649891e-05,8.264261e-07,-0.0001329706,0.0
133070886,7.459468e-05,5.89058e-07,-0.00013047755,0.0
133090882,7.6548065e-05,-1.8914882e-06,-0.00013268346,0.0
133110902,7.713623e-05,4.4864046e-07,-0.00013058285,0.0
133130888,7.597306e-05,-1.6729348e-06,-0.00012952616,0.0
133150809,7.368802e-05,5.175191e-07,-0.00012679076,0.0
133170897,7.6415505e-05,-1.2362553e-07,-0.00013316925,0.0
133190912,7.4627416e-05,-6.794625e-07,-0.00013276048,0.0
133210975,7.479663e-05,9.829546e-07,-0.00013188529,0.0
133230951,7.433426e-05,3.0427836e-07,-0.00012928224,0.0
133250970,7.174695e-05,-2.4913265e-06,-0.00013244434,0.0
133271104,7.1513656e-05,-4.813293e-07,-0.00013157759,0.0
133290931,7.1632705e-05,1.275512e-06,-0.00013078284,0.0
133310981,6.952872e-05,1.0726135e-06,-0.00013013234,0.0
133330947,6.8520785e-05,-8.8455744e-07,-0.0001313596,0.0
133350910,8.75893e-05,-4.4207404e-06,-0.0001353566,0.0
133371046,7.703365e-05,6.701219e-06,-0.00012971785,0.0
133390861,8.099927e-05,-2.385069e-06,-0.00013221141,0.0
133410995,4.040003e-05,3.8146807e-06,-0.00012609747,0.0
133430886,4.652225e-05,4.1586454e-06,-0.00012865082,0.0
133450950,5.649464e-05,9.401115e-06,-0.0001310777,0.0
133470993,6.02906e-05,3.8576613e-06,-0.00013138022,0.0
133490907,7.9330595e-05,-9.6844105e-06,-0.0001331258,0.0
133510912,8.3870276e-05,2.9672872e-06,-0.00013525749,0.0
133530940,0.000103908125,2.7419217e-06,-0.00013974479,0.0
133550855,0.000105580446,1.9524232e-06,-0.00014115089,0.0
133570875,8.595172e-05,1.9373226e-06,-0.00013719573,0.0
133590837,9.576984e-05,1.6688308e-06,-0.0001372495,0.0
133610818,7.7130324e-05,1.6929301e-06,-0.0001345388,0.0
133630921,8.130252e-05,3.6509155e-06,-0.0001350428,0.0
133650812,7.5626805e-05,-2.8794877e-06,-0.00013483992,0.0
133670872,6.487647e-05,-3.2775538e-06,-0.0001328494,0.0
133690843,7.384359e-05,1.719621e-06,-0.00013297166,0.0
133710903,5.9701135e-05,1.8823335e-06,-0.00013191113,0.0
133730841,6.762849e-05,-8.1644777e-07,-0.00013277562,0.0
133750805,6.3701955e-05,1.6996204e-06,-0.00013317229,0.0
133770870,6.274896e-05,4.9749465e-06,-0.00013415205,0.0
133790848,7.1651186e-05,-2.5709376e-06,-0.00013396409,0.0
133810843,5.7789e-05,4.2958345e-07,-0.00013283134,0.0
133830856,7.672493e-05,-7.078391e-07,-0.00013545636,0.0
133850941,6.497787e-05,-1.2732294e-06,-0.00013333568,0.0
133870927,7.188308e-05,1.0330458e-06,-0.00013142974,0.0
133890937,7.816071e-05,-1.7720886e-06,-0.00013111788,0.0
133910933,6.7505425e-05,-1.2484978e-06,-0.00012792693,0.0
133930885,8.235617e-05,1.659568e-06,-0.0001316911,0.0
133950936,7.703382e-05,-3.8926296e-06,-0.00013217528,0.0
133970952,7.937032e-05,1.0035903e-06,-0.00013233643,0.0
133990913,7.6970704e-05,4.80441e-06,-0.00013377854,0.0
134010942,8.4946856e-05,-2.4018698e-06,-0.00013444033,0.0
134030840,8.16032e-05,4.0834216e-06,-0.00013540339,0.0
134050981,7.806217e-05,6.364268e-06,-0.00013452987,0.0
134071001,8.643745e-05,-1.3554212e-06,-0.00013292138,0.0
134090874,7.938226e-05,6.8955984e-07,-0.00013398114,0.0
134110988,7.541606e-05,5.958526e-06,-0.00013197002,0.0
134130868,8.436253e-05,-3.973389e-06,-0.00013351758,0.0
134610761,8.1589096e-05,-3.5163416e-07,-0.00013124791,0.0
134630953,8.962456e-05,2.8729173e-07,-0.00013154521,0.0
134651023,7.6060525e-05,5.2223377e-06,-0.00013067339,0.0
134670812,8.342463e-05,3.2195117e-06,-0.00012965489,0.0
134690789,8.916901e-05,-2.9066023e-06,-0.00013032356,0.0
134710864,8.340464e-05,1.3085503e-06,-0.00013113045,0.0
134730970,7.6921795e-05,7.305215e-06,-0.00012969789,0.0
134750850,8.3763174e-05,-1.2067122e-06,-0.00013115453,0.0
134770836,8.2913844e-05,-1.4877504e-06,-0.00013172122,0.0
134791106,7.0792696e-05,3.457944e-06,-0.00012989528,0.0
134811085,7.5332755e-05,2.3108912e-06,-0.00013189563,0.0
134830913,7.8645964e-05,-2.9384098e-06,-0.00013267947,0.0
134850908,7.351467e-05,1.1835458e-06,-0.00013250069,0.0
134870763,6.626703e-05,6.2303125e-06,-0.00013113003,0.0
134891011,6.848389e-05,1.4417031e-06,-0.00013035037,0.0
134910718,7.1944276e-05,-3.5336914e-06,-0.00013008573,0.0
134930891,6.693118e-05,6.7692463e-06,-0.0001300153,0.0
134950815,5.747056e-05,6.393933e-06,-0.0001299508,0.0
134970842,6.827898e-05,-3.9789034e-06,-0.00012816336,0.0
134990933,6.861592e-05,7.484144e-07,-0.00012983421,0.0
135010764,5.698627e-05,4.802824e-06,-0.00012745797,0.0
135030803,5.77017e-05,-1.1482451e-06,-0.00012780925,0.0
135050736,7.23802e-05,-6.447069e-06,-0.00013092508,0.0
135070732,6.8289104e-05,4.057179e-06,-0.00013139585,0.0
135090725,5.887143e-05,3.9773923e-07,-0.00013127747,0.0
135110717,7.1505136e-05,-5.114782e-06,-0.00013046994,0.0
135130723,7.562867e-05,-2.0184282e-06,-0.00013158155,0.0
135150810,6.941658e-05,-1.2929765e-06,-0.00013121273,0.0
135170829,6.757464e-05,3.7067971e-07,-0.00013015533,0.0
135190873,8.1826576e-05,-5.616202e-06,-0.00013362846,0.0
135210913,8.107513e-05,2.4497804e-06,-0.00013139738,0.0
135230800,7.0889124e-05,3.4458333e-06,-0.0001290061,0.0
135250789,8.0946505e-05,3.3535866e-07,-0.0001320475,0.0
135270833,8.344113e-05,-1.8157369e-06,-0.00013223873,0.0
135290798,7.9724006e-05,-3.6692197e-07,-0.00013102937,0.0
135310794,7.43042e-05,2.6445352e-06,-0.00012996978,0.0
135330798,8.853183e-05,-5.1888424e-06,-0.00013109224,0.0
135350817,8.613744e-05,-1.4057832e-06,-0.00013032884,0.0
135370906,7.221312e-05,4.920827e-07,-0.00013081112,0.0
135390871,8.009054e-05,1.9708618e-06,-0.00013034006,0.0
135410922,8.4065425e-05,-2.452012e-06,-0.00013227072,0.0
135430806,7.6193086e-05,-4.7474677e-07,-0.0001326551,0.0
135450890,6.828722e-05,3.0826086e-06,-0.00013308894,0.0
135470943,7.473388e-05,-1.6640009e-06,-0.00013080925,0.0
135490891,7.84708e-05,-1.5573213e-06,-0.0001327067,0.0
135510951,6.559418e-05,-8.230403e-08,-0.00012904429,0.0
135530903,6.381624e-05,2.0657426e-06,-0.00012811167,0.0
135550894,7.140538e-05,-4.8168e-06,-0.0001290125,0.0
135570682,6.9871916e-05,3.3691163e-06,-0.0001263527,0.0
135590909,6.03484e-05,5.2857723e-07,-0.00012811192,0.0
135610797,6.602183e-05,-7.6447213e-07,-0.00013087787,0.0
135630936,6.762948e-05,-7.368514e-07,-0.00013182336,0.0
135650697,6.82024e-05,1.1296814e-06,-0.00013177737,0.0
135670711,6.1482264e-05,4.1654377e-07,-0.0001320028,0.0
135690708,6.5384374e-05,-3.8802395e-06,-0.00012976011,0.0
135710720,7.03913e-05,2.4349345e-06,-0.00013074875,0.0
135730709,6.630395e-05,1.644656e-06,-0.00013143204,0.0
135750760,6.653058e-05,1.2901754e-06,-0.00012811723,0.0
135770799,7.168725e-05,-5.1479556e-06,-0.0001298916,0.0
135790770,7.842535e-05,2.2966185e-06,-0.00013309161,0.0
135810756,7.091016e-05,1.4724927e-06,-0.00013174202,0.0
136070875,7.749473e-05,-1.6893775e-06,-0.00013268214,0.0
136090781,7.9502635e-05,4.3521145e-06,-0.00013116146,0.0
136110780,8.27503e-05,5.4721204e-07,-0.00012963063,0.0
136130774,8.5971085e-05,3.2315845e-06,-0.00013171193,0.0
136150764,8.098537e-05,1.8365287e-06,-0.00013083259,0.0
136170794,6.495059e-05,3.9902525e-06,-0.00013080717,0.0
136190764,5.8978414e-05,7.113314e-06,-0.00013312441,0.0
136210836,6.586119e-05,3.4877467e-06,-0.00013336299,0.0
136230832,7.170382e-05,1.628718e-06,-0.00013460072,0.0
136250884,8.197237e-05,1.4425872e-06,-0.00013706888,0.0
136270838,9.43345e-05,-6.657511e-07,-0.00013556819,0.0
136290890,9.7289674e-05,-1.4860874e-06,-0.00013489,0.0
136310737,0.000102899634,-2.89335e-06,-0.00013672013,0.0
136331013,9.8471624e-05,-5.1646452e-06,-0.00013386755,0.0
136350738,8.6480184e-05,-6.5393715e-07,-0.00013156536,0.0
136370974,8.102951e-05,-5.2996384e-06,-0.00013136037,0.0
136390639,7.836452e-05,-4.0823143e-06,-0.00013005229,0.0
136410667,7.683046e-05,-4.8559377e-06,-0.0001251746,0.0
136430652,7.434587e-05,-3.7252903e-06,-0.0001257858,0.0
136450761,7.575816e-05,-5.2510027e-06,-0.00012675945,0.0
136470760,7.583768e-05,-3.7464067e-06,-0.00012596941,0.0
136490733,8.6004286e-05,-7.6025185e-06,-0.00012938422,0.0
136510787,8.117163e-05,-1.666931e-06,-0.00012926866,0.0
136530704,8.210117e-05,-6.3879706e-06,-0.00013252268,0.0
136550705,9.175954e-05,-1.6391392e-06,-0.00013306434,0.0
136570683,9.100433e-05,-9.567852e-06,-0.00012739017,0.0
136590709,8.421766e-05,-1.730423e-05,-0.00012242056,0.0
136610703,8.9036475e-05,-1.879856e-05,-0.00012487434,0.0
136630689,8.73536e-05,-1.7463051e-05,-0.00012875786,0.0
136650709,8.00649e-05,-9.992923e-06,-0.00013030852,0.0
136670778,8.461996e-05,2.2412012e-06,-0.00013171007,0.0
136690755,7.492414e-05,-3.1317938e-06,-0.00012866831,0.0
136710709,7.612104e-05,-3.2730495e-06,-0.00012315533,0.0
136730751,7.815173e-05,-6.582631e-06,-0.00012299046,0.0
136750716,6.2342326e-05,-8.02964e-06,-0.00012596266,0.0
136770848,6.465016e-05,6.5030486e-06,-0.00012981522,0.0
136790893,6.802785e-05,9.747051e-06,-0.00012903806,0.0
136810756,6.111417e-05,6.2410736e-06,-0.0001268508,0.0
136830708,6.445616e-05,-6.507656e-06,-0.00012164308,0.0
136850794,6.7227804e-05,-1.0351366e-05,-0.00012123317,0.0
136870756,7.135143e-05,-1.9682502e-05,-0.00011778989,0.0
136890791,6.0640956e-05,-1.5419797e-05,-0.00011674759,0.0
136910795,6.695805e-05,-5.944293e-06,-0.000118918906,0.0
136930864,8.028515e-05,-6.7700225e-06,-0.0001234175,0.0
136950682,7.1150855e-05,-4.569111e-06,-0.00012418289,0.0
136970694,7.532973e-05,-1.3606775e-05,-0.00012363007,0.0
136990682,7.4837386e-05,-1.5885807e-05,-0.0001262252,0.0
137010686,7.648045e-05,-4.83087e-06,-0.00013052339,0.0
137030727,6.923151e-05,-3.660938e-06,-0.00013398002,0.0
137050880,6.679292e-05,4.2921e-06,-0.00013555637,0.0
137070805,8.6012245e-05,2.2681318e-06,-0.00013985888,0.0
137090788,6.568352e-05,3.0773685e-06,-0.0001348736,0.0
137110657,6.4925196e-05,-5.615937e-07,-0.0001318371,0.0
137130649,7.90667e-05,9.708164e-07,-0.0001332563,0.0
137150641,7.677559e-05,-8.6713106e-07,-0.00013264142,0.0
