timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
129100659,129100643,1114146,5.5058846,-2.821138,-7.1784678,44.625,0,0,0,0
130103404,130103388,1114146,5.405386,-2.9072795,-6.955935,44.75,0,0,0,0
131103005,131102987,1114146,5.2905307,-2.979064,-6.9487567,44.625,0,0,0,0
132101551,132101535,1114146,5.448457,-2.9647071,-6.984649,44.75,0,0,0,0
133101162,133101146,1114146,5.304888,-2.900101,-6.9774704,44.875,0,0,0,0
134100791,134100775,1114146,5.4556355,-2.6201408,-7.4943204,44.75,0,0,0,0
135102949,135102933,1114146,5.082355,-2.7852454,-7.0564337,44.875,0,0,0,0
136102075,136102059,1114146,5.405386,-2.6919253,-7.2358956,44.875,0,0,0,0
137101653,137101637,1114146,6.094519,-2.8642087,-7.2502522,44.75,0,0,0,0
138102312,138102295,1114146,5.261817,-2.9431717,-6.647261,44.875,0,0,0,0
139100857,139100841,1114146,4.989035,-3.0652058,-6.7908306,44.75,0,0,0,0
140100518,140100502,1114146,5.4125648,-2.455036,-7.0564337,44.875,0,0,0,0
141100468,141100452,1114146,5.369494,-2.9718857,-7.1425753,45.0,0,0,0,0
142101757,142101738,1114146,5.261817,-2.3545375,-6.403193,45.0,0,0,0,0
145102926,145102910,1114146,5.326423,-2.8067808,-7.0420766,44.875,0,0,0,0
146101209,146101193,1114146,5.24746,-2.8283162,-7.013363,44.875,0,0,0,0
147102912,147102893,1114146,5.462814,-2.900101,-6.8985076,44.875,0,0,0,0
148102903,148102887,1114146,5.2833524,-2.821138,-6.920043,44.875,0,0,0,0
149102108,149102088,1114146,5.24746,-2.9862425,-6.8339014,44.875,0,0,0,0
150100653,150100637,1114146,5.362315,-3.0293133,-6.963114,44.875,0,0,0,0
151102367,151102351,1114146,5.635097,-2.9144578,-6.920043,44.875,0,0,0,0
152100930,152100912,1114146,5.5058846,-2.6632116,-6.9415784,44.875,0,0,0,0
153100527,153100510,1114146,5.4341,-2.778067,-6.9343996,44.875,0,0,0,0
154102211,154102191,1114146,5.477171,-2.9575286,-6.7764735,44.75,0,0,0,0
155100754,155100738,1114146,5.3479586,-2.993421,-7.070791,44.875,0,0,0,0
156101412,156101393,1114146,5.405386,-2.7278178,-7.149754,44.875,0,0,0,0
157103107,157103090,1114146,5.190032,-3.1441689,-6.963114,45.0,0,0,0,0
158101652,158101636,1114146,5.297709,-2.778067,-7.1712894,45.0,0,0,0,0
159101257,159101241,1114146,5.419743,-2.9647071,-6.9343996,44.875,0,0,0,0
160100853,160100837,1114146,5.326423,-2.8642087,-6.855437,45.0,0,0,0,0
161102879,161102863,1114146,5.419743,-2.8642087,-6.9918275,45.0,0,0,0,0
163100722,163100706,1114146,4.960321,-2.7565317,-7.3292155,45.0,0,0,0,0
164101375,164101359,1114146,5.2115674,-2.8929224,-6.970292,45.125,0,0,0,0
165103053,165103037,1114146,5.261817,-2.885744,-6.920043,45.0,0,0,0,0
166101621,166101604,1114146,5.125426,-2.76371,-6.970292,45.125,0,0,0,0
