timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
128605206,5.220703,0.0,0,0,1,0,0,0,0
129105204,5.215869,0.0,0,0,1,0,0,0,0
129605197,5.1981444,0.0,0,0,1,0,0,0,0
130105198,5.225537,0.0,0,0,1,0,0,0,0
130605206,5.1997557,0.0,0,0,1,0,0,0,0
131105205,5.1981444,0.0,0,0,1,0,0,0,0
131606635,5.219092,0.0,0,0,1,0,0,0,0
132105204,5.225537,0.0,0,0,1,0,0,0,0
132606724,5.1852536,0.0,0,0,1,0,0,0,0
133105201,5.2964354,0.0,0,0,1,0,0,0,0
133605202,5.177197,0.0,0,0,1,0,0,0,0
134105200,5.182031,0.0,0,0,1,0,0,0,0
134605205,5.2239256,0.0,0,0,1,0,0,0,0
135105198,5.215869,0.0,0,0,1,0,0,0,0
135605199,5.182031,0.0,0,0,1,0,0,0,0
136105199,5.2094235,0.0,0,0,1,0,0,0,0
136605200,5.191699,0.0,0,0,1,0,0,0,0
137105203,5.182031,0.0,0,0,1,0,0,0,0
137605201,5.20459,0.0,0,0,1,0,0,0,0
138105199,5.220703,0.0,0,0,1,0,0,0,0
138605256,5.170752,0.0,0,0,1,0,0,0,0
139105199,5.206201,0.0,0,0,1,0,0,0,0
139605202,5.127246,0.0,0,0,1,0,0,0,0
140105198,5.28999,0.0,0,0,1,0,0,0,0
140606549,5.2223144,0.0,0,0,1,0,0,0,0
141105245,5.1997557,0.0,0,0,1,0,0,0,0
141605204,5.1868653,0.0,0,0,1,0,0,0,0
142105214,5.2142577,0.0,0,0,1,0,0,0,0
142605212,5.220703,0.0,0,0,1,0,0,0,0
145105203,5.2335935,0.0,0,0,1,0,0,0,0
145605221,5.2142577,0.0,0,0,1,0,0,0,0
146106664,5.2368164,0.0,0,0,1,0,0,0,0
146605212,5.103076,0.0,0,0,1,0,0,0,0
147106714,5.2271485,0.0,0,0,1,0,0,0,0
147605198,5.2223144,0.0,0,0,1,0,0,0,0
148105199,5.21748,0.0,0,0,1,0,0,0,0
148605200,5.22876,0.0,0,0,1,0,0,0,0
149105199,5.215869,0.0,0,0,1,0,0,0,0
149605207,5.196533,0.0,0,0,1,0,0,0,0
150105200,5.206201,0.0,0,0,1,0,0,0,0
150605199,5.2223144,0.0,0,0,1,0,0,0,0
151105196,5.225537,0.0,0,0,1,0,0,0,0
151605204,5.21748,0.0,0,0,1,0,0,0,0
152105210,5.2223144,0.0,0,0,1,0,0,0,0
152606595,5.243262,0.0,0,0,1,0,0,0,0
153105197,5.317383,0.0,0,0,1,0,0,0,0
153606534,5.215869,0.0,0,0,1,0,0,0,0
154106865,5.191699,0.0,0,0,1,0,0,0,0
154605204,5.230371,0.0,0,0,1,0,0,0,0
155105200,5.2126465,0.0,0,0,1,0,0,0,0
155605199,5.196533,0.0,0,0,1,0,0,0,0
156105201,5.2223144,0.0,0,0,1,0,0,0,0
156605197,5.219092,0.0,0,0,1,0,0,0,0
157105214,5.1852536,0.0,0,0,1,0,0,0,0
157605203,5.231982,0.0,0,0,1,0,0,0,0
158105198,5.2335935,0.0,0,0,1,0,0,0,0
158606440,5.18042,0.0,0,0,1,0,0,0,0
159105199,5.1997557,0.0,0,0,1,0,0,0,0
159605200,5.153027,0.0,0,0,1,0,0,0,0
160105201,5.231982,0.0,0,0,1,0,0,0,0
160605200,5.215869,0.0,0,0,1,0,0,0,0
161105200,5.2239256,0.0,0,0,1,0,0,0,0
162605205,5.219092,0.0,0,0,1,0,0,0,0
163105199,5.1868653,0.0,0,0,1,0,0,0,0
163605216,5.2271485,0.0,0,0,1,0,0,0,0
164105198,5.215869,0.0,0,0,1,0,0,0,0
164605208,5.194922,0.0,0,0,1,0,0,0,0
165106485,5.259375,0.0,0,0,1,0,0,0,0
165605200,5.112744,0.0,0,0,1,0,0,0,0
166105248,5.190088,0.0,0,0,1,0,0,0,0
166605200,5.215869,0.0,0,0,1,0,0,0,0
167106859,5.219092,0.0,0,0,1,0,0,0,0
167605203,5.220703,0.0,0,0,1,0,0,0,0
168105197,5.230371,0.0,0,0,1,0,0,0,0
168605204,5.2271485,0.0,0,0,1,0,0,0,0
170105200,5.215869,0.0,0,0,1,0,0,0,0
170605196,5.225537,0.0,0,0,1,0,0,0,0
171106829,5.219092,0.0,0,0,1,0,0,0,0
171605203,5.26582,0.0,0,0,1,0,0,0,0
172105243,5.2980466,0.0,0,0,1,0,0,0,0
172605200,5.2094235,0.0,0,0,1,0,0,0,0
173105206,5.22876,0.0,0,0,1,0,0,0,0
173606764,5.2142577,0.0,0,0,1,0,0,0,0
174105201,5.1884766,0.0,0,0,1,0,0,0,0
174605201,5.215869,0.0,0,0,1,0,0,0,0
175105200,5.2271485,0.0,0,0,1,0,0,0,0
175605202,5.2223144,0.0,0,0,1,0,0,0,0
176605199,5.230371,0.0,0,0,1,0,0,0,0
177105228,5.1788087,0.0,0,0,1,0,0,0,0
177605196,5.136914,0.0,0,0,1,0,0,0,0
178105210,5.259375,0.0,0,0,1,0,0,0,0
178605202,5.194922,0.0,0,0,1,0,0,0,0
179105201,5.225537,0.0,0,0,1,0,0,0,0
179605201,5.2126465,0.0,0,0,1,0,0,0,0
180105204,5.1643066,0.0,0,0,1,0,0,0,0
180605196,5.1385255,0.0,0,0,1,0,0,0,0
