timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
217674851,-0.09805543,0.001242102,-2.5525281,-0.08795096,-0.08701837,-0.08855303,-0.09986093,-11.351915,-0.15855789,-0.15441704,-0.1640377,-0.2364788,19.547167,0.70297194,0.70406437,0.7022195,0.6888437,5.088238e-05,0.073699884,0.03654003,0.043392107,0.8463171
218074861,-0.1857753,0.0011802815,-2.6254783,-0.17726487,-0.17643285,-0.17774029,-0.18732357,-11.708895,-0.09731102,-0.09362602,-0.102108,-0.16567612,22.34068,0.73853874,0.7390752,0.7382102,0.731987,5.3099906e-05,0.07505074,0.037183683,0.044100687,0.84361184
218274935,-0.21341933,0.0012113145,-2.6470656,-0.2056065,-0.20481704,-0.2060234,-0.21485113,-11.914554,-0.11492729,-0.11147308,-0.11939049,-0.17861748,23.765785,0.8312626,0.83159924,0.8310642,0.82722855,6.366342e-05,0.07594193,0.03762871,0.044574775,0.841791
218474854,-0.2452867,0.0011445896,-2.673252,-0.238121,-0.2373732,-0.2384864,-0.24661666,-11.994329,-0.061552048,-0.058214188,-0.065792084,-0.12246895,25.419085,0.78399944,0.7841015,0.78393173,0.78277016,5.7556812e-05,0.07663731,0.037978094,0.044948526,0.8403785
218674851,-0.27436465,0.001154972,-2.6970701,-0.26778334,-0.2670765,-0.2681037,-0.27558574,-11.819452,0.016670227,0.019866943,0.012672424,-0.041131973,27.226952,0.84473705,0.84455395,0.84480286,0.84667206,6.424352e-05,0.07699994,0.038161375,0.04514996,0.83962446
218874851,-0.30775142,0.0011690578,-2.726941,-0.301737,-0.3010679,-0.30201128,-0.30887583,-11.57157,-0.007575989,-0.0045375824,-0.01137352,-0.0624218,29.1419,0.8927765,0.89228725,0.89295864,0.8978796,7.131819e-05,0.07792026,0.03865138,0.045660775,0.83769625
219074866,-0.33810017,0.0011121884,-2.7553194,-0.33261976,-0.33198458,-0.3328495,-0.33914775,-11.194981,-0.027576447,-0.024700165,-0.03109932,-0.07889938,30.918001,0.849514,0.8487463,0.84976864,0.857214,6.58731e-05,0.07921814,0.039352503,0.046382584,0.8349809
219274852,-0.36633524,0.001132235,-2.782732,-0.36131582,-0.36071008,-0.36150572,-0.36731,-10.807356,-0.03537941,-0.032749176,-0.038511276,-0.08168602,32.296444,0.89931774,0.8983879,0.8995733,0.9081774,7.26828e-05,0.08070508,0.04016652,0.0472139,0.83184177
219474851,-0.3863776,0.001254828,-2.8029761,-0.38175726,-0.38117874,-0.3819122,-0.38727212,-9.9691,0.063186646,0.06562233,0.060401917,0.021139145,33.888046,1.0335293,1.03234,1.0337887,1.0442924,9.645355e-05,0.081992045,0.040895626,0.047954053,0.8290618
219674891,-0.40298927,0.0011332163,-2.8225696,-0.3987644,-0.3982078,-0.39888358,-0.4038465,-9.0904255,-0.0716877,-0.06944847,-0.07416153,-0.10980606,35.26085,0.9310055,0.9295273,0.93125534,0.94377136,7.786164e-05,0.08410573,0.042079423,0.04914823,0.8245888
219874854,-0.28042018,0.0013802046,-2.7021394,-0.27632788,-0.27601033,-0.2766128,-0.28120568,-7.759682,0.2497158,0.25174713,0.2475996,0.21600437,36.527252,1.1146698,1.1129932,1.1148472,1.1283646,0.000121650504,0.08511451,0.042699814,0.04976974,0.8222943
220274851,-0.3334003,0.0013832122,-2.7673364,-0.32985917,-0.32956254,-0.3300831,-0.33411404,-5.6424303,0.04172802,0.043292046,0.040193558,0.016298294,38.03844,1.1528568,1.1509056,1.1529007,1.1674709,0.00012289405,0.089024976,0.045010027,0.052071664,0.8137704
220474894,-0.36669654,0.0015674926,-2.8093872,-0.36336452,-0.3630741,-0.3635607,-0.36736414,-4.18143,0.15287781,0.15423775,0.15162659,0.13127613,38.545937,1.2399654,1.237875,1.239912,1.2548637,0.00015315485,0.09114618,0.046295293,0.053342324,0.809063
220674888,-0.39370453,0.0018588932,-2.8467011,-0.3905427,-0.39025804,-0.39071435,-0.3943205,-2.8459635,0.23431969,0.2354784,0.23331547,0.21629238,38.78651,1.3373337,1.3351879,1.3371868,1.3519611,0.0002001108,0.09329389,0.04762289,0.054648507,0.80423456
220874895,-0.4035225,0.0014895282,-2.8680267,-0.400566,-0.40028822,-0.40071875,-0.4041633,-1.8357201,0.08468628,0.08566666,0.0838871,0.0697279,38.67093,1.2081528,1.206007,1.2079277,1.2222366,0.00013686987,0.09553738,0.04900154,0.056002196,0.799322
221074870,-0.39685988,0.0015552329,-2.8734362,-0.39403996,-0.39377177,-0.39417928,-0.3974819,-0.6744156,0.17555523,0.17639828,0.17491722,0.16298676,38.695312,1.226902,1.224762,1.2265968,1.2404423,0.00014544003,0.09759841,0.050293643,0.057265963,0.79469657
221274854,-0.38589403,0.0015929241,-2.8749328,-0.3831974,-0.38293883,-0.38332555,-0.38650256,0.2395916,0.18221188,0.18295193,0.18169308,0.17143822,38.744766,1.2373791,1.2352829,1.2370148,1.2501984,0.00014907183,0.09961689,0.05157327,0.058513515,0.79014724
221474856,-0.3818808,0.00155169,-2.8832529,-0.37930292,-0.37905318,-0.3794211,-0.38248318,1.2816257,0.27753544,0.278203,0.27709866,0.26799393,38.911186,1.1928463,1.190773,1.1924305,1.205204,0.00013997064,0.10139581,0.05272192,0.059630293,0.78611207
