timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
128166042,0.21977697,-0.11900475,0.35885626
128185929,0.18999833,-0.13214615,0.3529356
128205937,0.20410402,-0.14236727,0.36477685
128225923,0.2025367,-0.12776569,0.36181653
128245980,0.2103732,-0.13652663,0.35441574
128265937,0.19783482,-0.12630552,0.36477685
128286076,0.20096943,-0.123385206,0.3529356
128305929,0.20567133,-0.13360633,0.34997532
128325925,0.20410402,-0.12922585,0.35441574
128345951,0.21507509,-0.13652663,0.36477685
128365926,0.18999833,-0.1482079,0.366257
128385934,0.19940212,-0.121925056,0.366257
128405925,0.20567133,-0.13214615,0.3721776
128425923,0.2025367,-0.14382742,0.3558959
128445927,0.20096943,-0.13944694,0.36181653
128465925,0.2119405,-0.1379868,0.3603364
128485929,0.2119405,-0.1379868,0.36181653
128505929,0.18372913,-0.14236727,0.36477685
128525926,0.2103732,-0.14966805,0.36773717
128545952,0.2025367,-0.14236727,0.36181653
128565965,0.19940212,-0.15404852,0.3603364
128585979,0.20567133,-0.1482079,0.3529356
128606000,0.18999833,-0.14236727,0.36181653
128625923,0.19626753,-0.1379868,0.3529356
128645936,0.20880592,-0.13360633,0.35885626
128666041,0.20096943,-0.14674772,0.36477685
128685935,0.20410402,-0.12630552,0.36477685
128705970,0.20410402,-0.13652663,0.36477685
128725929,0.20567133,-0.1379868,0.3558959
128745937,0.18216185,-0.12776569,0.3603364
128765931,0.19783482,-0.15696883,0.36181653
128785923,0.20880592,-0.13360633,0.3603364
128805940,0.19783482,-0.13944694,0.3529356
128825949,0.21507509,-0.13360633,0.35885626
128845970,0.19940212,-0.14236727,0.3558959
128865983,0.19626753,-0.13214615,0.3603364
128886065,0.20880592,-0.13360633,0.3558959
128905954,0.18843102,-0.13360633,0.3529356
128925930,0.2025367,-0.13214615,0.3721776
128945923,0.20567133,-0.14236727,0.3603364
128965930,0.20410402,-0.13652663,0.36181653
128985953,0.19940212,-0.1379868,0.3692173
129005952,0.20880592,-0.12630552,0.36773717
129025927,0.17902727,-0.12630552,0.36181653
129045930,0.19940212,-0.13214615,0.3529356
129065936,0.20096943,-0.13944694,0.35441574
129085992,0.19940212,-0.1379868,0.3529356
129105993,0.19783482,-0.1379868,0.3529356
129145970,0.20880592,-0.13944694,0.36773717
129165977,0.18686375,-0.14236727,0.36181653
129185985,0.19940212,-0.13360633,0.36181653
129205990,0.19626753,-0.1379868,0.3603364
129226019,0.2025367,-0.12484538,0.36181653
129245998,0.20880592,-0.14674772,0.35885626
129265938,0.2103732,-0.12630552,0.35441574
129286016,0.19626753,-0.13360633,0.34997532
129306044,0.19940212,-0.13360633,0.3603364
129326041,0.19470023,-0.14966805,0.37365776
129345928,0.19313292,-0.1511282,0.36181653
129365923,0.20410402,-0.14236727,0.36477685
129385959,0.2025367,-0.13360633,0.3410944
129405935,0.2025367,-0.1379868,0.36181653
129425923,0.18843102,-0.14236727,0.36181653
129445923,0.20410402,-0.13944694,0.36477685
129465954,0.19470023,-0.13944694,0.35885626
129485982,0.2119405,-0.1379868,0.3558959
129505981,0.2166424,-0.1511282,0.3692173
129525970,0.18843102,-0.14674772,0.35885626
129546103,0.20096943,-0.13944694,0.36181653
129566048,0.2025367,-0.14382742,0.3603364
129585973,0.20410402,-0.14236727,0.3529356
129606030,0.19783482,-0.14236727,0.36181653
129625923,0.19626753,-0.14236727,0.366257
129645935,0.21507509,-0.13944694,0.36181653
129665932,0.18372913,-0.13652663,0.35885626
129685964,0.19626753,-0.13214615,0.3558959
129705930,0.20567133,-0.13360633,0.3558959
129725936,0.19940212,-0.1379868,0.36181653
129745923,0.2103732,-0.13652663,0.36773717
