timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
128105863,128104855,0.056015678,-9.937184e-05,-0.065211296,-0.0,0.0,0.0,0.0,0.0
128165785,128164857,0.055812944,-0.0005526535,-0.06578543,-0.0,0.0,0.0,0.0,0.0
128170834,128169848,0.055908073,-0.0005840089,-0.065768406,-0.0,0.0,0.0,0.0,0.0
128175888,128174886,0.055880457,-0.00055725867,-0.065717004,-0.0,0.0,0.0,0.0,0.0
128180804,128179872,0.05584318,-0.00049736624,-0.065801695,-0.0,0.0,0.0,0.0,0.0
128185843,128184879,0.05567232,-0.0004722277,-0.06590608,-0.0,0.0,0.0,0.0,0.0
128190847,128189870,0.055493604,-0.00049128075,-0.06602593,-0.0,0.0,0.0,0.0,0.0
128195849,128194892,0.055466797,-0.00030580087,-0.06606359,-0.0,0.0,0.0,0.0,0.0
128200902,128199878,0.055520516,1.385789e-06,-0.06613743,-0.0,0.0,0.0,0.0,0.0
128205859,128204875,0.055568993,0.0002048829,-0.06624115,-0.0,0.0,0.0,0.0,0.0
128210946,128209892,0.05559611,0.0003195972,-0.06623238,-0.0,0.0,0.0,0.0,0.0
128215830,128214898,0.055562824,0.00028270745,-0.06614348,-0.0,0.0,0.0,0.0,0.0
128221027,128219898,0.0555801,0.00024142413,-0.066006154,-0.0,0.0,0.0,0.0,0.0
128225849,128224892,0.055650737,0.00021280466,-0.06594561,-0.0,0.0,0.0,0.0,0.0
128230917,128229879,0.05564874,0.00026595895,-0.06588141,-0.0,0.0,0.0,0.0,0.0
128235825,128234854,0.055547927,0.0003716316,-0.065905385,-0.0,0.0,0.0,0.0,0.0
128240893,128239852,0.055447668,0.00033319247,-0.06584988,-0.0,0.0,0.0,0.0,0.0
128245825,128244853,0.05544835,0.00018300477,-0.06583707,-0.0,0.0,0.0,0.0,0.0
128250869,128249849,0.055392157,-4.0554096e-05,-0.06587838,-0.0,0.0,0.0,0.0,0.0
128255798,128254851,0.055343878,-0.0002500139,-0.06588291,-0.0,0.0,0.0,0.0,0.0
128260976,128259854,0.055379823,-0.0002551128,-0.06584396,-0.0,0.0,0.0,0.0,0.0
128266054,128264879,0.055530664,-8.2605e-05,-0.06576387,-0.0,0.0,0.0,0.0,0.0
128271093,128269859,0.05561525,-6.7808e-05,-0.065790825,-0.0,0.0,0.0,0.0,0.0
128275866,128274851,0.055559643,-0.00019981935,-0.065685846,-0.0,0.0,0.0,0.0,0.0
128281110,128279857,0.05547825,-0.0003014864,-0.06557399,-0.0,0.0,0.0,0.0,0.0
128285911,128284849,0.055318825,-0.00033920785,-0.06559049,-0.0,0.0,0.0,0.0,0.0
128290860,128289848,0.05521888,-0.00048573344,-0.06561129,-0.0,0.0,0.0,0.0,0.0
128295889,128294851,0.055248484,-0.00060220365,-0.06561057,-0.0,0.0,0.0,0.0,0.0
128300862,128299849,0.055344682,-0.0007020819,-0.065544024,-0.0,0.0,0.0,0.0,0.0
128305847,128304852,0.055380944,-0.0007388875,-0.06546234,-0.0,0.0,0.0,0.0,0.0
128310867,128309851,0.05542769,-0.0007130943,-0.06540107,-0.0,0.0,0.0,0.0,0.0
128315900,128314854,0.05535629,-0.0006303712,-0.06539499,-0.0,0.0,0.0,0.0,0.0
128320868,128319851,0.05515091,-0.0005631851,-0.06536689,-0.0,0.0,0.0,0.0,0.0
128325976,128324851,0.055172525,-0.00042514212,-0.06539653,-0.0,0.0,0.0,0.0,0.0
128330899,128329851,0.05525307,-0.00038779617,-0.0654419,-0.0,0.0,0.0,0.0,0.0
128335896,128334854,0.055228714,-0.0004725472,-0.0653732,-0.0,0.0,0.0,0.0,0.0
128340790,128339852,0.055182192,-0.0005402707,-0.06527561,-0.0,0.0,0.0,0.0,0.0
128346005,128344851,0.05520968,-0.00057218067,-0.0652704,-0.0,0.0,0.0,0.0,0.0
128350814,128349848,0.055300813,-0.0005525973,-0.06532191,-0.0,0.0,0.0,0.0,0.0
128355930,128354851,0.05536025,-0.0003641565,-0.065421544,-0.0,0.0,0.0,0.0,0.0
128360879,128359848,0.05540066,-0.00028641525,-0.06546842,-0.0,0.0,0.0,0.0,0.0
128365880,128364848,0.05544041,-0.00030864112,-0.06545873,-0.0,0.0,0.0,0.0,0.0
128370939,128369878,0.05545803,-0.00011856238,-0.06550506,-0.0,0.0,0.0,0.0,0.0
128375908,128374866,0.0552552,5.2851774e-05,-0.06553831,-0.0,0.0,0.0,0.0,0.0
128380890,128379848,0.055168938,8.828713e-05,-0.06561644,-0.0,0.0,0.0,0.0,0.0
128385986,128384849,0.05529321,0.0003000569,-0.06568348,-0.0,0.0,0.0,0.0,0.0
128390784,128389848,0.055354238,0.0004163968,-0.065674335,-0.0,0.0,0.0,0.0,0.0
128395814,128394855,0.055366304,0.00038950407,-0.0656358,-0.0,0.0,0.0,0.0,0.0
128400815,128399848,0.055462737,0.00037779,-0.06567315,-0.0,0.0,0.0,0.0,0.0
128405956,128404848,0.055501793,0.00039854,-0.06571532,-0.0,0.0,0.0,0.0,0.0
128410907,128409848,0.055572286,0.00049651234,-0.06576232,-0.0,0.0,0.0,0.0,0.0
128415885,128414851,0.055709288,0.00066739897,-0.06593021,-0.0,0.0,0.0,0.0,0.0
128420918,128419848,0.055772714,0.0008974223,-0.06616033,-0.0,0.0,0.0,0.0,0.0
128425853,128424848,0.05580957,0.0010074362,-0.06629625,-0.0,0.0,0.0,0.0,0.0
128430864,128429848,0.055928726,0.00078611623,-0.06642946,-0.0,0.0,0.0,0.0,0.0
