timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
182602246,127814,1,1,1,0,0,0,0,0
183102327,127814,1,1,1,0,0,0,0,0
183613363,127814,1,1,1,0,0,0,0,0
184121589,127814,1,1,1,0,0,0,0,0
184623978,127814,1,1,1,0,0,0,0,0
185134174,127814,1,1,1,0,0,0,0,0
185644232,127814,1,1,1,0,0,0,0,0
186157733,127814,1,1,1,0,0,0,0,0
186658354,127814,1,1,1,0,0,0,0,0
187158445,127814,1,1,1,0,0,0,0,0
187660220,127814,1,1,1,0,0,0,0,0
188161398,127814,1,1,1,0,0,0,0,0
188671245,127814,1,1,1,0,0,0,0,0
189174170,127814,1,1,1,0,0,0,0,0
189674267,127814,1,1,1,0,0,0,0,0
190183464,127814,1,1,1,0,0,0,0,0
190687494,127814,1,1,1,0,0,0,0,0
191188272,127814,1,1,1,0,0,0,0,0
191697594,127814,1,1,1,0,0,0,0,0
192203207,127814,1,1,1,0,0,0,0,0
193720185,127814,1,1,1,0,0,0,0,0
194229481,127814,1,1,1,0,0,0,0,0
194738391,127814,1,1,1,0,0,0,0,0
195242181,127814,1,1,1,0,0,0,0,0
195752173,127814,1,1,1,0,0,0,0,0
196253485,127814,1,1,1,0,0,0,0,0
196761544,127814,1,1,1,0,0,0,0,0
197270217,127814,1,1,1,0,0,0,0,0
197780177,127814,1,1,1,0,0,0,0,0
198289446,127814,1,1,1,0,0,0,0,0
198794176,127814,1,1,1,0,0,0,0,0
199297891,127814,1,1,1,0,0,0,0,0
199798446,127814,1,1,1,0,0,0,0,0
200302259,127814,1,1,1,0,0,0,0,0
200804208,127814,1,1,1,0,0,0,0,0
201313497,127814,1,1,1,0,0,0,0,0
203860211,127814,1,1,1,0,0,0,0,0
204368287,127814,1,1,1,0,0,0,0,0
204880177,127814,1,1,1,0,0,0,0,0
205387495,127814,1,1,1,0,0,0,0,0
205894175,127814,1,1,1,0,0,0,0,0
206399274,127814,1,1,1,0,0,0,0,0
206908190,127814,1,1,1,0,0,0,0,0
207413419,127814,1,1,1,0,0,0,0,0
207923483,127814,1,1,1,0,0,0,0,0
208431726,127814,1,1,1,0,0,0,0,0
208941510,127814,1,1,1,0,0,0,0,0
209448075,127814,1,1,1,0,0,0,0,0
209952172,127814,1,1,1,0,0,0,0,0
210454290,127814,1,1,1,0,0,0,0,0
210963422,127814,1,1,1,0,0,0,0,0
211470188,127814,1,1,1,0,0,0,0,0
211979328,127814,1,1,1,0,0,0,0,0
212479511,127814,1,1,1,0,0,0,0,0
212988207,127814,1,1,1,0,0,0,0,0
213492236,127814,1,1,1,0,0,0,0,0
213999765,127814,1,1,1,0,0,0,0,0
214501611,127814,1,1,1,0,0,0,0,0
216021471,127814,1,1,1,0,0,0,0,0
216522239,127814,1,1,1,0,0,0,0,0
217023182,127814,1,1,1,0,0,0,0,0
217533419,127814,1,1,1,0,0,0,0,0
218043449,127814,1,1,1,0,0,0,0,0
218544178,127814,1,1,1,0,0,0,0,0
219048242,127814,1,1,1,0,0,0,0,0
219550172,127814,1,1,1,0,0,0,0,0
220553361,127814,1,1,1,0,0,0,0,0
221053541,127814,1,1,1,0,0,0,0,0
221562179,127814,1,1,1,0,0,0,0,0
222062453,127814,1,1,1,0,0,0,0,0
222563177,127814,1,1,1,0,0,0,0,0
223063447,127814,1,1,1,0,0,0,0,0
223564185,127814,1,1,1,0,0,0,0,0
224074373,127814,1,1,1,0,0,0,0,0
224577666,127814,1,1,1,0,0,0,0,0
225593416,127814,1,1,1,0,0,0,0,0
226102449,127814,1,1,1,0,0,0,0,0
226613450,127814,1,1,1,0,0,0,0,0
227124175,127814,1,1,1,0,0,0,0,0
227629677,127814,1,1,1,0,0,0,0,0
228140199,127814,1,1,1,0,0,0,0,0
228648180,127814,1,1,1,0,0,0,0,0
229152204,127814,1,1,1,0,0,0,0,0
229657560,127814,1,1,1,0,0,0,0,0
230161583,127814,1,1,1,0,0,0,0,0
230668668,127814,1,1,1,0,0,0,0,0
231174230,127814,1,1,1,0,0,0,0,0
231679999,127814,1,1,1,0,0,0,0,0
233689368,127814,1,1,1,0,0,0,0,0
234189397,127814,1,1,1,0,0,0,0,0
234691278,127814,1,1,1,0,0,0,0,0
235194173,127814,1,1,1,0,0,0,0,0
235703354,127814,1,1,1,0,0,0,0,0
236213644,127814,1,1,1,0,0,0,0,0
236723433,127814,1,1,1,0,0,0,0,0
237233366,127814,1,1,1,0,0,0,0,0
237743314,127814,1,1,1,0,0,0,0,0
238254536,127814,1,1,1,0,0,0,0,0
238762226,127814,1,1,1,0,0,0,0,0
239271397,127814,1,1,1,0,0,0,0,0
239772175,127814,1,1,1,0,0,0,0,0
240279181,127814,1,1,1,0,0,0,0,0
240780224,127814,1,1,1,0,0,0,0,0
241282211,127814,1,1,1,0,0,0,0,0
241783454,127814,1,1,1,0,0,0,0,0
242291465,127814,1,1,1,0,0,0,0,0
242799376,127814,1,1,1,0,0,0,0,0
243303270,127814,1,1,1,0,0,0,0,0
243810178,127814,1,1,1,0,0,0,0,0
244312285,127814,1,1,1,0,0,0,0,0
244819422,127814,1,1,1,0,0,0,0,0
245321383,127814,1,1,1,0,0,0,0,0
245823371,127814,1,1,1,0,0,0,0,0
246329466,127814,1,1,1,0,0,0,0,0
248348150,127814,1,1,1,0,0,0,0,0
248850174,127814,1,1,1,0,0,0,0,0
249354236,127814,1,1,1,0,0,0,0,0
249863342,127814,1,1,1,0,0,0,0,0
250368247,127814,1,1,1,0,0,0,0,0
250872653,127814,1,1,1,0,0,0,0,0
251379707,127814,1,1,1,0,0,0,0,0
251880002,127814,1,1,1,0,0,0,0,0
252390172,127814,1,1,1,0,0,0,0,0
252894176,127814,1,1,1,0,0,0,0,0
253401537,127814,1,1,1,0,0,0,0,0
253908073,127814,1,1,1,0,0,0,0,0
254409411,127814,1,1,1,0,0,0,0,0
254911775,127814,1,1,1,0,0,0,0,0
255414267,127814,1,1,1,0,0,0,0,0
255919800,127814,1,1,1,0,0,0,0,0
256424180,127814,1,1,1,0,0,0,0,0
256931462,127814,1,1,1,0,0,0,0,0
257434185,127814,1,1,1,0,0,0,0,0
257941473,127814,1,1,1,0,0,0,0,0
258443245,127814,1,1,1,0,0,0,0,0
258952218,127814,1,1,1,0,0,0,0,0
259461792,127814,1,1,1,0,0,0,0,0
259972276,127814,1,1,1,0,0,0,0,0
260473362,127814,1,1,1,0,0,0,0,0
260973531,127814,1,1,1,0,0,0,0,0
261478239,127814,1,1,1,0,0,0,0,0
262991320,127814,1,1,1,0,0,0,0,0
263499207,127814,1,1,1,0,0,0,0,0
264001523,127814,1,1,1,0,0,0,0,0
264502250,127814,1,1,1,0,0,0,0,0
265008148,127814,1,1,1,0,0,0,0,0
265508190,127814,1,1,1,0,0,0,0,0
266010181,127814,1,1,1,0,0,0,0,0
266512168,127814,1,1,1,0,0,0,0,0
267022257,127814,1,1,1,0,0,0,0,0
268032210,127814,1,1,1,0,0,0,0,0
268541592,127814,1,1,1,0,0,0,0,0
269050205,127814,1,1,1,0,0,0,0,0
269552175,127814,1,1,1,0,0,0,0,0
270054195,127814,1,1,1,0,0,0,0,0
270563250,127814,1,1,1,0,0,0,0,0
271064175,127814,1,1,1,0,0,0,0,0
271572206,127814,1,1,1,0,0,0,0,0
272080107,127814,1,1,1,0,0,0,0,0
272582324,127814,1,1,1,0,0,0,0,0
274101771,127814,1,1,1,0,0,0,0,0
274610219,127814,1,1,1,0,0,0,0,0
275119343,127814,1,1,1,0,0,0,0,0
275623391,127814,1,1,1,0,0,0,0,0
276132234,127814,1,1,1,0,0,0,0,0
276634274,127814,1,1,1,0,0,0,0,0
277141641,127814,1,1,1,0,0,0,0,0
277650210,127814,1,1,1,0,0,0,0,0
278153490,127814,1,1,1,0,0,0,0,0
278659174,127814,1,1,1,0,0,0,0,0
279160176,127814,1,1,1,0,0,0,0,0
279661696,127814,1,1,1,0,0,0,0,0
280162272,127814,1,1,1,0,0,0,0,0
280670182,127814,1,1,1,0,0,0,0,0
281179349,127814,1,1,1,0,0,0,0,0
281680177,127814,1,1,1,0,0,0,0,0
282187440,127814,1,1,1,0,0,0,0,0
282692172,127814,1,1,1,0,0,0,0,0
283193591,127814,1,1,1,0,0,0,0,0
283699213,127814,1,1,1,0,0,0,0,0
284201616,127814,1,1,1,0,0,0,0,0
284703737,127814,1,1,1,0,0,0,0,0
285207527,127814,1,1,1,0,0,0,0,0
285719251,127814,1,1,1,0,0,0,0,0
286223302,127814,1,1,1,0,0,0,0,0
286732221,127814,1,1,1,0,0,0,0,0
287239922,127814,1,1,1,0,0,0,0,0
287741416,127814,1,1,1,0,0,0,0,0
288243184,127814,1,1,1,0,0,0,0,0
288752269,127814,1,1,1,0,0,0,0,0
289253416,127814,1,1,1,0,0,0,0,0
289759203,127814,1,1,1,0,0,0,0,0
290264328,127814,1,1,1,0,0,0,0,0
290778358,127814,1,1,1,0,0,0,0,0
291287459,127814,1,1,1,0,0,0,0,0
293317575,127814,1,1,1,0,0,0,0,0
293822256,127814,1,1,1,0,0,0,0,0
294332175,127814,1,1,1,0,0,0,0,0
294842475,127814,1,1,1,0,0,0,0,0
295343437,127814,1,1,1,0,0,0,0,0
295851484,127814,1,1,1,0,0,0,0,0
296351537,127814,1,1,1,0,0,0,0,0
296860200,127814,1,1,1,0,0,0,0,0
297361833,127814,1,1,1,0,0,0,0,0
297872235,127814,1,1,1,0,0,0,0,0
298382402,127814,1,1,1,0,0,0,0,0
298893421,127814,1,1,1,0,0,0,0,0
299399951,127814,1,1,1,0,0,0,0,0
299901704,127814,1,1,1,0,0,0,0,0
300410225,127814,1,1,1,0,0,0,0,0
300919449,127814,1,1,1,0,0,0,0,0
301423238,127814,1,1,1,0,0,0,0,0
301931873,127814,1,1,1,0,0,0,0,0
303442255,127814,1,1,1,0,0,0,0,0
303943349,127814,1,1,1,0,0,0,0,0
304453365,127814,1,1,1,0,0,0,0,0
304953407,127814,1,1,1,0,0,0,0,0
305459234,127814,1,1,1,0,0,0,0,0
305964180,127814,1,1,1,0,0,0,0,0
306470218,127814,1,1,1,0,0,0,0,0
306974232,127814,1,1,1,0,0,0,0,0
307481715,127814,1,1,1,0,0,0,0,0
309508048,127814,1,1,1,0,0,0,0,0
310011402,127814,1,1,1,0,0,0,0,0
310514205,127814,1,1,1,0,0,0,0,0
311019218,127814,1,1,1,0,0,0,0,0
311523218,127814,1,1,1,0,0,0,0,0
312032175,127814,1,1,1,0,0,0,0,0
312541556,127814,1,1,1,0,0,0,0,0
313042221,127814,1,1,1,0,0,0,0,0
313542437,127814,1,1,1,0,0,0,0,0
314043218,127814,1,1,1,0,0,0,0,0
314552242,127814,1,1,1,0,0,0,0,0
315054217,127814,1,1,1,0,0,0,0,0
315564232,127814,1,1,1,0,0,0,0,0
316068598,127814,1,1,1,0,0,0,0,0
316570232,127814,1,1,1,0,0,0,0,0
317079742,127814,1,1,1,0,0,0,0,0
317581676,127814,1,1,1,0,0,0,0,0
318083934,127814,1,1,1,0,0,0,0,0
318587949,127814,1,1,1,0,0,0,0,0
319090174,127814,1,1,1,0,0,0,0,0
319599211,127814,1,1,1,0,0,0,0,0
320100173,127814,1,1,1,0,0,0,0,0
320609494,127814,1,1,1,0,0,0,0,0
321112719,127814,1,1,1,0,0,0,0,0
321622178,127814,1,1,1,0,0,0,0,0
322124178,127814,1,1,1,0,0,0,0,0
322630180,127814,1,1,1,0,0,0,0,0
323131470,127814,1,1,1,0,0,0,0,0
323631708,127814,1,1,1,0,0,0,0,0
324139418,127814,1,1,1,0,0,0,0,0
324640178,127814,1,1,1,0,0,0,0,0
327172229,127814,1,1,1,0,0,0,0,0
327681627,127814,1,1,1,0,0,0,0,0
328191864,127814,1,1,1,0,0,0,0,0
328691952,127814,1,1,1,0,0,0,0,0
329202217,127814,1,1,1,0,0,0,0,0
329703237,127814,1,1,1,0,0,0,0,0
330204178,127814,1,1,1,0,0,0,0,0
330713428,127814,1,1,1,0,0,0,0,0
331214305,127814,1,1,1,0,0,0,0,0
331718398,127814,1,1,1,0,0,0,0,0
332229339,127814,1,1,1,0,0,0,0,0
332729505,127814,1,1,1,0,0,0,0,0
333240215,127814,1,1,1,0,0,0,0,0
333751518,127814,1,1,1,0,0,0,0,0
334260178,127814,1,1,1,0,0,0,0,0
334769622,127814,1,1,1,0,0,0,0,0
335279503,127814,1,1,1,0,0,0,0,0
335790177,127814,1,1,1,0,0,0,0,0
336298313,127814,1,1,1,0,0,0,0,0
336809402,127814,1,1,1,0,0,0,0,0
337313631,127814,1,1,1,0,0,0,0,0
337823247,127814,1,1,1,0,0,0,0,0
338329331,127814,1,1,1,0,0,0,0,0
338830185,127814,1,1,1,0,0,0,0,0
339339176,127814,1,1,1,0,0,0,0,0
339848182,127814,1,1,1,0,0,0,0,0
340349525,127814,1,1,1,0,0,0,0,0
340859178,127814,1,1,1,0,0,0,0,0
341369544,127814,1,1,1,0,0,0,0,0
341880217,127814,1,1,1,0,0,0,0,0
342382177,127814,1,1,1,0,0,0,0,0
342884169,127814,1,1,1,0,0,0,0,0
343394321,127814,1,1,1,0,0,0,0,0
344413413,127814,1,1,1,0,0,0,0,0
344923311,127814,1,1,1,0,0,0,0,0
345423490,127814,1,1,1,0,0,0,0,0
345934242,127814,1,1,1,0,0,0,0,0
346442446,127814,1,1,1,0,0,0,0,0
346942453,127814,1,1,1,0,0,0,0,0
347452299,127814,1,1,1,0,0,0,0,0
347957719,127814,1,1,1,0,0,0,0,0
348463299,127814,1,1,1,0,0,0,0,0
348964176,127814,1,1,1,0,0,0,0,0
349469504,127814,1,1,1,0,0,0,0,0
349969633,127814,1,1,1,0,0,0,0,0
350480172,127814,1,1,1,0,0,0,0,0
350984175,127814,1,1,1,0,0,0,0,0
351488327,127814,1,1,1,0,0,0,0,0
351998343,127814,1,1,1,0,0,0,0,0
352498471,127814,1,1,1,0,0,0,0,0
353502212,127814,1,1,1,0,0,0,0,0
354012179,127814,1,1,1,0,0,0,0,0
354520172,127814,1,1,1,0,0,0,0,0
355020178,127814,1,1,1,0,0,0,0,0
356543310,127814,1,1,1,0,0,0,0,0
357054289,127814,1,1,1,0,0,0,0,0
357557546,127814,1,1,1,0,0,0,0,0
358064217,127814,1,1,1,0,0,0,0,0
358571463,127814,1,1,1,0,0,0,0,0
359072180,127814,1,1,1,0,0,0,0,0
359581536,127814,1,1,1,0,0,0,0,0
360089437,127814,1,1,1,0,0,0,0,0
360597643,127814,1,1,1,0,0,0,0,0
361104169,127814,1,1,1,0,0,0,0,0
361613376,127814,1,1,1,0,0,0,0,0
362113421,127814,1,1,1,0,0,0,0,0
362613539,127814,1,1,1,0,0,0,0,0
364134205,127814,1,1,1,0,0,0,0,0
364478624,0,0,1,1,0,0,0,0,0
364980208,0,0,1,1,0,0,0,0,0
