timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
131247993,131225105,3997706,22.689598,50.87,101052.75,1.2006738
131298115,131277901,3997706,22.54427,50.87,101054.5,1.2006947
131348414,131330708,3997706,22.689598,50.87,101052.75,1.2006738
131408678,131386001,3997706,22.731876,50.879997,101052.25,1.2006679
131459080,131438769,3997706,22.837568,50.87,101050.99,1.200653
131509202,131491533,3997706,22.81643,50.879997,101051.25,1.200656
131569994,131547029,3997706,22.671103,50.879997,101053.0,1.2006768
131620206,131600018,3997706,22.501993,50.879997,101055.0,1.2007005
131670600,131652806,3997706,22.689598,50.879997,101052.75,1.2006738
131731000,131708122,3997706,22.523132,50.879997,101054.75,1.2006975
131781030,131760860,3997706,22.54427,50.879997,101054.5,1.2006947
131831289,131813613,3997706,22.607685,50.89,101053.75,1.2006857
131891678,131868949,3997706,22.523132,50.89,101054.75,1.2006975
131942037,131921750,3997706,22.54427,50.89,101054.5,1.2006947
131992606,131974821,3997706,22.501993,50.89,101055.0,1.2007005
132053056,132030195,3997706,22.565409,50.89,101054.25,1.2006917
132103334,132083107,3997706,22.689598,50.899998,101052.75,1.2006738
132153594,132135936,3997706,22.483496,50.899998,101055.25,1.2007035
132213992,132191190,3997706,22.441221,50.89,101055.75,1.2007095
132264147,132243958,3997706,22.689598,50.89,101052.75,1.2006738
132314406,132296740,3997706,22.649963,50.899998,101053.25,1.2006798
132375338,132352164,3997706,22.710737,50.899998,101052.5,1.2006708
132425685,132405324,3997706,22.671103,50.899998,101053.0,1.2006768
132475809,132458125,3997706,22.565409,50.899998,101054.25,1.2006917
132536791,132513391,3997706,22.483496,50.91,101055.25,1.2007035
132596847,132572169,3997706,22.602402,50.899998,101053.8,1.2006862
132656900,132633995,3997706,22.689598,50.899998,101052.75,1.2006738
132716965,132692758,3997706,22.787363,50.91,101051.6,1.2006602
132777413,132754578,3997706,22.753014,50.899998,101052.0,1.2006649
132828075,132807832,3997706,22.837568,50.91,101051.0,1.2006531
132878320,132860649,3997706,22.586548,50.91,101054.0,1.2006887
132938688,132915965,3997706,22.586548,50.91,101054.0,1.2006887
132989008,132968759,3997706,22.671103,50.91,101053.0,1.2006768
133039304,133021572,3997706,22.607685,50.92,101053.75,1.2006857
133099553,133076859,3997706,22.689598,50.92,101052.75,1.2006738
133149957,133129618,3997706,22.731876,50.92,101052.25,1.2006679
133200734,133182786,3997706,22.689598,50.92,101052.75,1.2006738
133260978,133238222,3997706,22.483496,50.92,101055.25,1.2007035
133311218,133290987,3997706,22.671103,50.92,101053.0,1.2006768
133361479,133343749,3997706,22.586548,50.92,101054.0,1.2006887
133421787,133399090,3997706,22.501993,50.92,101055.0,1.2007005
133472050,133451866,3997706,22.607685,50.92,101053.75,1.2006857
133522438,133504631,3997706,22.649963,50.92,101053.25,1.2006798
133583208,133560094,3997706,22.54427,50.93,101054.5,1.2006947
133633406,133613206,3997706,22.753014,50.93,101052.0,1.2006649
133683661,133665987,3997706,22.649963,50.93,101053.25,1.2006798
133744008,133721262,3997706,22.689598,50.93,101052.75,1.2006738
133794280,133774056,3997706,22.753014,50.93,101052.0,1.2006649
133844656,133826906,3997706,22.607685,50.94,101053.75,1.2006857
133904966,133882169,3997706,22.441221,50.94,101055.75,1.2007095
133955142,133934951,3997706,22.628824,50.94,101053.5,1.2006828
134005882,133988052,3997706,22.710737,50.94,101052.5,1.2006708
134066856,134043417,3997706,22.54427,50.94,101054.5,1.2006947
134116975,134096166,3997706,22.607685,50.94,101053.75,1.2006857
134609402,134591726,3997706,22.459717,50.96,101055.5,1.2007065
134669685,134647001,3997706,22.689598,50.96,101052.75,1.2006738
134719964,134699746,3997706,22.54427,50.96,101054.5,1.2006947
134770232,134752551,3997706,22.649963,50.96,101053.25,1.2006798
134830815,134807873,3997706,22.689598,50.96,101052.75,1.2006738
134881250,134861080,3997706,22.628824,50.969997,101053.5,1.2006828
134931520,134913853,3997706,22.586548,50.969997,101054.0,1.2006887
134991813,134969122,3997706,22.79529,50.96,101051.5,1.200659
135042098,135021901,3997706,22.607685,50.969997,101053.75,1.2006857
135092425,135074694,3997706,22.483496,50.969997,101055.25,1.2007035
135152699,135129996,3997706,22.441221,50.969997,101055.75,1.2007095
135203015,135182808,3997706,22.628824,50.969997,101053.5,1.2006828
135253763,135235714,3997706,22.54427,50.969997,101054.5,1.2006947
135314002,135291317,3997706,22.628824,50.98,101053.5,1.2006828
135364276,135344074,3997706,22.377804,50.969997,101056.49,1.2007183
135414567,135396894,3997706,22.459717,50.98,101055.5,1.2007065
135474955,135452173,3997706,22.483496,50.98,101055.25,1.2007035
135525209,135505013,3997706,22.607685,50.98,101053.75,1.2006857
135575620,135557839,3997706,22.483496,50.98,101055.25,1.2007035
135636989,135613117,3997706,22.501993,50.98,101055.0,1.2007005
135697043,135672290,3997706,22.620897,50.98,101053.6,1.200684
135757015,135734172,3997706,22.523132,50.989998,101054.75,1.2006975
135807120,135786926,3997706,22.483496,50.98,101055.25,1.2007035
136129470,136109208,3997706,22.565409,51.0,101054.25,1.2006917
136179698,136162009,3997706,22.501993,51.0,101055.0,1.2007005
136240029,136217336,3997706,22.753014,51.0,101051.99,1.2006649
136290481,136270121,3997706,22.54427,51.0,101054.5,1.2006947
136340686,136322920,3997706,22.774153,51.0,101051.75,1.2006619
136400925,136378177,3997706,22.689598,51.0,101052.75,1.2006738
136451190,136430954,3997706,22.81643,51.0,101051.25,1.200656
136501903,136484116,3997706,22.314388,51.01,101057.25,1.2007273
136562208,136539514,3997706,22.586548,51.01,101054.0,1.2006887
136612530,136592286,3997706,22.565409,51.01,101054.25,1.2006917
136662998,136645104,3997706,22.586548,51.0,101054.0,1.2006887
136723080,136700404,3997706,22.671103,51.01,101053.0,1.2006768
136773340,136753157,3997706,22.710737,51.01,101052.5,1.2006708
136823697,136805990,3997706,22.649963,51.01,101053.25,1.2006798
136884497,136861530,3997706,22.649963,51.02,101053.25,1.2006798
136934802,136914562,3997706,22.607685,51.01,101053.75,1.2006857
136985014,136967320,3997706,22.565409,51.02,101054.25,1.2006917
137045528,137022611,3997706,22.420082,51.02,101055.99,1.2007123
137095734,137075450,3997706,22.565409,51.02,101054.25,1.2006917
137146510,137128201,3997706,22.671103,51.02,101053.0,1.2006768
137206556,137183478,3997706,22.586548,51.02,101054.0,1.2006887
137256909,137236233,3997706,22.877203,51.02,101050.5,1.2006471
137307068,137289301,3997706,22.523132,51.03,101054.75,1.2006975
137367445,137344654,3997706,22.54427,51.03,101054.5,1.2006947
137417647,137397460,3997706,22.649963,51.03,101053.25,1.2006798
137467984,137450243,3997706,22.377804,51.03,101056.5,1.2007184
137528253,137505554,3997706,22.54427,51.03,101054.5,1.2006947
137578556,137558322,3997706,22.54427,51.03,101054.51,1.2006947
137628831,137611103,3997706,22.483496,51.03,101055.25,1.2007035
137689035,137666362,3997706,22.774153,51.03,101051.74,1.2006619
137739733,137719334,3997706,22.753014,51.039997,101052.0,1.2006649
137790009,137772318,3997706,22.459717,51.039997,101055.5,1.2007065
137850513,137827619,3997706,22.501993,51.039997,101055.0,1.2007005
137900741,137880451,3997706,22.420082,51.039997,101055.99,1.2007123
137950962,137933212,3997706,22.523132,51.05,101054.75,1.2006975
138011234,137988535,3997706,22.628824,51.039997,101053.5,1.2006828
138061508,138041326,3997706,22.689598,51.05,101052.75,1.2006738
138111918,138094090,3997706,22.586548,51.039997,101054.0,1.2006887
138172526,138149821,3997706,22.649963,51.05,101053.25,1.2006798
138222913,138202586,3997706,22.586548,51.05,101054.0,1.2006887
138273082,138255397,3997706,22.377804,51.05,101056.5,1.2007184
138333418,138310701,3997706,22.586548,51.059998,101054.0,1.2006887
138383762,138363497,3997706,22.649963,51.05,101053.25,1.2006798
138433927,138416273,3997706,22.54427,51.059998,101054.5,1.2006947
138494205,138471521,3997706,22.54427,51.05,101054.5,1.2006947
138544563,138524288,3997706,22.710737,51.059998,101052.5,1.2006708
138595194,138577501,3997706,22.501993,51.07,101055.0,1.2007005
138655711,138632922,3997706,22.441221,51.07,101055.75,1.2007095
138706546,138685722,3997706,22.420082,51.059998,101056.0,1.2007124
138756726,138738511,3997706,22.565409,51.059998,101054.25,1.2006917
138816723,138793813,3997706,22.377804,51.07,101056.5,1.2007184
138866801,138846556,3997706,22.501993,51.07,101055.0,1.2007005
138917038,138899312,3997706,22.607685,51.07,101053.75,1.2006857
138977924,138954963,3997706,22.523132,51.07,101054.75,1.2006975
139028057,139007870,3997706,22.649963,51.07,101053.25,1.2006798
139078305,139060631,3997706,22.523132,51.079998,101054.75,1.2006975
139138736,139115945,3997706,22.565409,51.07,101054.25,1.2006917
139188944,139168756,3997706,22.671103,51.079998,101053.0,1.2006768
139239168,139221510,3997706,22.565409,51.079998,101054.25,1.2006917
139299451,139276763,3997706,22.628824,51.079998,101053.5,1.2006828
139349895,139329530,3997706,22.335527,51.09,101057.0,1.2007244
139400595,139382633,3997706,22.441221,51.079998,101055.75,1.2007095
139460717,139438020,3997706,22.398943,51.09,101056.25,1.2007154
139510927,139490755,3997706,22.565409,51.09,101054.25,1.2006917
139561234,139543505,3997706,22.523132,51.09,101054.75,1.2006975
139621524,139598839,3997706,22.441221,51.09,101055.75,1.2007095
139671799,139651610,3997706,22.523132,51.09,101054.75,1.2006975
139722115,139704389,3997706,22.54427,51.09,101054.5,1.2006947
139782475,139759667,3997706,22.253614,51.1,101057.99,1.2007362
139833161,139812825,3997706,22.441221,51.09,101055.75,1.2007095
139883409,139865723,3997706,22.377804,51.1,101056.49,1.2007183
139943775,139921009,3997706,22.628824,51.1,101053.5,1.2006828
139993994,139973805,3997706,22.459717,51.1,101055.5,1.2007065
140044236,140026570,3997706,22.523132,51.1,101054.75,1.2006975
140104703,140081877,3997706,22.607685,51.1,101053.75,1.2006857
140154957,140134690,3997706,22.398943,51.1,101056.25,1.2007154
140205718,140187745,3997706,22.565409,51.1,101054.25,1.2006917
140266626,140243242,3997706,22.607685,51.11,101053.75,1.2006857
140547306,140524605,3997706,22.649963,51.11,101053.25,1.2006798
140597586,140577402,3997706,22.671103,51.12,101053.0,1.2006768
140648309,140630276,3997706,22.671103,51.12,101053.0,1.2006768
140708603,140685892,3997706,22.54427,51.12,101054.5,1.2006947
140758927,140738665,3997706,22.398943,51.12,101056.25,1.2007154
140809086,140791426,3997706,22.586548,51.129997,101054.0,1.2006887
140869408,140846701,3997706,22.501993,51.129997,101055.0,1.2007005
140919648,140899473,3997706,22.377804,51.12,101056.5,1.2007184
140970023,140952270,3997706,22.710737,51.129997,101052.5,1.2006708
141030459,141007601,3997706,22.753014,51.12,101051.99,1.2006649
141081204,141060602,3997706,22.565409,51.129997,101054.25,1.2006917
141131245,141113573,3997706,22.586548,51.129997,101054.0,1.2006887
141191596,141168879,3997706,22.420082,51.129997,101055.99,1.2007123
141241888,141221662,3997706,22.441221,51.14,101055.75,1.2007095
141292093,141274429,3997706,22.459717,51.14,101055.5,1.2007065
141352484,141329709,3997706,22.335527,51.14,101057.0,1.2007244
141402718,141382545,3997706,22.671103,51.14,101053.0,1.2006768
141453138,141435315,3997706,22.628824,51.14,101053.5,1.2006828
141513806,141490920,3997706,22.54427,51.149998,101054.5,1.2006947
141564016,141543814,3997706,22.628824,51.149998,101053.5,1.2006828
141614320,141596645,3997706,22.483496,51.14,101055.25,1.2007035
141674647,141651961,3997706,22.628824,51.149998,101053.5,1.2006828
141725016,141704721,3997706,22.377804,51.149998,101056.5,1.2007184
141775190,141757516,3997706,22.607685,51.149998,101053.75,1.2006857
141835732,141812867,3997706,22.441221,51.149998,101055.75,1.2007095
141886681,141865889,3997706,22.398943,51.16,101056.25,1.2007154
141937002,141918917,3997706,22.501993,51.16,101055.0,1.2007005
141997051,141974180,3997706,22.501993,51.16,101054.99,1.2007005
142047095,142026930,3997706,22.483496,51.16,101055.25,1.2007035
142097463,142079729,3997706,22.565409,51.16,101054.25,1.2006917
142157749,142135047,3997706,22.565409,51.16,101054.25,1.2006917
142208152,142187824,3997706,22.441221,51.16,101055.75,1.2007095
142258456,142240653,3997706,22.628824,51.16,101053.5,1.2006828
142319212,142296426,3997706,22.420082,51.17,101056.0,1.2007124
142369407,142349215,3997706,22.441221,51.17,101055.75,1.2007095
142419649,142401984,3997706,22.628824,51.17,101053.5,1.2006828
142479987,142457243,3997706,22.671103,51.17,101053.0,1.2006768
142530204,142510027,3997706,22.649963,51.17,101053.25,1.2006798
142580695,142562808,3997706,22.483496,51.18,101055.25,1.2007035
142641015,142618135,3997706,22.671103,51.18,101053.0,1.2006768
144855557,144832678,3997706,22.523132,51.239998,101054.75,1.2006975
144905694,144885482,3997706,22.607685,51.25,101053.75,1.2006857
144956926,144938256,3997706,22.501993,51.25,101055.0,1.2007005
145016787,144993545,3997706,22.523132,51.239998,101054.75,1.2006975
145076797,145052310,3997706,22.48614,51.25,101055.195,1.2007029
145136817,145114084,3997706,22.81643,51.25,101051.25,1.200656
145187536,145166973,3997706,22.586548,51.25,101054.0,1.2006887
145237790,145220111,3997706,22.420082,51.26,101056.0,1.2007124
145298132,145275443,3997706,22.523132,51.26,101054.75,1.2006975
145348510,145328209,3997706,22.54427,51.26,101054.5,1.2006947
145398702,145381027,3997706,22.459717,51.26,101055.5,1.2007065
145458993,145436319,3997706,22.459717,51.26,101055.5,1.2007065
145509357,145489081,3997706,22.671103,51.26,101053.0,1.2006768
145559638,145541901,3997706,22.523132,51.27,101054.76,1.2006977
145620508,145597644,3997706,22.607685,51.27,101053.75,1.2006857
145670767,145650457,3997706,22.420082,51.27,101056.0,1.2007124
145720859,145703200,3997706,22.54427,51.27,101054.5,1.2006947
145781194,145758478,3997706,22.649963,51.27,101053.25,1.2006798
145831479,145811276,3997706,22.731876,51.27,101052.25,1.2006679
145881858,145864070,3997706,22.274754,51.27,101057.75,1.2007332
145942098,145919385,3997706,22.586548,51.28,101054.0,1.2006887
145992972,145972282,3997706,22.628824,51.28,101053.5,1.2006828
146043072,146025403,3997706,22.565409,51.28,101054.25,1.2006917
146103466,146080681,3997706,22.314388,51.289997,101057.25,1.2007273
146153639,146133459,3997706,22.483496,51.28,101055.25,1.2007035
146203942,146186262,3997706,22.586548,51.289997,101054.0,1.2006887
146264243,146241552,3997706,22.483496,51.289997,101055.25,1.2007035
146314532,146294340,3997706,22.54427,51.289997,101054.5,1.2006947
146364970,146347106,3997706,22.441221,51.289997,101055.75,1.2007095
146425805,146402616,3997706,22.523132,51.289997,101054.75,1.2006975
146475826,146455604,3997706,22.607685,51.289997,101053.75,1.2006857
146527711,146508346,3997706,22.459717,51.3,101055.5,1.2007065
146586671,146563627,3997706,22.649963,51.3,101053.25,1.2006798
146636922,146616392,3997706,22.565409,51.3,101054.25,1.2006917
146706950,146676671,3997706,22.48614,51.3,101055.195,1.2007029
146757188,146736995,3997706,22.565409,51.3,101054.25,1.2006917
146807490,146789789,3997706,22.565409,51.309998,101054.25,1.2006917
146868212,146845308,3997706,22.586548,51.309998,101054.0,1.2006887
146918602,146898331,3997706,22.689598,51.309998,101052.75,1.2006738
146968836,146951167,3997706,22.586548,51.309998,101054.0,1.2006887
147029131,147006445,3997706,22.441221,51.309998,101055.75,1.2007095
147079463,147059205,3997706,22.628824,51.309998,101053.5,1.2006828
147129690,147112017,3997706,22.523132,51.32,101054.75,1.2006975
147190037,147167330,3997706,22.649963,51.32,101053.25,1.2006798
147240527,147220115,3997706,22.586548,51.309998,101054.0,1.2006887
147291114,147273320,3997706,22.586548,51.32,101054.0,1.2006887
147351286,147328576,3997706,22.501993,51.32,101054.99,1.2007005
147401572,147381397,3997706,22.607685,51.329998,101053.75,1.2006857
147451817,147434158,3997706,22.523132,51.329998,101054.75,1.2006975
147512151,147489441,3997706,22.586548,51.32,101053.99,1.2006886
147562456,147542220,3997706,22.649963,51.329998,101053.25,1.2006798
147612682,147595025,3997706,22.565409,51.329998,101054.25,1.2006917
147673510,147650585,3997706,22.753014,51.34,101051.99,1.2006649
147723791,147703598,3997706,22.501993,51.34,101055.0,1.2007005
147774028,147756359,3997706,22.459717,51.34,101055.5,1.2007065
147834305,147811616,3997706,22.377804,51.34,101056.5,1.2007184
147884619,147864402,3997706,22.523132,51.34,101054.75,1.2006975
147934995,147917293,3997706,22.565409,51.34,101054.25,1.2006917
147995575,147972612,3997706,22.523132,51.35,101054.75,1.2006975
148046649,148025582,3997706,22.565409,51.34,101054.25,1.2006917
148096951,148078674,3997706,22.565409,51.34,101054.25,1.2006917
148157025,148133988,3997706,22.335527,51.35,101056.99,1.2007242
148217187,148192753,3997706,22.536343,51.35,101054.6,1.2006959
148277300,148254546,3997706,22.483496,51.35,101055.25,1.2007035
148328039,148307335,3997706,22.649963,51.35,101053.25,1.2006798
148398024,148367695,3997706,22.38573,51.35,101056.4,1.2007172
148448281,148428067,3997706,22.81643,51.35,101051.25,1.200656
148498986,148481277,3997706,22.628824,51.36,101053.5,1.2006828
148559299,148536546,3997706,22.420082,51.36,101055.99,1.2007123
148609554,148589325,3997706,22.483496,51.36,101055.25,1.2007035
148659771,148642102,3997706,22.335527,51.36,101056.99,1.2007242
148720099,148697383,3997706,22.459717,51.37,101055.5,1.2007065
148770517,148750171,3997706,22.523132,51.37,101054.75,1.2006975
148820739,148802989,3997706,22.628824,51.36,101053.5,1.2006828
148881515,148858382,3997706,22.377804,51.37,101056.5,1.2007184
148931701,148911489,3997706,22.586548,51.37,101054.0,1.2006887
148981994,148964282,3997706,22.356665,51.37,101056.75,1.2007214
149042303,149019548,3997706,22.565409,51.37,101054.25,1.2006917
149092534,149072333,3997706,22.710737,51.379997,101052.5,1.2006708
149142947,149125105,3997706,22.628824,51.379997,101053.5,1.2006828
149203150,149180455,3997706,22.565409,51.379997,101054.25,1.2006917
149253437,149233233,3997706,22.501993,51.379997,101055.0,1.2007005
149304136,149286238,3997706,22.441221,51.379997,101055.75,1.2007095
149364449,149341740,3997706,22.54427,51.39,101054.5,1.2006947
149414736,149394537,3997706,22.441221,51.379997,101055.75,1.2007095
149465050,149447361,3997706,22.710737,51.39,101052.5,1.2006708
149525576,149502678,3997706,22.459717,51.39,101055.5,1.2007065
149575773,149555523,3997706,22.565409,51.39,101054.25,1.2006917
149626721,149608265,3997706,22.628824,51.39,101053.5,1.2006828
149686713,149663527,3997706,22.335527,51.399998,101056.99,1.2007242
149736931,149716715,3997706,22.253614,51.399998,101057.99,1.2007362
149787257,149769482,3997706,22.54427,51.399998,101054.5,1.2006947
149847531,149824805,3997706,22.420082,51.399998,101056.0,1.2007124
149898046,149877644,3997706,22.523132,51.399998,101054.75,1.2006975
149948151,149930473,3997706,22.607685,51.399998,101053.75,1.2006857
150008497,149985762,3997706,22.501993,51.41,101054.99,1.2007005
150058794,150038569,3997706,22.649963,51.399998,101053.25,1.2006798
150109469,150091694,3997706,22.689598,51.41,101052.75,1.2006738
150169761,150147071,3997706,22.501993,51.41,101055.0,1.2007005
150220042,150199850,3997706,22.501993,51.41,101055.0,1.2007005
150270416,150252625,3997706,22.523132,51.41,101054.75,1.2006975
150330794,150307944,3997706,22.731876,51.42,101052.25,1.2006679
150380879,150360689,3997706,22.420082,51.42,101056.0,1.2007124
150431092,150413422,3997706,22.314388,51.42,101057.25,1.2007273
150491445,150468698,3997706,22.398943,51.42,101056.25,1.2007154
150542182,150521719,3997706,22.54427,51.42,101054.5,1.2006947
150592476,150574732,3997706,22.420082,51.43,101056.0,1.2007124
150652744,150630058,3997706,22.274754,51.43,101057.75,1.2007332
150703129,150682886,3997706,22.441221,51.43,101055.75,1.2007095
150753420,150735736,3997706,22.607685,51.43,101053.75,1.2006857
150813736,150791028,3997706,22.54427,51.43,101054.5,1.2006947
150864061,150843802,3997706,22.586548,51.43,101054.0,1.2006887
150914753,150896691,3997706,22.607685,51.43,101053.75,1.2006857
150975039,150952332,3997706,22.253614,51.44,101057.99,1.2007362
151025522,151005137,3997706,22.420082,51.44,101056.0,1.2007124
151075764,151057987,3997706,22.565409,51.44,101054.25,1.2006917
151136871,151113263,3997706,22.398943,51.44,101056.25,1.2007154
151196935,151172047,3997706,22.48614,51.44,101055.195,1.2007029
151256834,151233838,3997706,22.54427,51.44,101054.5,1.2006947
151306845,151286618,3997706,22.689598,51.449997,101052.75,1.2006738
151357545,151339745,3997706,22.586548,51.449997,101054.0,1.2006887
151417968,151395153,3997706,22.671103,51.449997,101053.0,1.2006768
151468188,151447963,3997706,22.54427,51.449997,101054.5,1.2006947
151518465,151500776,3997706,22.253614,51.46,101058.0,1.2007362
151578759,151556065,3997706,22.54427,51.46,101054.5,1.2006947
151629057,151608825,3997706,22.483496,51.46,101055.25,1.2007035
151679279,151661611,3997706,22.459717,51.46,101055.5,1.2007065
151740040,151717022,3997706,22.462358,51.46,101055.49,1.2007064
151790307,151770121,3997706,22.483496,51.469997,101055.25,1.2007035
151840687,151822891,3997706,22.607685,51.46,101053.75,1.2006857
151900904,151878155,3997706,22.54427,51.469997,101054.5,1.2006947
151951083,151930913,3997706,22.565409,51.469997,101054.25,1.2006917
152001348,151983678,3997706,22.54427,51.469997,101054.5,1.2006947
152061690,152038972,3997706,22.483496,51.469997,101055.25,1.2007035
152111954,152091769,3997706,22.501993,51.469997,101055.0,1.2007005
152162227,152144540,3997706,22.335527,51.469997,101057.0,1.2007244
152223020,152200260,3997706,22.689598,51.48,101052.75,1.2006738
152273290,152253037,3997706,22.501993,51.48,101055.0,1.2007005
152323577,152305841,3997706,22.753014,51.48,101052.0,1.2006649
152383812,152361114,3997706,22.441221,51.48,101055.75,1.2007095
152434118,152413874,3997706,22.314388,51.489998,101057.25,1.2007273
152484339,152466664,3997706,22.483496,51.48,101055.25,1.2007035
152544635,152521955,3997706,22.710737,51.48,101052.5,1.2006708
152595556,152574815,3997706,22.54427,51.489998,101054.5,1.2006947
152645759,152627937,3997706,22.523132,51.489998,101054.75,1.2006975
152706037,152683199,3997706,22.565409,51.489998,101054.25,1.2006917
152756919,152735978,3997706,22.523132,51.489998,101054.75,1.2006975
152826717,152796272,3997706,22.52049,51.489998,101054.8,1.2006981
152876964,152856642,3997706,22.607685,51.5,101053.75,1.2006857
152927734,152909428,3997706,22.274754,51.5,101057.74,1.2007332
152987522,152964703,3997706,22.398943,51.5,101056.25,1.2007154
153038139,153017845,3997706,22.649963,51.51,101053.25,1.2006798
153088485,153070701,3997706,22.671103,51.51,101053.0,1.2006768
153148690,153126008,3997706,22.398943,51.51,101056.25,1.2007154
153198950,153178766,3997706,22.523132,51.51,101054.75,1.2006975
153249240,153231518,3997706,22.753014,51.51,101052.0,1.2006649
153309541,153286808,3997706,22.483496,51.51,101055.25,1.2007035
153359779,153339589,3997706,22.607685,51.51,101053.75,1.2006857
153410049,153392370,3997706,22.459717,51.51,101055.5,1.2007065
153471026,153448004,3997706,22.420082,51.52,101055.99,1.2007123
153521058,153500883,3997706,22.314388,51.52,101057.25,1.2007273
153571364,153553672,3997706,22.586548,51.52,101054.0,1.2006887
153631708,153608963,3997706,22.377804,51.52,101056.5,1.2007184
153681904,153661732,3997706,22.420082,51.53,101055.99,1.2007123
153732145,153714483,3997706,22.483496,51.53,101055.25,1.2007035
153792499,153769744,3997706,22.710737,51.53,101052.5,1.2006708
153843030,153822562,3997706,22.501993,51.53,101055.0,1.2007005
153893516,153875732,3997706,22.501993,51.53,101055.0,1.2007005
153953848,153931147,3997706,22.607685,51.53,101053.75,1.2006857
154004083,153983918,3997706,22.671103,51.53,101053.0,1.2006768
154054421,154036721,3997706,22.54427,51.539997,101054.5,1.2006947
154114757,154092058,3997706,22.689598,51.539997,101052.75,1.2006738
154165111,154144881,3997706,22.607685,51.539997,101053.75,1.2006857
154215684,154197779,3997706,22.483496,51.539997,101055.25,1.2007035
154276850,154253540,3997706,22.607685,51.55,101053.75,1.2006857
154336870,154312314,3997706,22.501993,51.55,101055.0,1.2007005
154396980,154374116,3997706,22.377804,51.55,101056.5,1.2007184
154447137,154426941,3997706,22.607685,51.55,101053.75,1.2006857
154497492,154479791,3997706,22.483496,51.55,101055.25,1.2007035
154558018,154535140,3997706,22.586548,51.55,101054.0,1.2006887
