timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
129093873,129093420,2359306,2.0800824,0.46471456,-9.43938,52.293617,0,0,0,0
130094220,130093758,2359306,2.0173545,0.5377377,-9.432198,52.533234,0,0,0,0
131092091,131091638,2359306,2.0657172,0.50230354,-9.459491,52.34154,0,0,0,0
132092452,132092000,2359306,2.0841527,0.4891354,-9.453745,52.197773,0,0,0,0
133092814,133092373,2359306,2.0326772,0.47381255,-9.412804,52.389465,0,0,0,0
134093198,134092745,2359306,1.9596541,0.5746084,-9.644563,52.293617,0,0,0,0
135093576,135093135,2359306,1.8993201,0.5494693,-8.989509,52.34154,0,0,0,0
136093933,136093493,2359306,2.200511,0.16591819,-9.776004,52.48531,0,0,0,0
137094330,137093868,2359306,1.2107478,-0.095049806,-9.295249,52.629078,0,0,0,0
138092203,138091746,2359306,2.0659566,0.34811693,-9.681912,52.197773,0,0,0,0
139092578,139092129,2359306,2.2946029,0.3157952,-9.670899,52.389465,0,0,0,0
140092948,140092500,2359306,2.0065806,0.8281543,-9.543767,52.629078,0,0,0,0
141093327,141092877,2359306,1.7310078,-0.056742582,-9.165004,52.629078,0,0,0,0
142093726,142093258,2359306,2.119108,-0.10534488,-9.61679,52.533234,0,0,0,0
145092364,145091900,2359306,2.0920534,0.53845596,-9.39796,52.533234,0,0,0,0
146092733,146092289,2359306,2.1066582,0.5001488,-9.460209,52.724922,0,0,0,0
147093119,147092666,2359306,2.1382616,0.48626238,-9.398679,52.677002,0,0,0,0
148093495,148093052,2359306,2.0772095,0.51547164,-9.413762,52.82077,0,0,0,0
149093879,149093438,2359306,2.0958843,0.4891354,-9.441055,52.82077,0,0,0,0
150094298,150093834,2359306,2.0061016,0.5097256,-9.45973,53.012463,0,0,0,0
151092159,151091712,2359306,2.0887017,0.5449203,-9.4185505,52.868694,0,0,0,0
152092553,152092103,2359306,2.0611682,0.55713075,-9.378088,52.82077,0,0,0,0
153092966,153092495,2359306,2.1107283,0.5401319,-9.398679,52.916615,0,0,0,0
154093342,154092884,2359306,2.0616472,0.4781221,-9.41448,53.012463,0,0,0,0
155093732,155093282,2359306,2.0817583,0.44532153,-9.423578,53.060383,0,0,0,0
156091617,156091171,2359306,2.079364,0.50469774,-9.42693,52.868694,0,0,0,0
157092015,157091564,2359306,2.0867863,0.5049372,-9.373539,53.060383,0,0,0,0
158092408,158091958,2359306,2.1078553,0.5236119,-9.419269,53.20415,0,0,0,0
159092828,159092372,2359306,2.0858285,0.49440265,-9.411128,53.20415,0,0,0,0
160093226,160092760,2359306,2.1028273,0.5200206,-9.367554,53.060383,0,0,0,0
161093607,161093166,2359306,2.1092918,0.49943048,-9.441055,53.252075,0,0,0,0
163091897,163091449,2359306,2.030762,0.6995858,-9.669702,53.34792,0,0,0,0
164092321,164091851,2359306,1.8195933,0.4496311,-9.511445,53.15623,0,0,0,0
165092717,165092253,2359306,2.0518308,0.40462008,-9.512881,53.53961,0,0,0,0
166093119,166092668,2359306,2.0491972,0.42185834,-9.436986,53.395844,0,0,0,0
167093515,167093062,2359306,2.0570982,0.42999864,-9.452787,53.34792,0,0,0,0
168093914,168093468,2359306,1.8327614,0.517387,-9.653661,53.395844,0,0,0,0
170092222,170091782,2359306,2.0750546,0.5482722,-9.493249,53.395844,0,0,0,0
171092637,171092187,2359306,2.0920534,0.4072537,-9.465716,53.252075,0,0,0,0
172093046,172092596,2359306,2.107137,0.45609543,-9.380243,53.587536,0,0,0,0
173093455,173093008,2359306,2.095166,0.37445316,-9.434352,53.53961,0,0,0,0
174093870,174093417,2359306,2.0853498,0.46830586,-9.45614,53.68338,0,0,0,0
175091786,175091333,2359306,2.0867863,0.42185834,-9.411128,53.53961,0,0,0,0
177092603,177092154,2359306,2.055901,0.3632004,-9.412565,53.587536,0,0,0,0
178093024,178092575,2359306,2.102588,0.41706994,-9.41448,53.68338,0,0,0,0
179093441,179092990,2359306,2.0796037,0.45106763,-9.478884,53.587536,0,0,0,0
180093858,180093401,2359306,2.0400994,0.42999864,-9.392214,53.77923,0,0,0,0
182092178,182091735,2359306,2.050155,0.50230354,-9.540894,53.587536,0,0,0,0
183092605,183092153,2359306,2.0745757,0.44556096,-9.374737,53.77923,0,0,0,0
