timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
257110539,0,220.40858,210.80887,29.664999,4923665
258108466,0,247.65858,253.71005,29.66,4923665
259107167,0,236.90858,234.06653,29.63,4923665
260104722,0,201.70859,200.42073,29.619999,4923665
261103632,0,193.00858,196.91768,29.65,4923665
263100831,0,135.95859,138.90144,29.635,4923665
264110198,0,147.40858,146.84464,29.685,4923665
265108321,0,147.25858,145.43343,29.65,4923665
266106286,0,163.45859,162.13634,29.689999,4923665
267104479,0,183.10858,182.44589,29.67,4923665
268102946,0,204.45859,203.05011,29.644999,4923665
269101154,0,217.40858,217.72766,29.63,4923665
270110455,0,218.90858,216.1976,29.625,4923665
271108014,0,219.40858,217.98619,29.64,4923665
272105278,0,206.35858,207.52846,29.619999,4923665
274101220,0,215.75858,221.0423,29.625,4923665
275109542,0,222.80858,223.63925,29.615,4923665
276107290,0,258.5586,252.04779,29.619999,4923665
277104501,0,206.85858,215.07556,29.609999,4923665
278102580,0,205.80858,219.99881,29.63,4923665
279101129,0,201.65858,192.54764,29.609999,4923665
280108999,0,206.10858,209.03056,29.63,4923665
281107011,0,224.10858,226.22217,29.615,4923665
283103716,0,230.40858,233.22137,29.63,4923665
284102997,0,218.75858,220.16417,29.615,4923665
285101311,0,223.45859,221.70343,29.585,4923665
286110050,0,240.45859,240.83731,29.595,4923665
287108108,0,237.60858,234.86023,29.615,4923665
288106423,0,274.5586,257.26987,29.58,4923665
289104970,0,262.9586,261.18573,29.615,4923665
290102709,0,231.55858,241.83925,29.59,4923665
291111290,0,187.15858,193.84586,29.585,4923665
294104510,0,177.40858,181.01822,29.56,4923665
295103872,0,206.35858,201.0031,29.585,4923665
296101469,0,222.90858,212.6611,29.59,4923665
297110079,0,234.60858,242.44249,29.585,4923665
298108689,0,201.15858,210.56236,29.55,4923665
299107174,0,207.75858,196.6577,29.545,4923665
300105535,0,219.85858,227.1972,29.574999,4923665
301104389,0,234.25858,237.604,29.554998,4923665
304108040,0,275.85858,277.3903,29.519999,4923665
305106222,0,247.10858,249.94528,29.554998,4923665
306104443,0,237.35858,238.00858,29.535,4923665
307101577,0,235.60858,231.16325,29.505,4923665
310105236,0,193.00858,211.24759,29.505,4923665
311104149,0,133.45859,123.85072,29.49,4923665
312102303,0,167.25858,172.83861,29.5,4923665
313110799,0,120.35858,116.9037,29.525,4923665
314108755,0,141.80858,139.54897,29.51,4923665
315106786,0,148.20859,149.4255,29.494999,4923665
316104467,0,172.10858,169.8611,29.51,4923665
317102402,0,169.60858,167.94562,29.525,4923665
318111212,0,184.55858,185.2873,29.48,4923665
319108788,0,184.20859,188.38449,29.465,4923665
320106882,0,137.85858,139.4887,29.47,4923665
321105102,0,124.45859,120.13036,29.47,4923665
322103745,0,113.50858,114.45477,29.484999,4923665
323101925,0,128.45859,127.71951,29.48,4923665
324111601,0,138.05858,136.14452,29.47,4923665
327105193,0,140.95859,139.01453,29.449999,4923665
328104354,0,136.20859,139.5181,29.48,4923665
329103016,0,131.80858,129.98466,29.465,4923665
330111701,0,133.65858,136.7918,29.414999,4923665
331110090,0,132.90858,131.78923,29.435,4923665
332108064,0,136.95859,136.11646,29.46,4923665
333105583,0,148.05858,148.61444,29.435,4923665
334103654,0,149.50858,150.04347,29.455,4923665
335101139,0,141.30858,141.25198,29.394999,4923665
336109815,0,131.05858,134.58939,29.404999,4923665
337108004,0,125.408585,123.64703,29.439999,4923665
338106340,0,126.158585,127.51262,29.455,4923665
339105205,0,127.35858,131.7513,29.4,4923665
340102609,0,129.15858,128.27692,29.435,4923665
341111220,0,145.50858,146.77637,29.42,4923665
342109487,0,147.45859,156.5454,29.429998,4923665
343107569,0,152.20859,156.9557,29.394999,4923665
344106357,0,148.60858,142.30779,29.435,4923665
345104067,0,146.35858,145.98828,29.4,4923665
347111168,0,147.60858,142.94312,29.414999,4923665
348109567,0,146.50858,141.26202,29.39,4923665
349108239,0,157.85858,154.65036,29.4,4923665
350106291,0,135.55858,134.81267,29.365,4923665
351104387,0,132.00858,137.80447,29.355,4923665
352102388,0,114.50858,123.29886,29.4,4923665
354109383,0,71.80858,67.4076,29.32,4923665
355107298,0,85.158585,81.40057,29.369999,4923665
357102984,0,50.45858,57.781197,29.394999,4923665
358101900,0,34.60858,40.092247,29.33,4923665
359111432,0,33.258583,35.342712,29.31,4923665
360109081,0,-6.6414204,-8.56452,29.355,4923665
361107008,0,-5.2414203,-5.314691,29.345,4923665
362105098,0,-5.09142,-5.0702124,29.375,4923665
364100811,0,-5.5414205,-5.4880605,29.335,4923665
365108835,0,-5.34142,-5.3737235,29.359999,4923665
