timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
128213034,1114146,2228258,0,0,0,0,0,0.010560499,4.1314273e-05,2.2951492e-09,763,768
129030573,1114146,2228258,0,0,0,0,0,0.009979297,4.2752068e-05,2.2879831e-09,763,768
130053018,1114146,2228258,0,0,0,0,0,0.008975058,4.1306612e-05,1.755974e-09,763,768
131077178,1114146,2228258,0,0,0,0,0,0.009280598,4.240047e-05,1.7997762e-09,763,768
132097080,1114146,2228258,0,0,0,0,0,0.009106248,4.1787865e-05,1.8916755e-09,763,768
133018040,1114146,2228258,0,0,0,0,0,0.009769675,4.1147116e-05,1.56228e-09,763,768
134039343,1114146,2228258,0,0,0,0,0,0.009070871,9.6271055e-05,5.712514e-09,763,768
135058009,1114146,2228258,0,0,0,0,0,0.0087064905,7.069352e-05,3.93302e-09,763,768
136091387,1114146,2228258,0,0,0,0,0,0.010598293,6.7449706e-05,3.380014e-09,763,768
137013727,1114146,2228258,0,0,0,0,0,0.010585061,0.00016191091,1.26433e-08,763,768
138038377,1114146,2228258,0,0,0,0,0,0.011214117,0.00022366631,1.5621836e-08,763,768
139065593,1114146,2228258,0,0,0,0,0,0.010391003,0.00013745224,8.162812e-09,763,768
140081803,1114146,2228258,0,0,0,0,0,0.009087229,0.00012054278,6.8798753e-09,763,768
141111437,1114146,2228258,0,0,0,0,0,0.0094296215,0.00010252719,5.754268e-09,763,768
142035529,1114146,2228258,0,0,0,0,0,0.01027913,0.00018180968,1.2145666e-08,763,768
145108028,1114146,2228258,0,0,0,0,0,0.009930517,5.1289422e-05,2.6838465e-09,763,768
146033098,1114146,2228258,0,0,0,0,0,0.008927419,4.1290677e-05,1.9318798e-09,763,768
147052332,1114146,2228258,0,0,0,0,0,0.008936237,4.237632e-05,1.6178369e-09,763,768
148083383,1114146,2228258,0,0,0,0,0,0.009499812,4.162992e-05,1.5989866e-09,763,768
149110602,1114146,2228258,0,0,0,0,0,0.009809289,4.0237155e-05,1.6360565e-09,763,768
150031813,1114146,2228258,0,0,0,0,0,0.011291709,3.899398e-05,1.5235788e-09,763,768
151048496,1114146,2228258,0,0,0,0,0,0.009462533,3.9522267e-05,1.9829023e-09,763,768
152070598,1114146,2228258,0,0,0,0,0,0.00922504,3.820112e-05,1.6317578e-09,763,768
153093240,1114146,2228258,0,0,0,0,0,0.010075457,3.9509498e-05,1.5782139e-09,763,768
154015684,1114146,2228258,0,0,0,0,0,0.009715758,4.2464035e-05,1.7050561e-09,763,768
155047976,1114146,2228258,0,0,0,0,0,0.009238033,4.160031e-05,1.6390801e-09,763,768
156070722,1114146,2228258,0,0,0,0,0,0.008462214,4.1033545e-05,1.4799444e-09,763,768
157086669,1114146,2228258,0,0,0,0,0,0.010381254,4.196912e-05,1.6650045e-09,763,768
158013052,1114146,2228258,0,0,0,0,0,0.010499259,4.1633255e-05,1.8165217e-09,763,768
159034311,1114146,2228258,0,0,0,0,0,0.009094807,4.15722e-05,1.822769e-09,763,768
160058968,1114146,2228258,0,0,0,0,0,0.01074366,4.0651295e-05,1.7286574e-09,763,768
161080763,1114146,2228258,0,0,0,0,0,0.00941312,4.3628006e-05,1.7904341e-09,763,768
163027995,1114146,2228258,0,0,0,0,0,0.009321293,4.8467868e-05,7.962059e-09,763,768
164055581,1114146,2228258,0,0,0,0,0,0.00902197,7.167621e-05,2.612339e-08,763,768
165073204,1114146,2228258,0,0,0,0,0,0.00936613,4.519748e-05,5.1110023e-09,763,768
166100830,1114146,2228258,0,0,0,0,0,0.009604579,4.424736e-05,2.0738038e-09,763,768
167023018,1114146,2228258,0,0,0,0,0,0.009423858,4.2986023e-05,1.7658205e-09,763,768
168055580,1114146,2228258,0,0,0,0,0,0.01075886,4.0410654e-05,2.140691e-09,763,768
170098030,1114146,2228258,0,0,0,0,0,0.009161633,4.635267e-05,6.6773893e-09,763,768
171023038,1114146,2228258,0,0,0,0,0,0.010257964,4.363037e-05,4.1613126e-09,763,768
172040662,1114146,2228258,0,0,0,0,0,0.0078040394,4.295124e-05,2.9964167e-09,763,768
173058250,1114146,2228258,0,0,0,0,0,0.009480972,4.178873e-05,2.4731528e-09,763,768
174080607,1114146,2228258,0,0,0,0,0,0.010501815,3.9375023e-05,1.7394416e-09,763,768
175109667,1114146,2228258,0,0,0,0,0,0.010041484,4.0525018e-05,1.8356595e-09,763,768
177050576,1114146,2228258,0,0,0,0,0,0.009384685,4.045401e-05,1.7605128e-09,763,768
178076916,1114146,2228258,0,0,0,0,0,0.009657722,4.058102e-05,1.6759203e-09,763,768
179095711,1114146,2228258,0,0,0,0,0,0.009378438,4.2831743e-05,1.7830544e-09,763,768
180011736,1114146,2228258,0,0,0,0,0,0.0104437005,4.069835e-05,1.646577e-09,763,768
182071130,1114146,2228258,0,0,0,0,0,0.009111466,4.2791275e-05,1.6713237e-09,763,768
183093050,1114146,2228258,0,0,0,0,0,0.010183247,4.468146e-05,1.7034706e-09,763,768
