timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
128785208,-2.9101987,-2.9865403,29.46,1.0
128795905,-2.910122,-2.9866393,29.49,1.0
128806690,-2.9101007,-2.9865189,29.47,1.0
128817403,-2.9101224,-2.9865165,29.465,1.0
128828095,-2.9101768,-2.9865723,29.465,1.0
128838874,-2.910254,-2.9865527,29.445,1.0
128849592,-2.9103467,-2.9866896,29.455,1.0
128860431,-2.9104483,-2.9866214,29.42,1.0
128871129,-2.910553,-2.9870002,29.474998,1.0
128881830,-2.9106574,-2.9871566,29.484999,1.0
128892524,-2.9107583,-2.9871972,29.47,1.0
128903289,-2.9108531,-2.9872947,29.47,1.0
128914046,-2.9109402,-2.9874089,29.474998,1.0
128924739,-2.911019,-2.98749,29.474998,1.0
128935487,-2.9110887,-2.9875364,29.47,1.0
128946182,-2.9111493,-2.9876723,29.484999,1.0
128956889,-2.911201,-2.987754,29.49,1.0
128967590,-2.911135,-2.9876862,29.49,1.0
128978286,-2.9108706,-2.9873903,29.484999,1.0
128989075,-2.9105728,-2.987134,29.494999,1.0
128999770,-2.9103677,-2.9868002,29.47,1.0
129010468,-2.910241,-2.9865997,29.455,1.0
129021175,-2.910177,-2.9864357,29.435,1.0
129031893,-2.910164,-2.9864717,29.445,1.0
129042583,-2.9101906,-2.9865234,29.449999,1.0
129053287,-2.910246,-2.9866767,29.465,1.0
129064009,-2.910322,-2.9868531,29.484999,1.0
129074704,-2.9104116,-2.9868712,29.47,1.0
129085466,-2.9105086,-2.9869463,29.465,1.0
129096167,-2.9106085,-2.986975,29.449999,1.0
129106867,-2.910707,-2.9870512,29.445,1.0
129139002,-2.910972,-2.9873145,29.449999,1.0
129149713,-2.9110453,-2.9873896,29.449999,1.0
129160446,-2.9111102,-2.987678,29.494999,1.0
129171161,-2.9111664,-2.9877262,29.49,1.0
129181885,-2.911214,-2.987553,29.445,1.0
129192592,-2.9112544,-2.9877176,29.47,1.0
129203286,-2.911287,-2.9875782,29.435,1.0
129214012,-2.911313,-2.9876473,29.445,1.0
129224823,-2.9113333,-2.987717,29.455,1.0
129235575,-2.9113483,-2.9878314,29.474998,1.0
129246278,-2.911359,-2.9877434,29.455,1.0
129257008,-2.9113662,-2.9877264,29.449999,1.0
129267710,-2.91137,-2.987829,29.47,1.0
129278405,-2.9113715,-2.987758,29.449999,1.0
129289105,-2.911371,-2.9878805,29.474998,1.0
129299883,-2.911369,-2.9878292,29.465,1.0
129310584,-2.9113662,-2.9878263,29.465,1.0
129321289,-2.9113624,-2.988001,29.505,1.0
129332011,-2.9113584,-2.9879725,29.5,1.0
129342715,-2.9113538,-2.9878693,29.48,1.0
129353410,-2.9113495,-2.9877658,29.46,1.0
129364120,-2.9113452,-2.9878109,29.47,1.0
129374897,-2.9112315,-2.9877658,29.48,1.0
129385600,-2.9108183,-2.9871197,29.435,1.0
129396302,-2.9100788,-2.9865332,29.47,1.0
129407012,-2.9091122,-2.9855413,29.47,1.0
129417729,-2.9081113,-2.9844155,29.449999,1.0
129428586,-2.9072251,-2.9835062,29.449999,1.0
129439289,-2.906455,-2.982913,29.49,1.0
129450026,-2.9059076,-2.9820802,29.435,1.0
129460720,-2.9056575,-2.9818974,29.449999,1.0
129471429,-2.9056432,-2.981981,29.47,1.0
129482209,-2.9058099,-2.982103,29.46,1.0
129492961,-2.9061103,-2.982362,29.449999,1.0
129503677,-2.9065034,-2.9828491,29.465,1.0
129514390,-2.9069555,-2.9833376,29.47,1.0
129525096,-2.907438,-2.9837832,29.46,1.0
129535802,-2.9079292,-2.9842873,29.46,1.0
129546572,-2.9084117,-2.9846594,29.435,1.0
129557275,-2.9088721,-2.985193,29.449999,1.0
129568013,-2.9093015,-2.985732,29.47,1.0
129578717,-2.9096935,-2.986159,29.474998,1.0
129589417,-2.9100447,-2.9865193,29.474998,1.0
129600116,-2.9103534,-2.9866884,29.445,1.0
129610810,-2.9106202,-2.9870853,29.47,1.0
129621577,-2.9108467,-2.9875152,29.51,1.0
129632295,-2.9110346,-2.9874861,29.465,1.0
129643010,-2.9111876,-2.9877417,29.484999,1.0
129653725,-2.911309,-2.9878416,29.48,1.0
129664427,-2.9114025,-2.9878795,29.474998,1.0
129675142,-2.9114714,-2.9879994,29.484999,1.0
129685872,-2.9115195,-2.988148,29.505,1.0
129696588,-2.91155,-2.9880064,29.47,1.0
129707301,-2.9115665,-2.9880478,29.474998,1.0
129718008,-2.9114616,-2.9879441,29.474998,1.0
129728723,-2.911048,-2.9875684,29.484999,1.0
129739428,-2.910301,-2.9868019,29.484999,1.0
129750128,-2.9093215,-2.9857228,29.47,1.0
129760827,-2.9081948,-2.984616,29.48,1.0
129771703,-2.90699,-2.983372,29.48,1.0
129782403,-2.9057631,-2.9819157,29.439999,1.0
129793109,-2.9045575,-2.980925,29.49,1.0
129803827,-2.9034057,-2.9793983,29.42,1.0
129814525,-2.9023314,-2.9785173,29.465,1.0
129825237,-2.9013495,-2.9774506,29.449999,1.0
129836131,-2.9004698,-2.976474,29.435,1.0
129846898,-2.8996956,-2.97595,29.49,1.0
129857609,-2.8990264,-2.9751647,29.47,1.0
129868315,-2.8984585,-2.9744835,29.449999,1.0
129879008,-2.8979864,-2.9740236,29.455,1.0
129889698,-2.897602,-2.9736047,29.449999,1.0
129900450,-2.8972971,-2.9732428,29.439999,1.0
129911147,-2.8970625,-2.9729774,29.435,1.0
129921924,-2.8968892,-2.9726276,29.4,1.0
129932633,-2.8967683,-2.9729629,29.494999,1.0
129943327,-2.8966916,-2.9728591,29.49,1.0
129954034,-2.8966506,-2.9725718,29.439999,1.0
129964725,-2.8966384,-2.9726086,29.449999,1.0
129975460,-2.8966486,-2.9727664,29.48,1.0
129986155,-2.896676,-2.9728189,29.484999,1.0
129996860,-2.8967154,-2.9728591,29.484999,1.0
130007580,-2.8967628,-2.9729323,29.49,1.0
130018289,-2.8968148,-2.972814,29.455,1.0
130029001,-2.896869,-2.9730413,29.49,1.0
130039695,-2.8969228,-2.9729028,29.455,1.0
130050534,-2.8969748,-2.97303,29.47,1.0
130061231,-2.8970237,-2.9731784,29.49,1.0
130072027,-2.897069,-2.9731019,29.465,1.0
130082723,-2.8971097,-2.9733403,29.505,1.0
130093478,-2.8971457,-2.9732618,29.48,1.0
130104246,-2.8971772,-2.9732451,29.47,1.0
130114965,-2.8972042,-2.9731746,29.449999,1.0
130125662,-2.8972268,-2.9732714,29.465,1.0
130136369,-2.8972452,-2.973226,29.439999,1.0
130147068,-2.8972602,-2.9734135,29.474998,1.0
130157915,-2.8972716,-2.973499,29.49,1.0
130168614,-2.8972805,-2.9735081,29.49,1.0
130179309,-2.897287,-2.973441,29.474998,1.0
130190015,-2.897291,-2.9734695,29.48,1.0
130200767,-2.8972933,-2.973336,29.465,1.0
130211594,-2.8972943,-2.9733615,29.47,1.0
130222286,-2.8972943,-2.9732633,29.449999,1.0
130233002,-2.8972933,-2.9732864,29.455,1.0
130243760,-2.8972921,-2.9733837,29.474998,1.0
130254458,-2.89729,-2.9734602,29.484999,1.0
130265160,-2.8972878,-2.9733105,29.455,1.0
130275865,-2.8972855,-2.9733326,29.46,1.0
130286562,-2.897283,-2.9732072,29.435,1.0
130297327,-2.8972807,-2.9732542,29.445,1.0
130308087,-2.8972783,-2.9735007,29.494999,1.0
130318790,-2.8972764,-2.973278,29.449999,1.0
130329495,-2.8972745,-2.973153,29.425,1.0
130340186,-2.8973832,-2.9733632,29.445,1.0
130350883,-2.897793,-2.9738326,29.455,1.0
130361580,-2.8984208,-2.9745762,29.47,1.0
130372301,-2.8989758,-2.9750721,29.455,1.0
130383013,-2.8993475,-2.975429,29.449999,1.0
130393718,-2.899567,-2.975851,29.49,1.0
130404437,-2.8996632,-2.9756546,29.429998,1.0
130415150,-2.8996618,-2.975715,29.449999,1.0
130425888,-2.8995862,-2.9756129,29.445,1.0
130436586,-2.8994558,-2.9757738,29.505,1.0
130447289,-2.899287,-2.9755268,29.49,1.0
130457997,-2.8990948,-2.975256,29.474998,1.0
130468690,-2.8988903,-2.9751344,29.49,1.0
130479426,-2.8986828,-2.9748478,29.474998,1.0
130490123,-2.8984797,-2.9746394,29.474998,1.0
130500819,-2.8982863,-2.974441,29.474998,1.0
130511538,-2.898106,-2.9743052,29.484999,1.0
130522243,-2.8979418,-2.9740837,29.474998,1.0
130532966,-2.897795,-2.9738839,29.465,1.0
130543774,-2.8976657,-2.97353,29.42,1.0
130554469,-2.8975546,-2.9736617,29.47,1.0
130565169,-2.8974602,-2.9732947,29.414999,1.0
130575934,-2.897382,-2.9735215,29.47,1.0
130586636,-2.8973184,-2.9735544,29.49,1.0
130597389,-2.8972678,-2.9732323,29.435,1.0
130608094,-2.8972294,-2.973365,29.47,1.0
130618801,-2.897201,-2.9733357,29.47,1.0
130629535,-2.8971815,-2.973237,29.46,1.0
130640463,-2.8971689,-2.9731996,29.455,1.0
130651159,-2.8971624,-2.973193,29.455,1.0
130661950,-2.897161,-2.9733386,29.484999,1.0
130672647,-2.897163,-2.9731688,29.449999,1.0
130683337,-2.8971677,-2.9732041,29.46,1.0
130694046,-2.8971746,-2.9733098,29.48,1.0
130704748,-2.8971827,-2.9732935,29.474998,1.0
130715458,-2.8971915,-2.9731061,29.435,1.0
130726159,-2.8972006,-2.973312,29.474998,1.0
130736854,-2.8972096,-2.9732473,29.46,1.0
130747566,-2.8972185,-2.9733057,29.47,1.0
130758275,-2.8972266,-2.9734366,29.494999,1.0
130769048,-2.8972342,-2.9734445,29.494999,1.0
130779741,-2.8972409,-2.9733531,29.474998,1.0
130790476,-2.897247,-2.9733179,29.465,1.0
130801179,-2.8972523,-2.9733722,29.474998,1.0
130811874,-2.8972566,-2.973254,29.449999,1.0
130822568,-2.8972604,-2.973307,29.46,1.0
130833276,-2.8972635,-2.9732857,29.455,1.0
130843999,-2.897266,-2.973325,29.47,1.0
130854765,-2.8972678,-2.9733024,29.465,1.0
130865504,-2.8972695,-2.9732547,29.455,1.0
130876231,-2.8972704,-2.9733298,29.47,1.0
130886938,-2.897271,-2.9735267,29.51,1.0
130897707,-2.8972714,-2.9733634,29.47,1.0
130908404,-2.8972714,-2.9734619,29.49,1.0
130919119,-2.8972714,-2.9734128,29.48,1.0
130929813,-2.8972714,-2.97329,29.455,1.0
130940571,-2.897271,-2.9731665,29.429998,1.0
130951273,-2.897271,-2.9733374,29.47,1.0
130962049,-2.8972704,-2.973239,29.449999,1.0
130972744,-2.89727,-2.973361,29.474998,1.0
130983634,-2.8972695,-2.973262,29.455,1.0
130994340,-2.8972692,-2.9732618,29.455,1.0
131005050,-2.8972688,-2.9734583,29.494999,1.0
131015743,-2.8972685,-2.9734514,29.49,1.0
131026440,-2.897268,-2.973451,29.49,1.0
131037138,-2.8972678,-2.973279,29.455,1.0
131047950,-2.8972678,-2.973279,29.455,1.0
131058688,-2.8972673,-2.9733593,29.47,1.0
131069430,-2.8972673,-2.9734087,29.48,1.0
131080134,-2.897267,-2.973089,29.414999,1.0
131090829,-2.897267,-2.9734821,29.494999,1.0
131101527,-2.8972669,-2.9733589,29.47,1.0
131112232,-2.8972666,-2.973285,29.455,1.0
131122983,-2.8972666,-2.973334,29.465,1.0
131133683,-2.8972666,-2.9733489,29.465,1.0
131144382,-2.8972666,-2.9732015,29.435,1.0
131155082,-2.8972666,-2.9735453,29.505,1.0
131165797,-2.8972666,-2.9732015,29.435,1.0
131176537,-2.8972666,-2.9732997,29.455,1.0
131187234,-2.8972666,-2.9733324,29.47,1.0
131197999,-2.8972666,-2.9733324,29.47,1.0
131208726,-2.8972666,-2.9732833,29.46,1.0
131219428,-2.8972666,-2.9733078,29.465,1.0
131230125,-2.8972666,-2.9734304,29.49,1.0
131240832,-2.8972666,-2.973357,29.474998,1.0
131251533,-2.8972666,-2.9732888,29.455,1.0
131262288,-2.8972666,-2.9733624,29.47,1.0
131273010,-2.8972669,-2.9733136,29.46,1.0
131283732,-2.8972669,-2.9735346,29.505,1.0
131294425,-2.8972669,-2.9733872,29.474998,1.0
131305144,-2.8972669,-2.9733615,29.474998,1.0
131315887,-2.8972669,-2.9733372,29.47,1.0
131326684,-2.8972669,-2.9732141,29.445,1.0
131337440,-2.8972669,-2.9734352,29.49,1.0
131348135,-2.8972669,-2.9733627,29.47,1.0
131358870,-2.8972669,-2.9733627,29.47,1.0
131369564,-2.8972669,-2.9733381,29.465,1.0
131380461,-2.8972669,-2.9733627,29.47,1.0
131391160,-2.8972669,-2.9733627,29.47,1.0
131401962,-2.8972669,-2.9733627,29.47,1.0
131412667,-2.8972669,-2.9733703,29.47,1.0
131423375,-2.8972669,-2.9734683,29.49,1.0
131434069,-2.8972669,-2.9734683,29.49,1.0
131444819,-2.8972669,-2.9733946,29.474998,1.0
131455572,-2.8972669,-2.9733946,29.474998,1.0
131466338,-2.8972669,-2.9734623,29.484999,1.0
131477036,-2.8972669,-2.9733884,29.47,1.0
131487738,-2.8972669,-2.9734375,29.48,1.0
131498624,-2.8972669,-2.973364,29.465,1.0
131509389,-2.8972669,-2.9733357,29.46,1.0
131520095,-2.8972669,-2.9733357,29.46,1.0
131530819,-2.8972669,-2.9732866,29.449999,1.0
131541563,-2.8972669,-2.9732866,29.449999,1.0
131552301,-2.8972669,-2.9734828,29.49,1.0
131563021,-2.8972669,-2.9733357,29.46,1.0
131573717,-2.8972669,-2.9735556,29.51,1.0
131584411,-2.8972669,-2.9733098,29.46,1.0
131595127,-2.8972669,-2.9733589,29.47,1.0
131605875,-2.8972669,-2.9733837,29.474998,1.0
131616574,-2.8972669,-2.9733298,29.47,1.0
131627328,-2.8972669,-2.9733543,29.474998,1.0
131638093,-2.8972669,-2.9733298,29.47,1.0
131648804,-2.8972669,-2.9733543,29.474998,1.0
131659528,-2.8972669,-2.973428,29.49,1.0
131670228,-2.8972669,-2.973412,29.48,1.0
131681070,-2.8972669,-2.9734612,29.49,1.0
131691771,-2.8972669,-2.9733627,29.47,1.0
131702462,-2.8972669,-2.9733872,29.474998,1.0
131713180,-2.8972669,-2.9733872,29.474998,1.0
131723923,-2.8972669,-2.973412,29.48,1.0
131734686,-2.8972669,-2.9734807,29.5,1.0
131745436,-2.8972669,-2.9734313,29.49,1.0
131756164,-2.8972669,-2.9733577,29.474998,1.0
131766864,-2.8972669,-2.9733334,29.47,1.0
131777617,-2.8972669,-2.9735298,29.51,1.0
131788370,-2.8972669,-2.9734106,29.484999,1.0
131799214,-2.8972669,-2.9733372,29.47,1.0
131809968,-2.8972669,-2.9735336,29.51,1.0
131820661,-2.8972669,-2.9734843,29.5,1.0
131831402,-2.8972669,-2.9733481,29.47,1.0
131842107,-2.8972669,-2.9734461,29.49,1.0
131852981,-2.8972669,-2.9733481,29.47,1.0
131863679,-2.8972669,-2.9732742,29.455,1.0
131874472,-2.8972669,-2.9734461,29.49,1.0
131885171,-2.8972669,-2.9734461,29.49,1.0
131895864,-2.8972669,-2.9733827,29.48,1.0
131906576,-2.8972669,-2.9733334,29.47,1.0
131917286,-2.8972669,-2.9733827,29.48,1.0
131928138,-2.8972669,-2.9733577,29.474998,1.0
131938880,-2.8972669,-2.9732351,29.449999,1.0
131949573,-2.8972669,-2.973239,29.449999,1.0
131960294,-2.8972669,-2.973239,29.449999,1.0
131971021,-2.8972669,-2.973239,29.449999,1.0
131981718,-2.8972669,-2.9733372,29.47,1.0
131992494,-2.8972669,-2.9732804,29.46,1.0
132003290,-2.8972669,-2.9734035,29.484999,1.0
132014069,-2.8972669,-2.973428,29.49,1.0
132024828,-2.8972669,-2.973379,29.48,1.0
132035660,-2.8972669,-2.9732313,29.449999,1.0
132046365,-2.8972669,-2.9733543,29.474998,1.0
132057135,-2.8972669,-2.9733899,29.48,1.0
132068045,-2.8972669,-2.973316,29.465,1.0
132078779,-2.8972669,-2.9732425,29.449999,1.0
132089474,-2.8972669,-2.973144,29.429998,1.0
132100444,-2.8972669,-2.9734635,29.494999,1.0
132111144,-2.8972669,-2.97351,29.5,1.0
132121890,-2.8972669,-2.973412,29.48,1.0
132132597,-2.8972669,-2.973412,29.48,1.0
132143320,-2.897377,-2.9734757,29.47,1.0
132154078,-2.8976784,-2.9737482,29.47,1.0
132164830,-2.8980062,-2.9739864,29.449999,1.0
132175572,-2.8982344,-2.9743924,29.484999,1.0
132186277,-2.8983788,-2.9745162,29.48,1.0
132197006,-2.8984547,-2.9743974,29.439999,1.0
132207757,-2.898476,-2.974665,29.49,1.0
132218574,-2.8984542,-2.9744387,29.449999,1.0
132229345,-2.8984,-2.9743588,29.445,1.0
132240080,-2.8983235,-2.9745014,29.49,1.0
132250802,-2.8982317,-2.9742105,29.449999,1.0
132261506,-2.8981314,-2.9739797,29.414999,1.0
132272200,-2.8980274,-2.9741187,29.465,1.0
132282906,-2.897924,-2.9740615,29.474998,1.0
132293730,-2.897824,-2.9740329,29.49,1.0
132304424,-2.89773,-2.9738626,29.474998,1.0
132315150,-2.8976438,-2.9739387,29.51,1.0
132325882,-2.8975658,-2.9737113,29.48,1.0
132336578,-2.8974967,-2.9736402,29.48,1.0
132347300,-2.8974369,-2.9736278,29.49,1.0
132358021,-2.8973851,-2.9733047,29.435,1.0
132368714,-2.8973422,-2.9736292,29.51,1.0
132379441,-2.897307,-2.9734075,29.47,1.0
132390134,-2.8972785,-2.9734275,29.48,1.0
132400844,-2.8972566,-2.973307,29.46,1.0
132411577,-2.8972402,-2.9735355,29.51,1.0
132422275,-2.897228,-2.9733927,29.484999,1.0
132433078,-2.8972204,-2.973385,29.484999,1.0
132443775,-2.8972156,-2.9733555,29.48,1.0
132454470,-2.8972137,-2.9731572,29.439999,1.0
132465184,-2.897214,-2.973403,29.49,1.0
132475884,-2.8972158,-2.973362,29.484999,1.0
132486583,-2.897219,-2.9734633,29.505,1.0
132497296,-2.8972225,-2.973123,29.435,1.0
132508005,-2.8972268,-2.9734468,29.5,1.0
132518704,-2.8972313,-2.973206,29.449999,1.0
132529414,-2.8972359,-2.9732106,29.449999,1.0
132540150,-2.8972404,-2.9732988,29.47,1.0
132550850,-2.8972447,-2.9733768,29.484999,1.0
132561548,-2.8972487,-2.97343,29.494999,1.0
132572251,-2.8972523,-2.9732373,29.455,1.0
132582965,-2.8972554,-2.9732404,29.455,1.0
132593664,-2.8972583,-2.9733171,29.47,1.0
132604380,-2.8973708,-2.9733558,29.449999,1.0
132615073,-2.8976743,-2.9738636,29.49,1.0
132625873,-2.898004,-2.9740548,29.46,1.0
132636575,-2.8982334,-2.974462,29.494999,1.0
132647289,-2.8983788,-2.97439,29.449999,1.0
132658083,-2.8984556,-2.9744105,29.435,1.0
132668780,-2.8984773,-2.9746542,29.48,1.0
132679493,-2.8984559,-2.9744356,29.439999,1.0
132690202,-2.8984025,-2.9746265,29.49,1.0
132700905,-2.898326,-2.974376,29.455,1.0
132711666,-2.8982341,-2.9743307,29.465,1.0
132722418,-2.8981335,-2.974269,29.47,1.0
132733122,-2.8980296,-2.9741378,29.465,1.0
132743830,-2.897926,-2.9742036,29.5,1.0
132754522,-2.897826,-2.974027,29.484999,1.0
132765456,-2.8977318,-2.9737585,29.449999,1.0
132776152,-2.8976452,-2.9738114,29.48,1.0
132786867,-2.897567,-2.9738781,29.51,1.0
132797573,-2.897498,-2.973709,29.49,1.0
132808286,-2.8974376,-2.9735982,29.48,1.0
132819003,-2.897386,-2.9734225,29.455,1.0
132829699,-2.8973427,-2.9736383,29.505,1.0
132840441,-2.8973074,-2.9736266,29.51,1.0
132851139,-2.897279,-2.9733272,29.455,1.0
132861850,-2.8972569,-2.9733782,29.47,1.0
132872552,-2.8972402,-2.973361,29.47,1.0
132883248,-2.8972282,-2.9733536,29.48,1.0
132893987,-2.8972204,-2.9732475,29.46,1.0
132904683,-2.8972156,-2.9733653,29.484999,1.0
132915495,-2.8972137,-2.9733882,29.49,1.0
132926197,-2.897214,-2.973339,29.48,1.0
132936909,-2.8972156,-2.97339,29.49,1.0
132947609,-2.8972187,-2.9731965,29.449999,1.0
132958302,-2.8972225,-2.9732988,29.47,1.0
132969001,-2.8972268,-2.9732049,29.449999,1.0
132979709,-2.8972313,-2.9733078,29.47,1.0
132990541,-2.8972359,-2.973327,29.47,1.0
133001243,-2.8972404,-2.9734302,29.49,1.0
133011942,-2.8972447,-2.9733114,29.465,1.0
133022659,-2.8972487,-2.9734142,29.484999,1.0
133033356,-2.8972523,-2.9733932,29.48,1.0
133044117,-2.8972554,-2.9733608,29.474998,1.0
133054823,-2.8972583,-2.9734619,29.494999,1.0
133065643,-2.8972607,-2.9732432,29.449999,1.0
133076349,-2.8972628,-2.973442,29.49,1.0
133087050,-2.8972645,-2.9734683,29.494999,1.0
133097748,-2.8972657,-2.9734108,29.48,1.0
133108757,-2.8972669,-2.9733381,29.465,1.0
133119485,-2.8972678,-2.973413,29.48,1.0
133130218,-2.8972683,-2.9734626,29.49,1.0
133141286,-2.8972688,-2.973463,29.49,1.0
133152016,-2.897269,-2.9732985,29.455,1.0
133163019,-2.8972692,-2.9733973,29.474998,1.0
133173717,-2.8972692,-2.9735935,29.515,1.0
133184426,-2.8972692,-2.9732497,29.445,1.0
133195132,-2.897269,-2.973323,29.46,1.0
133205883,-2.8972688,-2.9733646,29.47,1.0
133216581,-2.8972688,-2.9733646,29.47,1.0
133227292,-2.8972685,-2.9735117,29.5,1.0
133238095,-2.8972683,-2.9733887,29.474998,1.0
133248852,-2.897268,-2.9732656,29.449999,1.0
133259561,-2.8972678,-2.9733636,29.47,1.0
133270550,-2.8972678,-2.973327,29.47,1.0
133281282,-2.8972676,-2.9732282,29.449999,1.0
133292106,-2.8972673,-2.973302,29.465,1.0
133303020,-2.8972673,-2.973228,29.449999,1.0
133313713,-2.897267,-2.9732854,29.455,1.0
133324451,-2.897267,-2.9734085,29.48,1.0
133335157,-2.897267,-2.973359,29.47,1.0
133345888,-2.897267,-2.9734576,29.49,1.0
133356592,-2.897377,-2.973595,29.494999,1.0
133367294,-2.8976781,-2.9737172,29.46,1.0
133378077,-2.8981164,-2.9742405,29.474998,1.0
133388773,-2.8986456,-2.9747102,29.46,1.0
133399498,-2.899228,-2.9752834,29.455,1.0
133410200,-2.899833,-2.975978,29.47,1.0
133420895,-2.9004362,-2.9766314,29.48,1.0
133431604,-2.901019,-2.9771805,29.47,1.0
133442303,-2.9015682,-2.9776454,29.449999,1.0
133453072,-2.9020746,-2.9781651,29.449999,1.0
133463775,-2.9025319,-2.978733,29.47,1.0
133474479,-2.9029374,-2.9791675,29.47,1.0
133485186,-2.903291,-2.979555,29.474998,1.0
133495970,-2.9035933,-2.9800131,29.505,1.0
133506697,-2.903737,-2.9799142,29.455,1.0
133517404,-2.9036453,-2.9800417,29.5,1.0
133528109,-2.9033751,-2.9795747,29.46,1.0
133538810,-2.9029777,-2.9793146,29.49,1.0
133549575,-2.9024947,-2.9785976,29.445,1.0
133560555,-2.901961,-2.9782465,29.484999,1.0
133571294,-2.9015155,-2.9778879,29.505,1.0
133582008,-2.9012616,-2.9775102,29.484999,1.0
133592759,-2.9010522,-2.9773936,29.505,1.0
133603597,-2.9008834,-2.9770486,29.47,1.0
133614288,-2.900861,-2.9771237,29.49,1.0
133625003,-2.9009516,-2.9772167,29.49,1.0
133635713,-2.901236,-2.9774716,29.474998,1.0
133646408,-2.9017699,-2.9781673,29.505,1.0
133657158,-2.9024777,-2.97882,29.49,1.0
133667926,-2.903297,-2.979759,29.51,1.0
133678682,-2.9041755,-2.9804637,29.47,1.0
133689380,-2.905072,-2.9813654,29.47,1.0
133700141,-2.9059544,-2.9822955,29.474998,1.0
133710867,-2.906688,-2.983024,29.47,1.0
133721596,-2.9071753,-2.9836226,29.49,1.0
133732294,-2.9075685,-2.9839766,29.48,1.0
133743002,-2.907987,-2.9845862,29.515,1.0
133753761,-2.9084122,-2.9848502,29.48,1.0
133764467,-2.9088285,-2.9852774,29.48,1.0
133775195,-2.9091158,-2.9854734,29.46,1.0
133786171,-2.9091854,-2.9856188,29.474998,1.0
133796892,-2.9091957,-2.9854677,29.439999,1.0
133807602,-2.90927,-2.9855936,29.449999,1.0
133818369,-2.9092817,-2.9857538,29.48,1.0
133829086,-2.9091349,-2.9856272,29.484999,1.0
133839805,-2.9088714,-2.9853077,29.474998,1.0
133850629,-2.9085267,-2.984854,29.46,1.0
133861391,-2.90824,-2.9847574,29.5,1.0
133872092,-2.9081173,-2.9844093,29.455,1.0
133882956,-2.9081233,-2.98444,29.46,1.0
133893661,-2.9082282,-2.9845972,29.47,1.0
133904368,-2.908405,-2.9848478,29.49,1.0
133915066,-2.9086318,-2.9851298,29.5,1.0
133925766,-2.9088895,-2.9852216,29.465,1.0
