timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
151104876,2359330,0.0027828729,-0.000948765,-0.0019204064,2359330,0.0,0.0,-0.044244282,592905,0.0,0.0,0.0
152104851,2359330,0.0027885938,-0.00094625173,-0.0019495046,2359330,0.0,0.0,-0.04366887,592905,0.0,0.0,0.0
153104880,2359330,0.0027918254,-0.00094042,-0.0019790817,2359330,0.0,0.0,-0.04408274,592905,0.0,0.0,0.0
154104848,2359330,0.0027947696,-0.0009331099,-0.0019981805,2359330,0.0,0.0,-0.043707673,592905,0.0,0.0,0.0
155104848,2359330,0.0028064875,-0.0009329317,-0.0020314434,2359330,0.0,0.0,-0.044254832,592905,0.0,0.0,0.0
156104875,2359330,0.0028160412,-0.0009382446,-0.002044035,2359330,0.0,0.0,-0.044491764,592905,0.0,0.0,0.0
157104861,2359330,0.0028161763,-0.0009364112,-0.0020617319,2359330,0.0,0.0,-0.044949807,592905,0.0,0.0,0.0
158104938,2359330,0.0027984672,-0.00093144743,-0.0020888916,2359330,0.0,0.0,-0.044407673,592905,0.0,0.0,0.0
159104901,2359330,0.002793951,-0.000929755,-0.002092637,2359330,0.0,0.0,-0.044985496,592905,0.0,0.0,0.0
160104848,2359330,0.0027925975,-0.0009233131,-0.0021260455,2359330,0.0,0.0,-0.045124613,592905,0.0,0.0,0.0
161104877,2359330,0.0028027678,-0.00092920556,-0.0021535791,2359330,0.0,0.0,-0.046079084,592905,0.0,0.0,0.0
163104848,2359330,0.002790493,-0.00090634974,-0.0021761467,2359330,0.0,0.0,-0.044775836,592905,0.0,0.0,0.0
164104859,2359330,0.002804175,-0.000886822,-0.0022642915,2359330,0.0,0.0,-0.043472603,592905,0.0,0.0,0.0
165104861,2359330,0.002790967,-0.00090044894,-0.0023629437,2359330,0.0,0.0,-0.0434345,592905,0.0,0.0,0.0
166104883,2359330,0.0027772216,-0.0008774487,-0.0024708358,2359330,0.0,0.0,-0.043252293,592905,0.0,0.0,0.0
167104848,2359330,0.0027738195,-0.0008657955,-0.0025711597,2359330,0.0,0.0,-0.042477816,592905,0.0,0.0,0.0
168104863,2359330,0.002780064,-0.000878263,-0.002653448,2359330,0.0,0.0,-0.043353368,592905,0.0,0.0,0.0
170104851,2359330,0.0027866724,-0.0009043462,-0.0027512363,2359330,0.0,0.0,-0.045114826,592905,0.0,0.0,0.0
171104915,2359330,0.0028051785,-0.00092405337,-0.0027832226,2359330,0.0,0.0,-0.044671778,592905,0.0,0.0,0.0
172104857,2359330,0.0028246108,-0.00091803283,-0.0028092244,2359330,0.0,0.0,-0.04439138,592905,0.0,0.0,0.0
173104848,2359330,0.0028401872,-0.00090902846,-0.002835561,2359330,0.0,0.0,-0.04411904,592905,0.0,0.0,0.0
174104868,2359330,0.0028451632,-0.00089665,-0.002855355,2359330,0.0,0.0,-0.04445111,592905,0.0,0.0,0.0
175104857,2359330,0.0028528753,-0.0008897285,-0.0028719334,2359330,0.0,0.0,-0.044560008,592905,0.0,0.0,0.0
177104848,2359330,0.0028503,-0.00088895584,-0.0029193212,2359330,0.0,0.0,-0.044616427,592905,0.0,0.0,0.0
178104862,2359330,0.002843876,-0.0009097384,-0.0029345956,2359330,0.0,0.0,-0.045254085,592905,0.0,0.0,0.0
179104849,2359330,0.0028301615,-0.0009135362,-0.0029445284,2359330,0.0,0.0,-0.0456882,592905,0.0,0.0,0.0
180104848,2359330,0.002821931,-0.00091891596,-0.0029672955,2359330,0.0,0.0,-0.046537224,592905,0.0,0.0,0.0
182104857,2359330,0.0028193602,-0.0009137578,-0.0029737712,2359330,0.0,0.0,-0.04640035,592905,0.0,0.0,0.0
183104848,2359330,0.0028254439,-0.0009126016,-0.0029768762,2359330,0.0,0.0,-0.04665135,592905,0.0,0.0,0.0
184104886,2359330,0.0028404512,-0.0008896209,-0.0029531892,2359330,0.0,0.0,-0.04579622,592905,0.0,0.0,0.0
185104858,2359330,0.002851553,-0.00088563794,-0.0029626666,2359330,0.0,0.0,-0.045214534,592905,0.0,0.0,0.0
186104875,2359330,0.0028715841,-0.000885373,-0.0029499796,2359330,0.0,0.0,-0.043708768,592905,0.0,0.0,0.0
187104852,2359330,0.0028959278,-0.00089152885,-0.0029434871,2359330,0.0,0.0,-0.04394,592905,0.0,0.0,0.0
188104849,2359330,0.0028968335,-0.0009044197,-0.0029411179,2359330,0.0,0.0,-0.043897897,592905,0.0,0.0,0.0
189104848,2359330,0.0029190928,-0.0009212402,-0.0029213526,2359330,0.0,0.0,-0.045739304,592905,0.0,0.0,0.0
190104859,2359330,0.0029309557,-0.000922677,-0.0028918476,2359330,0.0,0.0,-0.04543971,592905,0.0,0.0,0.0
191104953,2359330,0.0029332303,-0.00091635884,-0.0028614025,2359330,0.0,0.0,-0.04444968,592905,0.0,0.0,0.0
192104880,2359330,0.0029534288,-0.0009099962,-0.0027923896,2359330,0.0,0.0,-0.04467127,592905,0.0,0.0,0.0
194104878,2359330,0.0029809957,-0.0009245077,-0.00257706,2359330,0.0,0.0,-0.044482023,592905,0.0,0.0,0.0
195104849,2359330,0.0029976764,-0.0009281093,-0.0024547237,2359330,0.0,0.0,-0.045585304,592905,0.0,0.0,0.0
196104879,2359330,0.0030083826,-0.0009309728,-0.0023301952,2359330,0.0,0.0,-0.045566514,592905,0.0,0.0,0.0
197104851,2359330,0.0030221124,-0.00092846283,-0.0021924786,2359330,0.0,0.0,-0.044871073,592905,0.0,0.0,0.0
198104848,2359330,0.0030325653,-0.00095503335,-0.002069907,2359330,0.0,0.0,-0.044618938,592905,0.0,0.0,0.0
199104851,2359330,0.003045155,-0.0009639813,-0.0019640487,2359330,0.0,0.0,-0.045560203,592905,0.0,0.0,0.0
200104906,2359330,0.0030460355,-0.0009522882,-0.0018737847,2359330,0.0,0.0,-0.045620892,592905,0.0,0.0,0.0
201104885,2359330,0.0030692485,-0.0009243004,-0.0018434586,2359330,0.0,0.0,-0.04358424,592905,0.0,0.0,0.0
202274849,2359330,0.0031936413,-0.00082623726,-0.0018524493,2359330,-0.05471117,0.123353615,-0.043288622,592905,0.0,0.0,0.0
204104856,2359330,0.0032429325,-0.000921185,-0.0022268982,2359330,0.07866223,0.25512922,-0.02573465,592905,0.0,0.0,0.0
205104855,2359330,0.0032748848,-0.0009022583,-0.002193842,2359330,0.06898269,0.18715008,-0.026496641,592905,0.0,0.0,0.0
206104855,2359330,0.0032399637,-0.0009062767,-0.0021259182,2359330,0.06038679,0.14281783,-0.020728143,592905,0.0,0.0,0.0
207104848,2359330,0.0031655997,-0.0008738878,-0.0019708823,2359330,0.058765244,0.10110236,-0.021330478,592905,0.0,0.0,0.0
209104848,2359330,0.0028237319,-0.0005217926,-0.0021204364,2359330,0.07731005,0.10770126,-0.026471522,592905,0.0,0.0,0.0
210104855,2359330,0.002446561,0.00014647467,-0.0027586601,2359330,0.15262592,0.16796026,-0.02092634,592905,0.0,0.0,0.0
211104851,2359330,0.002168886,0.00083499635,-0.0031732228,2359330,0.20649572,0.20923045,-0.024280347,592905,0.0,0.0,0.0
212104848,2359330,0.0017684656,0.001669851,-0.0039867107,2359330,0.29673934,0.25997856,-0.017296562,592905,0.0,0.0,0.0
213104882,2359330,0.0015593186,0.0022773885,-0.004925323,2359330,0.38618854,0.28727597,-0.010194697,592905,0.0,0.0,0.0
214104848,2359330,0.0014828003,0.002255018,-0.005600777,2359330,0.39504993,0.2933317,-0.013113825,592905,0.0,0.0,0.0
216104867,2359330,0.0020019363,0.00054592924,-0.0030002377,2359330,0.28577068,0.13308261,-0.01197631,592905,0.0,0.0,0.0
217104897,2359330,0.0020585638,0.00037155361,-0.0018671717,2359330,0.2950472,0.104695685,-0.005597152,592905,0.0,0.0,0.0
218104867,2359330,0.0020746214,0.0002496426,-0.0011506481,2359330,0.3050009,0.104259506,-0.0026397137,592905,0.0,0.0,0.0
219104868,2359330,0.0021934276,8.152359e-06,-0.00078833406,2359330,0.29521358,0.114576064,-0.0025927478,592905,0.0,0.0,0.0
221104850,2359330,0.0025173835,-0.00065759965,-0.0008251813,2359330,0.23691967,0.12249065,-0.0019906645,592905,0.0,0.0,0.0
222104850,2359330,0.0026707852,-0.0007804619,-0.0008815134,2359330,0.21200673,0.11594023,-0.0029724776,592905,0.0,0.0,0.0
223104848,2359330,0.0027887945,-0.00084904104,-0.00096610154,2359330,0.18874024,0.10779807,7.224641e-05,592905,0.0,0.0,0.0
224104895,2359330,0.002838634,-0.0009636785,-0.0011238222,2359330,0.17597322,0.106011696,0.005015523,592905,0.0,0.0,0.0
226104894,2359330,0.0029222576,-0.0009726799,-0.0010528202,2359330,0.1743453,0.08522209,0.021297019,592905,0.0,0.0,0.0
227104848,2359330,0.0030304156,-0.0009728343,-0.0009519313,2359330,0.16020267,0.06105736,0.0148236435,592905,0.0,0.0,0.0
228104850,2359330,0.0030968778,-0.0009894004,-0.0008339673,2359330,0.13810109,0.04063422,0.0049699517,592905,0.0,0.0,0.0
229104870,2359330,0.0031346944,-0.0009559928,-0.00069023826,2359330,0.11408671,0.025454538,-0.0037439275,592905,0.0,0.0,0.0
230104848,2359330,0.0031791183,-0.0008771417,-0.00048975035,2359330,0.090584405,0.019699536,-0.012518396,592905,0.0,0.0,0.0
231104892,2359330,0.0028440119,-0.00066789816,-0.00051303627,2359330,0.05832302,0.018842718,-0.017044066,592905,0.0,0.0,0.0
234104970,2359330,0.0027914413,-0.00040974136,-0.00060338876,2359330,0.013058345,0.027799174,-0.029810226,592905,0.0,0.0,0.0
235104848,2359330,0.0028934558,-0.00039458054,-0.0007118783,2359330,0.0151257645,0.026076,-0.03543708,592905,0.0,0.0,0.0
237104851,2359330,0.0030636475,-0.00028570052,-0.0008257294,2359330,0.015115827,0.023556039,-0.047171965,592905,0.0,0.0,0.0
238104859,2359330,0.0031792433,-0.00023085496,-0.00082671444,2359330,0.014165042,0.023362927,-0.046984557,592905,0.0,0.0,0.0
239104861,2359330,0.0033242572,-0.00024378196,-0.000788171,2359330,0.012206571,0.023342602,-0.043790184,592905,0.0,0.0,0.0
240104848,2359330,0.0034044918,-0.00030575573,-0.00076112326,2359330,0.010078232,0.022934454,-0.042801112,592905,0.0,0.0,0.0
241104876,2359330,0.0034632504,-0.00031254903,-0.0008046355,2359330,0.009753874,0.021818954,-0.0397142,592905,0.0,0.0,0.0
242104868,2359330,0.0034990755,-0.00033388694,-0.00084497576,2359330,0.009249813,0.021193132,-0.037867315,592905,0.0,0.0,0.0
243104850,2359330,0.00312343,-0.0011064227,-0.0024967697,2359330,0.003344734,0.005335899,-0.036351565,592905,0.0,0.0,0.0
244104848,2359330,0.0027667137,-0.0016532454,-0.0038263735,2359330,0.004467335,-0.0012261481,-0.032082666,592905,0.0,0.0,0.0
245104848,2359330,0.002349227,-0.0017145618,-0.0041750516,2359330,0.01489689,0.007654425,-0.029048549,592905,0.0,0.0,0.0
246104884,2359330,0.0021083339,-0.0016500995,-0.0044626044,2359330,0.023370141,0.009128363,-0.036227662,592905,0.0,0.0,0.0
249104848,2359330,0.0022215357,-0.001260762,-0.0032769446,2359330,0.040816303,-0.026464451,-0.031885006,592905,0.0,0.0,0.0
250104855,2359330,0.0025166369,-0.0008399727,-0.0026491114,2359330,0.03352857,-0.028194025,-0.031942964,592905,0.0,0.0,0.0
251104873,2359330,0.002815388,-0.00030640812,-0.002211263,2359330,0.029797824,-0.022679867,-0.034239184,592905,0.0,0.0,0.0
252104848,2359330,0.0030069277,0.00017913115,-0.0020859488,2359330,0.03223699,-0.016910305,-0.035068482,592905,0.0,0.0,0.0
253104848,2359330,0.0031282783,0.0006306549,-0.0022090802,2359330,0.03851079,-0.011641193,-0.038950436,592905,0.0,0.0,0.0
254104851,2359330,0.003261854,0.00081814686,-0.0023378544,2359330,0.044619907,-0.011853958,-0.04016498,592905,0.0,0.0,0.0
255104892,2359330,0.0032788848,0.00044635078,-0.0021685213,2359330,0.04276282,-0.018482467,-0.05109438,592905,0.0,0.0,0.0
256104868,2359330,0.0031311165,0.0005611523,-0.002114658,2359330,0.044504486,-0.020459147,-0.04969952,592905,0.0,0.0,0.0
257104848,2359330,0.0030088348,0.00040923842,-0.0021342535,2359330,0.04993861,-0.021574985,-0.05320089,592905,0.0,0.0,0.0
258104850,2359330,0.0029255697,0.0005560099,-0.0021098345,2359330,0.0516867,-0.023174988,-0.053801622,592905,0.0,0.0,0.0
259104848,2359330,0.0030041186,0.0005771224,-0.0020086637,2359330,0.060334835,-0.021683203,-0.055592164,592905,0.0,0.0,0.0
260104863,2359330,0.0031770288,0.00027747618,-0.0014103056,2359330,0.07308991,-0.019854119,-0.057077546,592905,0.0,0.0,0.0
261104854,2359330,0.003373246,6.6092995e-05,-0.00094620563,2359330,0.07899894,-0.015832234,-0.0537949,592905,0.0,0.0,0.0
263104860,2359330,0.0035834222,-1.1586875e-06,-0.0006368183,2359330,0.091180086,-0.012883232,-0.05743475,592905,0.0,0.0,0.0
264104848,2359330,0.0035637573,0.0001968625,-0.00066568976,2359330,0.10245029,-0.014632485,-0.06329404,592905,0.0,0.0,0.0
265104848,2359330,0.0034826295,0.00047569742,-0.00067538075,2359330,0.11438219,-0.013328901,-0.064868644,592905,0.0,0.0,0.0
266104855,2359330,0.0034396304,0.0006681257,-0.0007716217,2359330,0.12620898,-0.007867176,-0.05891376,592905,0.0,0.0,0.0
267104857,2359330,0.0034423755,0.00068735215,-0.0008985429,2359330,0.13612178,-0.0022720853,-0.050337482,592905,0.0,0.0,0.0
268104848,2359330,0.003419574,0.00050442835,-0.0010635292,2359330,0.14254494,0.00367988,-0.041846696,592905,0.0,0.0,0.0
269104848,2359330,0.0033112897,0.0003007188,-0.0012626613,2359330,0.14620125,0.010556325,-0.03675682,592905,0.0,0.0,0.0
270104848,2359330,0.0029930756,0.00012626013,-0.0015727545,2359330,0.15345745,0.020169562,-0.03103589,592905,0.0,0.0,0.0
271104848,2359330,0.0025899448,0.00012215857,-0.0018936242,2359330,0.16342126,0.028425287,-0.029789343,592905,0.0,0.0,0.0
272104918,2359330,0.0023050823,0.00016549135,-0.0020097794,2359330,0.16382119,0.033586476,-0.027790487,592905,0.0,0.0,0.0
274104851,2359330,0.0022900945,0.00029519617,-0.0020060516,2359330,0.1396335,0.05053711,-0.027753292,592905,0.0,0.0,0.0
275104855,2359330,0.0023008639,0.00032591293,-0.0021410529,2359330,0.12965761,0.05874163,-0.032961987,592905,0.0,0.0,0.0
276104880,2359330,0.0023947856,0.00037676346,-0.002358077,2359330,0.1227564,0.0670275,-0.036715675,592905,0.0,0.0,0.0
277104848,2359330,0.0024787523,0.00018445696,-0.0026723426,2359330,0.11752295,0.067577094,-0.038634155,592905,0.0,0.0,0.0
278104848,2359330,0.0026098138,0.0005945165,-0.0030147722,2359330,0.12572956,0.069203705,-0.0463054,592905,0.0,0.0,0.0
279104851,2359330,0.0029828618,0.0006010577,-0.003038713,2359330,0.1283646,0.06760237,-0.054463167,592905,0.0,0.0,0.0
280104848,2359330,0.0032230164,0.00055025506,-0.0030212111,2359330,0.12885377,0.06765411,-0.059527494,592905,0.0,0.0,0.0
281104851,2359330,0.0037270354,0.0009725762,-0.0026618554,2359330,0.13802293,0.071452916,-0.06437975,592905,0.0,0.0,0.0
282104864,2359330,0.003940106,0.0009951048,-0.0024964323,2359330,0.14137301,0.06983018,-0.07406885,592905,0.0,0.0,0.0
283104852,2359330,0.00438137,0.0013742701,-0.002023447,2359330,0.15625682,0.07323783,-0.07640545,592905,0.0,0.0,0.0
284104860,2359330,0.0049094837,0.0016247714,-0.0012171976,2359330,0.17056033,0.080297425,-0.07958899,592905,0.0,0.0,0.0
285104848,2359330,0.0056462125,0.0017513584,0.00012044764,2359330,0.1811678,0.08658421,-0.08086233,592905,0.0,0.0,0.0
286104862,2359330,0.006288176,0.0018710142,0.0012505013,2359330,0.1847734,0.08828157,-0.08328666,592905,0.0,0.0,0.0
287104848,2359330,0.0063216966,0.0016819749,0.0010370121,2359330,0.18023181,0.08871071,-0.08082767,592905,0.0,0.0,0.0
288104864,2359330,0.006340646,0.0014618222,0.0007287392,2359330,0.174324,0.08906512,-0.08058892,592905,0.0,0.0,0.0
289104926,2359330,0.006551126,0.001287268,0.00063114957,2359330,0.16735351,0.08859318,-0.078005895,592905,0.0,0.0,0.0
290104848,2359330,0.006499569,0.0011090359,0.00038040962,2359330,0.16209598,0.09366224,-0.07901267,592905,0.0,0.0,0.0
291104848,2359330,0.006527261,0.0009062298,0.00010515935,2359330,0.1578154,0.100107245,-0.07979719,592905,0.0,0.0,0.0
294104884,2359330,0.0067015737,0.00085362943,-0.0003831029,2359330,0.15105769,0.10727661,-0.08452478,592905,0.0,0.0,0.0
295104848,2359330,0.0067596026,0.0009258455,-0.0004412625,2359330,0.14906801,0.10742485,-0.084390156,592905,0.0,0.0,0.0
296104853,2359330,0.006839721,0.0010045591,-0.00050697086,2359330,0.14681743,0.10809121,-0.08368165,592905,0.0,0.0,0.0
297104880,2359330,0.006965282,0.0010017507,-0.00062229036,2359330,0.14524922,0.108604036,-0.07921603,592905,0.0,0.0,0.0
298104848,2359330,0.007043714,0.00095156505,-0.0007257857,2359330,0.1449248,0.1075507,-0.07135007,592905,0.0,0.0,0.0
299104888,2359330,0.0071035917,0.00093137386,-0.0008404686,2359330,0.14340673,0.107753836,-0.0735226,592905,0.0,0.0,0.0
300104898,2359330,0.006801703,0.00079248415,-0.0010011073,2359330,0.13483205,0.11327947,-0.07389712,592905,0.0,0.0,0.0
301104862,2359330,0.0064597563,0.00062359404,-0.0010408722,2359330,0.12596403,0.11823894,-0.069488846,592905,0.0,0.0,0.0
303104849,2359330,0.006449788,0.00066362444,-0.0012974445,2359330,0.12416525,0.11355474,-0.07739373,592905,0.0,0.0,0.0
304104877,2359330,0.0067766113,0.00086223363,-0.0016310825,2359330,0.14405964,0.103430726,-0.08598714,592905,0.0,0.0,0.0
305104872,2359330,0.006736585,0.0009193068,-0.002165925,2359330,0.16372271,0.090848595,-0.091181494,592905,0.0,0.0,0.0
306104914,2359330,0.0067263725,0.0010339221,-0.002538259,2359330,0.18397506,0.08407409,-0.097894736,592905,0.0,0.0,0.0
307104870,2359330,0.006538738,0.0010838634,-0.0032603464,2359330,0.19900373,0.07041791,-0.10558847,592905,0.0,0.0,0.0
310104853,2359330,0.005401265,0.0009221265,-0.005874992,2359330,0.2535169,0.0277257,-0.10811453,592905,0.0,0.0,0.0
311104857,2359330,0.004851491,0.00072760985,-0.0057243677,2359330,0.25693393,0.022815524,-0.109589286,592905,0.0,0.0,0.0
312104848,2359330,0.004527164,0.0009148055,-0.006345567,2359330,0.2562968,0.016790017,-0.10953831,592905,0.0,0.0,0.0
313104852,2359330,0.003979372,0.0007592294,-0.0067190947,2359330,0.26067007,0.01411115,-0.10919143,592905,0.0,0.0,0.0
314104889,2359330,0.0039074593,0.00057158095,-0.0067526824,2359330,0.27055222,0.014354765,-0.10375051,592905,0.0,0.0,0.0
315104851,2359330,0.0040312624,0.00018809795,-0.00661689,2359330,0.30327877,0.012573205,-0.09197559,592905,0.0,0.0,0.0
316104848,2359330,0.0042529632,3.174424e-05,-0.0060758963,2359330,0.3418683,0.0010966642,-0.07766004,592905,0.0,0.0,0.0
317104848,2359330,0.004611913,-0.00042270726,-0.005202423,2359330,0.36988238,-0.025372228,-0.06562177,592905,0.0,0.0,0.0
318104882,2359330,0.0048077027,-0.0006979449,-0.0045348085,2359330,0.38265824,-0.044368457,-0.055254858,592905,0.0,0.0,0.0
319104882,2359330,0.005052746,-0.0007758847,-0.0038246547,2359330,0.38618252,-0.05245963,-0.041918512,592905,0.0,0.0,0.0
320104874,2359330,0.0050226357,-0.0007718949,-0.0034684374,2359330,0.39116055,-0.04732115,-0.035535,592905,0.0,0.0,0.0
321104852,2359330,0.0050390647,-0.00074602396,-0.0033183733,2359330,0.3926913,-0.048301354,-0.03842127,592905,0.0,0.0,0.0
322104848,2359330,0.0051277988,-0.00068728044,-0.0032561831,2359330,0.38594276,-0.054300953,-0.0393601,592905,0.0,0.0,0.0
323104851,2359330,0.00521053,-0.0006031783,-0.0032230183,2359330,0.377702,-0.05865073,-0.043747786,592905,0.0,0.0,0.0
324104879,2359330,0.0052992,-0.00050120085,-0.0032221705,2359330,0.37087035,-0.06171548,-0.047056157,592905,0.0,0.0,0.0
327104851,2359330,0.005871017,-5.711847e-06,-0.0028697387,2359330,0.34116995,-0.06964541,-0.066061236,592905,0.0,0.0,0.0
328104848,2359330,0.006047092,0.00016892108,-0.00268269,2359330,0.3311088,-0.067887284,-0.07327447,592905,0.0,0.0,0.0
329104921,2359330,0.0060648886,0.00032428507,-0.0025401725,2359330,0.32375926,-0.06565177,-0.08224834,592905,0.0,0.0,0.0
330104866,2359330,0.0059856256,0.00044907027,-0.002474907,2359330,0.3195635,-0.06403516,-0.0913498,592905,0.0,0.0,0.0
331104851,2359330,0.005836761,0.0004901547,-0.00243316,2359330,0.3167676,-0.06380731,-0.10059399,592905,0.0,0.0,0.0
332104848,2359330,0.0057323454,0.0004892102,-0.0023891807,2359330,0.3144295,-0.06387437,-0.109121695,592905,0.0,0.0,0.0
333104860,2359330,0.0057944506,0.0002784395,-0.00219995,2359330,0.31028458,-0.06317184,-0.11538263,592905,0.0,0.0,0.0
334104860,2359330,0.006032188,-0.00020673343,-0.0017356724,2359330,0.2991874,-0.058335237,-0.11631787,592905,0.0,0.0,0.0
335104851,2359330,0.0061688167,-0.00057773973,-0.0013622512,2359330,0.28766853,-0.050260827,-0.11831676,592905,0.0,0.0,0.0
336104868,2359330,0.0062474436,-0.00081763265,-0.0012963976,2359330,0.27864152,-0.044055566,-0.11881695,592905,0.0,0.0,0.0
337104852,2359330,0.006281836,-0.0009684047,-0.0013932899,2359330,0.2717027,-0.039647553,-0.11967846,592905,0.0,0.0,0.0
338104848,2359330,0.0062965057,-0.0010506687,-0.0015068984,2359330,0.26756582,-0.03602488,-0.119733326,592905,0.0,0.0,0.0
339104928,2359330,0.0063664117,-0.0010541824,-0.0016052306,2359330,0.26273662,-0.034802534,-0.11774488,592905,0.0,0.0,0.0
340104863,2359330,0.0064836056,-0.0010033987,-0.0016818856,2359330,0.25795823,-0.03417084,-0.117275,592905,0.0,0.0,0.0
341104848,2359330,0.006578838,-0.0009562544,-0.0017332587,2359330,0.2551864,-0.033337668,-0.11830456,592905,0.0,0.0,0.0
342104848,2359330,0.0066329255,-0.0008877337,-0.0017576714,2359330,0.25317436,-0.033749785,-0.12131621,592905,0.0,0.0,0.0
343104858,2359330,0.006653518,-0.00079876767,-0.0017428495,2359330,0.25193453,-0.034304522,-0.121294476,592905,0.0,0.0,0.0
344104853,2359330,0.006639413,-0.0007651298,-0.0017233555,2359330,0.25164303,-0.034755245,-0.12281808,592905,0.0,0.0,0.0
345104848,2359330,0.0066140434,-0.00073403434,-0.0017040118,2359330,0.25140625,-0.034987185,-0.12495902,592905,0.0,0.0,0.0
347104868,2359330,0.00652794,-0.0006439239,-0.00165944,2359330,0.25070167,-0.034768444,-0.12805817,592905,0.0,0.0,0.0
348104848,2359330,0.0064531127,-0.00060063833,-0.0016585538,2359330,0.25057304,-0.03484041,-0.12986735,592905,0.0,0.0,0.0
349104863,2359330,0.0064182933,-0.0005996963,-0.001651259,2359330,0.25044477,-0.035103552,-0.131299,592905,0.0,0.0,0.0
350104848,2359330,0.006410161,-0.00059293804,-0.0016606395,2359330,0.25061008,-0.035437614,-0.13176297,592905,0.0,0.0,0.0
351104848,2359330,0.006340289,-0.00059110584,-0.0016485862,2359330,0.25087595,-0.03570302,-0.13385123,592905,0.0,0.0,0.0
352104855,2359330,0.0063071344,-0.0006255967,-0.0016336577,2359330,0.25064638,-0.035247147,-0.13139343,592905,0.0,0.0,0.0
354104852,2359330,0.0064004487,-0.00067038275,-0.0016873726,2359330,0.25008816,-0.035756666,-0.12576559,592905,0.0,0.0,0.0
355104852,2359330,0.0063916035,-0.0006527038,-0.0016510858,2359330,0.25088286,-0.035855487,-0.1282513,592905,0.0,0.0,0.0
357104848,2359330,0.006108132,-0.0009376596,-0.0018424527,2359330,0.25040874,-0.035200257,-0.12194839,592905,0.0,0.0,0.0
358104849,2359330,0.006077779,-0.00093955937,-0.0018198532,2359330,0.24957286,-0.035231296,-0.11905557,592905,0.0,0.0,0.0
359104864,2359330,0.0059945714,-0.0009007827,-0.0017640586,2359330,0.24712986,-0.035357717,-0.117712945,592905,0.0,0.0,0.0
360104883,2359330,0.006082855,-0.0011032546,-0.0018029925,2359330,0.246489,-0.03488996,-0.11669395,592905,0.0,0.0,0.0
361104848,2359330,0.006114799,-0.0012834044,-0.0017035523,2359330,0.24681316,-0.034467615,-0.11649235,592905,0.0,0.0,0.0
