timestamp,timestamp_sample,device_id,error_count,pressure,temperature
129093396,129093385,3997706,0,1010.51996,50.82
130100175,130100164,3997706,0,1010.51996,50.85
131106521,131106510,3997706,0,1010.57996,50.87
132103254,132103240,3997706,0,1010.51996,50.899998
133109525,133109514,3997706,0,1010.52997,50.92
134106218,134106207,3997706,0,1010.54,50.94
135092295,135092284,3997706,0,1010.56,50.969997
136099147,136099136,3997706,0,1010.54,51.0
137105605,137105594,3997706,0,1010.50995,51.02
138111688,138111677,3997706,0,1010.48,51.039997
139108431,139108421,3997706,0,1010.54,51.079998
140104528,140104517,3997706,0,1010.52997,51.1
141111064,141111053,3997706,0,1010.54,51.129997
142097361,142097350,3997706,0,1010.52997,51.16
145106566,145106552,3997706,0,1010.49,51.25
146103313,146103302,3997706,0,1010.58997,51.289997
147109523,147109512,3997706,0,1010.6,51.32
148096265,148096254,3997706,0,1010.51996,51.34
149102516,149102505,3997706,0,1010.50995,51.379997
150109404,150109393,3997706,0,1010.54,51.41
151105741,151105730,3997706,0,1010.56,51.44
152111891,152111880,3997706,0,1010.54,51.469997
153108433,153108422,3997706,0,1010.57,51.51
154094583,154094572,3997706,0,1010.5,51.53
155101561,155101550,3997706,0,1010.54,51.57
156108086,156108075,3997706,0,1010.52997,51.6
157105034,157105023,3997706,0,1010.55,51.64
158101434,158101423,3997706,0,1010.61,51.67
159107983,159107970,3997706,0,1010.54,51.699997
160094044,160094033,3997706,0,1010.54,51.73
161100435,161100424,3997706,0,1010.54,51.76
163103662,163103651,3997706,0,1010.49,51.82
164110474,164110460,3997706,0,1010.57996,51.85
165106667,165106656,3997706,0,1010.56,51.879997
166093307,166093296,3997706,0,1010.49,51.91
167099664,167099653,3997706,0,1010.56,51.94
168105988,168105964,3997706,0,1010.54,51.969997
170108901,170108887,3997706,0,1010.57996,52.039997
171105698,171105687,3997706,0,1010.51996,52.07
172091817,172091806,3997706,0,1010.56,52.09
173098529,173098518,3997706,0,1010.57,52.12
174104749,174104738,3997706,0,1010.6,52.149998
175111045,175111034,3997706,0,1010.55,52.17
177104150,177104137,3997706,0,1010.57,52.239998
178110830,178110819,3997706,0,1010.55,52.26
179097057,179097046,3997706,0,1010.6,52.289997
180103989,180103978,3997706,0,1010.56,52.32
182106469,182106458,3997706,0,1010.55,52.379997
183103148,183103134,3997706,0,1010.5,52.399998
184109530,184109520,3997706,0,1010.6,52.43
185096152,185096141,3997706,0,1010.54,52.449997
186102426,186102414,3997706,0,1010.57996,52.48
187109317,187109306,3997706,0,1010.55,52.51
188105674,188105660,3997706,0,1010.58997,52.539997
189101789,189101778,3997706,0,1010.58997,52.559998
190108545,190108521,3997706,0,1010.57,52.59
191094751,191094740,3997706,0,1010.57,52.61
192101493,192101482,3997706,0,1010.50995,52.64
194104303,194104292,3997706,0,1010.52997,52.69
195111097,195111086,3997706,0,1010.57996,52.71
196107272,196107261,3997706,0,1010.63995,52.739998
197094128,197094117,3997706,0,1010.54,52.77
198100300,198100290,3997706,0,1010.58997,52.789997
199106955,199106937,3997706,0,1010.52997,52.809998
200103554,200103540,3997706,0,1010.64996,52.84
201109699,201109688,3997706,0,1010.64996,52.86
202277155,202277142,3997706,0,1010.50995,52.89
204098492,204098481,3997706,0,1009.74,52.93
205105365,205105354,3997706,0,1009.64996,52.96
206101684,206101666,3997706,0,1009.38,52.98
207108163,207108152,3997706,0,1008.57,53.0
209110492,209110481,3997706,0,1007.47,53.05
210097072,210097061,3997706,0,1006.8,53.07
211103425,211103414,3997706,0,1006.49,53.09
212109617,212109606,3997706,0,1006.19,53.11
213106247,213106236,3997706,0,1005.91,53.129997
214102467,214102456,3997706,0,1005.32996,53.149998
216095376,216095365,3997706,0,1003.74,53.19
217101800,217101789,3997706,0,1003.14996,53.199997
218108447,218108436,3997706,0,1002.66,53.219997
219104625,219104611,3997706,0,1002.19995,53.239998
221107624,221107613,3997706,0,1000.68,53.27
222093887,222093876,3997706,0,1000.02997,53.289997
223100582,223100571,3997706,0,999.56,53.309998
224106818,224106807,3997706,0,999.38995,53.32
226109920,226109909,3997706,0,998.13995,53.35
227106110,227106097,3997706,0,997.47,53.36
228092793,228092775,3997706,0,996.87,53.379997
229099126,229099115,3997706,0,996.26996,53.39
230105779,230105768,3997706,0,995.68,53.41
231102037,231102026,3997706,0,995.24,53.42
234111027,234111016,3997706,0,993.76996,53.469997
235097240,235097229,3997706,0,993.39996,53.469997
237110361,237110350,3997706,0,993.06,53.5
238107111,238107098,3997706,0,993.04,53.51
239103490,239103479,3997706,0,992.93,53.53
240110271,240110260,3997706,0,992.86,53.539997
241096441,241096430,3997706,0,992.73,53.55
242102877,242102866,3997706,0,992.70996,53.559998
243109559,243109548,3997706,0,993.18,53.57
244106026,244106012,3997706,0,993.32,53.579998
245102626,245102615,3997706,0,993.51996,53.6
246108878,246108863,3997706,0,993.58997,53.61
249107988,249107977,3997706,0,995.08997,53.64
250104275,250104259,3997706,0,995.3,53.649998
251110738,251110727,3997706,0,995.54,53.66
252107011,252107000,3997706,0,995.69995,53.67
253093743,253093732,3997706,0,995.72,53.69
254099827,254099816,3997706,0,995.47,53.699997
255106166,255106155,3997706,0,995.6,53.699997
256102990,256102979,3997706,0,995.63995,53.71
257109260,257109249,3997706,0,995.91,53.73
258106141,258106130,3997706,0,996.36,53.739998
259092088,259092077,3997706,0,996.38,53.739998
260098478,260098467,3997706,0,996.19,53.75
261105367,261105356,3997706,0,995.75995,53.76
263107760,263107736,3997706,0,994.77997,53.78
264104446,264104435,3997706,0,994.49,53.789997
265110562,265110551,3997706,0,994.25,53.8
