timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
160105925,160104785,592905,0.18059455,-0.13360633,0.37069744,nan,0,1
161105930,161104786,592905,0.19470023,-0.123385206,0.36477685,nan,0,1
163105980,163104785,592905,0.22604617,-0.14236727,0.3603364,nan,0,1
164106047,164104894,592905,0.21977697,-0.09710238,0.3529356,nan,0,1
165106030,165104818,592905,0.21507509,-0.1102438,0.35441574,nan,0,1
166105957,166104793,592905,0.2229116,-0.10148285,0.3529356,nan,0,1
167105949,167104785,592905,0.22447887,-0.11900475,0.36477685,nan,0,1
168105925,168104785,592905,0.2182097,-0.117544584,0.3692173,nan,0,1
170105930,170104791,592905,0.2119405,-0.117544584,0.36181653,nan,0,1
171105939,171104788,592905,0.2182097,-0.10732348,0.36181653,nan,0,1
172105938,172104787,592905,0.20880592,-0.12776569,0.3529356,nan,0,1
173106002,173104785,592905,0.20567133,-0.11608443,0.3558959,nan,0,1
174105984,174104804,592905,0.20410402,-0.11316411,0.35441574,nan,0,1
175106006,175104795,592905,0.20880592,-0.117544584,0.3558959,nan,0,1
177105948,177104788,592905,0.21507509,-0.10732348,0.36477685,nan,0,1
178105950,178104800,592905,0.21507509,-0.1102438,0.35441574,nan,0,1
179106026,179104830,592905,0.20880592,-0.1102438,0.36181653,nan,0,1
180106014,180104787,592905,0.2166424,-0.111703955,0.36181653,nan,0,1
182105930,182104786,592905,0.2229116,-0.117544584,0.3692173,nan,0,1
183105928,183104788,592905,0.19783482,-0.11316411,0.34849516,nan,0,1
184105992,184104824,592905,0.2166424,-0.121925056,0.366257,nan,0,1
185106042,185104790,592905,0.2025367,-0.10732348,0.366257,nan,0,1
186105984,186104787,592905,0.2119405,-0.10732348,0.366257,nan,0,1
187105929,187104791,592905,0.19783482,-0.11608443,0.36477685,nan,0,1
188105964,188104801,592905,0.2276135,-0.123385206,0.35441574,nan,0,1
189105932,189104785,592905,0.23858455,-0.13360633,0.34997532,nan,0,1
190106005,190104793,592905,0.24798834,-0.14236727,0.3351738,nan,0,1
191105926,191104787,592905,0.30597833,-0.16718994,0.32925317,nan,0,1
192105934,192104785,592905,0.34045887,-0.1817915,0.30853105,nan,0,1
194105994,194104820,592905,0.5442076,-0.26940095,0.24488446,nan,0,1
195106003,195104801,592905,0.773033,-0.38913384,0.15163481,nan,0,1
196105927,196104785,592905,1.3027797,-0.6724044,-0.052626286,nan,0,1
197105923,197104785,592905,1.5394415,-0.770235,-0.12663393,nan,0,1
198105926,198104787,592905,1.5331724,-0.7658545,-0.10591179,nan,0,1
199105930,199104785,592905,1.4908552,-0.75709355,-0.098511025,nan,0,1
200106094,200104941,592905,1.5174993,-0.761474,-0.10591179,nan,0,1
201106064,201104919,592905,1.1350788,-0.69138646,0.25820586,nan,0,1
202265931,202264785,592905,1.0112622,-0.63005984,0.26412645,nan,0,1
204106067,204104893,592905,0.94700307,-0.5088668,0.2774478,nan,0,1
205106042,205104793,592905,0.90625334,-0.41979715,0.29965013,nan,0,1
206106031,206104892,592905,0.81378275,-0.3949745,0.30113026,nan,0,1
207105924,207104785,592905,0.7996771,-0.31758615,0.2774478,nan,0,1
209105934,209104785,592905,0.79340786,-0.34386897,0.2937295,nan,0,1
210105991,210104792,592905,0.87020546,-0.41249636,0.26708674,nan,0,1
211106020,211104832,592905,0.83572495,-0.29422364,0.24636461,nan,0,1
212105927,212104785,592905,0.8231865,-0.35847056,0.27300736,nan,0,1
213105934,213104785,592905,0.80594623,-0.3774526,0.27448753,nan,0,1
214105926,214104787,592905,0.7871387,-0.53368944,0.27004704,nan,0,1
216105970,216104828,592905,0.831023,-0.7351912,0.16643634,nan,0,1
217106078,217104932,592905,0.8560997,-0.6110778,0.24340431,nan,0,1
218105948,218104785,592905,0.8419941,-0.59501606,0.25228524,nan,0,1
219105952,219104796,592905,0.79810977,-0.57019335,0.26412645,nan,0,1
221106029,221104885,592905,0.71190834,-0.5541316,0.2567257,nan,0,1
222105923,222104785,592905,0.7385525,-0.714749,0.17827757,nan,0,1
223105929,223104788,592905,0.6460819,-0.70598805,0.17531727,nan,0,1
224105983,224104833,592905,0.5677171,-0.5541316,0.2715272,nan,0,1
226106006,226104830,592905,0.4705446,-0.44900033,0.1989997,nan,0,1
227105930,227104785,592905,0.48308295,-0.38913384,0.22860277,nan,0,1
228105970,228104801,592905,0.48465025,-0.45484093,0.22860277,nan,0,1
229105977,229104829,592905,0.50189054,-0.3570104,0.221202,nan,0,1
230105970,230104785,592905,0.49405405,-0.38767368,0.23748368,nan,0,1
231105970,231104825,592905,0.48465025,-0.44900033,0.22268216,nan,0,1
234105951,234104785,592905,0.025432097,-0.19201262,0.2878089,nan,0,1
235105964,235104785,592905,0.05834534,-0.18617198,0.28188828,nan,0,1
237105923,237104785,592905,0.25895944,-0.37453228,0.29076922,nan,0,1
238105939,238104799,592905,0.25425756,-0.46652222,0.24784477,nan,0,1
239105933,239104787,592905,0.23701727,-0.48696437,0.20344016,nan,0,1
240105960,240104786,592905,0.28873807,-0.51178706,0.2093608,nan,0,1
241105964,241104815,592905,0.27776697,-0.51178706,0.18567833,nan,0,1
242105970,242104826,592905,0.31381482,-0.6212989,0.09686916,nan,0,1
243105950,243104789,592905,0.3843432,-0.6578028,0.0036195214,nan,0,1
244105951,244104787,592905,0.41882375,-0.5599723,0.16347605,nan,0,1
245105958,245104785,592905,0.43136215,-0.5672731,0.18123788,nan,0,1
246105968,246104821,592905,0.50189054,-0.56435275,0.13239282,nan,0,1
249105923,249104785,592905,0.68212974,-0.41249636,0.26116613,nan,0,1
250106036,250104892,592905,0.7056392,-0.3978948,0.27004704,nan,0,1
251105985,251104831,592905,0.73541784,-0.37453228,0.28484857,nan,0,1
252105923,252104785,592905,0.73541784,-0.42855808,0.27596766,nan,0,1
253105923,253104785,592905,0.75579274,-0.46652222,0.25524554,nan,0,1
254105923,254104785,592905,0.72131217,-0.41833705,0.29520965,nan,0,1
255105980,255104785,592905,0.8780419,-0.3263471,0.23304322,nan,0,1
256105964,256104804,592905,0.7181776,-0.4095761,0.28188828,nan,0,1
257105924,257104785,592905,0.96424335,-0.5380699,0.12055161,nan,0,1
258105933,258104785,592905,0.77460027,-0.4504605,0.25080505,nan,0,1
259105972,259104787,592905,0.74325436,-0.5088668,0.24932493,nan,0,1
260105933,260104785,592905,0.8372922,-0.64028096,0.16643634,nan,0,1
261106030,261104889,592905,0.79654247,-0.5424504,0.25228524,nan,0,1
264105923,264104785,592905,0.5865246,-0.34532914,0.30853105,nan,0,1
265105930,265104785,592905,0.59122646,-0.42271748,0.3026104,nan,0,1
266105932,266104793,592905,0.5489095,-0.48258394,0.2685669,nan,0,1
267105935,267104793,592905,0.509727,-0.51178706,0.23304322,nan,0,1
268105977,268104785,592905,0.4548716,-0.5234684,0.23748368,nan,0,1
269105933,269104787,592905,0.41255456,-0.3949745,0.30113026,nan,0,1
270105928,270104786,592905,0.41098726,-0.31466582,0.31297147,nan,0,1
271105952,271104803,592905,0.40001616,-0.15404852,0.3026104,nan,0,1
272105929,272104787,592905,0.4078527,-0.13652663,0.28188828,nan,0,1
274105924,274104785,592905,0.3953143,-0.22267592,0.31741193,nan,0,1
275105937,275104793,592905,0.3984489,-0.18033135,0.29076922,nan,0,1
276105936,276104785,592905,0.31694943,-0.25333923,0.30409056,nan,0,1
277105925,277104785,592905,0.37650672,-0.21245483,0.28336844,nan,0,1
278105923,278104785,592905,0.47367916,-0.4563011,0.2685669,nan,0,1
279105931,279104788,592905,0.5489095,-0.2781619,0.25820586,nan,0,1
280105923,280104785,592905,0.5316692,-0.44023937,0.24636461,nan,0,1
281105923,281104785,592905,0.51913077,-0.30006427,0.18419819,nan,0,1
283105931,283104788,592905,0.4376313,-0.47090265,0.30113026,nan,0,1
284106048,284104897,592905,0.46427536,-0.61545825,0.20640047,nan,0,1
285105986,285104785,592905,0.52069813,-0.63590044,0.24192414,nan,0,1
286105993,286104785,592905,0.46427536,-0.63736063,0.23748368,nan,0,1
287105923,287104785,592905,0.48308295,-0.6344403,0.21084094,nan,0,1
288106075,288104899,592905,0.53637105,-0.61545825,0.25820586,nan,0,1
289105980,289104785,592905,0.38747782,-0.5088668,0.26412645,nan,0,1
290105935,290104791,592905,0.25582483,-0.42855808,0.30409056,nan,0,1
291105931,291104785,592905,0.29030538,-0.5395301,0.1590356,nan,0,1
294105926,294104787,592905,0.42352566,-0.5190879,0.2182417,nan,0,1
295105938,295104785,592905,0.4548716,-0.5234684,0.17531727,nan,0,1
296105926,296104786,592905,0.50032324,-0.49864566,0.1397936,nan,0,1
297105937,297104785,592905,0.48465025,-0.4446198,0.22268216,nan,0,1
298105952,298104787,592905,0.4987559,-0.42125732,0.22564247,nan,0,1
299105926,299104785,592905,0.6664568,-0.4504605,0.24784477,nan,0,1
300106010,300104835,592905,0.6946681,-0.37015182,0.2715272,nan,0,1
301105951,301104785,592905,0.6758606,-0.47674334,0.23600353,nan,0,1
304106079,304104920,592905,0.80594623,-0.24165797,0.2774478,nan,0,1
305106060,305104907,592905,0.79810977,-0.49426517,0.27004704,nan,0,1
306105934,306104788,592905,0.8216192,-0.30006427,0.2966898,nan,0,1
307105939,307104798,592905,0.77460027,-0.42855808,0.33961424,nan,0,1
310105987,310104793,592905,0.6241397,-0.40811592,0.37365776,nan,0,1
311105932,311104788,592905,1.3654715,-1.09585,0.1590356,nan,0,1
312105928,312104785,592905,0.6335435,-0.38767368,0.4121417,nan,0,1
313105935,313104793,592905,0.89841676,-0.5424504,0.44470507,nan,0,1
314105935,314104796,592905,0.75579274,-0.5687333,0.44470507,nan,0,1
315105932,315104788,592905,0.69937,-0.68116534,0.3721776,nan,0,1
316105954,316104785,592905,0.65862024,-0.62713957,0.4328639,nan,0,1
317105929,317104787,592905,0.6006303,-0.5672731,0.41806236,nan,0,1
318106031,318104785,592905,0.5426402,-0.5541316,0.4106616,nan,0,1
319105927,319104788,592905,-0.021586832,-0.19785325,0.37513793,nan,0,1
320105989,320104810,592905,-0.04979819,-0.11900475,0.3780982,nan,0,1
321106046,321104886,592905,-0.021586832,-0.08834144,0.39437988,nan,0,1
322105929,322104785,592905,-0.057634678,-0.19201262,0.3603364,nan,0,1
323105927,323104785,592905,-0.0074811485,0.20076972,0.38845927,nan,0,1
324105923,324104785,592905,-0.024721425,-0.14382742,0.39437988,nan,0,1
327105923,327104785,592905,-0.0074811485,0.006568796,0.40770128,nan,0,1
328105923,328104785,592905,-0.024721425,-0.009492932,0.39437988,nan,0,1
329105929,329104787,592905,-0.027856018,-0.012413252,0.3810585,nan,0,1
330105930,330104785,592905,-0.035692506,-0.044536714,0.40622112,nan,0,1
331105979,331104785,592905,-0.029423319,-0.19347277,0.3780982,nan,0,1
332105925,332104785,592905,-0.016884938,-0.25625953,0.33961424,nan,0,1
333106019,333104800,592905,-0.029423319,-0.3190463,0.29816997,nan,0,1
334106047,334104897,592905,-0.0059138555,-0.3570104,0.2685669,nan,0,1
335105923,335104785,592905,0.009759121,-0.34532914,0.28188828,nan,0,1
336105973,336104826,592905,0.041105073,-0.30736506,0.327773,nan,0,1
337106024,337104785,592905,0.055210754,-0.28692284,0.33665392,nan,0,1
338105994,338104785,592905,0.103796974,-0.24457827,0.3529356,nan,0,1
339105952,339104785,592905,0.103796974,-0.29714394,0.30705088,nan,0,1
340105954,340104792,592905,0.13357563,-0.29714394,0.3188921,nan,0,1
341105929,341104785,592905,0.18686375,-0.24165797,0.33665392,nan,0,1
342105936,342104785,592905,0.17119075,-0.16280948,0.37957835,nan,0,1
343105994,343104785,592905,0.16492158,-0.22267592,0.35441574,nan,0,1
344106126,344104900,592905,0.15865238,-0.20661418,0.36477685,nan,0,1
345105935,345104785,592905,0.15238318,-0.2022337,0.36181653,nan,0,1
347105971,347104826,592905,0.20096943,-0.18617198,0.36477685,nan,0,1
348105978,348104785,592905,0.21977697,-0.2095345,0.33961424,nan,0,1
349106149,349104910,592905,0.25425756,-0.2197556,0.33369365,nan,0,1
350105966,350104785,592905,0.26679593,-0.11608443,0.36477685,nan,0,1
351105923,351104785,592905,0.23074807,-0.2095345,0.3529356,nan,0,1
352106064,352104897,592905,0.19940212,-0.23435718,0.3558959,nan,0,1
354106056,354104832,592905,0.26209402,-0.025554674,0.36181653,nan,0,1
355105948,355104791,592905,0.22604617,-0.06497892,0.3780982,nan,0,1
357105923,357104785,592905,0.18686375,-0.2577197,0.34997532,nan,0,1
358105984,358104789,592905,0.19313292,-0.038696088,0.39437988,nan,0,1
359105970,359104825,592905,0.23701727,-0.2022337,0.347015,nan,0,1
360105935,360104785,592905,0.18372913,0.15550485,0.33369365,nan,0,1
361105927,361104785,592905,0.2025367,0.037232097,0.3810585,nan,0,1
362105940,362104788,592905,0.19626753,0.05913447,0.3721776,nan,0,1
364106047,364104895,592905,0.19470023,0.05913447,0.37957835,nan,0,1
365105957,365104789,592905,0.20880592,0.048913352,0.3869791,nan,0,1
