timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
179414851,0.0065971916,-0.0010805277,-0.004502025,4993,0,-0.19678792,-0.13820113,-9.842629,4993,0
179419862,0.0060278317,-0.0016482336,-0.0045355707,5011,0,-0.19316074,-0.16244268,-9.845171,5011,0
179424848,0.005785726,-0.0009894811,-0.0029155014,4986,0,-0.20735104,-0.15374728,-9.855977,4986,0
179429849,0.007487375,-0.0019771003,-0.002958098,5001,0,-0.2000009,-0.14690231,-9.881066,5001,0
179434851,0.007988674,-0.001631175,-0.0019228192,5002,0,-0.2085673,-0.14755349,-9.867711,5002,0
179439848,0.0075749424,-4.8542453e-05,-0.0025708308,4997,0,-0.19430739,-0.15380071,-9.836673,4997,0
179444858,0.007766666,-0.0026083146,-0.0034845744,5010,0,-0.18857922,-0.16708264,-9.846501,5010,0
179449848,0.005852235,-0.002258022,-0.003998884,4990,0,-0.20551898,-0.15552385,-9.872575,4990,0
179454851,0.0045790034,-0.001975093,-0.0035466845,5003,0,-0.17816605,-0.14546335,-9.857567,5003,0
179459858,0.005052911,4.3443392e-06,-0.0017308604,5007,0,-0.17854053,-0.1577913,-9.830556,5007,0
179464857,0.006363524,-0.0017578058,-0.0011444044,4999,0,-0.20117106,-0.14499871,-9.834208,4999,0
179469848,0.0054925545,-0.00054618815,-0.0014381919,4991,0,-0.22071874,-0.15117562,-9.8493,4991,0
179474851,0.0048464737,0.00021938248,-0.0027957319,5003,0,-0.2085592,-0.16414759,-9.8673115,5003,0
179479851,0.0076232734,-2.3676925e-05,-0.002741705,5000,0,-0.19930694,-0.16254745,-9.855857,5000,0
179484848,0.0051328745,-0.0011055144,-0.0008152346,4997,0,-0.19398369,-0.16350518,-9.848028,4997,0
179489848,0.0051025776,-0.001198254,-0.002587225,5000,0,-0.20276429,-0.13864823,-9.85104,5000,0
179494851,0.0040154587,-0.00067330524,-0.001464526,5003,0,-0.19583291,-0.13759667,-9.842411,5003,0
179499857,0.0041827187,-0.002662038,-0.0010438565,5006,0,-0.1747188,-0.16444434,-9.85329,5006,0
179504882,0.006643025,-0.0017298952,-0.0015604531,5025,0,-0.18047608,-0.1494671,-9.845162,5025,0
179509848,0.0036128557,-0.0025054226,-0.0024110253,4966,0,-0.19456679,-0.1436467,-9.872849,4966,0
179514851,0.0048598824,-0.00026662907,-0.002155483,5003,0,-0.16702469,-0.15742888,-9.833214,5003,0
179519893,0.006027412,-0.0010601585,-0.0025732254,5042,0,-0.19424012,-0.15313746,-9.88086,5042,0
179524849,0.0039944123,-0.00025229086,-0.0008235509,4956,0,-0.21298112,-0.16353334,-9.873129,4956,0
179529908,0.0046084127,0.0004161541,-0.002801076,5059,0,-0.21262582,-0.15142474,-9.8414,5059,0
179534857,0.0059903087,0.00017569838,-0.0016268065,4949,0,-0.20780638,-0.17758209,-9.852035,4949,0
179539857,0.0042021214,-0.0010027392,-0.0040073106,5000,0,-0.19059114,-0.16747625,-9.8579235,5000,0
179544870,0.0037623418,-0.0006421319,-0.002585024,5013,0,-0.19411968,-0.17184646,-9.831057,5013,0
179549848,0.0028244378,-0.0014716933,-0.0033770518,4978,0,-0.2061021,-0.15248331,-9.853673,4978,0
179554896,0.003193919,-0.0003334037,-0.0046748063,5048,0,-0.19844377,-0.1687036,-9.860915,5048,0
179559848,0.002165449,-0.0026838512,-0.002643207,4952,0,-0.18789911,-0.1627387,-9.899974,4952,0
179564868,0.000119773904,-0.0019388301,-0.003391002,5020,0,-0.17975827,-0.14933369,-9.837044,5020,0
179569849,0.0014851476,-0.0023539534,-0.0022575425,4981,0,-0.17966217,-0.1520493,-9.820402,4981,0
179574851,0.00017594242,0.00011671883,-0.0023747613,5002,0,-0.18221502,-0.1539361,-9.84765,5002,0
179579848,0.0012192909,-0.00011608676,-0.003200652,4997,0,-0.1869411,-0.15890628,-9.87186,4997,0
179584854,0.002189843,-0.0009472285,-0.0029822602,5006,0,-0.2057634,-0.17404543,-9.860527,5006,0
179589848,0.00069227046,-0.0024822478,-0.001922105,4994,0,-0.2265395,-0.14776702,-9.876807,4994,0
179594876,0.0020518284,-0.0030255057,-0.0013435448,5028,0,-0.19208932,-0.15891919,-9.833773,5028,0
179599849,0.0006530518,-0.0019279592,-0.0008410861,4973,0,-0.19297074,-0.14055541,-9.853642,4973,0
179604866,0.0027318618,-0.0035143392,-0.0019876275,5017,0,-0.19569534,-0.1527707,-9.842467,5017,0
179609891,0.0017484096,-7.014283e-05,-0.002460108,5025,0,-0.20943561,-0.16222341,-9.8721695,5025,0
179614851,0.001013085,0.0002956408,-0.0012459299,4960,0,-0.19064195,-0.14517921,-9.84775,4960,0
179619852,-0.0005251973,-9.642658e-06,-0.0023059736,5001,0,-0.20520654,-0.1499554,-9.838647,5001,0
179624890,-0.0008193267,-0.0005558603,-0.0024897119,5038,0,-0.20038435,-0.14145668,-9.879644,5038,0
179629853,-0.0010116935,-0.00076901,-0.0038476833,4963,0,-0.2134691,-0.153863,-9.867752,4963,0
179634888,0.0024109944,-0.00090256275,-0.0025701367,5035,0,-0.21443741,-0.15256317,-9.829056,5035,0
179639850,0.0006055774,-0.0014831423,-0.002277082,4962,0,-0.18911213,-0.14669438,-9.845691,4962,0
179644853,-0.000171931,-0.0012280602,-0.00071209035,5003,0,-0.18582386,-0.161239,-9.843088,5003,0
179649854,-0.002077852,-0.0008010474,-0.0021689206,5001,0,-0.18600656,-0.17297867,-9.860259,5001,0
179654901,6.575168e-05,-0.0009808418,-0.0023897325,5047,0,-0.19658136,-0.15667039,-9.850579,5047,0
179659858,0.0007033278,-0.00094080274,-0.0016503858,4957,0,-0.18269847,-0.15469395,-9.807362,4957,0
179664878,-0.00048007563,-0.0005865472,-0.00040643918,5020,0,-0.18341565,-0.14721261,-9.816804,5020,0
179669868,-0.000108398635,-0.0002445286,-0.0036711118,4990,0,-0.19988905,-0.13767995,-9.86134,4990,0
179674887,0.0011079477,-0.0015774224,-0.0028097525,5019,0,-0.2045696,-0.13970777,-9.858272,5019,0
179679878,-0.0015057058,-0.0023973535,-0.0028069962,4991,0,-0.20442499,-0.16867106,-9.88015,4991,0
179684882,-0.0008298814,-0.0011753208,-0.0014425614,5004,0,-0.20543781,-0.16479544,-9.862043,5004,0
179689898,0.003990689,-0.0008531814,-0.0038211956,5016,0,-0.20139185,-0.15879409,-9.85281,5016,0
179694902,-0.0005134417,-0.002063313,-0.0015572194,5004,0,-0.19445857,-0.1501413,-9.8426075,5004,0
179699898,-0.00037961715,0.0006598027,-0.0021872793,4996,0,-0.18635772,-0.14514798,-9.867513,4996,0
179704878,-0.0007760569,-0.0031810494,-0.0014314053,4980,0,-0.21570265,-0.14070287,-9.86873,4980,0
179709878,-0.0023586743,-0.00083251664,-0.0017256328,5000,0,-0.18883477,-0.14488533,-9.845614,5000,0
179714898,-0.00045179526,-0.0008822064,-0.003392991,5020,0,-0.20611654,-0.114453286,-9.823435,5020,0
179719860,-0.0027113399,-0.0023508898,-5.813735e-06,4962,0,-0.20104483,-0.15457216,-9.828478,4962,0
179724848,-0.00045016492,-0.001115895,-0.0029466986,4988,0,-0.21205612,-0.16074616,-9.84209,4988,0
179729848,0.00084436825,-0.0006338829,-0.0029456164,5000,0,-0.19394077,-0.16144921,-9.861503,5000,0
179734891,0.002252626,4.2534568e-05,-0.0044440534,5043,0,-0.20723802,-0.15488568,-9.848298,5043,0
179739848,0.00021293818,-0.0016482136,-0.0017069526,4957,0,-0.20425993,-0.14819033,-9.843561,4957,0
179744848,-0.0015285097,-0.00078205304,-0.0037123282,5000,0,-0.21757513,-0.16293171,-9.872086,5000,0
179749851,-0.0017726779,0.0005762862,-0.004269626,5003,0,-0.19874519,-0.15012975,-9.851065,5003,0
179754869,-0.00018865218,-0.0012060377,-0.0015764992,5018,0,-0.20056483,-0.14674346,-9.868882,5018,0
179759848,0.00069236837,0.00041827915,-0.0021569273,4979,0,-0.17835352,-0.13329974,-9.833069,4979,0
179764848,0.00072009105,-0.004203355,-0.0020727925,5000,0,-0.18652423,-0.15047704,-9.852782,5000,0
179769848,0.0023281586,-0.0023299332,-0.00049842463,5000,0,-0.20154351,-0.15749732,-9.879573,5000,0
179774851,0.0009353903,-0.0006370231,-0.0027841209,5003,0,-0.20179752,-0.1382419,-9.887184,5003,0
179779848,0.0012662077,-0.0010308103,-0.0015676847,4997,0,-0.21151409,-0.14692628,-9.849967,4997,0
179784848,-8.167251e-05,-0.0014063125,-0.0022118497,5000,0,-0.19502664,-0.15937456,-9.850274,5000,0
179789854,-0.001171534,0.00066747883,-0.001837541,5006,0,-0.18874215,-0.16747251,-9.813037,5006,0
179794855,-0.00039247295,-0.0017891238,-0.0021968286,5001,0,-0.1932074,-0.14249375,-9.852211,5001,0
179799852,0.0025845473,-0.0014259134,-0.0027979594,4997,0,-0.2055027,-0.14100783,-9.851985,4997,0
179804848,0.0025074182,-0.0011333424,-0.003295728,4996,0,-0.2017155,-0.13880731,-9.851924,4996,0
179809848,-0.0003231385,-0.0023744334,-0.00256257,5000,0,-0.196486,-0.14405021,-9.844551,5000,0
179814851,0.0014258976,0.00021767491,-0.0012826246,5003,0,-0.1858331,-0.15513152,-9.827292,5003,0
179819889,0.004384763,-0.001754174,-0.0016806365,5038,0,-0.19058053,-0.12760809,-9.839324,5038,0
179824848,0.0019250836,-0.001650108,-0.0027192328,4959,0,-0.20501213,-0.12160697,-9.85481,4959,0
179829848,0.0020117902,-0.00090755546,-0.001289204,5000,0,-0.20545381,-0.13306507,-9.858127,5000,0
179834851,0.0013335707,-0.00064808986,-0.0046615913,5003,0,-0.20283137,-0.1569968,-9.853416,5003,0
179839848,0.0021278015,0.00017482256,-0.0015409715,4997,0,-0.20647267,-0.14434262,-9.859339,4997,0
179844848,0.0051965346,-7.502475e-05,-0.0012681979,5000,0,-0.20491986,-0.13582075,-9.840095,5000,0
179849848,0.0027593693,-0.00216519,-0.00093103753,5000,0,-0.20843683,-0.14134653,-9.854266,5000,0
179854851,0.0030722192,-0.0021220061,-0.0020281211,5003,0,-0.1986176,-0.1442407,-9.831903,5003,0
179859851,0.005461815,-0.00034183823,-0.0031091175,5000,0,-0.18633123,-0.14002696,-9.847821,5000,0
179864848,0.0045662303,0.0003664025,-0.0026274275,4997,0,-0.19831845,-0.14038825,-9.844037,4997,0
179869848,0.0058690743,-0.0010528838,-0.002020385,5000,0,-0.20346704,-0.12961935,-9.821315,5000,0
179874851,0.0033994399,-0.001326883,-0.0022032482,5003,0,-0.19838932,-0.13433382,-9.847187,5003,0
179879848,0.003074993,0.0007881445,-0.0035343163,4997,0,-0.18982303,-0.12887669,-9.849296,4997,0
179884848,0.004002446,-0.0018250821,-0.0047861882,5000,0,-0.19142947,-0.1397677,-9.834363,5000,0
179889848,0.004713324,-0.0020289016,-0.0046062865,5000,0,-0.18194896,-0.12839168,-9.840632,5000,0
179894851,0.004469929,-0.00031612613,-0.002304393,5003,0,-0.19880366,-0.1383589,-9.862741,5003,0
179899848,0.0029159589,-0.0022125128,-0.001735416,4997,0,-0.19228944,-0.13479136,-9.888478,4997,0
179904848,0.0067712096,-0.0024150517,-0.002638069,5000,0,-0.19830342,-0.13762492,-9.858935,5000,0
179909848,0.0031081869,-0.0019527246,-0.0023714982,5000,0,-0.19450554,-0.136372,-9.842505,5000,0
179914851,0.0052146683,-0.0005656367,-0.0036025154,5003,0,-0.20627888,-0.13786118,-9.840609,5003,0
179919848,0.0055720853,-0.0010539773,-0.0035972362,4997,0,-0.19016391,-0.13853002,-9.854955,4997,0
179924880,0.006895037,0.00052147196,-0.0039147767,5032,0,-0.19219232,-0.15356046,-9.84209,5032,0
179929848,0.007775013,3.6049037e-06,-0.0017006194,4968,0,-0.18991165,-0.13183081,-9.832043,4968,0
179934851,0.0050355215,-0.0009105285,-0.00016855053,5003,0,-0.2090141,-0.13183202,-9.842297,5003,0
179939848,0.006040624,-0.0015021522,-0.0015824975,4997,0,-0.17799371,-0.11609316,-9.828689,4997,0
179944868,0.0066563473,0.00027280676,-0.0023146474,5020,0,-0.21559685,-0.14452273,-9.841877,5020,0
179949848,0.0061046407,-0.0022224644,-0.0030538724,4980,0,-0.1858667,-0.12371811,-9.85115,4980,0
179954851,0.0057656197,-0.0015521202,-0.0033418098,5003,0,-0.19172862,-0.13633908,-9.8209,5003,0
179959849,0.0055403137,-0.0022425577,-0.0027445464,4998,0,-0.19534782,-0.15475,-9.84698,4998,0
179964852,0.0055109216,-0.0008028512,-0.002272918,5003,0,-0.20039979,-0.16315424,-9.826146,5003,0
179969851,0.004192441,-0.0032780317,-0.0030156127,4999,0,-0.20271881,-0.15082246,-9.852066,4999,0
179974854,0.0041554244,-0.0021818583,-0.0031515327,5003,0,-0.21118423,-0.12196355,-9.864622,5003,0
179979852,0.007745578,-0.0011767285,-0.0014565671,4998,0,-0.19330606,-0.16974534,-9.841087,4998,0
179984851,0.007189917,-0.0021135006,-0.0022080713,4999,0,-0.20514925,-0.15262513,-9.859795,4999,0
179989851,0.0044487864,-0.00089036365,-0.0027846533,5000,0,-0.19748141,-0.1320901,-9.867785,5000,0
179994854,0.0076550967,-0.0019635072,-0.004161787,5003,0,-0.18671604,-0.1303273,-9.855953,5003,0
179999848,0.0064713024,-0.00072775455,-0.0038118078,4994,0,-0.2345191,-0.15343615,-9.80944,4994,0
180004848,0.00792389,-0.0010179963,-0.004267625,5000,0,-0.18578944,-0.14324188,-9.901285,5000,0
180009848,0.0076113166,-0.0016878708,-0.0024292432,5000,0,-0.22180396,-0.14057976,-9.870551,5000,0
180014851,0.0065707816,0.001951108,0.00018172436,5003,0,-0.14911631,-0.14514087,-9.85968,5003,0
180019848,0.0056236605,-0.0040177973,-0.00058819354,4997,0,-0.19265924,-0.14784674,-9.834661,4997,0
180024848,0.005584226,0.0018333651,-0.0040351637,5000,0,-0.21807046,-0.107674606,-9.792751,5000,0
180029889,0.0066212453,-0.0031147385,-0.0019467177,5041,0,-0.16249785,-0.19092534,-9.899181,5041,0
180034851,0.0030008166,0.0029097362,-0.0012536269,4962,0,-0.2785297,-0.13258462,-9.790899,4962,0
180039848,0.005562714,-0.00051441725,-0.0020125727,4997,0,-0.07388907,-0.16496387,-9.827838,4997,0
180044848,0.003793401,-0.0021821316,-0.0015594314,5000,0,-0.26621056,-0.15343411,-9.847782,5000,0
180049848,0.0053136474,0.0031579842,-0.003169623,5000,0,-0.15777045,-0.14007655,-9.865427,5000,0
180054851,0.0042514126,-0.0017408951,-0.0030177168,5003,0,-0.23030798,-0.21609826,-9.832248,5003,0
180059848,0.0035441795,0.0011037806,-0.0015423206,4997,0,-0.18721801,-0.13800749,-9.82112,4997,0
180064848,0.0051423525,0.00018755607,-0.0031355924,5000,0,-0.1925433,-0.13364044,-9.85003,5000,0
180069848,0.0024199956,-0.00040074,-0.0014417802,5000,0,-0.17552961,-0.16267893,-9.866705,5000,0
180074851,0.0054572085,-0.0012895731,-0.003135514,5003,0,-0.22237518,-0.1567059,-9.809403,5003,0
180079848,0.0021413942,0.0019668697,-0.0033806146,4997,0,-0.11060849,-0.15124597,-9.859301,4997,0
180084849,0.0028888106,-0.004914522,-0.0015027194,5001,0,-0.26637843,-0.17630176,-9.895387,5001,0
180089848,0.0034051093,0.0023041514,-0.0033086191,4999,0,-0.14917865,-0.14697655,-9.799887,4999,0
180094851,0.0024580213,-0.004619115,-0.004013226,5003,0,-0.13593276,-0.17497492,-9.860288,5003,0
180099850,0.005784272,0.00063236867,-0.002951823,4999,0,-0.30571803,-0.106504545,-9.822291,4999,0
180104848,0.005998135,-0.0022774,-0.004194345,4998,0,-0.021774497,-0.17687406,-9.814563,4998,0
180109860,0.00088938,-0.0029992976,-0.0025373423,5012,0,-0.34460375,-0.14569224,-9.85036,5012,0
180114851,-2.1569118e-05,0.003768073,-0.00068592664,4991,0,-0.121338956,-0.12772787,-9.855094,4991,0
180119857,0.0030599758,-0.0064289668,-0.0026563995,5006,0,-0.117211685,-0.15897413,-9.855769,5006,0
180124848,0.004080216,0.0005075926,-0.0033799426,4991,0,-0.32429072,-0.10780254,-9.850832,4991,0
180129848,0.0033016154,0.0014431434,-0.0032242525,5000,0,-0.08086634,-0.16546033,-9.87445,5000,0
180134895,0.004507477,-0.0041109067,-0.0044651856,5047,0,-0.30971977,-0.14662062,-9.8243685,5047,0
180139857,0.004179187,0.0049233832,-0.0018448373,4962,0,-0.14693071,-0.09146525,-9.892014,4962,0
180144862,0.006440088,-0.004787958,-0.0020104586,5005,0,-0.16831677,-0.19181041,-9.840145,5005,0
180149850,0.0014058622,0.0022831345,-0.0027323514,4988,0,-0.27625483,-0.11058675,-9.821633,4988,0
180154888,0.005893493,-0.0038796922,-0.0041873604,5038,0,-0.140034,-0.14773558,-9.874705,5038,0
180159857,0.003386883,-0.0009831296,-0.0035764987,4969,0,-0.266953,-0.14529581,-9.850475,4969,0
180164856,0.0051641096,-0.0016402687,-0.0032740394,4999,0,-0.1454966,-0.09815735,-9.883801,4999,0
180169848,0.003983332,-0.0017516474,-0.0023796377,4992,0,-0.25384578,-0.14771432,-9.770133,4992,0
180174861,0.0011067729,-0.0012658213,-0.0033653984,5013,0,-0.15195379,-0.1374897,-9.921447,5013,0
180179848,0.005939819,-0.0013148213,-0.002634852,4987,0,-0.28207466,-0.16072117,-9.820668,4987,0
180184849,0.004000284,-0.00074636337,-0.0032395835,5001,0,-0.10870671,-0.16641018,-9.883732,5001,0
180189848,0.003885459,-0.0018457146,-0.0020129685,4999,0,-0.2867848,-0.14767207,-9.797906,4999,0
180194851,0.008062303,0.0014942526,-0.0018901224,5003,0,-0.07536507,-0.16336475,-9.797293,5003,0
180199848,0.0057467436,-0.0052489424,-0.004549235,4997,0,-0.278698,-0.12871645,-9.781432,4997,0
180204848,0.006641842,0.005500792,-0.0014252343,5000,0,-0.1822978,-0.1494006,-9.8709345,5000,0
180209848,0.0058481162,-0.0051102275,-0.0018833445,5000,0,-0.14115556,-0.123864785,-9.801238,5000,0
180214851,0.003979825,0.0017676315,-0.0010986836,5003,0,-0.26768,-0.10426185,-9.825792,5003,0
180219848,0.0013686983,0.0009466737,-0.0030807897,4997,0,-0.15687633,-0.14535138,-9.913797,4997,0
180224857,0.004665815,-0.0011559484,-0.00093300745,5009,0,-0.2573391,-0.1254923,-9.774707,5009,0
180229848,0.003616673,0.0011844207,8.76356e-05,4991,0,-0.13131143,-0.17333864,-9.862719,4991,0
180234851,0.0040082876,-0.0025371725,-0.0014261032,5003,0,-0.19502994,-0.15256709,-9.862762,5003,0
180239896,0.0061334553,0.0009411488,-0.0013479898,5045,0,-0.20554586,-0.13300027,-9.831598,5045,0
180244850,0.00930056,0.0002624457,-0.0021448776,4954,0,-0.223109,-0.17675585,-9.894157,4954,0
180249848,0.007140077,0.000727489,-0.0035692793,4998,0,-0.19347723,-0.12394308,-9.908515,4998,0
180254873,0.004976183,-0.0017793868,-0.0015899348,5025,0,-0.16669016,-0.10865665,-9.852027,5025,0
180259854,0.0036794525,0.00010866509,-0.003094961,4981,0,-0.16644414,-0.16161586,-9.850548,4981,0
180264863,0.004481375,-0.0027394593,-0.0020802706,5009,0,-0.19685875,-0.13968512,-9.879682,5009,0
180269851,0.0064330245,-0.0021411541,-0.0018263627,4988,0,-0.17508905,-0.13727228,-9.782656,4988,0
180274854,0.005237603,-0.005324163,-0.0027016543,5003,0,-0.2423016,-0.19161181,-9.795485,5003,0
180279851,0.0014477215,0.008929774,-0.00012316852,4997,0,-0.15796974,-0.09470264,-9.937962,4997,0
180284860,0.013817094,-0.012811324,-0.0029615741,5009,0,-0.07474984,-0.24940474,-9.945168,5009,0
180289856,0.0031680402,0.0044264738,-0.0022996662,4996,0,-0.3539524,-0.06686735,-9.711684,4996,0
180294853,0.00636268,-0.00066322647,-0.0019416724,4997,0,-0.026374329,-0.21531674,-9.843019,4997,0
180299848,0.002812955,-0.007452892,-0.003549404,4995,0,-0.4648275,-0.14767626,-9.962738,4995,0
180304855,0.008201182,0.006942381,-0.002838393,5007,0,0.07513399,-0.083142325,-9.875217,5007,0
180309884,0.0024654446,-0.0070997006,-0.0054102154,5029,0,-0.32006636,-0.2665925,-9.74448,5029,0
180314866,0.0024674127,-0.0010560346,-0.0042061694,4982,0,-0.28633288,-0.093733594,-9.890693,4982,0
180319860,0.0041677644,0.002136164,-0.0029554535,4994,0,-0.11009502,-0.093362585,-9.866989,4994,0
180324877,0.006042957,-0.0052634664,-0.0015357924,5017,0,-0.32030457,-0.27401054,-9.85443,5017,0
180329850,0.0025456485,0.004920786,-0.0034229192,4973,0,-0.117074125,-0.10492421,-9.815672,4973,0
180334850,0.0051853373,-0.008703426,-0.002866956,5000,0,-0.2720258,-0.1841686,-9.823196,5000,0
180339848,0.0044608368,0.006641075,-0.0023345635,4998,0,-0.2597003,-0.13027588,-9.969189,4998,0
180344881,0.010707391,-0.0044037267,-0.0041093873,5033,0,-0.16301522,-0.14776865,-9.735178,5033,0
180349850,0.0003822862,0.004447194,-0.0039494256,4969,0,-0.1910127,-0.17096373,-9.82454,4969,0
180354891,0.0022704985,-0.0004464954,-0.004331152,5041,0,-0.25207517,-0.097664036,-9.910704,5041,0
180359848,0.007753709,0.00274569,-0.0021069846,4957,0,-0.15478498,-0.17280646,-9.823534,4957,0
180364849,0.0026726415,-0.0025178879,-0.0021564297,5001,0,-0.25562605,-0.174486,-9.803942,5001,0
180369862,0.0011893646,0.0032030034,-0.0004609182,5013,0,-0.12692471,-0.13685597,-9.927764,5013,0
180374890,0.0031518948,-0.0071525592,-0.0019457834,5028,0,-0.19066809,-0.22565322,-9.877296,5028,0
180379863,0.001005894,0.00027173292,-0.0011322991,4973,0,-0.32089376,-0.1187874,-9.77487,4973,0
180384888,0.0034757282,0.00096552825,0.00014204292,5025,0,-0.013797377,-0.15359052,-9.934473,5025,0
180389873,0.001540044,-0.0014970879,-0.0006064944,4985,0,-0.287459,-0.18802811,-9.883828,4985,0
180394886,0.00136545,-0.0008628525,-0.0027039235,5013,0,-0.1195797,-0.11427538,-9.729024,5013,0
180399883,-0.0005726092,-0.0015923997,-0.0010226951,4997,0,-0.27670842,-0.19668293,-9.867225,4997,0
180404877,0.0014145635,-0.0026361628,-0.0006574879,4994,0,-0.1624949,-0.1086217,-9.890202,4994,0
180409898,0.0040015304,0.00025815223,-0.0025036014,5021,0,-0.19364433,-0.1312673,-9.669027,5021,0
180414871,-0.0032828213,0.001073607,-0.0005114752,4973,0,-0.11619053,-0.2242811,-9.934005,4973,0
180419874,0.0020018886,0.0013854163,-0.0014980722,5003,0,-0.30272952,-0.08994625,-9.774205,5003,0
180424885,0.0004818514,0.0011779316,-0.0025517961,5011,0,-0.0914165,-0.18168229,-9.749721,5011,0
180429851,-0.0037896852,-0.00013288425,-0.0017087723,4966,0,-0.28473243,-0.21235414,-9.904232,4966,0
180434854,0.0005131505,0.00051528757,-0.0014513212,5003,0,-0.105456434,-0.10794792,-9.814788,5003,0
180439848,-0.0010550678,-0.0012877188,-0.0015232086,4994,0,-0.19748613,-0.1885511,-9.744199,4994,0
180444848,-0.0038508952,-0.0019224182,-0.0016785043,5000,0,-0.24560015,-0.1186731,-9.978472,5000,0
180449892,-0.0007702714,0.0014625886,-0.0011716343,5044,0,-0.14297482,-0.13487332,-9.84294,5044,0
180454851,-0.00048092022,-0.0038521402,-0.0031395284,4959,0,-0.21988033,-0.1994318,-9.819144,4959,0
180459859,-0.0046122014,0.0039550313,-0.0021193018,5008,0,-0.24651131,-0.12124302,-9.890236,5008,0
180464848,0.00092059746,-0.0051764864,-0.0027543649,4989,0,-0.088609025,-0.17317383,-9.90108,4989,0
180469848,-0.00046961685,-0.0006333592,-0.0060130875,5000,0,-0.29067135,-0.14316839,-9.775251,5000,0
180474851,-0.0005911631,-0.0009064686,-0.0034716122,5003,0,-0.14357215,-0.12702878,-9.928208,5003,0
180479863,0.00038155552,-0.002371717,-0.003627484,5012,0,-0.23230717,-0.16997826,-9.814966,5012,0
180484848,-0.004717552,0.0005430559,-0.003819816,4985,0,-0.18742935,-0.10947341,-9.790888,4985,0
180489848,-0.001377294,0.00064522016,-0.002883971,5000,0,-0.13253844,-0.14533906,-9.886082,5000,0
180494851,-0.0019534812,-0.0043944754,-0.0015469388,5003,0,-0.27575016,-0.15863395,-9.838227,5003,0
180499848,-0.0033632605,0.0012289622,-0.0015711549,4997,0,-0.18083459,-0.11552752,-9.8023205,4997,0
180504861,-0.0037738099,-0.0022593236,-0.0025024211,5013,0,-0.14459345,-0.14779279,-9.931079,5013,0
180509849,0.0007172648,-0.0018674419,-0.0023837886,4988,0,-0.2551868,-0.15639281,-9.893925,4988,0
180514851,-0.0021653348,-0.00061436405,-0.003737078,5002,0,-0.11218429,-0.12518546,-9.833005,5002,0
180519848,-0.0023698434,-0.00061815395,-0.0019165904,4997,0,-0.26178905,-0.16209966,-9.94808,4997,0
180524848,0.0005700121,0.0022251925,-0.002010495,5000,0,-0.21311016,-0.116770074,-9.872473,5000,0
180529852,-0.00042888557,-0.0009687055,-0.0037091635,5004,0,-0.028397191,-0.12106658,-9.850528,5004,0
180534851,-0.00058508525,-0.003168992,-0.0023196514,4999,0,-0.34461445,-0.16074736,-9.845484,4999,0
180539848,0.00041559388,0.0019577846,-0.00022576789,4997,0,-0.10701227,-0.16178694,-9.920542,4997,0
180544848,0.00062100455,-0.0064125992,-0.004442948,5000,0,-0.2428826,-0.15790561,-9.8655205,5000,0
180549857,0.0009999822,0.002442531,-0.0031768314,5009,0,-0.1615343,-0.121400945,-9.901395,5009,0
180554895,0.0019978273,-0.006655614,-0.003832714,5038,0,-0.169925,-0.17496811,-9.797293,5038,0
180559849,0.00044150258,0.00081292586,-0.0023546794,4954,0,-0.2854288,-0.13245012,-9.824343,4954,0
180564851,0.003009607,-0.0009691576,-0.0023299397,5002,0,-0.17159843,-0.11857169,-9.772161,5002,0
180569853,-0.002705355,0.0002529771,-0.0022524975,5002,0,-0.20612255,-0.12111806,-9.817149,5002,0
180574887,-0.0006029743,-0.0003710225,-0.00051854475,5034,0,-0.15998936,-0.10387699,-9.853425,5034,0
180579851,0.001874306,-0.0017245873,-0.0017167615,4964,0,-0.21455535,-0.14809191,-9.731973,4964,0
180584851,-0.002446216,-0.0015707577,-0.00024155258,5000,0,-0.23254213,-0.1320938,-9.873724,5000,0
180589855,0.0019361384,-0.001956374,-0.0015724808,5004,0,-0.22896382,-0.09826193,-9.866091,5004,0
180594859,0.0033547252,0.0006981889,-0.0020815085,5004,0,-0.13009217,-0.17360821,-9.843323,5004,0
180599857,0.0025288705,-0.00045157314,-0.003455605,4998,0,-0.26341066,-0.13483131,-9.906691,4998,0
180604848,0.0065491223,0.0014420176,0.0007914494,4991,0,-0.17503022,-0.13705404,-9.860028,4991,0
180609848,-0.0004269481,-0.0013938337,0.00030342425,5000,0,-0.16249341,-0.1252132,-9.9009495,5000,0
180614866,0.003383994,-0.0014212034,-0.00046262014,5018,0,-0.23971844,-0.08507649,-9.935694,5018,0
180619848,0.0003204773,-0.00019507646,-0.003503124,4982,0,-0.17290935,-0.15744673,-9.785195,4982,0
180624848,-0.0033275199,0.00061267125,-0.001258164,5000,0,-0.18159771,-0.14748813,-9.880348,5000,0
180629848,0.0026567993,0.0011575624,-0.0016256763,5000,0,-0.24216424,-0.11676225,-9.900001,5000,0
180634851,0.0033385907,0.0025556153,-0.0013053715,5003,0,-0.08631163,-0.17569232,-9.828586,5003,0
180639850,0.0045576673,-0.006787867,-0.0011051132,4999,0,-0.22047895,-0.14731103,-9.8031435,4999,0
