timestamp,timestamp_sample,device_id,error_count,pressure,temperature
258098296,258098285,3997730,0,996.24,44.379997
259104554,259104543,3997730,0,996.31,44.39
260111317,260111307,3997730,0,996.01996,44.39
261108016,261108005,3997730,0,995.75995,44.399998
264096950,264096939,3997730,0,994.37,44.41
265103664,265103653,3997730,0,994.25995,44.42
266110765,266110752,3997730,0,994.3,44.42
267107002,267106991,3997730,0,994.56,44.43
268103739,268103728,3997730,0,995.07996,44.44
269109808,269109797,3997730,0,995.66,44.44
270096584,270096573,3997730,0,996.00995,44.44
271103420,271103409,3997730,0,996.27997,44.45
272109692,272109681,3997730,0,996.66,44.45
274102241,274102230,3997730,0,997.41,44.46
275109247,275109236,3997730,0,997.69995,44.469997
276096076,276096065,3997730,0,997.72,44.48
277102392,277102375,3997730,0,997.70996,44.469997
278109038,278109028,3997730,0,997.43,44.489998
279105806,279105795,3997730,0,997.1,44.489998
280102221,280102210,3997730,0,996.88995,44.489998
281109398,281109387,3997730,0,996.69,44.5
283103239,283103228,3997730,0,997.05,44.51
284109284,284109273,3997730,0,996.99,44.51
285106110,285106097,3997730,0,997.0,44.51
286102154,286102143,3997730,0,997.19,44.51
287109001,287108991,3997730,0,997.57,44.52
288095633,288095622,3997730,0,997.8,44.53
289101547,289101536,3997730,0,997.88995,44.53
290108350,290108339,3997730,0,997.86,44.53
291104635,291104621,3997730,0,997.91,44.539997
294094246,294094235,3997730,0,998.11,44.55
295100819,295100808,3997730,0,998.41,44.559998
296106956,296106945,3997730,0,998.76996,44.55
297103867,297103856,3997730,0,999.25,44.559998
298110999,298110987,3997730,0,999.68,44.57
299107146,299107135,3997730,0,1000.06,44.57
300093676,300093665,3997730,0,1000.48,44.57
301099874,301099864,3997730,0,1000.79,44.57
304110504,304110493,3997730,0,1001.50995,44.579998
305106654,305106643,3997730,0,1001.6,44.59
306093330,306093316,3997730,0,1001.3,44.59
307099436,307099425,3997730,0,1001.55,44.6
310109072,310109062,3997730,0,1000.39996,44.61
311105765,311105754,3997730,0,999.94995,44.61
312092215,312092204,3997730,0,999.6,44.61
313099273,313099262,3997730,0,999.0,44.61
314106047,314106036,3997730,0,998.72,44.62
315102254,315102244,3997730,0,998.25,44.62
316109006,316108995,3997730,0,997.88,44.62
317105780,317105769,3997730,0,997.64996,44.62
318092986,318092975,3997730,0,997.38,44.629997
319099359,319099348,3997730,0,997.27997,44.629997
320106227,320106216,3997730,0,997.39996,44.629997
321102190,321102180,3997730,0,997.64996,44.629997
322108955,322108944,3997730,0,998.1,44.629997
323105591,323105580,3997730,0,998.66,44.64
324112044,324112033,3997730,0,999.22,44.64
327111505,327111494,3997730,0,1000.49,44.64
328108385,328108372,3997730,0,1000.93,44.649998
329104901,329104887,3997730,0,1001.39996,44.649998
330111789,330111778,3997730,0,1001.79,44.649998
331098663,331098652,3997730,0,1002.11,44.649998
332104599,332104588,3997730,0,1002.64996,44.66
333111402,333111391,3997730,0,1003.32996,44.66
334108009,334107996,3997730,0,1003.87,44.67
335104502,335104491,3997730,0,1004.23,44.67
336111272,336111261,3997730,0,1004.67,44.66
337097888,337097877,3997730,0,1005.00995,44.67
338104025,338104014,3997730,0,1005.38995,44.67
339110709,339110698,3997730,0,1005.69995,44.67
340107201,340107188,3997730,0,1006.06,44.68
341104105,341104090,3997730,0,1006.26996,44.68
342111066,342111056,3997730,0,1006.68,44.68
343097142,343097131,3997730,0,1007.07996,44.68
344103890,344103879,3997730,0,1007.36,44.69
345110528,345110517,3997730,0,1007.61,44.69
347103475,347103464,3997730,0,1008.22,44.69
348109699,348109688,3997730,0,1008.52997,44.69
349096590,349096579,3997730,0,1008.75995,44.7
350103511,350103500,3997730,0,1009.23,44.7
351110446,351110435,3997730,0,1009.5,44.7
352106959,352106946,3997730,0,1009.64996,44.7
354110430,354110420,3997730,0,1009.77997,44.7
355096999,355096988,3997730,0,1010.07996,44.7
357110647,357110636,3997730,0,1010.1,44.71
358106795,358106777,3997730,0,1010.1,44.71
359103524,359103513,3997730,0,1010.32,44.71
360110375,360110365,3997730,0,1010.35,44.719997
361096745,361096734,3997730,0,1010.39996,44.71
362103539,362103525,3997730,0,1010.44,44.719997
364106342,364106331,3997730,0,1010.41,44.73
365103073,365103060,3997730,0,1010.50995,44.719997
