timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
129092860,129092354,2359330,1.8248606,0.48243165,-9.740091,46.926258,0,0,0,0
130092891,130092355,2359330,1.7650055,0.5722142,-9.775046,46.73457,0,0,0,0
131092858,131092355,2359330,1.7477672,0.50517654,-9.77768,46.686646,0,0,0,0
132092852,132092361,2359330,1.7812861,0.5080496,-9.785102,46.926258,0,0,0,0
133092934,133092355,2359330,1.7077188,0.49712333,-9.7248125,46.926258,0,0,0,0
134092887,134092388,2359330,1.6175227,0.6289568,-10.018777,46.878338,0,0,0,0
135092848,135092359,2359330,1.8504785,0.3347094,-9.435309,46.5908,0,0,0,0
136092848,136092358,2359330,1.7791314,0.2516306,-10.103771,46.686646,0,0,0,0
137092872,137092358,2359330,1.5076288,0.3347094,-8.763496,47.070026,0,0,0,0
138092862,138092358,2359330,1.7278954,0.23606828,-10.098503,46.830414,0,0,0,0
139092875,139092355,2359330,1.8435353,-0.14077906,-10.025242,46.73457,0,0,0,0
140092887,140092355,2359330,1.4738706,0.809719,-9.359174,46.686646,0,0,0,0
141092852,141092355,2359330,1.631409,0.45226473,-9.639774,46.926258,0,0,0,0
142092856,142092352,2359330,0.5968745,-0.0474052,-9.3771305,46.878338,0,0,0,0
145092898,145092381,2359330,1.7994821,0.5616797,-9.755893,46.830414,0,0,0,0
146092855,146092355,2359330,1.8253394,0.52528787,-9.744401,46.878338,0,0,0,0
147092886,147092394,2359330,1.8284519,0.5480328,-9.759725,46.878338,0,0,0,0
148092845,148092355,2359330,1.8186357,0.521936,-9.740571,47.070026,0,0,0,0
149092856,149092360,2359330,1.7858351,0.52217543,-9.750148,46.926258,0,0,0,0
150092939,150092379,2359330,1.7421083,0.49342322,-9.812527,46.686646,0,0,0,0
151092845,151092355,2359330,1.8066647,0.53103393,-9.8133545,46.830414,0,0,0,0
152092904,152092388,2359330,1.8016368,0.5540183,-9.844,46.926258,0,0,0,0
153092857,153092360,2359330,1.7906235,0.500867,-9.757091,46.830414,0,0,0,0
154092857,154092357,2359330,1.8138473,0.49536034,-9.775525,46.878338,0,0,0,0
155092898,155092404,2359330,1.8181568,0.5722142,-9.770977,46.926258,0,0,0,0
156092848,156092358,2359330,1.7896658,0.5260061,-9.7369795,47.070026,0,0,0,0
157092891,157092393,2359330,1.7922995,0.53247046,-9.80689,47.070026,0,0,0,0
158092927,158092424,2359330,1.7911024,0.51475334,-9.764992,46.926258,0,0,0,0
159092938,159092408,2359330,1.783441,0.545878,-9.7894125,46.878338,0,0,0,0
160092898,160092355,2359330,1.814326,0.5439626,-9.725247,47.070026,0,0,0,0
161092858,161092355,2359330,1.8138473,0.52097833,-9.752302,46.686646,0,0,0,0
163092852,163092359,2359330,1.6864758,0.71490866,-9.908644,46.73457,0,0,0,0
164092867,164092363,2359330,1.5097836,0.47907978,-9.8916445,46.926258,0,0,0,0
165092847,165092355,2359330,1.7602171,0.43239284,-9.798511,46.878338,0,0,0,0
166092846,166092355,2359330,1.7439365,0.4345476,-9.748471,47.070026,0,0,0,0
167092878,167092369,2359330,1.7537527,0.4074931,-9.8023405,46.878338,0,0,0,0
168092867,168092355,2359330,1.5365986,0.5647922,-10.087969,47.070026,0,0,0,0
170092848,170092355,2359330,1.7671604,0.50230354,-9.796595,47.26172,0,0,0,0
171092845,171092355,2359330,1.8054676,0.33973724,-9.76523,46.926258,0,0,0,0
172092886,172092381,2359330,1.7858351,0.48434702,-9.800665,47.070026,0,0,0,0
173092852,173092356,2359330,1.8210299,0.40078938,-9.754696,46.878338,0,0,0,0
174092865,174092355,2359330,1.8150444,0.47429138,-9.7614,47.070026,0,0,0,0
175092845,175092355,2359330,1.7805679,0.46255976,-9.781511,47.070026,0,0,0,0
177092846,177092355,2359330,1.7942148,0.43622354,-9.814312,47.11795,0,0,0,0
178092845,178092355,2359330,1.8191144,0.44005427,-9.78606,47.11795,0,0,0,0
179092867,179092358,2359330,1.7870322,0.4369418,-9.778638,47.11795,0,0,0,0
180092852,180092356,2359330,1.8962077,0.38762128,-9.781272,47.11795,0,0,0,0
182092865,182092375,2359330,1.7571046,0.41180268,-9.759006,47.11795,0,0,0,0
183092866,183092355,2359330,1.8282125,0.39240968,-9.745837,46.926258,0,0,0,0
184092848,184092352,2359330,1.8284519,0.45130703,-9.76571,46.926258,0,0,0,0
185092878,185092361,2359330,1.7312473,0.46926352,-9.88518,47.070026,0,0,0,0
186092891,186092400,2359330,1.8540698,0.34380737,-9.900743,47.022106,0,0,0,0
187092848,187092355,2359330,2.1047428,0.26886886,-9.4793625,47.022106,0,0,0,0
188092861,188092357,2359330,1.7166426,0.4110844,-9.7738495,47.357567,0,0,0,0
