timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
132304850,49.08961841993863,2.1103547891786074,86.10407,131.50342,-0.0,0.62182325,0.82180065,86.00143,2,0,1,0
132504907,49.08961852488029,2.110354771413838,86.102036,131.49777,-0.0,0.62173474,0.8226128,86.001076,2,0,1,0
132704866,49.089618617473256,2.110354738840623,86.10149,131.49385,-0.0,0.6216431,0.8222362,85.99973,2,0,1,0
132904872,49.089618706992574,2.110354722035785,86.102234,131.49153,-0.0,0.6215673,0.8230377,86.00506,2,0,1,0
133104863,49.08961879395018,2.1103547070090003,86.1078,131.49423,-0.0,0.6215047,0.8226249,86.011856,2,0,1,0
133304880,49.0896188681292,2.1103547082910263,86.113396,131.4967,-0.0,0.6214806,0.82222635,86.017265,2,0,1,0
133504849,49.08961893187263,2.11035471516423,86.114914,131.49524,-0.0,0.6214187,0.8230237,86.013535,2,0,1,0
133704851,49.08961899750987,2.1103546965134,86.11019,131.48734,-0.0,0.62139463,0.8226313,86.00444,2,0,1,0
133904875,49.089619042314574,2.110354724882443,86.10736,131.4811,-0.0,0.6213408,0.82224023,86.00517,2,0,1,0
134104861,49.089619092517694,2.110354739756782,86.10608,131.4762,-0.0,0.6212146,0.82185465,86.00263,2,0,1,0
134704851,49.08961930640306,2.1103548441550433,86.09786,131.45718,-0.0,0.62077767,0.82188183,85.99559,2,0,1,0
134904848,49.0896194328307,2.1103548913670727,86.09474,131.4503,-0.0,0.6206661,0.82268894,85.99162,2,0,1,0
135104849,49.08961956961834,2.1103549638534846,86.094574,131.44632,-0.0,0.62057334,0.82230175,85.99445,2,0,1,0
135304896,49.08961971473816,2.110355030756087,86.09676,131.44444,-0.0,0.620497,0.8219234,85.99529,2,0,1,0
135504856,49.08961983547362,2.110355083812221,86.09624,131.44052,-0.0,0.6203882,0.8227327,85.99568,2,0,1,0
135704854,49.08961996123335,2.1103551133368286,86.09013,131.43066,-0.0,0.6203411,0.8223581,85.984344,2,0,1,0
136104851,49.08962028186738,2.1103552411643087,86.07156,131.40555,-0.0,0.6202325,0.82278574,85.96399,2,0,1,0
136304848,49.089620424798554,2.1103552888283743,86.06428,131.39557,-0.0,0.62021357,0.8224032,85.963264,2,0,1,0
136504848,49.08962055653672,2.1103553348469886,86.06229,131.39113,-0.0,0.62024444,0.8220249,85.96661,2,0,1,0
136704859,49.08962070138744,2.110355360625389,86.06496,131.39133,-0.0,0.6202296,0.82165134,85.96911,2,0,1,0
136904855,49.089620827272626,2.1103553863346223,86.064804,131.38869,-0.0,0.62021834,0.82246673,85.966774,2,0,1,0
137104883,49.08962095613762,2.110355429504751,86.068665,131.39035,-0.0,0.62021023,0.82209647,85.97324,2,0,1,0
137304894,49.08962105726217,2.110355463894705,86.067184,131.38663,-0.0,0.62020373,0.821734,85.96668,2,0,1,0
137504948,49.089621160048154,2.1103555113541375,86.06686,131.38432,-0.0,0.62019914,0.82256186,85.96881,2,0,1,0
137704851,49.08962130134628,2.110355589442782,86.064476,131.37976,-0.0,0.62019545,0.8222013,85.96188,2,0,1,0
137904848,49.089621441457616,2.1103556626143094,86.05748,131.37068,-0.0,0.6201927,0.8218478,85.95617,2,0,1,0
138104848,49.08962159341245,2.1103557187415753,86.047615,131.35892,-0.0,0.6201909,0.8214929,85.94029,2,0,1,0
138304848,49.0896217457181,2.110355798124728,86.042336,131.35193,-0.0,0.62018967,0.82232624,85.94373,2,0,1,0
138504898,49.08962189649471,2.110355861368095,86.037704,131.34567,-0.0,0.62018883,0.82197624,85.93782,2,0,1,0
138704851,49.089622037425656,2.1103559285062348,86.034065,131.34045,-0.0,0.6201881,0.82162863,85.93712,2,0,1,0
138904853,49.08962213895088,2.1103560185204615,86.03407,131.33899,-0.0,0.6201877,0.8212872,85.9363,2,0,1,0
139104848,49.08962222711162,2.110356080606832,86.03313,131.33664,-0.0,0.6201876,0.8221285,85.935875,2,0,1,0
139304848,49.08962232781054,2.1103561296448032,86.03328,131.33551,-0.0,0.6201874,0.8217865,85.93632,2,0,1,0
139504878,49.0896224283288,2.110356214835839,86.03559,131.33672,-0.0,0.62018716,0.8214503,85.93744,2,0,1,0
139704907,49.089622521350876,2.110356314592422,86.0322,131.33247,-0.0,0.620187,0.8222921,85.93018,2,0,1,0
139904848,49.089622631000545,2.1103563647810435,86.02565,131.32555,-0.0,0.62018687,0.82195485,85.92177,2,0,1,0
140104858,49.08962271745401,2.1103563921523043,86.0164,131.31673,-0.0,0.62018675,0.82161885,85.91114,2,0,1,0
140504848,49.08962288271649,2.1103564367736944,86.00683,131.30902,-0.0,0.6201866,0.82213163,85.905624,2,0,1,0
140704851,49.089622962364416,2.1103564566910062,86.00405,131.30771,-0.0,0.6201864,0.8217833,85.90747,2,0,1,0
140904852,49.089623027911344,2.110356487032713,86.00493,131.31015,-0.0,0.6201863,0.821433,85.90825,2,0,1,0
141104886,49.08962307064694,2.110356494326233,86.00558,131.31245,-0.0,0.6201861,0.822269,85.90798,2,0,1,0
141304868,49.08962310333744,2.1103564966046156,86.00516,131.31372,-0.0,0.6201858,0.8219185,85.90904,2,0,1,0
141504865,49.08962312146275,2.110356494511225,86.00437,131.31467,-0.0,0.6201855,0.82157403,85.90322,2,0,1,0
141704883,49.0896231368556,2.110356510764789,86.00475,131.317,-0.0,0.6201853,0.82241076,85.90876,2,0,1,0
141904848,49.089623156686045,2.1103565143565026,86.00882,131.32315,-0.0,0.62018514,0.8220658,85.91277,2,0,1,0
142104848,49.08962315457164,2.1103565257479935,86.00871,131.32552,-0.0,0.6202304,0.82173026,85.90767,2,0,1,0
142304848,49.08962315479624,2.1103565442025847,86.01002,131.3297,-0.0,0.6202254,0.82139224,85.911446,2,0,1,0
142504875,49.08962315364885,2.1103565268051256,86.00976,131.33238,-0.0,0.6202208,0.822235,85.90913,2,0,1,0
144904849,49.08962333186895,2.1103568278672515,86.0001,131.36852,-0.0,0.6201893,0.8216679,85.894066,2,0,1,0
145104915,49.08962335234679,2.11035687686245,85.99624,131.3693,-0.0,0.62018824,0.8213265,85.89192,2,0,1,0
145304976,49.089623383474084,2.1103569112165927,85.99384,131.37216,-0.0,0.6201876,0.82215625,85.8937,2,0,1,0
145504853,49.089623380716574,2.1103569550673242,85.995316,131.3787,-0.0,0.6201416,0.82179075,85.895424,2,0,1,0
145704848,49.08962337999936,2.110357035979486,85.99249,131.38124,-0.0,0.62010026,0.8226162,85.89015,2,0,1,0
145904880,49.08962336503009,2.1103571378849106,85.99552,131.3897,-0.0,0.62006336,0.8222515,85.89775,2,0,1,0
146104905,49.0896233487777,2.110357213921903,85.997025,131.39705,-0.0,0.6200756,0.82189715,85.89687,2,0,1,0
146304848,49.08962340097904,2.110357340363607,85.99873,131.40448,-0.0,0.62008715,0.82154113,85.896675,2,0,1,0
146504848,49.08962346115689,2.110357464860075,85.99912,131.4107,-0.0,0.62009794,0.82237417,85.897995,2,0,1,0
146704859,49.089623503231536,2.110357564907441,86.001144,131.41856,-0.0,0.62010795,0.8220265,85.90078,2,0,1,0
146904849,49.08962353398077,2.1103576574648413,86.002655,131.42645,-0.0,0.6201172,0.8216727,85.90127,2,0,1,0
147104859,49.08962358499801,2.1103577298499654,86.00719,131.43741,-0.0,0.62012565,0.8224989,85.909386,2,0,1,0
147304855,49.089623624818614,2.110357804961205,86.01081,131.44763,-0.0,0.6201334,0.82213396,85.90944,2,0,1,0
147504878,49.089623673548566,2.110357898433725,86.014275,131.45767,-0.0,0.6201404,0.8217719,85.91235,2,0,1,0
147704849,49.089623736333955,2.1103580114556224,86.02016,131.4705,-0.0,0.62014663,0.8226007,85.92024,2,0,1,0
147904851,49.089623762973275,2.110358079437868,86.02386,131.48119,-0.0,0.62015224,0.8222399,85.921616,2,0,1,0
148104848,49.089623787655256,2.110358145119225,86.02465,131.4892,-0.0,0.6201571,0.8218857,85.91887,2,0,1,0
148304848,49.08962382464558,2.1103582077032623,86.022804,131.49475,-0.0,0.62016135,0.821534,85.91372,2,0,1,0
148504848,49.08962383107789,2.1103582967737204,86.0213,131.50078,-0.0,0.62016493,0.82235473,85.916756,2,0,1,0
148704848,49.0896238551709,2.110358402582723,86.020226,131.50764,-0.0,0.62016803,0.82196784,85.91556,2,0,1,0
148904857,49.08962388683972,2.110358475968909,86.01904,131.51457,-0.0,0.62017065,0.82277757,85.913445,2,0,1,0
149104853,49.08962391523911,2.11035858195717,86.016785,131.52026,-0.0,0.62017286,0.82239056,85.912025,2,0,1,0
149304862,49.089623947740535,2.1103585756119245,86.01087,131.5227,-0.0,0.62017477,0.82201195,85.90612,2,0,1,0
149504854,49.08962395542986,2.110358611303954,86.01053,131.53134,-0.0,0.6201764,0.8228267,85.90857,2,0,1,0
149704849,49.08962396510359,2.110358704429004,86.01327,131.54254,-0.0,0.6201778,0.8224513,85.913895,2,0,1,0
149904848,49.089623951283464,2.1103587993891972,86.01479,131.55252,-0.0,0.62017894,0.8220837,85.90969,2,0,1,0
150104880,49.08962390301852,2.110358797872454,86.01058,131.55696,-0.0,0.62017995,0.8217194,85.90503,2,0,1,0
150304883,49.089623868711314,2.110358792510665,86.00997,131.56516,-0.0,0.62018067,0.822545,85.90956,2,0,1,0
150504858,49.08962386540208,2.110358838460928,86.00965,131.57358,-0.0,0.62018126,0.8221866,85.90945,2,0,1,0
150704855,49.089623884362936,2.1103589166780807,86.00944,131.58241,-0.0,0.62018174,0.821827,85.90611,2,0,1,0
150904848,49.08962385337286,2.110359025966241,86.00529,131.58731,-0.0,0.62018204,0.8214702,85.89931,2,0,1,0
151104876,49.08962381619197,2.110359056648448,86.003975,131.59517,-0.0,0.6201824,0.8223012,85.90301,2,0,1,0
151304848,49.089623728755406,2.1103590675565855,86.00722,131.6075,-0.0,0.6201827,0.8219494,85.90728,2,0,1,0
151504875,49.08962370895299,2.110359072032718,86.01466,131.62384,-0.0,0.62018293,0.8215841,85.91951,2,0,1,0
151704928,49.08962372473204,2.1103591540061073,86.02407,131.641,-0.0,0.62013763,0.8224016,85.924965,2,0,1,0
151904865,49.08962372587273,2.110359210562481,86.021835,131.64651,-0.0,0.62014234,0.8220382,85.91291,2,0,1,0
152104851,49.08962370421023,2.11035926810641,86.01935,131.65231,-0.0,0.62014663,0.82167387,85.913124,2,0,1,0
152304848,49.089623704596455,2.1103593295608714,86.01752,131.65848,-0.0,0.6201507,0.8225023,85.912056,2,0,1,0
152504882,49.08962371430489,2.110359400163641,86.0154,131.66402,-0.0,0.6201544,0.82214355,85.9131,2,0,1,0
152704887,49.089623694479286,2.1103594916266606,86.01622,131.6725,-0.0,0.6201125,0.8217839,85.91517,2,0,1,0
152904853,49.08962365226056,2.1103595417203205,86.0156,131.67935,-0.0,0.62012005,0.82143444,85.91205,2,0,1,0
153104880,49.0896236429973,2.1103596008165937,86.01259,131.68388,-0.0,0.62012714,0.82225937,85.90591,2,0,1,0
153304861,49.08962361363463,2.110359683628152,86.008766,131.68791,-0.0,0.6201337,0.82189083,85.903786,2,0,1,0
153504852,49.08962359942802,2.110359756457732,86.00672,131.69424,-0.0,0.62013984,0.82152975,85.905075,2,0,1,0
153704852,49.08962360473841,2.110359811175687,86.005165,131.70067,-0.0,0.6201454,0.8223538,85.900406,2,0,1,0
153904850,49.089623609851536,2.1103598863806448,86.006325,131.70966,-0.0,0.62015045,0.8219942,85.90504,2,0,1,0
154104848,49.08962360485566,2.1103599679725957,86.010155,131.72072,-0.0,0.620155,0.8216374,85.91234,2,0,1,0
154304883,49.08962362254932,2.1103600458918033,86.01489,131.73212,-0.0,0.6201589,0.82246816,85.91816,2,0,1,0
154504863,49.08962361633262,2.110360121870271,86.01719,131.74054,-0.0,0.6202078,0.822116,85.91614,2,0,1,0
154704848,49.08962361024243,2.110360140900289,86.01931,131.74875,-0.0,0.62025183,0.8217506,85.91779,2,0,1,0
154904848,49.08962360684716,2.1103601080682064,86.01452,131.7493,-0.0,0.6202458,0.8225721,85.906586,2,0,1,0
155104848,49.089623615413984,2.110360088329341,86.008,131.74803,-0.0,0.62023985,0.82220495,85.9014,2,0,1,0
155304892,49.0896236267422,2.110360032999947,86.00815,131.75262,-0.0,0.62023425,0.8218411,85.905785,2,0,1,0
155504855,49.08962361028639,2.1103599559590225,86.005714,131.75491,-0.0,0.6202288,0.82266986,85.90518,2,0,1,0
155704848,49.089623551922784,2.1103598778531847,86.004364,131.75757,-0.0,0.62017816,0.8223038,85.90198,2,0,1,0
155904849,49.089623554991995,2.1103597851758726,86.00173,131.7594,-0.0,0.6201779,0.8219483,85.90142,2,0,1,0
156104875,49.08962354781807,2.1103597370135296,86.000694,131.76218,-0.0,0.6201324,0.8215956,85.9017,2,0,1,0
156304848,49.08962354325733,2.1103597205406,85.994255,131.75941,-0.0,0.62013674,0.82242876,85.89035,2,0,1,0
156504848,49.08962356888287,2.110359680622502,85.99166,131.76025,-0.0,0.620141,0.82208014,85.8928,2,0,1,0
156704878,49.08962355158576,2.1103596237579487,85.99258,131.76425,-0.0,0.6201451,0.8217335,85.89481,2,0,1,0
156904848,49.08962353417915,2.110359587909169,85.99347,131.76779,-0.0,0.62019426,0.8213926,85.89762,2,0,1,0
157104861,49.08962349795401,2.1103595317833377,85.988846,131.76506,-0.0,0.62019336,0.8222292,85.886406,2,0,1,0
157304848,49.08962345913859,2.1103595070371055,85.98176,131.76004,-0.0,0.620238,0.8218882,85.873604,2,0,1,0
157504881,49.08962338615764,2.110359470769231,85.97573,131.75604,-0.0,0.62027824,0.8215488,85.87395,2,0,1,0
157704856,49.08962330107081,2.1103593992484693,85.974464,131.7567,-0.0,0.6202686,0.82237434,85.87715,2,0,1,0
157904885,49.089623252718894,2.110359404750626,85.97811,131.76202,-0.0,0.6202596,0.8220155,85.88522,2,0,1,0
158104938,49.08962322177103,2.110359418542044,85.98016,131.76556,-0.0,0.62025106,0.82165927,85.88623,2,0,1,0
158304848,49.08962320481027,2.110359403739734,85.982574,131.76909,-0.0,0.6202432,0.82249093,85.88451,2,0,1,0
158504884,49.08962322476589,2.1103594073686924,85.98457,131.77196,-0.0,0.62023586,0.82213926,85.88642,2,0,1,0
158704848,49.08962322355068,2.1103594031291126,85.98418,131.77199,-0.0,0.6202292,0.8217858,85.884895,2,0,1,0
158904883,49.089623185985985,2.1103593836615846,85.9792,131.76692,-0.0,0.62022305,0.8214386,85.872055,2,0,1,0
159104901,49.089623119929286,2.110359326035383,85.97029,131.7579,-0.0,0.6202175,0.82226557,85.86485,2,0,1,0
159304848,49.08962305908528,2.110359298258129,85.96237,131.74948,-0.0,0.6202126,0.82190263,85.85899,2,0,1,0
159504851,49.08962302638593,2.1103592803609525,85.95446,131.74101,-0.0,0.62020814,0.82154256,85.85224,2,0,1,0
159704855,49.089622957840135,2.1103592324568483,85.94504,131.73117,-0.0,0.62020427,0.8223677,85.843636,2,0,1,0
159904848,49.08962290153557,2.110359192045166,85.94267,131.72852,-0.0,0.6202009,0.82200885,85.84918,2,0,1,0
160104848,49.08962288383401,2.110359127168836,85.94477,131.72977,-0.0,0.6202433,0.8216562,85.85301,2,0,1,0
160304879,49.08962289210776,2.110359087242551,85.94415,131.72806,-0.0,0.6202361,0.82248783,85.84748,2,0,1,0
160504848,49.08962289773133,2.110359019563984,85.942604,131.7255,-0.0,0.62022954,0.8221361,85.84771,2,0,1,0
160704848,49.08962288026241,2.1103589062097687,85.93973,131.72067,-0.0,0.62022346,0.82295066,85.843735,2,0,1,0
160904852,49.08962283644538,2.1103588233716004,85.93692,131.71605,-0.0,0.6202179,0.8225642,85.84265,2,0,1,0
161104877,49.08962281030713,2.1103586648443167,85.9275,131.70447,-0.0,0.620213,0.822178,85.82655,2,0,1,0
161304851,49.08962279391135,2.1103585589121288,85.91916,131.6939,-0.0,0.62020856,0.82179624,85.82083,2,0,1,0
161504848,49.089622809741876,2.110358481271227,85.91294,131.6851,-0.0,0.6202499,0.82261467,85.8184,2,0,1,0
162704880,49.089622833190866,2.1103581584325224,85.90253,131.66261,-0.0,0.620212,0.8216048,85.811005,2,0,1,0
162904848,49.08962281519689,2.1103581292244833,85.90584,131.6647,-0.0,0.62020785,0.8224333,85.81521,2,0,1,0
163104848,49.08962285653449,2.1103581993651948,85.91491,131.67267,-0.0,0.62020457,0.822076,85.81964,2,0,1,0
163304848,49.089622895195106,2.1103583129858436,85.92384,131.68073,-0.0,0.6202021,0.82172155,85.82861,2,0,1,0
163504848,49.089622791825114,2.1103582675749815,85.92422,131.6804,-0.0,0.620199,0.8213735,85.82933,2,0,1,0
163704855,49.08962276609721,2.1103580767660786,85.924126,131.68,-0.0,0.6201932,0.82219803,85.83281,2,0,1,0
163904899,49.089622875904475,2.1103579790683216,85.93232,131.68822,-0.0,0.6201913,0.8218346,85.83876,2,0,1,0
164104859,49.08962298598673,2.1103579865595257,85.94011,131.6961,-0.0,0.62018955,0.8226597,85.843765,2,0,1,0
164304934,49.08962303220683,2.1103580076735278,85.94861,131.70515,-0.0,0.620188,0.8222939,85.85012,2,0,1,0
164504865,49.08962304870177,2.110357992416528,85.95487,131.71251,-0.0,0.62018716,0.82193524,85.85518,2,0,1,0
164704861,49.08962309230385,2.110358000909197,85.95992,131.71893,-0.0,0.6201862,0.8215753,85.85742,2,0,1,0
164904848,49.08962310417147,2.1103579671918755,85.95849,131.71967,-0.0,0.6201854,0.8224055,85.85138,2,0,1,0
165104861,49.08962309143815,2.1103580190748468,85.956024,131.7196,-0.0,0.6201846,0.8220547,85.8482,2,0,1,0
165304901,49.08962308635572,2.110358140162128,85.95329,131.71954,-0.0,0.62018377,0.82169807,85.844345,2,0,1,0
165504849,49.08962310689157,2.110358278601851,85.95391,131.72334,-0.0,0.62018317,0.8225222,85.84766,2,0,1,0
165704866,49.089623093597304,2.1103584152465333,85.95091,131.72412,-0.0,0.6201826,0.8221549,85.8427,2,0,1,0
165904848,49.08962311527706,2.1103585703957415,85.95079,131.7282,-0.0,0.6201367,0.821791,85.84758,2,0,1,0
166104883,49.08962316225805,2.1103587368107988,85.95364,131.7355,-0.0,0.62009543,0.8226142,85.85156,2,0,1,0
166304848,49.08962316445071,2.1103589086031875,85.95914,131.74641,-0.0,0.6201038,0.8222513,85.85875,2,0,1,0
166504849,49.08962318989158,2.110359075247022,85.96623,131.75903,-0.0,0.6200664,0.8218917,85.86554,2,0,1,0
166704848,49.0896232482714,2.110359255000038,85.97607,131.77457,-0.0,0.6200329,0.82153463,85.87945,2,0,1,0
166904882,49.08962326236382,2.1103594140503628,85.98559,131.78983,-0.0,0.6200483,0.82235414,85.8816,2,0,1,0
167104848,49.08962330113485,2.110359603206247,85.98799,131.7981,-0.0,0.62006265,0.8219661,85.87785,2,0,1,0
167304848,49.089623317469254,2.110359745181614,85.98739,131.80374,-0.0,0.62007594,0.8227748,85.87779,2,0,1,0
167504878,49.08962331970987,2.1103598697423314,85.987526,131.81033,-0.0,0.62008816,0.822391,85.881905,2,0,1,0
167704848,49.08962329122512,2.1103599426603097,85.9826,131.81206,-0.0,0.62009937,0.8220115,85.87004,2,0,1,0
167904848,49.089623275415484,2.110360054762169,85.98269,131.8191,-0.0,0.6201094,0.82282543,85.8765,2,0,1,0
168104863,49.08962324633785,2.110360171430609,85.98168,131.82494,-0.0,0.6201185,0.82244945,85.873665,2,0,1,0
168304848,49.0896232203722,2.110360199067473,85.97697,131.82693,-0.0,0.6201274,0.8220814,85.86266,2,0,1,0
168504864,49.0896231747321,2.11036018366272,85.97285,131.82959,-0.0,0.62013584,0.82289565,85.86134,2,0,1,0
168704891,49.08962305196745,2.110360332467476,85.952774,131.81659,-0.0,0.6201404,0.82251024,85.85075,2,0,1,0
169704852,49.089622807467585,2.110361028485305,85.94184,131.84128,-0.0,0.6201136,0.8218289,85.84151,2,0,1,0
169904854,49.089622741532835,2.110361115922372,85.943016,131.84955,-0.0,0.6201213,0.82265174,85.84516,2,0,1,0
170104851,49.089622660442686,2.11036114783523,85.93911,131.85321,-0.0,0.62012833,0.8222724,85.837166,2,0,1,0
170304879,49.08962258483916,2.1103611578237462,85.939766,131.86098,-0.0,0.62013483,0.8218973,85.84346,2,0,1,0
170504848,49.089622471621624,2.1103611238587994,85.94069,131.8688,-0.0,0.62014073,0.82271284,85.841125,2,0,1,0
170704855,49.08962237259246,2.110361107405499,85.93756,131.8725,-0.0,0.620146,0.82234097,85.83792,2,0,1,0
170904852,49.08962228546842,2.1103610961073063,85.939316,131.88086,-0.0,0.6201506,0.8219727,85.84161,2,0,1,0
171104915,49.089622169229514,2.1103610591678192,85.94158,131.89001,-0.0,0.6201548,0.8216082,85.845375,2,0,1,0
171304865,49.08962209451233,2.1103610031140123,85.94345,131.89842,-0.0,0.6201585,0.82243496,85.8451,2,0,1,0
171504905,49.08962200044445,2.110360936978361,85.94141,131.90286,-0.0,0.62016183,0.82205206,85.840126,2,0,1,0
171704850,49.08962192051618,2.1103608767484103,85.94091,131.90915,-0.0,0.62016463,0.8228558,85.842606,2,0,1,0
171904852,49.08962185117519,2.1103608483822214,85.94413,131.91913,-0.0,0.6201671,0.82246137,85.84504,2,0,1,0
172104857,49.08962180464554,2.1103608018634827,85.94553,131.92715,-0.0,0.6201693,0.8220721,85.84655,2,0,1,0
172304848,49.08962174271338,2.1103607392647077,85.94523,131.93343,-0.0,0.6201712,0.8228823,85.84491,2,0,1,0
172504854,49.08962167803806,2.1103606562763355,85.947136,131.9422,-0.0,0.62017286,0.8224974,85.84654,2,0,1,0
172704851,49.08962164312433,2.1103605689022813,85.95209,131.95383,-0.0,0.62017435,0.8221212,85.85325,2,0,1,0
172904850,49.089621614788854,2.1103604981755035,85.951035,131.95932,-0.0,0.6201756,0.821749,85.84779,2,0,1,0
173104848,49.08962160687589,2.110360446366608,85.95178,131.96652,-0.0,0.6201768,0.82255566,85.85262,2,0,1,0
173304848,49.08962157847769,2.1103603801458415,85.95098,131.97221,-0.0,0.62017775,0.8221509,85.8459,2,0,1,0
173504848,49.089621599418535,2.1103603684555905,85.95424,131.9824,-0.0,0.62017864,0.8229483,85.85395,2,0,1,0
173704848,49.08962160379473,2.110360339175933,85.9489,131.98425,-0.0,0.6201795,0.8225497,85.84346,2,0,1,0
173904890,49.08962160126491,2.110360294118279,85.94217,131.98433,-0.0,0.6201347,0.8221529,85.835556,2,0,1,0
174104868,49.089621609534106,2.1103602477959966,85.94032,131.98988,-0.0,0.6201398,0.82295746,85.84016,2,0,1,0
174304861,49.08962161476261,2.11036019479696,85.9406,131.99792,-0.0,0.62014455,0.82256967,85.839096,2,0,1,0
174504852,49.08962164493188,2.1103601506928986,85.94046,132.00551,-0.0,0.62014896,0.82219076,85.8372,2,0,1,0
174704895,49.08962165984953,2.1103600946579326,85.93775,132.0106,-0.0,0.620153,0.82299733,85.83375,2,0,1,0
174904849,49.089621691372294,2.1103600113888197,85.93604,132.01678,-0.0,0.62015676,0.8226026,85.83259,2,0,1,0
175104857,49.08962172877671,2.1103599374534117,85.93116,132.01971,-0.0,0.6201603,0.8222131,85.8261,2,0,1,0
175304892,49.08962180134227,2.110359847913541,85.92823,132.02518,-0.0,0.62016344,0.82182866,85.827156,2,0,1,0
175504854,49.08962185001313,2.1103597759622525,85.92513,132.03055,-0.0,0.6201663,0.82264185,85.82253,2,0,1,0
175704848,49.08962188086396,2.110359724606828,85.92195,132.03568,-0.0,0.6201688,0.8222617,85.82017,2,0,1,0
176304855,49.08962190922517,2.110359507620099,85.90952,132.05048,-0.0,0.6201296,0.82231987,85.80496,2,0,1,0
176504936,49.08962196529819,2.1103594559200767,85.904724,132.05505,-0.0,0.6201356,0.8219398,85.80267,2,0,1,0
176704865,49.08962201713971,2.110359365756482,85.90562,132.06554,-0.0,0.62014127,0.82275164,85.80737,2,0,1,0
176904848,49.08962208446172,2.1103592785125875,85.908264,132.07758,-0.0,0.62014633,0.8223756,85.812454,2,0,1,0
177104848,49.08962214136639,2.110359213575288,85.907715,132.08698,-0.0,0.6201511,0.82200354,85.80736,2,0,1,0
177304848,49.08962215927327,2.1103591334419622,85.902176,132.09111,-0.0,0.6201554,0.8216355,85.79775,2,0,1,0
177504885,49.08962216891981,2.110359041823014,85.89552,132.09494,-0.0,0.62015927,0.82245964,85.79212,2,0,1,0
177704848,49.08962218227813,2.1103589463807095,85.895134,132.10475,-0.0,0.62016284,0.82207376,85.795715,2,0,1,0
177904848,49.08962218190666,2.1103588426593762,85.89064,132.1114,-0.0,0.6201658,0.8228752,85.78762,2,0,1,0
178104862,49.08962217690597,2.11035870718151,85.88511,132.11697,-0.0,0.6201685,0.8224783,85.78238,2,0,1,0
178304857,49.08962217948969,2.1103585709874304,85.8811,132.12439,-0.0,0.62017095,0.8220907,85.781204,2,0,1,0
178704852,49.089622226624535,2.110358383399865,85.87369,132.14006,-0.0,0.620175,0.8225119,85.77225,2,0,1,0
178904881,49.08962223395834,2.110358323638537,85.871864,132.1499,-0.0,0.6201766,0.8221337,85.77165,2,0,1,0
179104849,49.08962221786623,2.1103582504320224,85.86539,132.15518,-0.0,0.6201781,0.8217597,85.76103,2,0,1,0
179304848,49.089622194618016,2.1103581641478435,85.858154,132.15938,-0.0,0.62017924,0.82256496,85.754944,2,0,1,0
