timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
69216710,69216282,2359306,0.015153388,-0.0041012685,-0.009321064,46.30326,0
70216892,70216457,2359306,0.015659388,0.009986854,-0.04956143,46.542877,0
71214582,71214140,2359306,-0.0034621095,-0.014487597,-0.008468852,46.351185,0
72214753,72214329,2359306,0.041678473,-0.007882957,-0.018961709,46.351185,0
73214928,73214505,2359306,-0.015206651,0.0155262295,-0.011371698,46.686646,0
74215150,74214696,2359306,0.02444782,0.0025033716,0.00095873803,46.39911,0
75215322,75214877,2359306,-0.0017310547,-0.005193164,-0.018562235,46.830414,0
76215515,76215064,2359306,0.017097495,0.0078030624,-0.0030360038,46.686646,0
78215877,78215451,2359306,0.033928674,0.0080960095,-0.00593885,46.830414,0
79216084,79215658,2359306,0.0041012685,-0.00095873803,-0.010972224,46.73457,0
80216272,80215841,2359306,0.01403486,0.0026365297,-0.010066749,46.878338,0
81216464,81216041,2359306,-0.005193164,0.016058862,-0.022450449,47.070026,0
83216870,83216448,2359306,-0.056459017,0.0055926386,0.010785802,47.11795,0
84214577,84214152,2359306,-0.07070693,-0.02809635,-0.02956109,47.11795,0
85214825,85214380,2359306,0.05496765,0.0015446335,-0.01635181,47.11795,0
86215014,86214574,2359306,0.0768322,0.026684877,0.0,47.2138,0
87215213,87214790,2359306,0.031079091,-0.25944516,-0.14767228,47.2138,0
88215418,88214994,2359306,-0.2523079,0.4449876,0.13270533,47.549255,0
89215630,89215207,2359306,0.13148026,0.32927325,0.2062352,47.357567,0
91216069,91215642,2359306,0.23406523,-0.18325213,-0.2972088,47.59718,0
92216293,92215865,2359306,0.18000306,0.03422162,-0.28791434,47.884716,0
93216515,93216088,2359306,0.2794189,0.30767503,-0.22964439,47.59718,0
94216741,94216308,2359306,0.09201222,0.1640241,-0.0799481,47.884716,0
95216968,95216535,2359306,0.28791434,-0.0040480047,0.023249397,47.884716,0
96217186,96216764,2359306,0.16429041,-0.16831179,0.29558426,47.93264,0
