timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
69215281,69214850,2359330,0.00047936902,0.0071106404,0.001784318,44.38635,0
70215294,70214857,2359330,0.008655273,0.021385185,-0.03818973,44.482193,0
71215299,71214869,2359330,-0.014274544,-0.00055926386,0.0041545313,44.57804,0
72215289,72214860,2359330,0.028442562,0.010785802,-0.004500742,44.434273,0
73215371,73214875,2359330,-0.025033714,0.022716766,0.0007190535,44.24258,0
74215279,74214850,2359330,0.018562235,0.011211909,0.012543489,44.57804,0
75215383,75214916,2359330,-0.011052119,0.0061519025,-0.0025832662,44.434273,0
76215322,76214893,2359330,0.011797803,0.018535601,0.008415589,44.24258,0
78217856,78217400,2359330,0.017770547,0.020530552,0.0065368502,44.38635,0
79215300,79214870,2359330,-0.003089267,0.006924219,0.0027963193,44.38635,0
80215287,80214850,2359330,-0.020213393,0.0108390665,0.0056991647,44.434273,0
81215283,81214850,2359330,0.0685764,-0.0053795855,-0.013741912,44.434273,0
83215318,83214877,2359330,-0.0882039,0.05270396,0.01771002,44.38635,0
84215287,84214858,2359330,0.1438107,-0.087271795,-0.007456851,44.434273,0
85215300,85214878,2359330,0.085088,0.033981934,0.0021038973,44.434273,0
86215285,86214852,2359330,0.082504734,-0.11512846,0.012756542,44.72181,0
87215301,87214873,2359330,-0.02082592,-0.14855112,-0.08807074,44.290504,0
88215324,88214879,2359330,-0.09904296,0.27949876,0.06599313,44.434273,0
89215281,89214850,2359330,0.046685215,0.406931,0.28056404,44.434273,0
91217738,91217349,2359330,0.02748974,-0.046634912,-0.22332086,44.482193,0
92215293,92214871,2359330,0.38940746,-0.1489506,-0.34112433,44.38635,0
93217769,93217350,2359330,0.27158916,0.37334856,-0.16841832,44.57804,0
94215287,94214858,2359330,0.29321405,-0.045140583,-0.0923318,44.482193,0
95215308,95214884,2359330,0.51500213,-0.217527,-0.050387006,44.482193,0
96215282,96214849,2359330,0.3165167,-0.24157536,0.22125542,44.38635,0
97215381,97214879,2359330,-0.4613128,0.25734127,0.08295747,44.24258,0
98215320,98214896,2359330,-0.3865046,0.1046356,-0.03121225,44.434273,0
99215286,99214861,2359330,-0.03371562,0.36264268,-0.020532971,44.24258,0
100217766,100217347,2359330,0.2396046,-0.3901531,0.13262543,44.57804,0
101215281,101214850,2359330,-0.10407634,0.24836642,0.020213393,44.434273,0
102215239,102214857,2359330,0.2158936,-0.20272575,-0.09584421,44.434273,0
103215335,103214872,2359330,-0.032829516,-0.21770133,-0.05028533,43.859196,0
104215235,104214850,2359330,-0.16014475,-0.11611383,-0.3311493,44.482193,0
105217769,105217347,2359330,-0.08471516,0.040213734,-0.47191215,44.57804,0
108215327,108214891,2359330,0.2855974,0.09166601,-0.026871296,44.482193,0
109215289,109214855,2359330,0.19616845,0.30128342,0.23792683,44.62596,0
110215300,110214868,2359330,-0.3179548,0.304133,0.0022903187,44.57804,0
111215289,111214854,2359330,-0.4375041,0.19201392,0.17430389,44.290504,0
112217766,112217347,2359330,-0.48807755,0.022983082,-0.1539041,44.482193,0
113215303,113214878,2359330,-0.34977958,0.0834901,-0.30945933,44.57804,0
114215277,114214851,2359330,0.2506301,0.3819772,-0.25545043,44.57804,0
115215242,115214860,2359330,0.6009867,-0.0037580165,-0.115610786,44.290504,0
116215233,116214850,2359330,0.11368739,0.055985566,-0.09948387,44.57804,0
117215358,117214936,2359330,-0.05020059,-0.0009853697,-0.14615428,44.57804,0
119215282,119214850,2359330,0.16879115,-0.13315806,0.0065513765,44.290504,0
120215342,120214853,2359330,-0.24932516,-0.14285196,0.10444918,44.62596,0
121215293,121214865,2359330,0.109322764,-0.25049695,-0.11435614,44.62596,0
122215275,122214850,2359330,-0.015100124,0.31060448,-0.028788771,44.434273,0
123215300,123214870,2359330,-0.14346449,0.41763696,-0.22008364,44.290504,0
124215292,124214854,2359330,-0.2782471,0.29989856,-0.024074977,44.434273,0
125215288,125214856,2359330,-0.29148299,0.36906087,-0.29387984,44.434273,0
126215340,126214912,2359330,0.41763696,-0.20754014,-0.08918927,44.434273,0
127215280,127214850,2359330,0.33228263,-0.2581402,-0.11888351,44.72181,0
129215309,129214868,2359330,0.41960767,-0.22245385,-0.15800534,44.434273,0
130215232,130214850,2359330,-0.13212238,-0.29214877,-0.10439592,44.482193,0
131215285,131214860,2359330,-0.048149955,0.4512194,-0.2000034,44.38635,0
132217768,132217349,2359330,-0.18218686,0.4619519,-0.1439705,44.482193,0
133215302,133214876,2359330,0.1449825,-0.3055711,-0.24495755,44.57804,0
134215291,134214848,2359330,0.27132285,0.19419771,-0.17425063,44.57804,0
135217845,135217419,2359330,0.24884579,0.053849116,-0.094196014,44.434273,0
136215283,136214853,2359330,-0.049321745,0.3806989,-0.08492821,44.72181,0
137215281,137214850,2359330,-0.21704763,0.18516959,-0.037470676,44.62596,0
138217868,138217395,2359330,0.1526524,0.06351639,-0.15733956,44.482193,0
139215340,139214904,2359330,0.00892159,-0.15542209,-0.13129385,44.62596,0
140215280,140214849,2359330,0.4886102,-0.1652758,-0.15579493,44.62596,0
141215281,141214850,2359330,0.7448063,0.36903426,-0.165116,44.482193,0
142217768,142217347,2359330,-1.5488147,0.1441569,0.3844806,44.62596,0
143217744,143217362,2359330,1.7898811,-0.28463277,-0.45477915,44.38635,0
144215295,144214866,2359330,-1.3621271,0.118563935,0.36330846,44.434273,0
146215284,146214850,2359330,0.39092544,0.78858864,-0.33827475,44.62596,0
147217783,147217352,2359330,0.3014166,-0.7727162,0.24021713,44.57804,0
148215293,148214861,2359330,-0.46003446,1.2047342,-0.31638354,44.434273,0
149215289,149214861,2359330,-0.25478464,-1.2616726,0.24351946,44.57804,0
150217774,150217347,2359330,0.11177288,0.69607043,-0.0047670584,44.482193,0
151215286,151214856,2359330,-0.44682518,-0.43819654,-0.06767093,44.38635,0
152215300,152214850,2359330,0.35691687,0.17776601,-0.22101575,44.434273,0
153215351,153214893,2359330,-0.42583945,0.5936985,-0.101892546,44.62596,0
154217774,154217350,2359330,-0.2160889,0.5939116,-0.119123206,44.769733,0
155215295,155214866,2359330,0.5877863,-0.105993815,-0.29289448,44.482193,0
156215282,156214849,2359330,-0.036938045,-0.09744506,-0.15680693,44.434273,0
158217778,158217356,2359330,-0.27020434,0.2908172,-0.12559468,44.57804,0
159215238,159214850,2359330,0.3153183,0.39358562,-0.20367265,44.62596,0
160217729,160217347,2359330,0.013345396,0.44806206,0.03266811,44.482193,0
161215361,161214884,2359330,0.16458336,-0.16783242,-0.044661213,44.57804,0
162215284,162214850,2359330,-0.14090787,0.22735406,-0.063676186,44.769733,0
163215323,163214898,2359330,-0.06956177,0.13179985,0.5423794,44.72181,0
164217774,164217349,2359330,-0.14343786,-0.37699708,-0.019947078,44.57804,0
165215287,165214856,2359330,0.1437308,-0.069721565,-0.6943927,44.57804,0
166215290,166214850,2359330,0.42717105,-0.15254587,0.42690474,44.434273,0
167215284,167214853,2359330,-0.298061,-0.31555796,0.047484163,44.72181,0
168215277,168214850,2359330,-0.30860713,0.4005927,-0.87388974,44.9135,0
170217772,170217350,2359330,-0.13885723,-0.22482407,-0.22959113,44.62596,0
171215287,171214859,2359330,0.27659592,0.12658006,-0.13265206,44.62596,0
172215285,172214853,2359330,0.44663876,0.03653857,-0.0690824,44.72181,0
173217775,173217347,2359330,-0.05842976,0.02711098,-0.08530106,44.38635,0
174215286,174214849,2359330,0.11803131,-0.34429348,-0.10655308,44.72181,0
175215280,175214854,2359330,-0.21262679,0.2998187,0.034567833,44.769733,0
176217776,176217349,2359330,-0.16112125,0.43135223,-0.075394094,44.57804,0
179215232,179214850,2359330,0.069419734,-0.14928497,-0.2139998,44.72181,0
