timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
69293376,6.685701e-05,-4.4378913e-07,-0.00013038484,0.0
69313384,6.799314e-05,1.6404208e-07,-0.00013169879,0.0
69333247,6.778102e-05,1.4830665e-07,-0.00012934538,0.0
69353403,7.213246e-05,1.3758439e-06,-0.00013249602,0.0
69373311,7.166762e-05,-4.834259e-07,-0.0001322049,0.0
69393381,7.4984906e-05,1.0086359e-06,-0.00013053099,0.0
69413251,7.809867e-05,-1.0211617e-06,-0.00013215,0.0
69433348,8.119719e-05,8.086848e-07,-0.00013257869,0.0
69453335,8.413089e-05,1.5299948e-07,-0.00013206771,0.0
69473388,8.580225e-05,9.594663e-07,-0.00013400908,0.0
69493299,8.603456e-05,1.7007677e-06,-0.00013371599,0.0
69513224,8.8628025e-05,8.683961e-07,-0.00013212669,0.0
69533372,8.823966e-05,1.6339193e-06,-0.00013396925,0.0
69553230,8.749145e-05,-8.099214e-07,-0.00013303685,0.0
69573298,9.053587e-05,7.588131e-08,-0.00013493442,0.0
69593209,9.08937e-05,1.6594103e-06,-0.00013431835,0.0
69613198,9.1306865e-05,1.1019554e-06,-0.00013601159,0.0
69633209,8.89493e-05,1.8241474e-06,-0.00013316437,0.0
69653172,8.512385e-05,1.0991166e-06,-0.00013332897,0.0
69673166,8.364509e-05,2.1691653e-07,-0.00013321346,0.0
69693212,8.2146005e-05,-7.573432e-07,-0.00013241351,0.0
69713190,7.921166e-05,4.491334e-07,-0.0001328061,0.0
69733155,7.616522e-05,3.6593875e-07,-0.00013327545,0.0
69753247,7.68545e-05,1.9683098e-07,-0.00013231629,0.0
69773289,7.253358e-05,-2.6444405e-07,-0.00013245315,0.0
69793277,6.825634e-05,3.26193e-06,-0.0001318259,0.0
69813255,6.698216e-05,1.3385642e-06,-0.00013391925,0.0
69833294,6.385729e-05,1.5149029e-06,-0.0001354048,0.0
69853214,6.66395e-05,2.203124e-06,-0.00013824044,0.0
69873275,6.3464446e-05,4.1124754e-06,-0.00013816323,0.0
69893315,6.5715714e-05,1.2416136e-06,-0.00013906222,0.0
69913246,6.453246e-05,-1.8209565e-06,-0.00012680457,0.0
69933241,6.541344e-05,-1.9666797e-06,-0.00012128643,0.0
69953273,6.3285224e-05,-3.4678674e-06,-0.00011527334,0.0
69973280,6.426463e-05,-1.0469131e-05,-0.00011021599,0.0
69993294,6.60452e-05,-7.4214136e-06,-0.00010844914,0.0
70013283,5.929679e-05,-5.593341e-06,-0.00010937347,0.0
70033296,5.520177e-05,1.545829e-06,-0.000111762856,0.0
70053333,6.73721e-05,8.856389e-06,-0.00013024034,0.0
70073314,7.412534e-05,7.353934e-06,-0.00014916487,0.0
70093388,6.298685e-05,1.8689043e-05,-0.00016609719,0.0
70113154,7.318595e-05,9.42138e-06,-0.00017399476,0.0
70133477,8.994617e-05,1.9175712e-05,-0.000170862,0.0
70153367,9.036573e-05,4.0157706e-06,-0.00015032738,0.0
70173465,7.588569e-05,-5.8614205e-06,-0.00011404693,0.0
70193492,6.908419e-05,7.7026584e-08,-8.4101215e-05,0.0
70213280,6.27474e-05,-1.6451288e-05,-7.133351e-05,0.0
70233434,8.2191604e-05,-1.4102232e-05,-0.000101546095,0.0
70253224,9.439327e-05,-3.227753e-05,-0.0001516481,0.0
70273308,7.93501e-05,-4.068e-06,-0.00019513263,0.0
70293217,8.6280226e-05,-6.3577176e-07,-0.00021464138,0.0
70313224,0.0001062704,1.5076615e-06,-0.0001992556,0.0
70333178,9.691647e-05,1.2738223e-05,-0.00015184298,0.0
70353222,8.362708e-05,-6.812401e-07,-0.00010144976,0.0
70373245,8.01272e-05,-3.3727654e-06,-6.860171e-05,0.0
70393245,7.270065e-05,-1.8826331e-06,-5.777861e-05,0.0
70413231,8.791929e-05,-2.0911834e-06,-7.278146e-05,0.0
70433210,8.448927e-05,9.015691e-06,-9.9499106e-05,0.0
70453216,7.212962e-05,1.2063971e-05,-0.00013141228,0.0
70473188,7.292184e-05,9.978439e-06,-0.0001523508,0.0
70493173,8.085381e-05,8.6414457e-07,-0.00016395607,0.0
70513177,8.679427e-05,5.02168e-06,-0.00015981957,0.0
70533195,7.415915e-05,8.327803e-06,-0.00014839346,0.0
70553194,6.711948e-05,5.286876e-06,-0.00013361352,0.0
70573289,7.20877e-05,-8.514695e-07,-0.00012172093,0.0
70593247,7.4686985e-05,-1.0448811e-06,-0.00011549804,0.0
70613299,7.500628e-05,-1.3277485e-05,-0.00011474164,0.0
70633231,6.998627e-05,-1.2232321e-05,-0.00011862931,0.0
70653250,6.484619e-05,-2.9471437e-06,-0.00012419616,0.0
70673231,7.311688e-05,-8.720912e-07,-0.00012896377,0.0
70693229,7.3591786e-05,-5.518107e-06,-0.00013276792,0.0
70713325,7.817774e-05,-1.5383905e-05,-0.000132724,0.0
70733332,8.04123e-05,-2.4330357e-05,-0.00013211575,0.0
70753279,7.518649e-05,-1.9616637e-05,-0.00012760049,0.0
70773358,8.3267245e-05,-1.168277e-05,-0.00012287217,0.0
70793357,8.128017e-05,-7.3172e-06,-0.00011702219,0.0
70813421,7.9216865e-05,-1.2060648e-05,-0.000111028996,0.0
70833369,8.231417e-05,-1.22872725e-05,-0.00011131367,0.0
70853293,7.964478e-05,-9.927856e-06,-0.00011653721,0.0
70873341,8.019084e-05,-9.559199e-06,-0.0001270187,0.0
70893338,8.1010345e-05,-2.1749734e-06,-0.00013666526,0.0
70913331,8.198495e-05,2.6633115e-06,-0.0001453278,0.0
70933224,8.198364e-05,1.4676186e-06,-0.00014302801,0.0
70953155,7.822358e-05,-3.5278522e-06,-0.00013871682,0.0
70973189,8.0360405e-05,-4.410518e-06,-0.00013363245,0.0
70993258,7.800562e-05,-6.732333e-06,-0.00013024338,0.0
71013240,7.813059e-05,-5.8104783e-06,-0.00013390675,0.0
71033266,7.970857e-05,-7.1457807e-06,-0.00013822145,0.0
71053296,7.82124e-05,-9.080092e-06,-0.00014606543,0.0
71073207,8.218119e-05,-4.55755e-06,-0.00015042273,0.0
71093217,8.16606e-05,-1.4739522e-06,-0.00015065957,0.0
71113235,7.978937e-05,5.2402385e-08,-0.00014734962,0.0
71133229,8.300612e-05,4.125246e-06,-0.000140815,0.0
71153250,8.482792e-05,6.809474e-06,-0.00013601418,0.0
71173206,8.85679e-05,7.0351584e-06,-0.00013517702,0.0
71193224,8.3838844e-05,6.0505117e-06,-0.00013750496,0.0
71213201,8.397831e-05,8.549903e-06,-0.00013865157,0.0
71233229,8.186409e-05,8.7352255e-06,-0.00013428212,0.0
71253214,8.019135e-05,3.5716607e-06,-0.00013031582,0.0
71273223,4.749786e-05,6.706643e-06,-0.00012405247,0.0
71293196,1.44603255e-05,2.058347e-06,-0.00011792112,0.0
71313237,-3.7195365e-05,-4.1480866e-06,-0.000117081116,0.0
71333211,-0.00011188756,-3.9275333e-06,-0.000117655196,0.0
71353239,-0.0003212372,-8.771465e-06,-0.00012044469,0.0
71373342,-0.00047307365,-8.939615e-06,-0.00012465294,0.0
71393325,-0.000521312,-6.4411092e-06,-0.00013021934,0.0
71413331,-0.0006175782,-6.6536204e-06,-0.00013168978,0.0
71433347,-0.00064235594,-1.1814635e-05,-0.00013236985,0.0
71453442,-0.0006544098,-1.7743741e-05,-0.0001352404,0.0
71473339,-0.00065653306,-3.1656014e-05,-0.00013130989,0.0
71493351,-0.0006727862,-4.3691e-05,-0.00013020373,0.0
71513267,-0.00049713755,-3.3660002e-05,-0.00013252963,0.0
71533348,-0.00041668193,-2.785264e-05,-0.000133044,0.0
71553296,-0.00021193922,-8.856553e-06,-0.00013732041,0.0
71573353,-5.352589e-05,2.152491e-06,-0.00013227764,0.0
71593219,0.0001006392,-8.767684e-06,-0.0001253431,0.0
71613228,0.00010685828,-1.7565791e-05,-0.000117564334,0.0
71633209,0.00019110946,-2.9595942e-05,-0.00012071397,0.0
71653235,0.00040953918,-1.3079431e-05,-0.0001363987,0.0
71673285,0.0006605181,-7.559636e-06,-0.00015692122,0.0
71693429,0.0007488821,-9.520707e-06,-0.00017043662,0.0
71713438,0.00097654556,-1.10852725e-05,-0.00017133325,0.0
71733286,0.001065405,-5.227709e-06,-0.00016033652,0.0
71753287,0.0010849364,-2.1564847e-05,-0.00014822198,0.0
71773158,0.0010775983,-8.877047e-06,-0.00013965931,0.0
71793146,0.0009631004,-3.692689e-06,-0.00013908399,0.0
71813185,0.00087960897,-4.4775797e-07,-0.00014596284,0.0
71833270,0.0005416297,-6.7617957e-06,-0.00014745542,0.0
71853224,0.00018994158,-9.377433e-06,-0.00014748836,0.0
71873298,8.37805e-05,-3.1924435e-06,-0.0001499811,0.0
71893239,-5.740003e-05,5.5190217e-06,-0.00014802114,0.0
71913208,-5.682963e-05,7.019299e-06,-0.00014534956,0.0
71933204,-0.00020040172,6.185619e-06,-0.00014085839,0.0
71953214,-0.0003152529,1.7892359e-07,-0.00013999948,0.0
71973258,-0.00039828217,1.1234484e-06,-0.0001395338,0.0
71993239,-0.00043111853,-1.1363635e-06,-0.00014230952,0.0
72013215,-0.00042765946,4.223311e-06,-0.00014272588,0.0
72033226,-0.0002526128,8.699016e-06,-0.00014271853,0.0
72053200,-0.00016331744,7.1310074e-06,-0.00014036657,0.0
72073252,8.142189e-05,8.4608365e-07,-0.00013821012,0.0
72093228,0.00018388794,4.1559456e-06,-0.00013350854,0.0
72113323,0.00048134578,3.0270883e-06,-0.00012990303,0.0
72133256,0.000561588,4.8811326e-06,-0.0001199383,0.0
72153243,0.00077255035,5.5014025e-06,-0.000112232716,0.0
72173234,0.00084684714,1.8604784e-06,-0.00010905287,0.0
72193199,0.0008388581,1.220053e-07,-0.00010847283,0.0
72213153,0.0008114266,7.04148e-06,-0.00011275148,0.0
72233306,0.0007091402,6.5795307e-06,-0.000118185,0.0
72253355,0.000292426,1.4680265e-05,-0.00012253139,0.0
72273374,0.00012902555,1.6666574e-05,-0.00012324021,0.0
72293354,-0.00016147427,1.5763842e-05,-0.0001234121,0.0
72313307,-0.00045611002,1.3979178e-05,-0.00012319244,0.0
72333348,-0.00055396545,1.4919232e-05,-0.00012398754,0.0
72353202,-0.0005445198,1.735119e-05,-0.000126452,0.0
72373226,-0.00075837644,1.0320313e-05,-0.00012859316,0.0
72393309,-0.00082493195,8.813936e-06,-0.00013057489,0.0
72413295,-0.00085312,7.1584445e-06,-0.00013745298,0.0
72433185,-0.0008154095,2.4634123e-06,-0.00013601931,0.0
72453240,-0.0006309842,2.504559e-06,-0.00013798107,0.0
72473256,-0.00044526142,-3.2937558e-06,-0.00013801156,0.0
72493239,2.3790015e-05,-5.9594868e-06,-0.0001295616,0.0
72513187,0.00016970203,-1.5797468e-05,-0.00012133755,0.0
72533194,0.0005185695,-3.3304084e-05,-0.000119111595,0.0
72553220,0.00062230305,-3.1928077e-05,-0.00012310057,0.0
72573207,0.00061572314,-2.9980927e-05,-0.00012377265,0.0
72593216,0.00080801727,-1.7785767e-05,-0.00012881153,0.0
72613197,0.0008435705,-1.771422e-05,-0.00013026959,0.0
72633179,0.00090047106,-1.8483232e-05,-0.00014047151,0.0
72653190,0.0008317316,-1.1699427e-05,-0.00014416981,0.0
72673237,0.0006267975,-5.6828185e-06,-0.00014736214,0.0
72693248,0.00048192815,7.2628172e-06,-0.00014824084,0.0
72713305,0.00047658655,1.0529128e-05,-0.00014132992,0.0
72733277,5.1003753e-05,1.5336182e-05,-0.0001317468,0.0
72753320,-0.0002418143,1.6230191e-05,-0.00012665073,0.0
72773249,-0.00047828574,1.0117462e-05,-0.00012085813,0.0
72793282,-0.00061312184,1.5176148e-05,-0.000120549135,0.0
72813302,-0.00067556294,2.072031e-05,-0.00012243328,0.0
72828279,-0.00067255273,2.8393773e-05,-0.00012265002,0.0
72853352,-0.0005722907,3.153836e-05,-0.00012054389,0.0
72873380,-0.00044446925,3.512876e-05,-0.000112266884,0.0
72893354,-2.8894761e-05,2.8034154e-05,-0.00010660903,0.0
72913535,7.872318e-05,1.1411941e-05,-9.6236254e-05,0.0
72933442,0.00036156873,7.307682e-06,-8.961449e-05,0.0
72953375,0.0004233773,-4.4237486e-06,-9.53832e-05,0.0
72973370,0.000467629,-1.8706143e-05,-0.00010951924,0.0
72993321,0.00044363813,-1.4567242e-06,-0.00014081562,0.0
73008419,0.00044715902,1.3460696e-05,-0.00016224843,0.0
73028420,0.00029184547,8.088524e-06,-0.00016918352,0.0
73053437,7.8559635e-05,8.442234e-06,-0.00017256898,0.0
73073422,4.419082e-05,5.7597595e-06,-0.00015644128,0.0
73093430,3.3985703e-05,-8.746763e-06,-0.00013883934,0.0
73113426,3.2191976e-05,-8.089397e-06,-0.00012960192,0.0
73133444,3.7330927e-05,-1.8997518e-07,-0.000119898286,0.0
73153420,3.9328188e-05,2.3407518e-05,-0.00012428535,0.0
73168154,3.649661e-05,2.3506285e-05,-0.00012764176,0.0
73193350,0.00010271622,6.110043e-06,-0.00013564502,0.0
73213283,9.7495555e-05,-1.0566278e-05,-0.00013533393,0.0
73233293,0.000107395324,1.5362795e-05,-0.00013654103,0.0
73253320,0.000114641305,2.063285e-05,-0.00013893616,0.0
73273388,0.00010088717,0.00010175782,-0.00014122708,0.0
73293411,0.00010828781,0.00032818288,-0.00014679747,0.0
73313474,0.00011291772,0.00048607402,-0.00014863466,0.0
73333392,9.321949e-05,0.0,-0.00013902997,0.0
73353291,0.00010002672,0.0,-0.00012948063,0.0
73373223,9.3760355e-05,0.0,-0.000117315714,0.0
73393173,6.877125e-05,0.0,-0.00010632228,0.0
73413244,7.045446e-05,0.0,-0.00011069628,0.0
73428202,7.0909555e-05,0.0,-0.00011711344,0.0
73453216,6.242364e-05,0.0,-0.00013669925,0.0
73468183,6.0359536e-05,0.0,-0.00014912346,0.0
73493225,5.387382e-05,0.00093532953,-0.00015867526,0.0
73508245,4.9241156e-05,0.0005168219,-0.00015798594,0.0
73533285,4.5559722e-05,0.00014369233,-0.00014469287,0.0
73548252,4.081251e-05,0.00014510554,-0.00013512128,0.0
73573316,3.7666916e-05,-1.2226366e-05,-0.00012675194,0.0
73593320,3.6522415e-05,-9.750164e-05,-0.00012829834,0.0
73613360,4.6325906e-05,-0.00043473748,-0.00012264933,0.0
73633395,4.6253448e-05,-0.0007314828,-0.00012824939,0.0
73653359,5.1155104e-05,-0.0010826152,-0.0001329762,0.0
73673348,5.8093563e-05,0.0,-0.00013489816,0.0
73693275,6.0974384e-05,0.0,-0.00013618836,0.0
73713362,7.227527e-05,0.0,-0.00013501078,0.0
73733298,7.389273e-05,0.0,-0.00013149666,0.0
73753375,7.9465215e-05,0.0,-0.00012895693,0.0
73773233,8.597509e-05,0.0,-0.0001324065,0.0
73793290,9.09185e-05,0.0,-0.00013293765,0.0
73813284,9.666302e-05,0.0,-0.00013717278,0.0
73833271,9.7642136e-05,-0.00082458986,-0.00013796429,0.0
73853247,9.957637e-05,-0.00062831724,-0.00012814082,0.0
73873162,0.00010199426,-0.00015018962,-0.00011400527,0.0
73893233,0.00010353507,-2.4490993e-05,-0.0001061931,0.0
73913189,0.00010346885,0.00035730144,-9.742612e-05,0.0
73933347,0.00010455786,0.00076139544,-9.183021e-05,0.0
73953244,9.9640936e-05,0.000763575,-9.10262e-05,0.0
73973252,9.6842086e-05,0.0,-7.295573e-05,0.0
73993226,9.476566e-05,0.0,-4.7014033e-05,0.0
74013253,9.149406e-05,0.0,-2.1604783e-05,0.0
74033250,8.492022e-05,0.0,-5.2591608e-05,0.0
74053255,8.138558e-05,0.0,-4.967795e-05,0.0
74073238,7.3934534e-05,0.0004296056,-0.00010163032,0.0
74093200,6.837266e-05,0.00022062694,-0.00010222979,0.0
74113233,6.0910676e-05,0.00021720922,-9.971717e-05,0.0
74133194,5.5917084e-05,-6.2098343e-06,-0.00010886712,0.0
74153229,5.675854e-05,1.93642e-06,-0.00012057951,0.0
74173258,5.329537e-05,4.4681265e-06,-0.00012755797,0.0
74193198,5.1039173e-05,2.3206856e-06,-0.00013396346,0.0
74213240,4.5781966e-05,-5.793985e-06,-0.00014121282,0.0
74233196,4.7849488e-05,-2.5573715e-06,-0.00013509176,0.0
74253249,4.652241e-05,-3.8904354e-06,-0.00015540153,0.0
74273239,4.387328e-05,-4.638531e-06,-0.00019488476,0.0
74293197,4.6132685e-05,-6.9307257e-06,-0.00019082238,0.0
74313358,4.5144297e-05,-7.771539e-06,-0.0003818082,0.0
74333348,4.87068e-05,-9.777828e-06,-0.000466541,0.0
74353313,5.4236643e-05,-8.842605e-06,-0.00071392016,0.0
74373416,6.0283324e-05,-8.218177e-06,-0.0008814525,0.0
74393391,5.702938e-05,-3.4316224e-06,-0.0008854649,0.0
74413394,6.428264e-05,5.013062e-06,-0.0008868134,0.0
74433430,7.5126205e-05,7.681049e-06,-0.00089177623,0.0
74453389,7.81031e-05,2.3625707e-06,-0.000817826,0.0
74473345,7.46979e-05,1.2797688e-05,-0.0005900191,0.0
74493392,8.10759e-05,3.275451e-05,-0.0005141025,0.0
74513202,8.926962e-05,3.5455607e-05,-0.0003756711,0.0
74533283,8.897879e-05,1.9332589e-05,-0.00024644914,0.0
74553275,8.478499e-05,1.2399596e-06,-5.086869e-05,0.0
74573307,8.523192e-05,1.0056758e-06,1.2381935e-06,0.0
74593322,9.0001544e-05,2.2210625e-06,0.00016961122,0.0
74613207,9.352698e-05,-1.4166486e-06,0.00017115194,0.0
74633220,9.167256e-05,3.2995147e-05,0.00061365357,0.0
74653280,8.768052e-05,4.9271308e-05,0.0007287098,0.0
74673218,8.648042e-05,5.0458893e-05,0.00072987325,0.0
74693174,8.507981e-05,4.1434454e-05,0.0007299508,0.0
74713183,8.487178e-05,3.9513543e-05,0.00073003623,0.0
74733194,7.5281525e-05,6.0812406e-05,0.00072904216,0.0
74753294,7.346873e-05,6.1307546e-05,0.0007333816,0.0
74773346,6.9499096e-05,3.1407817e-05,0.0003711862,0.0
74793361,6.931061e-05,2.9499777e-05,0.00023386056,0.0
74813463,6.580554e-05,1.5821287e-06,-6.170955e-05,0.0
74833321,6.1706254e-05,4.036881e-06,-0.00022348469,0.0
74853343,6.0197188e-05,3.6309504e-07,-0.0003445167,0.0
74873293,5.7277266e-05,-2.9825992e-06,-0.00044962027,0.0
74893298,5.6635647e-05,5.538756e-07,-0.0005471291,0.0
74913294,5.6298566e-05,4.8973357e-06,-0.00054222735,0.0
74933337,5.538431e-05,7.5493294e-06,-0.0006139136,0.0
74953367,5.777348e-05,-2.1819412e-06,-0.0006739348,0.0
74973319,5.4745073e-05,-3.0336203e-06,-0.00062835653,0.0
74993351,6.2046565e-05,-5.538841e-06,-0.0005858084,0.0
75013364,6.2381776e-05,-8.539577e-06,-0.00034124314,0.0
75033360,6.3099455e-05,-8.129459e-06,-0.00028418895,0.0
75053438,6.473099e-05,-2.8743869e-05,-0.00016500583,0.0
75073425,6.734166e-05,-2.472218e-05,-0.00016618124,0.0
75093548,7.313684e-05,-4.7886388e-06,-0.00013532341,0.0
75113462,7.559871e-05,-5.664731e-06,-0.00013424689,0.0
75133431,7.81253e-05,-3.133034e-06,-0.00013592614,0.0
75153450,8.3009356e-05,6.8346435e-07,-0.00013441463,0.0
75173387,8.375608e-05,4.9776025e-07,-0.00012960493,0.0
75193490,8.571322e-05,2.6014695e-07,-0.00012909817,0.0
75213403,8.4269894e-05,4.584236e-06,-0.00012843621,0.0
75233522,8.644919e-05,5.0580325e-06,-0.00013370968,0.0
75253455,8.759119e-05,5.1413344e-06,-0.00013710283,0.0
75273441,8.921483e-05,3.5111686e-06,-0.00014329329,0.0
75293468,8.354517e-05,-5.790329e-06,-0.00014121372,0.0
75313476,8.4398256e-05,-2.6462055e-06,-0.00013897741,0.0
75333352,8.8120614e-05,-1.873657e-06,-0.00013509735,0.0
75353354,8.341354e-05,1.6255217e-06,-0.00013199689,0.0
75373424,7.930276e-05,3.5521764e-06,-0.0001292616,0.0
75393388,7.771978e-05,4.7315507e-06,-0.00013077071,0.0
75413369,7.296425e-05,1.7941741e-06,-0.00012990097,0.0
75433375,7.550246e-05,-4.8458737e-06,-0.00013200712,0.0
75453279,6.681048e-05,-8.254562e-06,-0.00013386756,0.0
75473307,6.578424e-05,-2.5918314e-06,-0.00013548511,0.0
75493386,6.488861e-05,1.7585413e-06,-0.00013389577,0.0
75513378,6.42148e-05,1.0104944e-06,-0.00013034946,0.0
75533453,6.1793886e-05,-1.131729e-06,-0.0001267384,0.0
75553272,5.8133213e-05,-2.3631985e-06,-0.00012546669,0.0
75573327,5.8518555e-05,-5.867642e-07,-0.00012780324,0.0
75593345,6.147185e-05,3.964942e-06,-0.00013075392,0.0
75613368,6.0157538e-05,3.96927e-06,-0.00013329941,0.0
75633381,5.9125403e-05,4.415062e-06,-0.00013361518,0.0
75653408,6.0205126e-05,4.980958e-06,-0.00013027735,0.0
75673347,6.5552245e-05,3.3183737e-06,-0.00013175982,0.0
75693356,6.544485e-05,-6.3650894e-08,-0.00013074277,0.0
75713381,6.8006084e-05,1.7851722e-06,-0.0001295042,0.0
75733372,7.023345e-05,2.5300847e-06,-0.00012910111,0.0
75753468,7.2872754e-05,1.8084944e-06,-0.00012827107,0.0
75773458,7.727397e-05,-2.4069038e-06,-0.00013022526,0.0
75793398,7.641765e-05,-1.1603586e-06,-0.00013047765,0.0
75813427,7.997584e-05,1.5124051e-06,-0.00013405128,0.0
75833391,8.223269e-05,4.033377e-06,-0.00013543478,0.0
75853406,8.3743726e-05,4.403502e-06,-0.00013721897,0.0
75873447,8.594337e-05,2.510277e-06,-0.00013927316,0.0
75893478,8.560169e-05,8.446221e-07,-0.00013704781,0.0
75913385,8.669453e-05,3.1588902e-06,-0.00013549207,0.0
75933529,8.629251e-05,-5.1532652e-08,-0.00013118527,0.0
75953303,8.557408e-05,3.4062855e-06,-0.0001292897,0.0
75973472,8.303453e-05,5.995221e-06,-0.00012833117,0.0
75993436,8.3501094e-05,7.720903e-06,-0.00013163971,0.0
76013437,8.0547936e-05,-1.8406721e-06,-0.00013387136,0.0
76033364,7.502528e-05,1.0476476e-05,-0.00013490031,0.0
76053381,7.977459e-05,1.6187023e-07,-0.00013814161,0.0
76073391,6.714267e-05,1.212766e-05,-0.0001335644,0.0
76093372,6.896922e-05,8.123601e-06,-0.00013185304,0.0
76113406,6.631596e-05,1.5016055e-05,-0.00013270443,0.0
76133334,6.0598897e-05,1.0908829e-05,-0.00013263243,0.0
76153329,6.497271e-05,5.8290543e-06,-0.0001384203,0.0
76173336,6.5706074e-05,3.5984588e-06,-0.00014328129,0.0
76193359,6.5169275e-05,2.3316943e-06,-0.00014569848,0.0
76213299,5.960095e-05,-6.32158e-06,-0.00013982509,0.0
76233324,6.0365677e-05,-1.7908305e-05,-0.00013244849,0.0
76253341,5.9107726e-05,-1.6860473e-05,-0.00012416074,0.0
76273366,5.758747e-05,-1.3360603e-05,-0.00011826502,0.0
76293325,6.2323576e-05,-9.78038e-06,-0.00011816713,0.0
76313316,6.122442e-05,-1.8598956e-06,-0.00012472877,0.0
76333519,6.4936314e-05,7.3863424e-07,-0.00013577344,0.0
76353512,7.030632e-05,1.9600452e-06,-0.00014366873,0.0
76373437,7.296313e-05,9.814016e-07,-0.00014874521,0.0
76393483,7.727511e-05,-1.5247653e-07,-0.00014758254,0.0
76413375,7.728903e-05,-1.8549039e-06,-0.00014115043,0.0
76433516,8.214195e-05,-2.8687907e-06,-0.00012840326,0.0
76453508,7.992908e-05,-2.4654898e-06,-0.00011826749,0.0
76473449,7.7397366e-05,-6.5515255e-06,-0.00011526288,0.0
76493493,8.427456e-05,-8.917809e-06,-0.000120924284,0.0
76513478,8.490479e-05,-1.04015335e-05,-0.00013102448,0.0
76533463,8.689852e-05,-8.9763835e-06,-0.00014082424,0.0
76553458,8.9972666e-05,-3.815032e-06,-0.00015037307,0.0
76573378,8.961828e-05,-3.6265135e-06,-0.00014941864,0.0
76593379,8.90612e-05,4.6612863e-07,-0.00014442006,0.0
76613386,8.519616e-05,1.7482861e-06,-0.00013529438,0.0
76633401,8.657876e-05,3.6251724e-06,-0.0001285548,0.0
76653414,8.386631e-05,4.6272335e-06,-0.00012410851,0.0
76673501,8.1883605e-05,3.2126184e-06,-0.00012359643,0.0
76693430,7.670283e-05,4.236745e-06,-0.0001254146,0.0
76713461,7.5583455e-05,7.2477127e-07,-0.00013006204,0.0
