timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
68572846,68572381,-0.09568209,0.076246135,0.043419518
68575322,68574850,-0.035343956,0.2516918,0.091681354
68577832,68577354,0.14731959,0.19921452,0.048120953
68580314,68579847,0.26387903,0.06283705,0.07631409
68582820,68582355,0.09241743,-0.058492735,0.16620304
68585315,68584850,-0.0836253,-0.0814474,0.13805398
68587812,68587347,-0.03055126,-0.055896588,-0.0148754725
68590324,68589858,0.025564453,-0.054774765,-0.14444962
68595316,68594849,0.026584819,-0.04617333,-0.03810872
68597819,68597349,0.15112981,0.009710761,0.06934541
68600312,68599847,0.259828,0.04120194,0.015936282
68602865,68602394,0.13058536,0.024468627,-0.037748124
68605319,68604850,-0.1785722,0.03126002,-0.015580575
68607809,68607347,-0.3169891,-0.0026754225,-0.03263024
68610320,68609847,-0.27432302,-0.03369463,-0.10468525
68612866,68612399,-0.26845637,-0.01397016,-0.0846814
68615323,68614850,-0.23405018,-0.023532644,0.01273045
68617825,68617349,-0.09637251,-0.0016617426,0.07281771
68620338,68619847,0.012191919,0.04081201,0.042774428
68622869,68622347,0.0461014,0.060176022,-0.052673414
68625320,68624850,0.0994012,0.07630038,-0.071083784
68627809,68627347,0.20376551,0.05699004,-0.04379088
68630314,68629847,0.14830828,0.03457032,-0.07046974
68632913,68632396,-0.013675169,0.024223406,-0.025565973
68635329,68634857,-0.09648555,0.050062705,0.08345422
68637814,68637349,-0.072009325,0.07919302,0.11495385
68640314,68639847,-0.013964805,0.017622823,0.051032834
68642818,68642349,-0.0031583821,-0.03628466,-0.055051748
68645328,68644850,-0.025407864,-0.020924991,-0.10834126
68647809,68647347,-0.030829968,-0.05411294,-0.034645587
68650324,68649854,-0.08833708,-0.10355043,0.116863266
68652868,68652402,-0.14211287,-0.08895591,0.1498665
68655347,68654877,-0.047264196,-0.08846994,0.061368253
68657811,68657349,0.034954783,-0.09744096,0.029270101
68660333,68659847,-0.004925887,-0.09040095,0.056559052
68662812,68662347,-0.031319913,-0.10864565,0.008085006
68665333,68664850,-0.0012122449,-0.074769914,-0.023136422
68667819,68667355,0.047776382,0.021335512,0.02555548
68670310,68669847,0.03547958,0.101564124,-0.047228824
68672861,68672396,-0.03069656,0.04042617,-0.1184591
68675340,68674849,-0.08088008,-0.12133887,-0.065424986
68677811,68677349,-0.18705432,-0.114268064,-0.041542027
68680310,68679847,-0.1879169,0.024568247,-0.0032393564
68682821,68682356,-0.055073123,0.08530257,0.1101127
68685340,68684864,0.01202016,0.0045327474,0.1825658
68687834,68687349,0.1038928,-0.05025497,0.14902604
68690310,68689847,0.1397859,0.05821169,0.100893684
68692861,68692396,0.021526376,0.17746156,0.06297859
68695372,68694871,-0.1539298,0.16218598,-0.023600066
68697811,68697349,-0.31171325,0.01423019,-0.0765306
68700310,68699847,-0.2989074,-0.11011724,-0.06331439
68702812,68702347,-0.09091613,-0.15446807,-0.07422869
68705317,68704850,0.031188933,-0.15213287,-0.10227295
68707854,68707392,0.02044962,-0.09497484,-0.074827105
68710321,68709847,0.08982937,-0.054628566,0.027833235
68712859,68712396,0.12155302,-0.0136274425,0.12943937
68715364,68714884,-0.001321494,0.06821166,0.09258112
68717824,68717356,-0.11394333,0.1332403,0.00022854512
68720325,68719847,-0.05456531,0.15109044,-0.022260422
68722813,68722347,0.043365162,0.19337751,-0.05308691
68725324,68724853,0.0007692191,0.19669946,-0.048529983
68727819,68727354,-0.13146754,0.04661042,-0.0017752929
68730327,68729850,-0.23778187,-0.056816775,-0.0023471843
68732858,68732396,-0.20940469,-0.042768776,0.008682692
68735379,68734905,-0.09597513,-0.060165845,0.073509395
68737821,68737349,0.004454553,-0.12424783,0.12778194
68740314,68739847,0.02709005,-0.11339195,0.0641907
68742828,68742347,-0.11023548,-0.0006847782,-0.07261089
68745331,68744865,-0.21671467,0.14115648,-0.068988495
68747822,68747347,-0.065323815,0.22964206,0.02690798
68750323,68749859,0.12319642,0.10604822,-0.022947768
68752859,68752396,0.09848691,-0.102413446,-0.12571122
68755377,68754913,0.016700719,-0.190649,-0.106534146
68757811,68757349,-0.032356672,-0.19476338,-0.0050841323
68760369,68759890,-0.15145794,-0.16317822,0.10880026
68762812,68762347,-0.19747469,-0.15905343,0.19381587
68765328,68764850,-0.109908804,-0.094297804,0.16624221
68767818,68767355,-0.09176009,0.08321614,0.02939573
68770327,68769847,-0.10322246,0.1886888,-0.075719714
68772858,68772396,-0.14342403,0.14943708,-0.09385495
68775326,68774850,-0.13594596,0.10086281,-0.08932397
68777808,68777349,-0.02557783,0.0292438,-0.020406013
68780307,68779847,-0.0027387892,-0.0006339986,0.013900609
68782809,68782347,0.13930705,0.039856974,-0.044703845
68785316,68784850,0.28191522,0.068460286,-0.0726155
68787807,68787347,0.13406159,0.078756936,-0.0007950113
68790311,68789847,0.029141922,0.07812497,0.049956433
68795330,68794862,-0.23682311,-0.046295103,0.0475589
68797823,68797349,-0.2766264,-0.020730658,-0.019131152
68800337,68799858,-0.117803395,-0.024052756,-0.004343326
68802838,68802351,-0.051117767,-0.040516,0.015458068
68805318,68804849,-0.19698031,0.03185016,-0.044485122
68807806,68807347,-0.3275489,0.04175069,-0.014135234
68810308,68809847,-0.25772005,-0.08147495,0.08766618
68812859,68812396,-0.033444308,-0.1953089,0.14055222
68815335,68814859,0.15237466,-0.23442355,0.11435884
68817822,68817349,0.20445055,-0.14592817,-0.0013389632
68820316,68819849,0.1821369,-0.0052275136,-0.08233343
68822815,68822347,0.09387399,0.07402206,-0.0718557
68825315,68824852,0.03817326,0.08754978,0.01585521
68827815,68827356,-0.05003553,0.084024385,0.14333074
68830317,68829847,-0.15872581,0.14118195,0.21161534
68832818,68832358,-0.101619124,0.1905648,0.20760228
68835344,68834878,-0.062115893,0.072580256,0.1799502
68837808,68837349,-0.078954935,-0.020207694,0.046628978
68840339,68839849,-0.113978796,0.015679862,-0.15395814
68842815,68842347,-0.21824135,-0.07091024,-0.20310232
68845313,68844850,-0.19021825,-0.22250263,-0.15150581
68847812,68847349,0.014987622,-0.17869407,-0.15103023
68850320,68849860,0.13231847,-0.011554951,-0.09519593
68852831,68852364,0.12496627,0.018210141,0.021168388
68855345,68854877,0.1646764,-0.05487882,-0.0023466048
68857808,68857349,0.07522502,-0.03819204,-0.075257085
68860329,68859852,-0.15342972,0.02982925,-0.08506939
68862809,68862347,-0.17431055,0.006210909,-0.09749174
68865365,68864897,-0.086400256,-0.04472501,-0.06570021
68867813,68867347,-0.1251213,-0.040548645,0.0724714
68870322,68869862,-0.12894244,-0.042224925,0.21521622
68872833,68872370,0.014358262,-0.041528102,0.17750464
68875349,68874879,0.1884679,0.018098522,0.041621935
68877808,68877349,0.19875537,0.07424456,0.021461094
68880345,68879872,0.08235911,0.019259652,0.06351242
68882810,68882347,0.015509249,-0.090779915,0.03192353
68885340,68884875,-0.04881449,-0.08206571,0.004028025
68887810,68887350,-0.14274503,0.033017267,-0.024135366
68890351,68889892,-0.20751457,0.12336859,-0.040945034
68892862,68892396,-0.13091777,0.20903052,0.09263382
68895361,68894884,0.042816132,0.29489517,0.14451489
68897809,68897350,0.15011401,0.23855092,-0.03907004
68900360,68899892,0.14138077,0.05041097,-0.13318416
68902821,68902349,-0.051152617,-0.08248871,-0.063589916
68905338,68904874,-0.12630357,-0.07087638,-0.06178712
68907809,68907350,-0.017326135,0.007390927,-0.11236791
68910359,68909882,-0.014150807,-0.021164035,-0.06877175
68912858,68912396,0.008385978,-0.11554085,-0.03035754
68915381,68914916,0.08361503,-0.08571122,-0.03826477
68917860,68917398,0.10497585,-0.0067538414,-0.01097334
68920332,68919853,0.08856764,-0.045187477,0.10017804
68922820,68922350,0.035707477,-0.15926486,0.17611597
68925330,68924859,0.030510185,-0.22282715,0.017844811
68927832,68927367,0.047811422,-0.19804637,-0.16161218
68930344,68929860,0.009537557,-0.070588075,-0.08587168
68932858,68932396,0.024671052,0.08001419,0.027734023
68935376,68934904,0.0758094,0.115091495,0.04906089
68937816,68937353,0.03046098,0.04913064,0.03443317
68940313,68939850,-0.09538914,-0.0042162207,-0.0024123194
68942815,68942350,-0.021343492,0.036982216,-0.046625454
68945316,68944853,0.19629084,0.12294893,-0.08035457
68947818,68947350,0.18966849,0.20063746,-0.11376864
68950310,68949850,0.08615609,0.14785782,-0.16824436
68952858,68952396,0.0535291,-0.013993369,-0.1035785
68955326,68954860,0.023593001,-0.032712523,0.03087373
68957829,68957355,0.02255219,0.03018443,0.045966685
68960313,68959850,0.06394435,0.015572034,0.013647778
68962822,68962353,0.08316789,0.019688223,-0.00432425
68965316,68964853,0.088572875,0.06909992,-0.008598261
68967815,68967350,0.036191974,0.066879325,0.024961395
68970341,68969887,-0.03617144,0.006392071,0.051996604
68972858,68972396,0.021966072,-0.03757699,0.058578655
68975323,68974853,0.11063085,-0.035898693,0.048046194
68977822,68977351,0.07078816,-0.02041926,0.07095027
68980357,68979853,-0.02545764,-0.056453004,0.11900019
68982839,68982361,-0.1630418,-0.10893889,0.16974612
68985329,68984853,-0.21032904,-0.101204365,0.16766539
68987834,68987352,-0.085506335,-0.08172039,0.07047492
68990339,68989856,0.001829543,-0.06689385,0.034985967
68995316,68994852,0.16629663,-0.074941225,-0.09986558
68997819,68997352,0.076931715,-0.0061718747,-0.14093435
69000330,68999847,-0.007022807,0.09776673,-0.14721
69002818,69002347,0.029165484,0.1948362,-0.22355981
69005360,69004852,0.10395159,0.18149358,-0.2478546
69007835,69007349,0.15166217,0.030319106,-0.18458109
69010310,69009847,0.1905318,-0.089560926,-0.111217745
69012843,69012376,0.09781456,-0.13470331,-0.01996357
69015326,69014850,-0.04580684,-0.19168527,0.03261511
69017823,69017350,-0.16963668,-0.20891088,0.08019926
69020313,69019847,-0.18401733,-0.17633379,0.15096124
69022863,69022391,0.017064545,-0.06687516,0.18835838
69025320,69024850,0.23813708,0.114847004,0.205474
69027837,69027349,0.33193403,0.23871626,0.10547384
69030318,69029856,0.32184318,0.25958678,-0.036082294
69032836,69032368,0.2608919,0.17814933,-0.013946018
69035318,69034850,0.1406524,0.071642086,0.12014286
69037831,69037350,-0.016928604,-0.008264785,0.10198392
69040310,69039847,-0.037902445,-0.036212903,-0.018642211
69042825,69042352,0.055681426,0.05555203,-0.043053407
69045318,69044850,0.026559051,0.11473773,-0.06168917
69047815,69047349,-0.07173979,0.07254982,-0.16633666
69050322,69049851,-0.024440331,0.052111167,-0.21906781
69052867,69052396,0.051223747,0.020423798,-0.10087697
69055322,69054850,-0.081014626,-0.057520457,0.05235447
69057811,69057349,-0.21188506,-0.0903617,0.106742345
69060310,69059847,-0.08509718,-0.05499563,0.099304974
69062847,69062377,0.12028496,-0.019872718,0.018837012
69065321,69064850,0.21267432,0.040567286,-0.071642876
69067810,69067347,0.14847898,0.0761471,-0.052994266
69070311,69069847,0.11526686,0.039822258,-0.0131189
69072861,69072396,0.17105189,-0.011320899,-0.08124705
69075347,69074888,0.16213714,-0.03586781,-0.16410682
69077813,69077350,0.10110331,0.030508947,-0.102810875
69080312,69079847,0.046906505,0.07677213,-0.0399228
69082815,69082347,0.019584782,0.03581394,-0.008231704
69085324,69084850,0.09367589,-0.03581129,0.0923893
69087815,69087352,0.20013191,-0.09943149,0.056678303
69090321,69089850,0.18218732,-0.15138854,-0.05939488
69092826,69092361,0.099346034,-0.16837123,0.027796876
69095326,69094857,0.08458926,-0.06475256,0.16631849
69097814,69097350,0.061423395,0.068897896,0.14118601
69100335,69099847,0.05678914,0.12451822,0.037682455
69102815,69102347,0.14942735,0.1404898,-0.025902595
69105333,69104865,0.15644842,0.08669283,0.016394265
69107854,69107394,0.051952902,-0.06342403,0.07553186
69110323,69109847,0.03435842,-0.19739164,0.082596175
69112856,69112396,0.11111484,-0.108578935,0.06597013
69115331,69114860,0.16285323,0.054243587,-0.018794838
69117817,69117349,0.077343926,0.037466478,-0.08729164
69120328,69119851,-0.04548852,-0.02988799,-0.06641078
69122816,69122347,-0.031589407,-0.025418283,-0.030373415
69125327,69124853,0.007820359,-0.037969153,-0.043185275
69127835,69127375,0.063941464,-0.10735778,-0.093036406
69130324,69129847,0.17789617,-0.17315307,-0.088449046
69132858,69132399,0.10731357,-0.12070896,0.012683442
69135365,69134888,0.0028656225,0.08013659,0.06662205
69137823,69137350,-0.045506947,0.24732125,-0.028813826
69140337,69139847,-0.09167709,0.17813487,-0.049879618
69142812,69142347,-0.0273237,0.10639197,0.047420405
69145316,69144850,0.01870738,0.085085444,0.081191845
69147812,69147350,0.0719497,-0.0043340144,0.021477731
69150325,69149847,0.16715302,-0.0281314,-0.048054446
69152836,69152374,0.1660839,0.025089886,-0.08139117
69155323,69154850,0.1596812,0.006460886,-0.09966311
69157826,69157351,0.09658031,-0.15118757,-0.098068506
69160310,69159847,-0.06860127,-0.23295563,-0.07579948
69162819,69162351,-0.17904025,-0.047872987,0.0013116716
69165317,69164851,-0.07030554,0.18645191,0.060721546
69167836,69167364,0.05527138,0.2549289,-0.0010585549
69170313,69169847,-0.076613,0.20787077,-0.09747934
69172817,69172355,-0.10555974,0.15423791,-0.14333497
69175318,69174850,0.027605036,0.0909261,-0.12300459
69177844,69177369,0.03003081,0.0040298,0.020890519
69180367,69179890,0.029680412,-0.025855608,0.1674312
69182836,69182371,0.21450657,-0.05171257,0.13445503
69185316,69184850,0.33209276,-0.115805395,-0.004336823
69187816,69187354,0.24470426,-0.17055738,-0.0889515
69190323,69189854,0.19388497,-0.16225207,-0.101398215
69195316,69194849,0.021904904,-0.021756887,0.040880222
69197822,69197360,0.08487127,-0.05111433,0.013103168
69200326,69199853,0.02680102,-0.086810626,0.0042157476
69202812,69202347,-0.14873229,-0.045232594,0.07119985
69205321,69204850,-0.1843109,0.045546494,0.09395749
69207870,69207408,-0.062380955,0.041746125,0.08583179
69215320,69214850,-0.02786382,0.096717834,-0.18842268
69217860,69217397,-0.11982798,0.075640984,-0.113797925
69220310,69219847,-0.085010365,0.09329238,-0.06324374
69222856,69222394,0.023101151,0.015851133,-0.05230403
69225322,69224850,0.08086997,-0.1804336,0.030959936
69227853,69227394,0.086992994,-0.2740877,0.17148764
69230315,69229847,0.11356479,-0.20919526,0.19509606
69232883,69232424,0.052715316,-0.07325289,0.06721327
69235329,69234850,-0.058450278,0.08842115,-0.008364628
69237859,69237400,-0.040994264,0.1973167,-0.03355067
69240331,69239849,0.0140504595,0.26047444,-0.14580584
69242870,69242391,-0.002445546,0.23040546,-0.17715397
69245319,69244850,0.13996123,0.04457994,-0.03896571
69247857,69247391,0.30221802,-0.13487867,0.085920095
69250336,69249861,0.18834811,-0.1787649,0.14152262
69257852,69257371,-0.08583949,0.10845663,0.10643844
69260320,69259847,-0.006951443,0.11447176,-0.016163828
69262851,69262374,0.06764306,0.1403484,-0.120480955
69265326,69264850,-0.001523743,0.10133792,-0.2576693
69267835,69267369,-0.14011395,-0.053082984,-0.33563212
69270314,69269847,-0.151379,-0.21359153,-0.28506625
69272854,69272388,-0.08455829,-0.20974737,-0.1552722
69275348,69274864,0.021261688,-0.06481357,-0.07038933
69277816,69277353,0.08986421,0.0010217795,-0.016001144
69280325,69279847,0.03155854,-0.046126608,0.076985724
69282815,69282350,0.059978213,-0.039795075,0.17056905
69285354,69284893,0.13329741,0.099373385,0.15622424
69287824,69287361,0.14786293,0.18919419,0.061729647
69290310,69289847,0.062080555,0.085112944,0.005717322
69292862,69292400,-0.10697916,-0.0030503506,0.032315217
69295336,69294863,-0.139107,-0.022360003,0.06972186
69297857,69297395,-0.07772056,-0.078412324,0.10882124
69300319,69299856,-0.06545446,-0.10831272,0.09111813
69302815,69302347,-0.05027534,-0.058668327,0.0421219
69305315,69304850,-0.010295152,-0.02279346,0.062287662
69307809,69307347,0.010753661,0.023147477,0.039510693
69310309,69309847,0.010153279,0.056822587,-0.022039097
69312863,69312400,-0.014359805,-0.0047796457,-0.054372933
69315327,69314859,-0.14280368,-0.109658994,-0.04499838
69317821,69317356,-0.1740197,-0.11545818,-0.008806584
69320331,69319847,-0.036598247,-0.037942886,0.030040387
69322814,69322349,0.011394929,-0.043128297,0.07751181
69325332,69324850,-0.040216863,-0.009330053,0.046500787
69327823,69327359,-0.014069503,0.13511422,-0.093550995
69330332,69329850,0.07762299,0.15613395,-0.18523951
69332816,69332352,0.104320414,0.027197955,-0.1035599
69335326,69334857,-0.016088644,-0.054084543,0.049302887
69337833,69337370,-0.18714488,-0.038458332,0.1447628
69340335,69339857,-0.22086257,0.064915374,0.18242048
69342812,69342347,-0.16250943,0.12401329,0.15859815
69345324,69344852,-0.19273767,-0.049923617,0.0816899
69347820,69347347,-0.20117146,-0.21676418,-0.007215895
69350313,69349847,-0.14712158,-0.20160931,-0.018796049
69352863,69352396,-0.13501747,-0.0577842,0.008182972
69355323,69354850,-0.12615322,0.14734405,-0.03743888
69357813,69357350,-0.013516843,0.16798104,-0.03397944
69360334,69359847,0.112408064,0.02424883,-0.00776264
69362812,69362347,0.0292385,-0.0038363389,-0.07156331
69365323,69364850,-0.124810435,0.065870345,-0.08637136
69367822,69367353,-0.039509024,0.047319535,0.031025438
69370340,69369871,0.13564965,0.07921352,0.10038948
69372865,69372397,0.1607125,0.12739488,0.04749732
69375323,69374850,-0.016958196,0.0036914407,0.04080697
69377849,69377352,-0.24017067,-0.069837585,0.054321196
69380310,69379847,-0.24723479,-0.06283424,0.028854389
69382826,69382347,-0.20448583,-0.07265382,0.022420567
69385330,69384850,-0.22275427,-0.08344525,-0.02162171
69387826,69387356,-0.20346136,-0.1385564,-0.07534626
69390361,69389887,-0.15647875,-0.10715676,-0.076460645
69395320,69394849,-0.20723173,0.072339915,-0.20741485
69397817,69397354,-0.40786934,0.12421395,-0.0716412
69400313,69399847,-0.4119467,0.17472374,-7.266035e-05
69402824,69402353,-0.23753373,0.18589042,-0.081251904
69405315,69404849,-0.08446827,0.13396917,-0.012643096
69407824,69407347,0.022717392,0.06361964,0.20733058
69410334,69409857,0.08582128,0.0014022712,0.34532598
69412821,69412355,0.18251236,-0.034761485,0.31053558
69415321,69414850,0.18718436,-0.060982637,0.24264903
69417810,69417347,0.005164817,-0.05171696,0.18143736
69420313,69419847,-0.09232508,0.010794355,-0.024011126
69422812,69422347,-0.010214653,-0.10477813,-0.27343
69425319,69424850,0.0074253487,-0.28826743,-0.30015126
69427809,69427347,-0.17935212,-0.23441154,-0.13532817
69430314,69429851,-0.3787883,-0.03973512,0.011581781
69432867,69432397,-0.39134726,0.11965481,0.05782098
69435344,69434857,-0.35762787,0.18861213,0.04877437
69437815,69437353,-0.29995638,0.16337527,0.024883693
69440310,69439847,-0.115226895,0.09473256,-0.01091375
69442856,69442391,0.08353348,0.042616177,-0.026329167
69445323,69444850,0.10607495,0.0441487,-0.03141858
69447821,69447357,-0.0042637633,-0.031777132,-0.046110153
69450310,69449847,-0.220894,-0.1454353,-0.033980288
69452864,69452396,-0.29044184,-0.12022155,-0.0025044708
69455339,69454879,-0.07246387,-0.06705326,0.018629057
69457854,69457391,0.04200702,-0.05478108,0.044912796
69460313,69459850,-0.04533882,-0.04118219,0.10837943
69462812,69462347,-0.04854906,-0.057312075,0.19581597
69465316,69464850,0.01602299,-0.0023562824,0.21077774
69467809,69467347,-0.0067232763,0.064238,0.09658836
69470337,69469876,-0.15117641,-0.029793393,-0.031034326
69472885,69472400,-0.23706181,-0.09494652,-0.08715781
69475317,69474850,-0.0714543,0.009870333,-0.1562505
69477818,69477356,0.16431376,0.025034636,-0.20445661
69480327,69479850,0.20318498,-0.15744194,-0.14803462
69482816,69482347,0.038734555,-0.16398025,-0.072445214
69485326,69484850,-0.1181922,-0.0022790055,0.030111933
69487817,69487347,-0.0963242,-0.003524629,0.18323818
69490319,69489850,-0.048081063,-0.033778537,0.19528161
69492862,69492400,-0.15208498,0.06361951,0.065008916
69495352,69494888,-0.2868567,0.16065848,-0.04000717
69497806,69497347,-0.22738549,0.15485759,-0.0923307
69500310,69499847,-0.1106102,0.052627876,-0.07467729
69502809,69502347,-0.11965558,-0.092293695,-0.010974449
69505324,69504850,-0.11830066,-0.1758726,-0.046776295
69507806,69507347,-0.0154766645,-0.02473483,-0.13665028
69510309,69509849,0.051501915,0.15532252,-0.12643498
69512859,69512396,-0.11326155,0.06420364,0.003734946
69515320,69514851,-0.2800527,-0.08645644,0.14503333
69517807,69517347,-0.118667506,-0.12875749,0.10970581
69520307,69519847,0.09726733,-0.09811171,-0.0021199114
69522810,69522347,0.07649325,-0.0034777913,0.056480583
69525322,69524850,-0.0283512,0.068300724,0.19991086
69527815,69527347,-0.0002409429,0.032915793,0.18219209
69530322,69529847,0.06625876,-0.04198342,0.15365574
69532817,69532358,0.08286583,-0.018062085,0.16368115
69535353,69534889,-0.0035777357,0.0452466,0.031712435
69537815,69537347,-0.09404161,0.06399263,-0.07989264
69540333,69539847,0.028264523,0.09832107,-0.09684395
69545324,69544849,0.11890183,0.030987693,-0.1887179
69547835,69547372,0.0673461,0.029911632,-0.09802207
69550309,69549849,0.05482057,0.20584737,0.009886467
69552858,69552396,0.021978408,0.2734693,0.12552698
69555344,69554868,-0.061850064,0.15933596,0.2533614
69557806,69557347,-0.19302721,0.021565387,0.22904027
69560311,69559847,-0.36964267,-0.043259703,0.1183236
69562812,69562347,-0.3226787,-0.08851418,0.029357243
69565331,69564864,-0.054290887,-0.11155657,-0.05840127
