timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
68402347,0.0023295917,0.0001024528,-0.0029617993,4997,0,0.080301374,0.13787358,-9.830482,4997,0
68407347,0.0026164895,-0.00023462191,-0.001428897,5000,0,0.0824835,0.1360464,-9.816626,5000,0
68412353,0.004649957,-0.00075909734,-0.0028599782,5006,0,0.071808666,0.13488433,-9.846697,5006,0
68417360,0.0060324026,-0.00081968255,-0.0011215128,5007,0,0.08028263,0.13615666,-9.853213,5007,0
68422355,0.003031772,0.00093027676,-0.0023457354,4995,0,0.06669721,0.15551771,-9.851098,4995,0
68427349,0.0071146623,0.00062429416,-0.0020891079,4994,0,0.07546418,0.15930885,-9.849192,4994,0
68432359,0.006800673,-0.0011828212,-0.001632955,5010,0,0.06611691,0.1550088,-9.879641,5010,0
68437349,0.006883004,-0.00049598305,-0.00215992,4990,0,0.06253504,0.14657682,-9.875591,4990,0
68442347,0.0046174773,-0.0005302432,0.00047728824,4998,0,0.073282875,0.12747912,-9.845318,4998,0
68447357,0.006094521,-0.0009469636,-0.0030751196,5010,0,0.0664242,0.1361782,-9.825257,5010,0
68452393,0.008743981,0.001299049,-0.0014516995,5036,0,0.059517734,0.1562462,-9.884736,5036,0
68457366,0.005140184,-0.0018614706,-0.0022829936,4973,0,0.04746195,0.15808319,-9.826468,4973,0
68462383,0.005559402,0.00062470784,-0.0043772254,5017,0,0.040885925,0.11148438,-9.831449,5017,0
68467388,0.00679954,0.0010963612,-0.0012991151,5005,0,0.049227376,0.12836151,-9.839427,5005,0
68472356,0.005423607,0.0005199305,-0.0009271302,4968,0,0.08223238,0.14770553,-9.803038,4968,0
68477349,0.007377817,-0.0018706355,-0.0031786044,4993,0,0.06261894,0.14851922,-9.844093,4993,0
68482347,0.0057365275,-0.00036340844,-0.0027045058,4998,0,0.06767121,0.1409514,-9.826023,4998,0
68487349,0.010085229,0.00079048827,-0.0034156912,5002,0,0.07049027,0.13018456,-9.825091,5002,0
68492371,0.0094119515,-0.00035760287,-0.0014760668,5022,0,0.07298639,0.1497039,-9.796529,5022,0
68497392,0.006822442,5.5727018e-05,-0.0012332808,5021,0,0.07541665,0.119383864,-9.845227,5021,0
68502401,0.007946556,0.0012309641,-0.002796654,5009,0,0.05772471,0.11745485,-9.848769,5009,0
68507394,0.0077768103,-0.00026311356,-0.00096912263,4993,0,0.057124835,0.15204081,-9.803178,4993,0
68512383,0.007061855,0.0007863775,-0.0028608635,4989,0,0.07375904,0.15024137,-9.823426,4989,0
68517377,0.006559974,0.0015128446,-0.0022081556,4994,0,0.075414345,0.14908849,-9.845604,4994,0
68522407,0.0058768415,0.00021754777,-0.0009848222,5030,0,0.070776284,0.1278956,-9.847727,5030,0
68527366,0.008911022,0.0009806284,-0.0013647169,4959,0,0.06537746,0.12532936,-9.83675,4959,0
68532431,0.00811004,-0.0014133628,-0.0020700619,5065,0,0.07441081,0.13035929,-9.862339,5065,0
68537376,0.006124732,-0.0015713841,-0.0013564231,4945,0,0.08332924,0.14436334,-9.849143,4945,0
68542453,0.007656153,0.0013205343,-0.0012719539,5077,0,0.08635108,0.15663159,-9.869778,5077,0
68547390,0.006994562,0.00039498878,-0.002632913,4937,0,0.072809055,0.14167576,-9.819874,4937,0
68552380,0.0054378347,-0.0010088951,-0.0020836338,4990,0,0.084769785,0.14833575,-9.816957,4990,0
68557380,0.0061091087,0.0009608798,-0.002151757,5000,0,0.06268079,0.14440177,-9.861783,5000,0
68562350,0.0057919906,0.00010417096,-0.0029074654,4970,0,0.06614773,0.13460723,-9.857161,4970,0
68567353,0.0060906736,-0.0030320326,-0.0027945107,5003,0,0.082659684,0.1148452,-9.82781,5003,0
68572381,0.0049139485,0.001687194,-0.0017454434,5028,0,0.07695619,0.12700616,-9.850122,5028,0
68577354,0.008045262,0.0008302538,-0.0023409366,4973,0,0.051784564,0.13098669,-9.859154,4973,0
68582355,0.005903423,-0.00097397354,-0.000119757,5001,0,0.07254788,0.110836826,-9.840417,5001,0
68587347,0.0067648655,-0.00015951728,-0.002589909,4992,0,0.061562277,0.1441182,-9.870654,4992,0
68592406,0.0063476143,-0.000635588,-0.0030478751,5059,0,0.0653329,0.11452513,-9.862219,5059,0
68597349,0.008725748,2.7265705e-05,-0.0008622451,4943,0,0.045792956,0.13461109,-9.8611765,4943,0
68602394,0.0076228,-0.0003000944,-0.002684509,5045,0,0.046077672,0.14901948,-9.827975,5045,0
68607347,0.004121522,-0.0005040411,-0.002498464,4953,0,0.062669545,0.12567824,-9.858228,4953,0
68612399,0.0040412913,-0.00026344063,-0.0029468325,5052,0,0.04799972,0.10733459,-9.846033,5052,0
68617349,0.0051367534,-0.00024225765,-0.0016416359,4950,0,0.047830928,0.16044243,-9.846385,4950,0
68622347,0.0051998007,0.00028876367,-0.0034886317,4998,0,0.057380833,0.1581776,-9.814072,4998,0
68627347,0.0072683333,0.00030371448,-0.002774767,5000,0,0.058574405,0.13582025,-9.821535,5000,0
68632396,0.0044721984,0.00036913925,-0.002788192,5049,0,0.06731997,0.12761398,-9.826632,5049,0
68637349,0.0052233706,0.001260669,-0.0017177331,4953,0,0.09412301,0.120760106,-9.83463,4953,0
68642349,0.005413829,4.107473e-06,-0.003630091,5000,0,0.07251652,0.122558616,-9.815737,5000,0
68647347,0.0050131357,-0.00010731979,-0.0024900348,4998,0,0.05376807,0.12400587,-9.851334,4998,0
68652402,0.0034828444,-0.00041010117,-0.0012097701,5055,0,0.06810106,0.13700792,-9.847813,5055,0
68657349,0.0053928345,-0.0010701899,-0.0021045392,4947,0,0.07427034,0.095853366,-9.864906,4947,0
68662347,0.004142455,-0.0017018829,-0.002173804,4998,0,0.07345498,0.10630326,-9.821894,4998,0
68667355,0.005231937,-0.00031097617,-0.0013244647,5008,0,0.057499137,0.13026305,-9.835652,5008,0
68672396,0.0039541605,-0.0010924329,-0.003399525,5041,0,0.075965896,0.11519983,-9.827657,5041,0
68677349,0.002200235,-0.001897141,-0.0025429218,4953,0,0.08604838,0.13865004,-9.844908,4953,0
68682356,0.004115923,-0.00022553247,-0.00081981666,5007,0,0.060185537,0.119511425,-9.842155,5007,0
68687349,0.004849831,-0.0019006986,-0.00096638914,4993,0,0.073154636,0.11302227,-9.83776,4993,0
68692396,0.003226645,0.0012041896,-0.0009805453,5047,0,0.07772479,0.121079795,-9.833414,5047,0
68697349,0.00016997622,-0.0012676602,-0.0020295223,4953,0,0.057640888,0.10642685,-9.823825,4953,0
68702347,0.0030942818,-0.001953834,-0.0020423562,4998,0,0.054732148,0.108633615,-9.817789,4998,0
68707392,0.0020685932,-0.0015116261,-0.002203649,5045,0,0.06628128,0.09171549,-9.846892,5045,0
68712396,0.003443388,-0.0013961147,-0.00018516435,5004,0,0.05817794,0.12057284,-9.825396,5004,0
68717356,0.0008776442,-1.0856332e-05,-0.0021277668,4960,0,0.060714193,0.13230239,-9.804328,4960,0
68722347,0.003237509,0.0009868384,-0.002099948,4991,0,0.057465065,0.100675605,-9.875036,4991,0
68727354,0.0002702573,-0.00062356057,-0.0013698526,5007,0,0.0703548,0.0915987,-9.830606,5007,0
68732396,-2.8021737e-05,-3.930041e-05,-0.0015748452,5042,0,0.060556237,0.121553995,-9.837898,5042,0
68737349,0.0013858539,-0.0014444807,-0.00020796261,4953,0,0.05712542,0.1038732,-9.824418,4953,0
68742347,-0.0012309161,0.00020431165,-0.0026525825,4998,0,0.07179622,0.10729385,-9.846003,4998,0
68747347,0.00053295464,0.002034144,-0.0004637236,5000,0,0.035120375,0.09863634,-9.842874,5000,0
68752396,0.00052111567,-0.001882995,-0.0031540506,5049,0,0.041583195,0.09994981,-9.825363,5049,0
68757349,-0.00033396672,-0.0015976216,-0.0012355945,4953,0,0.05185977,0.11598842,-9.843925,4953,0
68762347,-0.0019559527,-0.0021774387,0.00029879046,4998,0,0.07282114,0.10861607,-9.826847,4998,0
68767355,-0.0014918618,0.000265634,-0.0016825724,5008,0,0.062221527,0.13068314,-9.863039,5008,0
68772396,-0.0028671392,-0.00021234901,-0.0018107634,5041,0,0.055099018,0.122130975,-9.835566,5041,0
68777349,-0.0014888585,-0.00075769506,-0.0010268665,4953,0,0.05038351,0.122400925,-9.83848,4953,0
68782347,-7.9683996e-05,0.00025423494,-0.0022078727,4998,0,0.070506126,0.122430615,-9.8313265,4998,0
68787347,-0.0013262583,0.00057414337,-0.001162753,5000,0,0.07776161,0.1378107,-9.79766,5000,0
68792401,-0.001642641,-8.63402e-05,-0.0010894657,5054,0,0.07458739,0.11094779,-9.823746,5054,0
68797349,-0.0037896007,0.00027814775,-0.0019839506,4948,0,0.055495027,0.108143985,-9.84712,4948,0
68802351,-0.0022762383,-0.00029610083,-0.0011178937,5002,0,0.07320059,0.105619766,-9.870601,5002,0
68807347,-0.006474247,0.0004922335,-0.0013292544,4996,0,0.049950883,0.11181462,-9.828047,4996,0
68812396,-0.0030096623,-0.0023758088,0.0002108683,5049,0,0.054350875,0.14206888,-9.867977,5049,0
68817349,-0.0023051219,-0.0014656388,-0.0015390061,4953,0,0.05077719,0.11126941,-9.861952,4953,0
68822347,-0.003253382,-0.00028170738,-0.0012938976,4998,0,0.05187767,0.13537593,-9.855712,4998,0
68827356,-0.0039831894,-0.00044689924,0.0010636824,5009,0,0.054837994,0.119541764,-9.8429575,5009,0
68832358,-0.0037581648,0.001326483,0.0014158977,5002,0,0.06499502,0.12662974,-9.849701,5002,0
68837349,-0.0045565995,-0.0006984284,0.00017283067,4991,0,0.07450992,0.12450801,-9.819473,4991,0
68842347,-0.006754621,-0.0010209132,-0.0012726845,4998,0,0.063066944,0.14155279,-9.827325,4998,0
68847349,-0.003650971,-0.001532712,-0.0013890796,5002,0,0.049848158,0.11907635,-9.85419,5002,0
68852364,-0.0041292096,-0.00066730345,0.00016560344,5015,0,0.072742924,0.13070065,-9.820415,5015,0
68857349,-0.004408403,-0.0012772648,-0.00196524,4985,0,0.07037279,0.1265777,-9.816132,4985,0
68862347,-0.00590346,-0.0012851077,-0.0020625915,4998,0,0.068952434,0.13115393,-9.857653,4998,0
68867347,-0.0062705823,-0.0014965399,-9.108996e-05,5000,0,0.07288973,0.13847612,-9.833094,5000,0
68872370,-0.004521089,-0.0017525789,6.806053e-05,5023,0,0.05836153,0.124373466,-9.846567,5023,0
68877349,-0.0037274635,-0.00053993467,-0.00040743453,4979,0,0.06525962,0.12502296,-9.821327,4979,0
68882347,-0.0049563325,-0.0027894168,-0.00019745858,4998,0,0.06589783,0.15407476,-9.849317,4998,0
68887350,-0.0063773002,-0.0005750855,-0.00047804508,5003,0,0.049273428,0.15421492,-9.846314,5003,0
68892396,-0.005860815,0.0008735292,0.0014637532,5046,0,0.043473545,0.1179774,-9.860644,5046,0
68897350,-0.0038164095,0.0012263282,-0.0013616227,4954,0,0.06317144,0.12700224,-9.85001,4954,0
68902349,-0.0068469266,-0.00097228424,2.6970192e-06,4999,0,0.0587654,0.14421667,-9.872331,4999,0
68907350,-0.004707701,0.00094333803,-0.0016128568,5001,0,0.06912069,0.14107305,-9.858272,5001,0
68912396,-0.0052853255,-0.0013518588,-0.0007816204,5046,0,0.08016224,0.14770147,-9.85682,5046,0
68917398,-0.0043661552,0.00030759993,-0.0009040462,5002,0,0.07601886,0.14993657,-9.84596,5002,0
68922350,-0.0049507557,-0.0024622674,0.0010785345,4952,0,0.05858651,0.14786577,-9.847719,4952,0
68927367,-0.004157215,-0.0026183827,-0.0029315013,5017,0,0.05408905,0.13447315,-9.834581,5017,0
68932396,-0.0041898773,-0.00024365158,0.00013256891,5029,0,0.076671734,0.1376593,-9.841437,5029,0
68937353,-0.004379472,-0.0016954783,-0.0006313678,4957,0,0.07255214,0.14764076,-9.833886,4957,0
68942350,-0.0039925757,-0.0008274691,-0.0013722634,4997,0,0.061204948,0.14567232,-9.82719,4997,0
68947350,-0.002633235,0.0010561981,-0.0020988379,5000,0,0.059111707,0.15385836,-9.806566,5000,0
68952396,-0.003129936,-0.0015202435,-0.0019859434,5046,0,0.049399093,0.15419382,-9.845254,5046,0
68957355,-0.0029284004,0.00043943868,-0.0014441704,4959,0,0.048709664,0.15680303,-9.850175,4959,0
68962353,-0.0021109735,2.6375796e-05,-0.0019208525,4998,0,0.056297325,0.15617764,-9.8568535,4998,0
68967350,-0.0025874749,0.0005440782,-0.0013372897,4997,0,0.054491445,0.13513325,-9.849673,4997,0
68972396,-0.0018338488,-0.0003693869,-0.0011080045,5046,0,0.060486704,0.13132407,-9.868042,5046,0
68977351,-0.00190161,3.576972e-05,-0.00061126985,4955,0,0.054487545,0.17064112,-9.8484125,4955,0
68982361,-0.004288183,-0.001337428,0.0008053279,5010,0,0.06290696,0.15483725,-9.819296,5010,0
68987352,-0.002601833,-0.0010994948,-0.00024001203,4991,0,0.062607616,0.13443857,-9.826968,4991,0
68992396,-0.00162237,-0.0015664193,0.00010339154,5044,0,0.06505201,0.1567099,-9.813728,5044,0
68997352,-0.0025998466,-0.00089812983,-0.0013337252,4956,0,0.06883855,0.14327961,-9.830506,4956,0
69002347,-0.0018161722,0.0010366146,-0.002930331,4995,0,0.052888177,0.122429386,-9.852803,4995,0
69007349,-0.0004973,-0.0011700842,-0.002726626,5002,0,0.052031964,0.15133932,-9.848438,5002,0
69012376,-0.0011171062,-0.0017313736,-0.0020448617,5027,0,0.06703586,0.16528238,-9.856373,5027,0
69017350,-0.0032136394,-0.0028640504,-0.0016088216,4974,0,0.06794719,0.16689228,-9.836498,4974,0
69022391,-0.00016768569,-0.001789957,-0.00026649522,5041,0,0.06293296,0.14766213,-9.853569,5041,0
69027349,0.0019569155,0.0007084727,-0.001001123,4958,0,0.07257162,0.14708824,-9.836292,4958,0
69032368,0.001848509,-9.568899e-05,-0.0007725206,5019,0,0.06510827,0.15840441,-9.843569,5019,0
69037350,4.9747243e-05,-0.00083475467,3.0934436e-05,4982,0,0.0629062,0.17352492,-9.82932,4982,0
69042352,0.00239825,0.000860926,-0.000879543,5002,0,0.037687235,0.16332607,-9.82329,5002,0
69047349,0.00017037253,0.00036602173,-0.0026729575,4997,0,0.06809245,0.15627667,-9.858537,4997,0
69052396,0.002200188,0.0003766495,-0.0014360317,5047,0,0.06555124,0.15140936,-9.834932,5047,0
69057349,-0.0014268208,-0.00054299954,-0.00051147176,4953,0,0.047655012,0.13627358,-9.838611,4953,0
69062377,0.0029214423,0.00014192623,-0.0017002831,5028,0,0.072044924,0.14331815,-9.846863,5028,0
69067347,0.0018477342,0.0009066542,-0.0015848988,4970,0,0.0692363,0.14571372,-9.8250885,4970,0
69072396,0.0036496946,-0.0001285977,-0.0026656725,5049,0,0.079459295,0.14686146,-9.820756,5049,0
69077350,0.002990814,0.0009695174,-0.0023842088,4954,0,0.0794473,0.16320822,-9.795876,4954,0
69082347,0.0030398623,0.0004529883,-0.0022849261,4997,0,0.079376586,0.16607243,-9.801052,4997,0
69087352,0.005695215,-0.00072082604,-0.0021221477,5005,0,0.056329682,0.1558059,-9.853467,5005,0
69092361,0.004441534,-0.0015029475,-0.0013789022,5009,0,0.064780846,0.16473985,-9.831993,5009,0
69097350,0.0050782533,0.0008405487,-0.0009431912,4989,0,0.06212608,0.16975729,-9.841398,4989,0
69102347,0.006925213,0.0009389755,-0.0020230105,4997,0,0.06253856,0.14665748,-9.82343,4997,0
69107394,0.005438675,-0.0013056226,-0.00033317407,5047,0,0.06422192,0.13576503,-9.841177,5047,0
69112396,0.007549775,-0.0004314504,-0.00058278395,5002,0,0.05914728,0.14463899,-9.834791,5002,0
69117349,0.0066815475,-0.00029648416,-0.0020163218,4953,0,0.05031077,0.15305668,-9.831997,4953,0
69122347,0.006724434,-0.00057249964,-0.0011716859,4998,0,0.044968396,0.14440362,-9.868442,4998,0
69127375,0.0077094743,-0.0019258957,-0.0024979261,5028,0,0.060792454,0.14636374,-9.871002,5028,0
69132399,0.007653607,-0.0017987506,-0.00097489037,5024,0,0.07126429,0.14947575,-9.850925,5024,0
69137350,0.0069745616,0.0016845329,-0.0026088615,4951,0,0.05148366,0.12908137,-9.840941,4951,0
69142347,0.007630296,-0.00010605245,-0.00075635914,4997,0,0.062088296,0.15794493,-9.811777,4997,0
69147350,0.008252657,-0.0005829286,-0.0018457298,5003,0,0.06374314,0.15584306,-9.844212,5003,0
69152374,0.009147708,0.0006687985,-0.0024773364,5024,0,0.0563304,0.14417255,-9.80119,5024,0
69157351,0.008948489,-0.0022042056,-0.0027743853,4977,0,0.07177849,0.13995875,-9.834684,4977,0
69162351,0.006608613,0.00027212212,-0.0018806038,5000,0,0.07126436,0.14344183,-9.805755,5000,0
69167364,0.009554211,0.0019599723,-0.0028250902,5013,0,0.05498988,0.14458714,-9.831345,5013,0
69172355,0.0071154595,0.0014256283,-0.004003115,4991,0,0.06396666,0.15100433,-9.82584,4991,0
69177369,0.0081609795,0.0006556404,-0.0019635132,5014,0,0.057846066,0.1450929,-9.856255,5014,0
69182371,0.0110465735,0.0006760847,-0.00205337,5002,0,0.05129499,0.14162982,-9.832326,5002,0
69187354,0.010574642,-0.00086456875,-0.0037616263,4983,0,0.058107123,0.1288617,-9.844457,4983,0
69192400,0.010407449,0.00016388262,-0.0026501664,5046,0,0.061543085,0.14499551,-9.858177,5046,0
69197360,0.011938524,-0.00085286354,-0.0030296256,4960,0,0.0816278,0.14300896,-9.838066,4960,0
69202347,0.008633948,-0.0005906216,-0.0018211169,4987,0,0.065217376,0.13808946,-9.850415,4987,0
69207408,0.01073407,-0.00029687042,-0.0018511966,5061,0,0.06602949,0.12754825,-9.854522,5061,0
69212370,0.010809096,0.00074294215,-0.0044704233,4962,0,0.061688695,0.11542385,-9.844339,4962,0
69217397,0.0086571565,0.0004886622,-0.0033489128,5027,0,0.05341705,0.13758542,-9.832284,5027,0
69222394,0.010786371,-5.763724e-06,-0.0038235383,4997,0,0.06277874,0.13494016,-9.848096,4997,0
69227394,0.010757365,-0.0027522936,-0.0011416161,5000,0,0.06390368,0.14549501,-9.854972,5000,0
69232424,0.010460087,-0.0006663433,-0.0030987223,5030,0,0.04337884,0.13942695,-9.849036,5030,0
69237400,0.010357608,0.0012727387,-0.0029544244,4976,0,0.07154791,0.14957753,-9.851936,4976,0
69242391,0.010305076,0.001586629,-0.0045291167,4991,0,0.06158128,0.14805824,-9.841282,4991,0
69247391,0.014363427,-0.0016810816,-0.0018620259,5000,0,0.059389543,0.14187579,-9.834658,5000,0
69257371,0.011075641,0.0011917908,-0.0018854819,4962,0,0.07382091,0.11694323,-9.851377,4962,0
69262374,0.012847136,0.0015059651,-0.0034271602,5003,0,0.061258886,0.117391005,-9.87556,5003,0
69267369,0.009796887,-0.0007582894,-0.0057802596,4995,0,0.058464874,0.13502479,-9.867505,4995,0
69272388,0.011062436,-0.0013886432,-0.0043852404,5019,0,0.04617664,0.12343893,-9.865875,5019,0
69277353,0.012224668,-2.809218e-06,-0.0044637034,4965,0,0.04522174,0.13961287,-9.855162,4965,0
69282350,0.012004672,-0.00087234157,-0.002624057,4997,0,0.0733032,0.12424117,-9.85899,4997,0
69287361,0.012978598,0.0015801048,-0.004097921,5011,0,0.0568759,0.119187646,-9.859748,5011,0
69292400,0.010202641,-0.0004952431,-0.003162436,5039,0,0.080580086,0.1209524,-9.838143,5039,0
69297395,0.0115988245,-0.0008993013,-0.002227344,4995,0,0.069958724,0.12810181,-9.843023,4995,0
69302347,0.0111147715,-0.00037847026,-0.0029288065,4952,0,0.0445477,0.12217115,-9.866914,4952,0
69307347,0.011464681,-4.9034395e-07,-0.0024970458,5000,0,0.047756832,0.12979548,-9.868986,5000,0
69312400,0.010965537,-0.00085140305,-0.003237118,5053,0,0.06005845,0.11677079,-9.851882,5053,0
69317356,0.009355678,-0.0015105605,-0.0026051744,4956,0,0.08536497,0.12161903,-9.860354,4956,0
69322349,0.010814318,-0.001354054,-0.0018211121,4993,0,0.07623133,0.12264098,-9.843206,4993,0
69327359,0.010388411,0.0010041847,-0.0042407922,5010,0,0.06975185,0.10625219,-9.83581,5010,0
69332352,0.01142423,-0.0011963184,-0.0032818129,4993,0,0.06766831,0.115232155,-9.832035,4993,0
69337370,0.007941457,-0.0006265713,-0.0014669027,5018,0,0.07609915,0.11161364,-9.860557,5018,0
69342347,0.008905642,0.00096945104,-0.0014895102,4977,0,0.044650227,0.121606566,-9.835699,4977,0
69347347,0.007220426,-0.0031039093,-0.0026179755,5000,0,0.054677878,0.11828788,-9.802949,5000,0
69352396,0.0069468217,-0.0005705422,-0.0016683053,5049,0,0.065269984,0.13483348,-9.811818,5049,0
69357350,0.008006253,0.0003596069,-0.0022296426,4954,0,0.07295183,0.095635645,-9.837648,4954,0
69362347,0.0070506586,-0.0008107513,-0.0031373282,4997,0,0.07009823,0.093937315,-9.845434,4997,0
69367353,0.0076174517,-0.00020526728,-0.0013631369,5006,0,0.06924188,0.1113291,-9.865656,5006,0
69372397,0.008881671,0.001236019,-0.0022371695,5044,0,0.06262803,0.08938023,-9.8668585,5044,0
69377352,0.0043378016,-0.00083758635,-0.0014485013,4955,0,0.055455517,0.1271704,-9.821173,4955,0
69382347,0.0054553505,-0.0007044956,-0.0016328599,4995,0,0.049870104,0.114984065,-9.828138,4995,0
69387356,0.0042109923,-0.0019366869,-0.0027222468,5009,0,0.07098387,0.12022367,-9.840345,5009,0
69392355,0.004174994,-0.00020532077,-0.0037356785,4999,0,0.06811827,0.08934288,-9.835576,4999,0
69397354,-0.00072556693,0.00041270087,-0.0024866448,4999,0,0.06050807,0.103939705,-9.844896,4999,0
69402353,0.0014033368,0.0013019223,-0.0044270023,4999,0,0.08276561,0.11895424,-9.868311,4999,0
69407347,0.0020059864,0.0005575317,-0.0001886719,4994,0,0.07471623,0.098159276,-9.8539095,4994,0
69412355,0.0033672764,0.00026065277,-3.7996553e-05,5008,0,0.05828989,0.12103832,-9.878583,5008,0
69417347,0.00082357787,0.00025098934,0.00020019496,4992,0,0.06441491,0.11206947,-9.833275,4992,0
69422347,0.0025468366,-0.0012142085,-0.0042219795,5000,0,0.062409718,0.11768802,-9.836542,5000,0
69427347,-0.0007938801,-0.0018275685,-0.0014087872,5000,0,0.062332682,0.12082431,-9.838513,5000,0
69432397,-0.0025006847,0.00094710034,-0.0012098805,5050,0,0.06514406,0.11076552,-9.845403,5050,0
69437353,-0.0030925623,0.0005826064,-0.0017397512,4956,0,0.055711184,0.10620518,-9.857635,4956,0
69442391,-0.00015175025,0.00012590241,-0.002025875,5038,0,0.058552705,0.1287722,-9.85963,5038,0
69447357,-0.0027432055,-0.0004141144,-0.0023114323,4966,0,0.076324806,0.12071605,-9.865167,4966,0
69452396,-0.005173156,-0.0007424699,-0.0018258027,5039,0,0.06192148,0.11626908,-9.850453,5039,0
69457391,-0.0021503882,-0.0008112306,-0.0014701841,4995,0,0.06896968,0.11917478,-9.855446,4995,0
69462347,-0.0037268323,-0.0012900344,0.000505248,4956,0,0.066263,0.108486794,-9.865882,4956,0
69467347,-0.00365323,0.00010713981,-0.00079456385,5000,0,0.08886071,0.117283374,-9.823498,5000,0
69472400,-0.0062625255,-0.0020173732,-0.0015393132,5053,0,0.06593623,0.1081165,-9.861335,5053,0
69477356,-0.0015579363,-0.0007281895,-0.0029642181,4956,0,0.058746867,0.10566547,-9.864991,4956,0
69482347,-0.004674474,-0.0026014533,-0.0018814973,4991,0,0.06900729,0.11970721,-9.825748,4991,0
69487347,-0.0044179168,-0.0017935854,0.0004960227,5000,0,0.071173534,0.114733845,-9.808935,5000,0
69492400,-0.006230587,-0.0005987029,-0.0016175993,5053,0,0.072418034,0.123963624,-9.814437,5053,0
69497347,-0.006515999,-0.0002256635,-0.0020943831,4947,0,0.07497949,0.12645483,-9.840267,4947,0
69502347,-0.0071300855,-0.0025866637,-0.001027594,5000,0,0.06620146,0.12963267,-9.859923,5000,0
69507347,-0.0060867006,-0.00045533112,-0.0032902223,5000,0,0.061254475,0.12539247,-9.843679,5000,0
69512396,-0.0088537065,-0.001356975,-0.0011918619,5049,0,0.069290094,0.118412346,-9.844846,5049,0
69517347,-0.007296279,-0.0024574958,-0.0013387864,4951,0,0.07644064,0.12609002,-9.817586,4951,0
69522347,-0.007311189,-0.001026769,-0.0007382697,5000,0,0.08046324,0.11337445,-9.825657,5000,0
69527347,-0.007376225,-0.0016093174,0.0002314928,5000,0,0.048689198,0.118269645,-9.868126,5000,0
69532358,-0.00668236,-0.00154461,0.001164323,5011,0,0.06267253,0.13625309,-9.835718,5011,0
69537347,-0.00860995,-0.00093292294,-0.0010871023,4989,0,0.08631231,0.10873347,-9.846665,4989,0
69542347,-0.005337694,-0.00014270039,-0.0017388277,5000,0,0.07167042,0.1261931,-9.837557,5000,0
