timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
69225394,69225375,1114146,5.4125648,-2.76371,-6.7262244,42.5,0,0,0,0
70225652,70225636,1114146,5.678168,-3.101098,-6.769295,42.5,0,0,0,0
71224207,71224191,1114146,5.749953,-2.519642,-7.063612,42.625,0,0,0,0
72224851,72224835,1114146,5.362315,-2.6057837,-6.7908306,42.625,0,0,0,0
73224457,73224441,1114146,5.757131,-2.8498516,-6.6975102,42.625,0,0,0,0
74223002,74222986,1114146,5.7140603,-2.4119651,-6.8339014,42.375,0,0,0,0
75225800,75225784,1114146,5.6709895,-2.6416762,-6.9487567,42.5,0,0,0,0
76225426,76225410,1114146,5.5489554,-2.5914268,-6.518049,42.625,0,0,0,0
78225608,78225592,1114146,5.678168,-2.6919253,-6.5324054,42.5,0,0,0,0
79226252,79226236,1114146,5.592026,-2.4765713,-6.8841505,42.625,0,0,0,0
80225913,80225886,1114146,5.4915276,-2.6201408,-6.6687965,42.5,0,0,0,0
81225453,81225437,1114146,6.108876,-2.2612174,-6.805187,42.5,0,0,0,0
83224654,83224638,1114146,5.34078,-3.4887352,-6.144768,42.625,0,0,0,0
84225424,84225408,1114146,4.3860435,-3.0795627,-4.8885365,42.5,0,0,0,0
85225395,85225379,1114146,5.678168,-2.9503503,-6.080162,42.75,0,0,0,0
86225550,86225534,1114146,5.405386,-2.2037895,-7.3435726,42.5,0,0,0,0
87225402,87225383,1114146,13.344771,-3.8476586,-10.387242,42.625,0,0,0,0
88225802,88225786,1114146,10.710274,-3.8117664,0.5383851,42.5,0,0,0,0
89224363,89224347,1114146,10.954342,-1.658226,-5.915057,42.5,0,0,0,0
90225378,90225362,1114146,9.138189,-3.869194,-3.4887352,42.5,0,0,0,0
91226706,91226690,1114146,9.633504,-5.4269214,-2.6632116,42.5,0,0,0,0
92226378,92226362,1114146,7.630711,-6.6975102,-7.2717876,42.5,0,0,0,0
93224855,93224839,1114146,7.1569324,-7.5445695,-9.934999,42.5,0,0,0,0
94224473,94224457,1114146,8.176274,-6.553941,-14.435899,42.5,0,0,0,0
95225396,95225380,1114146,6.8841505,-5.534599,-5.017749,42.375,0,0,0,0
96224771,96224752,1114146,5.9653068,-7.8317084,2.8498516,42.625,0,0,0,0
97225424,97225408,1114146,8.255238,-6.446264,-9.1669035,42.375,0,0,0,0
98223901,98223885,1114146,8.585447,-6.4965134,-7.6019974,42.5,0,0,0,0
99225605,99225589,1114146,8.348557,-5.915057,-9.482756,42.375,0,0,0,0
100226257,100226240,1114146,6.029913,-6.0729837,-0.37328032,42.5,0,0,0,0
101225938,101225919,1114146,8.492127,-6.798009,-5.649454,42.625,0,0,0,0
102224415,102224396,1114146,7.336394,-5.9509497,-2.5052853,42.5,0,0,0,0
103224001,103223985,1114146,8.800801,-6.123233,-6.3170514,42.375,0,0,0,0
104224654,104224635,1114146,8.032705,-5.7140603,-7.6666036,42.625,0,0,0,0
105225408,105225384,1114146,9.51147,-5.6135616,-8.154739,42.375,0,0,0,0
108225430,108225413,1114146,8.664411,-3.3523445,-9.41815,42.5,0,0,0,0
109224752,109224736,1114146,7.429714,-2.2827528,-6.245267,42.625,0,0,0,0
110225406,110225387,1114146,7.0420766,-2.024328,-5.312066,42.625,0,0,0,0
111225477,111225461,1114146,6.295516,-1.3639089,-0.65324056,42.625,0,0,0,0
112225702,112225636,1114146,6.7621164,-1.2849457,-3.976871,42.625,0,0,0,0
113225438,113225422,1114146,7.5876403,0.050249275,-5.111069,42.625,0,0,0,0
114224859,114224836,1114146,5.9294143,-1.1270194,-9.353543,42.625,0,0,0,0
115224455,115224439,1114146,3.4600215,-1.3710873,-6.9272213,42.5,0,0,0,0
116225418,116225402,1114146,2.7565317,-2.0889342,-4.8741794,42.5,0,0,0,0
117224705,117224686,1114146,4.465007,-2.57707,-5.785845,42.5,0,0,0,0
119225463,119225381,1114146,4.7234316,-2.993421,-4.9674997,42.625,0,0,0,0
