timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
94832354,0.028154613,0.025976459,-0.7542172,0.0607007,0.034962803,0.02115444,0.030814968,-9.702112,-1.6969585,-1.8543758,-1.9367867,-1.9027443,-1.4978504,-2.4913588,-2.496745,-2.4933429,-2.462501,0.039080147,0.84367937,0.039080147,0.039080147,0.039080147
95032399,-0.004035442,0.016499525,-0.7960614,0.015974224,-0.009494582,-0.023108253,-0.013374879,-9.707138,-1.5356102,-1.6923771,-1.7744083,-1.7368412,-1.234787,-2.4303699,-2.4296193,-2.4234939,-2.3995442,0.023947468,0.89560956,0.028341306,0.023947468,0.028154243
95232365,-0.016737549,0.007204995,-0.8163251,-0.008169938,-0.033326324,-0.04673116,-0.036971398,-9.653962,-1.4024773,-1.553566,-1.6326065,-1.5940266,-1.1047025,-2.2644024,-2.2638202,-2.2583814,-2.238011,0.00944871,0.93355834,0.021138564,0.015048417,0.02080598
95432400,-0.039738867,0.006603875,-0.8369481,-0.03227415,-0.057192847,-0.07043915,-0.060671773,-9.514469,-1.4137974,-1.5545387,-1.6280441,-1.5907307,-1.0160475,-2.2443352,-2.2384982,-2.2308025,-2.215445,0.008641578,0.9498828,0.01602636,0.009819978,0.01562926
95632351,-0.07512921,0.00448057,-0.8720369,-0.07035318,-0.095084146,-0.10820165,-0.098422006,-9.359149,-1.4093094,-1.5394936,-1.6074257,-1.5719528,-0.9551325,-2.1109185,-2.1042151,-2.0965652,-2.0839963,0.005387704,0.9634922,0.012459828,0.0066644643,0.011995774
95832357,-0.20761923,0.012767868,-0.9935295,-0.19243234,-0.21717642,-0.23029158,-0.2204981,-8.991665,-1.6911182,-1.7996845,-1.85606,-1.8272076,-1.0382214,-2.3087788,-2.2904816,-2.2771592,-2.2711492,0.018671958,0.925312,0.018671958,0.018671958,0.018671958
96032396,-0.4010965,0.06347358,-1.1098398,-0.3073681,-0.33224064,-0.345438,-0.33565858,-8.741349,-2.1325588,-2.221115,-2.2668362,-2.2445297,-1.16398,-2.597999,-2.566403,-2.5464096,-2.5471702,0.112028584,0.5518856,0.112028584,0.112028584,0.112028584
96232356,-0.3451612,0.022728173,-1.1128948,-0.3095543,-0.33448628,-0.34770852,-0.33791032,-8.689174,-1.894867,-1.987957,-2.0362358,-2.0110378,-0.92352414,-2.307493,-2.2788084,-2.260534,-2.26141,0.035448994,0.6435447,0.110281534,0.10158771,0.10913712
96432372,-0.090468645,0.0069558164,-0.877722,-0.0754809,-0.09966218,-0.1126299,-0.1031438,-8.719878,-1.7042236,-1.801548,-1.8522129,-1.8241558,-0.8438482,-2.076108,-2.0544825,-2.0401702,-2.0395708,0.0092453975,0.7070795,0.100807995,0.08465947,0.09820749
96632359,-0.018814148,0.0050849468,-0.80904114,-0.007192604,-0.031384464,-0.04433899,-0.03481815,-8.548721,-1.6639595,-1.7545223,-1.8016834,-1.7751007,-0.95637035,-2.0030117,-1.9855027,-1.9736776,-1.9726281,0.006241717,0.74887854,0.08976026,0.06906336,0.08605616
96832397,0.03173893,0.009254111,-0.7557822,0.047249116,0.022956919,0.009963578,0.019532988,-8.28022,-1.8842468,-1.9587898,-1.9974861,-1.9762287,-1.1718442,-2.0738513,-2.0551074,-2.0429623,-2.043337,0.012916064,0.7747608,0.07986303,0.057032794,0.07542729
97032427,0.0633564,0.009106514,-0.72701436,0.07796677,0.053555764,0.040509924,0.05012759,-7.996031,-1.9902649,-2.053135,-2.0856838,-2.0682087,-1.1858735,-1.9766321,-1.9567866,-1.9443231,-1.9459295,0.01259407,0.7985794,0.0725597,0.048716333,0.06755049
97232375,0.07717935,0.01955838,-0.7042669,0.10368614,0.07914118,0.06602335,0.07566841,-7.6923103,-2.2432022,-2.2927532,-2.3182163,-2.3053474,-1.1453533,-2.0298295,-2.0013723,-1.9845695,-1.9902244,0.029404374,0.7982372,0.06707356,0.043446474,0.06183844
97432397,0.022837,0.06408143,-0.6957282,0.1157281,0.09105705,0.077853896,0.08748406,-7.4383316,-2.5692005,-2.6067848,-2.6258621,-2.617197,-1.1486061,-2.2343795,-2.1943252,-2.171543,-2.182255,0.11021872,0.55912507,0.11021872,0.11021872,0.11021872
97632356,-0.1663149,0.08437255,-0.85248375,-0.034799274,-0.060336005,-0.073859,-0.06390272,-7.096347,-2.6298676,-2.660511,-2.6758938,-2.66951,-1.0511302,-2.2778673,-2.2302828,-2.2035985,-2.2175808,0.15287808,0.38848776,0.15287808,0.15287808,0.15287808
97792385,-0.1802126,0.08437717,-0.86633354,-0.048703924,-0.07424026,-0.087763,-0.07780731,-7.096347,-2.6298676,-2.660511,-2.6758938,-2.66951,-1.0511302,-2.2778673,-2.2302828,-2.2035985,-2.2175808,0.15287808,0.38848776,0.15287808,0.15287808,0.15287808
98032360,0.20758528,3.5957313,-2.5122652,-1.2556272,0.0010088414,1.2576444,2.5142817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
98232365,-1.2155821,3.3700695,-2.4607568,-1.2255409,0.009327571,1.2739339,2.557266,0.32760048,-0.19503975,-0.27264023,0.20205307,0.5730305,0.2817963,0.1935657,-0.33075994,-0.56659657,-0.18800539,0.20356363,0.21233192,0.20379683,0.19022278,0.19008477
98432408,-1.2579694,3.0325923,-2.3891191,-1.1929859,0.008475693,1.2913829,2.6202798,0.2553501,-0.37981987,-0.28928947,0.42206955,0.7675152,0.4961398,0.17844644,-0.52573806,-0.6648664,-0.017155588,0.21280877,0.237238,0.20780309,0.16973023,0.17242001
98632421,-0.9029606,2.4639761,-2.2914398,-1.1271529,-0.00018480269,1.2647358,2.662709,0.23975945,-0.53801346,-0.2818241,0.74622726,1.0868263,0.9013012,0.32311416,-0.61527836,-0.6786716,0.32648885,0.19844139,0.287372,0.24293269,0.14528306,0.12597086
98832420,-0.60464436,1.7877672,-2.196723,-1.041522,0.008193139,1.2227563,2.6784136,0.095609665,-0.7559452,-0.36960602,0.9045124,1.2747974,1.2420733,0.41680506,-0.6672013,-0.70793223,0.6286403,0.14701845,0.34270757,0.31674603,0.12369564,0.06983237
99032399,-0.4126509,0.98689914,-2.1240945,-0.97013396,-0.0010248906,1.144732,2.654007,-0.035520554,-0.88357735,-0.3699112,1.0474567,1.4490871,1.5158899,0.45571828,-0.67585325,-0.6974586,0.90459436,0.07211787,0.37565717,0.4346646,0.09452237,0.023038004
99232361,-0.36550897,0.5448596,-2.0985713,-0.9519698,-0.0399547,1.0575583,2.6072893,-0.14180756,-1.0204887,-0.4623661,1.0406685,1.6161594,1.6283126,0.38864082,-0.7763692,-0.8920038,0.92130816,0.028258989,0.36974412,0.5355995,0.06095756,0.0054396763
99432396,-0.43684584,0.319272,-2.0662084,-0.9607197,-0.1103595,0.96137,2.5804024,0.09676361,-1.0471649,-0.5784607,1.0773335,2.1262684,1.7575831,0.39869797,-0.95613414,-1.3742096,0.6502526,0.009595939,0.39248708,0.57588446,0.021469703,0.00056281104
99632399,-0.59590715,0.22190368,-2.0291643,-0.99553585,-0.2154681,0.8426164,2.5664058,0.36732674,-0.9986458,-0.6650562,1.1105518,2.6732903,1.8149484,0.3765115,-1.133597,-1.898036,0.32359818,0.002927058,0.48520577,0.5090297,0.002690956,0.00014655147
99832397,-0.7406079,0.15397497,-1.9349037,-0.9946073,-0.30895603,0.71379554,2.5845127,0.7543545,-0.92507553,-0.7943115,1.1735439,3.5485973,2.0934324,0.52624214,-1.2229311,-2.5259705,0.04406458,0.00038447906,0.6239828,0.37532514,0.00015377783,0.00015377783
100032402,-0.78773916,0.11375916,-1.8554115,-0.9729803,-0.3549444,0.6202072,2.5947528,0.46897125,-1.1543274,-1.0683479,1.0023403,3.961237,2.487681,0.68459105,-1.0925539,-2.734888,0.32289007,0.00019969507,0.69439626,0.3050048,0.00019969507,0.00019969507
100232397,-0.78947324,0.0898814,-1.7815964,-0.9373645,-0.36390787,0.57113713,2.6171014,0.021532059,-1.3356781,-1.1390743,0.9813156,4.070324,2.6279223,0.60149896,-1.0867069,-2.744693,0.7636992,0.00023014125,0.7364002,0.26290947,0.00023014125,0.00023014125
100432396,-0.708985,0.08957762,-1.7220623,-0.88709104,-0.33588547,0.5614022,2.6286213,-0.7396412,-1.5910606,-1.1589165,1.0087547,3.5648346,2.6752148,0.51866305,-0.96047306,-2.2826366,1.6618613,0.00028504446,0.6723043,0.3268406,0.00028504446,0.00028504446
100632383,-0.61357987,0.09007056,-1.6694056,-0.84025425,-0.30427766,0.5635446,2.6411567,-1.0777988,-1.6482792,-1.0925694,1.0097656,3.2426796,2.5283363,0.35621905,-0.97124505,-2.0673969,1.9634973,0.00026826718,0.574777,0.42441824,0.00026826718,0.00026826718
100832400,-0.5821372,0.08431361,-1.645292,-0.83017886,-0.31123042,0.53380924,2.6327507,-0.8810997,-1.4863663,-0.979929,0.9890499,3.4573956,2.4470477,0.31077218,-0.988207,-2.1556926,1.7160875,0.00020285072,0.521198,0.47819352,0.00020285072,0.00020285072
101032398,-0.62387705,0.07719158,-1.6451867,-0.85364914,-0.35419866,0.47168472,2.6058226,-0.4847107,-1.3626099,-1.0342884,0.7769146,3.984253,2.4599612,0.3587373,-1.0180457,-2.5140011,1.0830781,0.00019022526,0.53879386,0.46063545,0.00019022526,0.00019022526
101232412,-0.7497177,0.06736622,-1.6886507,-0.9274883,-0.4488002,0.35943595,2.540761,-0.31276894,-1.335556,-1.1110096,0.6265583,4.4067097,2.4301002,0.3109331,-1.1243602,-2.859321,0.67666435,0.00020069542,0.6259212,0.37347683,0.00020069542,0.00020069542
101432391,-0.7335671,0.06648764,-1.6867574,-0.93941164,-0.4750043,0.3108174,2.510129,-0.9559994,-1.611063,-1.2143173,0.66194725,4.006014,2.6279511,0.43636215,-0.9003233,-2.402463,1.667379,0.00026004363,0.55528456,0.44393542,0.00026004363,0.00026004363
101632399,-0.7391918,0.061725013,-1.6632175,-0.93440425,-0.48398614,0.28484604,2.5117762,-0.94517136,-1.5133886,-1.0911102,0.75260925,4.124748,2.3939853,0.19831598,-1.0977007,-2.5633383,1.5635366,0.00022633953,0.5650762,0.43424484,0.00022633953,0.00022633953
101832396,-0.6989756,0.057951864,-1.5969552,-0.88426054,-0.44549692,0.3087944,2.5594563,-0.94955254,-1.4853821,-1.1002789,0.63339996,4.0654564,2.3003402,0.18874681,-1.0523039,-2.519391,1.4814426,0.00021344061,0.57609504,0.42326468,0.00021344061,0.00021344061
102032353,-0.65750283,0.05575232,-1.5438288,-0.8417702,-0.4107227,0.33292732,2.5984354,-1.0503349,-1.4778862,-1.1072998,0.48989296,3.6860943,2.1110737,0.15329766,-0.9720166,-2.322134,1.4776351,0.00020124692,0.57104,0.42835632,0.00020124692,0.00020124692
102232396,-0.63562596,0.054535452,-1.5194954,-0.82392263,-0.39750192,0.3390231,2.6127977,-1.1809521,-1.4542351,-1.0641613,0.42941093,3.2002544,1.8518686,0.051695228,-0.9417317,-2.1016147,1.5401005,0.00018611368,0.55721474,0.44222695,0.00018611368,0.00018611368
102432361,-0.6201919,0.053811226,-1.5121927,-0.82087976,-0.3978114,0.33258134,2.6105564,-1.2830219,-1.4195309,-0.9986515,0.4355507,2.8126144,1.6808001,-0.00086963177,-0.89010763,-1.8761303,1.680447,0.00016804974,0.5249689,0.474527,0.00016804974,0.00016804974
102632399,-0.62214917,0.05267041,-1.513114,-0.8270932,-0.40768027,0.3170915,2.601563,-1.2145424,-1.3309059,-0.91493034,0.4779663,2.7995853,1.5759016,-0.056356907,-0.91557753,-1.8626124,1.6177051,0.00015049215,0.5109384,0.48861024,0.00015049215,0.00015049215
102832407,-0.59844303,0.051194083,-1.5120615,-0.82986814,-0.4140979,0.30313802,2.5895033,-1.4423838,-1.4162941,-0.9320698,0.50603104,2.5223846,1.6009638,-0.011475563,-0.81751037,-1.625752,2.0187685,0.00015316952,0.443966,0.55557454,0.00015316952,0.00015316952
103032396,-0.582383,0.048311397,-1.5184706,-0.83969945,-0.4270938,0.2834132,2.5708082,-1.5385704,-1.4134712,-0.895628,0.52677727,2.2921505,1.4474878,-0.10781646,-0.8530681,-1.544637,2.1057298,0.00014993899,0.37782496,0.62172526,0.00014993899,0.00014993899
103232403,-0.5294667,0.042060506,-1.4974773,-0.8220794,-0.4132105,0.2889016,2.57552,-1.6668377,-1.4185085,-0.8492451,0.5853958,2.0544777,1.4430159,-0.06935072,-0.75428724,-1.3129363,2.4162734,0.00013368587,0.2866622,0.7129368,0.00013368587,0.00013368587
103432357,-0.49110925,0.035479646,-1.4799232,-0.808642,-0.4037375,0.29033366,2.577771,-1.635562,-1.3425045,-0.7629452,0.6473217,2.0185242,1.3552997,-0.11802745,-0.7689171,-1.2721195,2.4327927,0.000119545715,0.21833749,0.7813039,0.000119545715,0.000119545715
103632421,-0.45070234,0.027866239,-1.4578822,-0.7913025,-0.39095417,0.29390585,2.581561,-1.7758455,-1.3889809,-0.75876236,0.69789314,1.9264107,1.3521212,-0.13061476,-0.7584548,-1.1869326,2.6885228,0.00011714233,0.15157448,0.84807414,0.00011714233,0.00011714233
103832396,-0.40328085,0.01944053,-1.4248872,-0.76403797,-0.36942768,0.30369598,2.590131,-2.0278692,-1.5016727,-0.78860664,0.7632961,1.8033962,1.4011296,-0.12239623,-0.72981286,-1.0621183,3.131688,0.00011649355,0.08745039,0.9122002,0.00011649355,0.00011649355
104032356,-0.35753313,0.0134890275,-1.3755863,-0.72489965,-0.33899716,0.31884232,2.609737,-1.9969645,-1.3969221,-0.61815834,1.0497303,2.1858444,1.602719,-0.02657628,-0.6677797,-1.0030954,3.5652518,9.448227e-05,0.049047016,0.9506695,9.448227e-05,9.448227e-05
104232353,-0.30261746,0.009116845,-1.2983242,-0.6661233,-0.29477805,0.33915517,2.641322,-2.2435637,-1.5400591,-0.6155586,1.3858604,3.0016556,2.1019762,0.13009977,-0.6615329,-1.1137505,4.4561386,9.374851e-05,0.021555167,0.9781636,9.374851e-05,9.374851e-05
104432396,-0.29896307,0.0064879083,-1.247493,-0.6453757,-0.29676133,0.3000993,2.6245072,-2.6453876,-1.705905,-0.5777712,1.8204536,3.8812141,2.6561162,0.32204914,-0.5963087,-1.1141429,5.850807,8.742639e-05,0.0064328723,0.9933049,8.742639e-05,8.742639e-05
104632376,-0.4296496,0.0052213455,-1.3018517,-0.7451542,-0.4291706,0.114591144,2.479852,-2.9677935,-1.7359438,-0.3994875,2.40483,5.2792177,3.2274137,0.51335955,-0.5368886,-1.1802583,7.6129837,7.725647e-05,0.0015363726,0.9982318,7.725647e-05,7.725647e-05
104832396,-0.49790165,0.004468483,-1.2770014,-0.775806,-0.49781865,-0.014555182,2.3990903,-3.3671923,-1.8034229,-0.33021164,2.709876,6.6200914,3.519009,0.6170616,-0.47841167,-1.2510858,9.486658,7.369499e-05,0.00030343706,0.99947554,7.369499e-05,7.369499e-05
105032400,-0.5723778,0.0038821818,-1.2582787,-0.81233174,-0.5723624,-0.15021941,2.3127825,-3.7518082,-1.8475809,-0.3115692,2.793357,7.914954,3.4734607,0.5811653,-0.47706985,-1.3644161,11.388558,7.403878e-05,7.403878e-05,0.9997039,7.403878e-05,7.403878e-05
105232402,-0.6564028,0.0033447486,-1.2514629,-0.8603222,-0.6563924,-0.2926333,2.2194793,-3.9990702,-1.7608299,-0.2088499,2.8597708,9.349845,3.2962027,0.51800346,-0.45758533,-1.4405861,13.4879875,7.188757e-05,7.188757e-05,0.9997125,7.188757e-05,7.188757e-05
105432357,-0.73308194,0.0028630258,-1.2409985,-0.90431106,-0.7330764,-0.42286396,2.1357203,-4.065606,-1.5826645,-0.0777235,2.8458748,10.94347,3.0760612,0.50483704,-0.36976624,-1.4526234,15.646324,6.769703e-05,6.769703e-05,0.9997292,6.769703e-05,6.769703e-05
105632377,-0.8016509,0.0024744573,-1.2296382,-0.94421345,-0.80164945,-0.53935623,2.0600543,-4.111225,-1.4878302,-0.06278896,2.676055,12.916492,2.8075933,0.46034336,-0.3384447,-1.5587091,17.850204,6.6746434e-05,6.6746434e-05,0.99973303,6.6746434e-05,6.6746434e-05
107432422,-1.584206,0.001161429,-1.689763,-1.6201258,-1.5842221,-1.5213002,1.2189183,-1.7261419,-0.28419083,0.17022061,0.8361022,34.765636,1.1215878,0.5055752,0.19294357,-0.9255848,28.595184,6.3251086e-05,6.3251086e-05,0.999747,6.3251086e-05,6.3251086e-05
107632462,-1.6433254,0.0011590841,-1.737212,-1.6754593,-1.6433438,-1.5891623,1.1491508,-1.3916719,-0.09971702,0.29297984,0.8336164,37.614174,1.2026596,0.64112663,0.34598732,-0.70137215,28.46691,6.7968875e-05,6.7968875e-05,0.99972814,6.7968875e-05,6.7968875e-05
107832365,-1.7036467,0.0011620672,-1.7878685,-1.7325947,-1.7036675,-1.6570319,1.0771013,-1.1384029,0.016005993,0.35357094,0.7849169,40.15879,1.2315922,0.7249737,0.4508915,-0.5134926,28.067867,7.254862e-05,7.254862e-05,0.99970984,7.254862e-05,7.254862e-05
108032396,-1.7621683,0.0012565851,-1.838269,-1.7883844,-1.7621952,-1.722146,1.0048227,-0.8703847,0.1566279,0.44440174,0.7815013,42.520554,1.4265804,0.9684353,0.7151108,-0.16398048,27.495934,8.843637e-05,8.843637e-05,0.9996463,8.843637e-05,8.843637e-05
