timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
68568231,68567353,0.058734193,6.715064e-05,-0.06562627,-0.0,0.0,0.0,0.0,0.0
68573250,68572381,0.058781236,0.00012358863,-0.06562911,-0.0,0.0,0.0,0.0,0.0
68578327,68577354,0.058748428,-7.9320125e-05,-0.065667085,-0.0,0.0,0.0,0.0,0.0
68583208,68582355,0.05864775,-8.1125625e-05,-0.06573679,-0.0,0.0,0.0,0.0,0.0
68588252,68587347,0.058679998,-1.9038394e-05,-0.06577148,-0.0,0.0,0.0,0.0,0.0
68593382,68592406,0.058673996,3.0978972e-05,-0.06568533,-0.0,0.0,0.0,0.0,0.0
68598329,68597349,0.058622006,4.7007383e-05,-0.06569142,-0.0,0.0,0.0,0.0,0.0
68603325,68602394,0.058511924,1.7081842e-05,-0.065687686,-0.0,0.0,0.0,0.0,0.0
68608314,68607347,0.05865038,4.384841e-06,-0.06567167,-0.0,0.0,0.0,0.0,0.0
68613368,68612399,0.058807593,2.610157e-05,-0.06561996,-0.0,0.0,0.0,0.0,0.0
68618344,68617349,0.058898624,3.729674e-05,-0.06564152,-0.0,0.0,0.0,0.0,0.0
68623304,68622347,0.058882788,-8.414774e-06,-0.06563996,-0.0,0.0,0.0,0.0,0.0
68628207,68627347,0.058796734,-6.878086e-05,-0.06560736,-0.0,0.0,0.0,0.0,0.0
68633404,68632396,0.058759287,-9.56242e-05,-0.06558122,-0.0,0.0,0.0,0.0,0.0
68638342,68637349,0.058805242,-0.00015366962,-0.06563461,-0.0,0.0,0.0,0.0,0.0
68643440,68642349,0.058810797,-0.00014520875,-0.06563467,-0.0,0.0,0.0,0.0,0.0
68648279,68647347,0.058826733,-0.00011125598,-0.065593995,-0.0,0.0,0.0,0.0,0.0
68653410,68652402,0.058893893,-2.3183895e-05,-0.06567217,-0.0,0.0,0.0,0.0,0.0
68658331,68657349,0.058895756,6.010174e-05,-0.06569482,-0.0,0.0,0.0,0.0,0.0
68663420,68662347,0.058906812,0.00015020337,-0.0657145,-0.0,0.0,0.0,0.0,0.0
68668296,68667355,0.058893707,0.00017442254,-0.06571546,-0.0,0.0,0.0,0.0,0.0
68673321,68672396,0.058893044,0.0001099198,-0.065668635,-0.0,0.0,0.0,0.0,0.0
68678279,68677349,0.0589674,0.00021555442,-0.06563631,-0.0,0.0,0.0,0.0,0.0
68683332,68682356,0.059037257,0.00016568742,-0.06566819,-0.0,0.0,0.0,0.0,0.0
68688234,68687349,0.05900428,0.00018624486,-0.065761924,-0.0,0.0,0.0,0.0,0.0
68693374,68692396,0.058959182,7.798133e-05,-0.065810226,-0.0,0.0,0.0,0.0,0.0
68698250,68697349,0.05908881,-1.1155084e-06,-0.06577956,-0.0,0.0,0.0,0.0,0.0
68703278,68702347,0.059200164,0.00011865178,-0.065741695,-0.0,0.0,0.0,0.0,0.0
68708177,68707392,0.05918612,0.00023136362,-0.06569222,-0.0,0.0,0.0,0.0,0.0
68713364,68712396,0.05912522,0.00026193485,-0.065736406,-0.0,0.0,0.0,0.0,0.0
68718184,68717356,0.059156917,0.00017152906,-0.06576148,-0.0,0.0,0.0,0.0,0.0
68723362,68722347,0.059160523,1.5804299e-05,-0.06574091,-0.0,0.0,0.0,0.0,0.0
68728185,68727354,0.059197914,-9.4592295e-05,-0.06572702,-0.0,0.0,0.0,0.0,0.0
68733217,68732396,0.059326485,-4.918529e-05,-0.06572978,-0.0,0.0,0.0,0.0,0.0
68738299,68737349,0.059351195,3.3157987e-05,-0.06578388,-0.0,0.0,0.0,0.0,0.0
68743214,68742347,0.059375536,8.477401e-05,-0.06578266,-0.0,0.0,0.0,0.0,0.0
68748128,68747347,0.05945599,-8.283952e-05,-0.06577056,-0.0,0.0,0.0,0.0,0.0
68753230,68752396,0.05939322,-8.4034655e-05,-0.06572906,-0.0,0.0,0.0,0.0,0.0
68758230,68757349,0.059395872,8.8814144e-05,-0.065694675,-0.0,0.0,0.0,0.0,0.0
68763180,68762347,0.05949545,0.0002347023,-0.06578137,-0.0,0.0,0.0,0.0,0.0
68768117,68767355,0.059552986,0.00023969905,-0.06583728,-0.0,0.0,0.0,0.0,0.0
68773229,68772396,0.059624292,8.5540516e-05,-0.06578953,-0.0,0.0,0.0,0.0,0.0
68778170,68777349,0.059668016,2.7466323e-05,-0.06575651,-0.0,0.0,0.0,0.0,0.0
68783275,68782347,0.059629966,9.7070215e-06,-0.06574894,-0.0,0.0,0.0,0.0,0.0
68788252,68787347,0.059511784,-5.694916e-05,-0.06572811,-0.0,0.0,0.0,0.0,0.0
68793294,68792401,0.059516538,-9.893932e-05,-0.06576039,-0.0,0.0,0.0,0.0,0.0
68798274,68797349,0.0596592,-6.8953974e-05,-0.065765485,-0.0,0.0,0.0,0.0,0.0
68803194,68802351,0.059708156,-3.9733146e-05,-0.06577005,-0.0,0.0,0.0,0.0,0.0
68808194,68807347,0.059856933,-7.303341e-05,-0.06575325,-0.0,0.0,0.0,0.0,0.0
68813169,68812396,0.05994073,5.403409e-05,-0.06582027,-0.0,0.0,0.0,0.0,0.0
68818217,68817349,0.059838615,0.00022441038,-0.06584935,-0.0,0.0,0.0,0.0,0.0
68823272,68822347,0.05976099,0.00019329878,-0.065806754,-0.0,0.0,0.0,0.0,0.0
68828199,68827356,0.059764545,0.00011546947,-0.065852344,-0.0,0.0,0.0,0.0,0.0
68833219,68832358,0.05983835,-3.490051e-05,-0.065971285,-0.0,0.0,0.0,0.0,0.0
68838266,68837349,0.05987812,-5.898378e-05,-0.066035606,-0.0,0.0,0.0,0.0,0.0
68843228,68842347,0.05997256,-3.4001034e-05,-0.06593441,-0.0,0.0,0.0,0.0,0.0
68848171,68847349,0.060022466,0.00014775466,-0.06584855,-0.0,0.0,0.0,0.0,0.0
68853156,68852364,0.059949387,0.00014475327,-0.06582776,-0.0,0.0,0.0,0.0,0.0
68858193,68857349,0.059880722,0.00018682628,-0.06580516,-0.0,0.0,0.0,0.0,0.0
68863154,68862347,0.059973996,0.0001704993,-0.06575366,-0.0,0.0,0.0,0.0,0.0
68868216,68867347,0.06003389,0.00020915054,-0.06575485,-0.0,0.0,0.0,0.0,0.0
68873154,68872370,0.060067046,0.0002472569,-0.06586754,-0.0,0.0,0.0,0.0,0.0
68878213,68877349,0.059956778,0.00020580429,-0.06588427,-0.0,0.0,0.0,0.0,0.0
68883166,68882347,0.059929132,0.00023770305,-0.06591196,-0.0,0.0,0.0,0.0,0.0
68888167,68887350,0.059983384,0.00026048004,-0.065906465,-0.0,0.0,0.0,0.0,0.0
68893248,68892396,0.060081314,0.00010888089,-0.06592214,-0.0,0.0,0.0,0.0,0.0
68898170,68897350,0.06002556,-0.0001305589,-0.0659496,-0.0,0.0,0.0,0.0,0.0
68903175,68902349,0.05999978,-0.00011706695,-0.065894574,-0.0,0.0,0.0,0.0,0.0
68908235,68907350,0.060040925,-8.7967135e-05,-0.06584529,-0.0,0.0,0.0,0.0,0.0
68913322,68912396,0.060043376,-2.5651163e-05,-0.06581802,-0.0,0.0,0.0,0.0,0.0
68918268,68917398,0.05998907,1.6508146e-05,-0.065802805,-0.0,0.0,0.0,0.0,0.0
68923326,68922350,0.05995338,0.000108625354,-0.06587938,-0.0,0.0,0.0,0.0,0.0
68928233,68927367,0.059932165,0.00029986515,-0.06584015,-0.0,0.0,0.0,0.0,0.0
68933348,68932396,0.059922557,0.00029498996,-0.065824136,-0.0,0.0,0.0,0.0,0.0
68938117,68937353,0.059891257,0.00022089276,-0.06584579,-0.0,0.0,0.0,0.0,0.0
68943207,68942350,0.059925064,0.00020606467,-0.06583292,-0.0,0.0,0.0,0.0,0.0
68948176,68947350,0.059815474,5.958369e-05,-0.06577787,-0.0,0.0,0.0,0.0,0.0
68953309,68952396,0.059776284,-9.1527204e-07,-0.06570132,-0.0,0.0,0.0,0.0,0.0
68958185,68957355,0.059761833,4.3565624e-08,-0.06572071,-0.0,0.0,0.0,0.0,0.0
68963157,68962353,0.059720702,-1.5919273e-05,-0.06572437,-0.0,0.0,0.0,0.0,0.0
68968176,68967350,0.05968526,-7.745578e-05,-0.065728985,-0.0,0.0,0.0,0.0,0.0
68973239,68972396,0.05969023,-6.3320345e-05,-0.06576196,-0.0,0.0,0.0,0.0,0.0
68978177,68977351,0.059637755,-3.8100115e-05,-0.06579311,-0.0,0.0,0.0,0.0,0.0
68983178,68982361,0.05969236,3.6968027e-05,-0.065876774,-0.0,0.0,0.0,0.0,0.0
68988185,68987352,0.059775878,0.0001196354,-0.065943755,-0.0,0.0,0.0,0.0,0.0
68993214,68992396,0.05974751,0.00018184204,-0.06595745,-0.0,0.0,0.0,0.0,0.0
68998232,68997352,0.059677787,0.00021795198,-0.0658872,-0.0,0.0,0.0,0.0,0.0
69003156,69002347,0.05967214,8.5557636e-05,-0.065783,-0.0,0.0,0.0,0.0,0.0
69008188,69007349,0.059599638,-1.0501169e-05,-0.06566027,-0.0,0.0,0.0,0.0,0.0
69013194,69012376,0.059517853,9.172669e-05,-0.06562362,-0.0,0.0,0.0,0.0,0.0
69018259,69017350,0.059578057,0.00027220708,-0.06565418,-0.0,0.0,0.0,0.0,0.0
69023193,69022391,0.05962643,0.00038280056,-0.06575322,-0.0,0.0,0.0,0.0,0.0
69028243,69027349,0.059464294,0.00022356762,-0.06583839,-0.0,0.0,0.0,0.0,0.0
69033190,69032368,0.059299126,2.4651172e-05,-0.065825745,-0.0,0.0,0.0,0.0,0.0
69038230,69037350,0.059263684,-3.813789e-06,-0.065887615,-0.0,0.0,0.0,0.0,0.0
69043235,69042352,0.059258904,-1.2640893e-05,-0.0658706,-0.0,0.0,0.0,0.0,0.0
69048240,69047349,0.059271656,-9.739194e-05,-0.06580573,-0.0,0.0,0.0,0.0,0.0
69053331,69052396,0.059264578,-0.00013042998,-0.06571559,-0.0,0.0,0.0,0.0,0.0
69058268,69057349,0.059345853,-6.395137e-05,-0.06575803,-0.0,0.0,0.0,0.0,0.0
69063255,69062377,0.05933661,-2.996676e-05,-0.0657936,-0.0,0.0,0.0,0.0,0.0
69068140,69067347,0.05923381,-8.25726e-05,-0.06575691,-0.0,0.0,0.0,0.0,0.0
69073239,69072396,0.059152756,-9.538679e-05,-0.065731734,-0.0,0.0,0.0,0.0,0.0
69078207,69077350,0.0590771,-9.279111e-05,-0.06565402,-0.0,0.0,0.0,0.0,0.0
69083166,69082347,0.059058886,-0.00014373453,-0.06564146,-0.0,0.0,0.0,0.0,0.0
69088167,69087352,0.05897547,-8.2440485e-05,-0.06568407,-0.0,0.0,0.0,0.0,0.0
69093275,69092361,0.058895476,6.263257e-05,-0.065675244,-0.0,0.0,0.0,0.0,0.0
69098213,69097350,0.05885379,6.079442e-05,-0.06576188,-0.0,0.0,0.0,0.0,0.0
69103259,69102347,0.058795348,-5.9135804e-05,-0.065765426,-0.0,0.0,0.0,0.0,0.0
69108218,69107394,0.05873639,-6.9625996e-05,-0.06579314,-0.0,0.0,0.0,0.0,0.0
69113212,69112396,0.05869397,6.820882e-05,-0.06583408,-0.0,0.0,0.0,0.0,0.0
69118230,69117349,0.0586258,2.7107953e-05,-0.065802835,-0.0,0.0,0.0,0.0,0.0
69123250,69122347,0.058648337,5.2145188e-05,-0.065776534,-0.0,0.0,0.0,0.0,0.0
69128206,69127375,0.05862822,0.00011842434,-0.065738365,-0.0,0.0,0.0,0.0,0.0
69133243,69132399,0.058547072,0.0002517509,-0.06571709,-0.0,0.0,0.0,0.0,0.0
69138239,69137350,0.05855795,0.00010532188,-0.06572595,-0.0,0.0,0.0,0.0,0.0
69143222,69142347,0.05859238,-2.3412129e-05,-0.06572648,-0.0,0.0,0.0,0.0,0.0
69148228,69147350,0.058566704,-6.0023925e-05,-0.06575583,-0.0,0.0,0.0,0.0,0.0
69153209,69152374,0.05847189,-5.8786205e-05,-0.06571938,-0.0,0.0,0.0,0.0,0.0
69158292,69157351,0.058398858,6.8048685e-06,-0.065662235,-0.0,0.0,0.0,0.0,0.0
69163211,69162351,0.05846958,0.00013383367,-0.065641716,-0.0,0.0,0.0,0.0,0.0
69168354,69167364,0.05847395,-6.6630404e-05,-0.065659,-0.0,0.0,0.0,0.0,0.0
69173209,69172355,0.058525335,-0.00023017751,-0.06559008,-0.0,0.0,0.0,0.0,0.0
69178337,69177369,0.058509238,-0.00027311358,-0.06556179,-0.0,0.0,0.0,0.0,0.0
69183231,69182371,0.058440097,-0.0002380652,-0.06564735,-0.0,0.0,0.0,0.0,0.0
69188155,69187354,0.058276672,-0.000108710585,-0.06562032,-0.0,0.0,0.0,0.0,0.0
69193266,69192400,0.058196105,-2.31265e-06,-0.06558332,-0.0,0.0,0.0,0.0,0.0
69198221,69197360,0.058164634,3.0583826e-05,-0.06559619,-0.0,0.0,0.0,0.0,0.0
69203223,69202347,0.05819955,9.021548e-05,-0.06561827,-0.0,0.0,0.0,0.0,0.0
69208259,69207408,0.058271114,5.0230257e-05,-0.065671876,-0.0,0.0,0.0,0.0,0.0
69213222,69212370,0.058240294,-3.3330314e-06,-0.06562915,-0.0,0.0,0.0,0.0,0.0
69218241,69217397,0.05828371,-8.167572e-05,-0.06554481,-0.0,0.0,0.0,0.0,0.0
69223287,69222394,0.05830028,-0.0001303841,-0.065511286,-0.0,0.0,0.0,0.0,0.0
69228258,69227394,0.058252607,7.6174714e-05,-0.06556957,-0.0,0.0,0.0,0.0,0.0
69233238,69232424,0.058205925,0.0002033191,-0.06564442,-0.0,0.0,0.0,0.0,0.0
69238279,69237400,0.058233183,7.3321855e-05,-0.06563099,-0.0,0.0,0.0,0.0,0.0
69243250,69242391,0.05823018,-0.00014829752,-0.06553963,-0.0,0.0,0.0,0.0,0.0
69248303,69247391,0.05810394,-0.00010607811,-0.065553784,-0.0,0.0,0.0,0.0,0.0
69253223,69252409,0.05804139,3.0511936e-05,-0.06564845,-0.0,0.0,0.0,0.0,0.0
69258247,69257371,0.058079213,-2.6719365e-05,-0.06573473,-0.0,0.0,0.0,0.0,0.0
69263229,69262374,0.058062293,-0.00014229566,-0.065696664,-0.0,0.0,0.0,0.0,0.0
69268240,69267369,0.058102716,-0.00016352136,-0.0655279,-0.0,0.0,0.0,0.0,0.0
69273224,69272388,0.058170076,2.887797e-05,-0.06540342,-0.0,0.0,0.0,0.0,0.0
69278245,69277353,0.058137953,5.7480796e-05,-0.065377705,-0.0,0.0,0.0,0.0,0.0
69283211,69282350,0.058112383,9.636085e-05,-0.06544886,-0.0,0.0,0.0,0.0,0.0
69288358,69287361,0.058032587,-3.3983655e-05,-0.065511666,-0.0,0.0,0.0,0.0,0.0
69293379,69292400,0.058046456,-7.090048e-05,-0.06552338,-0.0,0.0,0.0,0.0,0.0
69298365,69297395,0.058107164,-2.4961297e-05,-0.06557307,-0.0,0.0,0.0,0.0,0.0
69303291,69302347,0.058139116,4.9785933e-05,-0.06560934,-0.0,0.0,0.0,0.0,0.0
69308316,69307347,0.05813964,4.9653565e-05,-0.06563952,-0.0,0.0,0.0,0.0,0.0
69313388,69312400,0.058141634,2.6135474e-05,-0.065618865,-0.0,0.0,0.0,0.0,0.0
69318369,69317356,0.058229595,0.0001271856,-0.06560127,-0.0,0.0,0.0,0.0,0.0
69323352,69322349,0.058237217,0.00016385493,-0.06563277,-0.0,0.0,0.0,0.0,0.0
69328212,69327359,0.05825289,0.000106682484,-0.06561976,-0.0,0.0,0.0,0.0,0.0
69333250,69332352,0.05820103,2.3910636e-05,-0.06553744,-0.0,0.0,0.0,0.0,0.0
69338278,69337370,0.05825939,6.5956425e-05,-0.06559346,-0.0,0.0,0.0,0.0,0.0
69343326,69342347,0.058367215,-1.921629e-05,-0.06568882,-0.0,0.0,0.0,0.0,0.0
69348291,69347347,0.05847942,0.00010139163,-0.06571063,-0.0,0.0,0.0,0.0,0.0
69353407,69352396,0.05856102,0.00021937443,-0.065708935,-0.0,0.0,0.0,0.0,0.0
69358254,69357350,0.05859867,7.780114e-05,-0.06568635,-0.0,0.0,0.0,0.0,0.0
69363306,69362347,0.058559094,6.857547e-05,-0.065664954,-0.0,0.0,0.0,0.0,0.0
69368311,69367353,0.058605958,1.7260565e-05,-0.06564944,-0.0,0.0,0.0,0.0,0.0
69373315,69372397,0.058521558,-7.715684e-05,-0.0656928,-0.0,0.0,0.0,0.0,0.0
69378330,69377352,0.05859329,-4.7141457e-05,-0.06571727,-0.0,0.0,0.0,0.0,0.0
69383341,69382347,0.058722038,1.41495975e-05,-0.06573288,-0.0,0.0,0.0,0.0,0.0
69388386,69387356,0.058843534,0.00011487201,-0.065705635,-0.0,0.0,0.0,0.0,0.0
69393384,69392355,0.058920622,0.00016242266,-0.06564167,-0.0,0.0,0.0,0.0,0.0
69398388,69397354,0.05909544,7.338685e-05,-0.065562494,-0.0,0.0,0.0,0.0,0.0
69403300,69402353,0.059279766,-8.9884044e-05,-0.065539345,-0.0,0.0,0.0,0.0,0.0
69408409,69407347,0.059297193,-0.0001792334,-0.06559447,-0.0,0.0,0.0,0.0,0.0
69413255,69412355,0.059221134,-0.00016414604,-0.06578147,-0.0,0.0,0.0,0.0,0.0
69418352,69417347,0.059166353,-0.00011319481,-0.06590131,-0.0,0.0,0.0,0.0,0.0
69423194,69422347,0.059195604,-7.0638904e-05,-0.06581703,-0.0,0.0,0.0,0.0,0.0
69428397,69427347,0.05924438,0.00016606593,-0.065693274,-0.0,0.0,0.0,0.0,0.0
69433351,69432397,0.05946617,0.00012891713,-0.065714605,-0.0,0.0,0.0,0.0,0.0
69438416,69437353,0.059649676,-2.89887e-05,-0.06573282,-0.0,0.0,0.0,0.0,0.0
69443288,69442391,0.05965953,-9.1424496e-05,-0.065724276,-0.0,0.0,0.0,0.0,0.0
69448453,69447357,0.059629925,-9.664996e-05,-0.06570048,-0.0,0.0,0.0,0.0,0.0
69453339,69452396,0.05977775,2.4443449e-05,-0.06569205,-0.0,0.0,0.0,0.0,0.0
69458537,69457391,0.05978547,7.952249e-05,-0.06570897,-0.0,0.0,0.0,0.0,0.0
69463117,69462347,0.059811257,0.00012377868,-0.06579378,-0.0,0.0,0.0,0.0,0.0
69468258,69467347,0.059809346,9.580082e-05,-0.065882295,-0.0,0.0,0.0,0.0,0.0
69473392,69472400,0.059921674,0.00015286388,-0.06584978,-0.0,0.0,0.0,0.0,0.0
69478373,69477356,0.059893135,0.00013710311,-0.0657455,-0.0,0.0,0.0,0.0,0.0
69483216,69482347,0.059825156,0.00028239124,-0.06568392,-0.0,0.0,0.0,0.0,0.0
69488214,69487347,0.059886254,0.00028502167,-0.06574471,-0.0,0.0,0.0,0.0,0.0
69493303,69492400,0.059944898,0.00027096935,-0.065820485,-0.0,0.0,0.0,0.0,0.0
69498254,69497347,0.060087707,0.00012957254,-0.06578058,-0.0,0.0,0.0,0.0,0.0
69503118,69502347,0.060154032,0.00014754223,-0.06575765,-0.0,0.0,0.0,0.0,0.0
69508133,69507347,0.060192067,0.00023846193,-0.065705575,-0.0,0.0,0.0,0.0,0.0
69513228,69512396,0.060211062,0.00013846334,-0.065671995,-0.0,0.0,0.0,0.0,0.0
69518274,69517347,0.060321108,0.00023509421,-0.065740995,-0.0,0.0,0.0,0.0,0.0
69523306,69522347,0.06027262,0.00028110953,-0.06575772,-0.0,0.0,0.0,0.0,0.0
69528222,69527347,0.060280755,0.00023525818,-0.06586628,-0.0,0.0,0.0,0.0,0.0
69533375,69532358,0.06023848,0.00026248707,-0.06595691,-0.0,0.0,0.0,0.0,0.0
69538245,69537347,0.06026539,0.00021324848,-0.06594313,-0.0,0.0,0.0,0.0,0.0
69543226,69542347,0.06021497,0.00011644842,-0.0658706,-0.0,0.0,0.0,0.0,0.0
69548143,69547372,0.060162295,8.873937e-05,-0.065789506,-0.0,0.0,0.0,0.0,0.0
69553234,69552396,0.060140487,-0.00012977829,-0.06582859,-0.0,0.0,0.0,0.0,0.0
69558193,69557347,0.06021095,-0.00021078586,-0.06596233,-0.0,0.0,0.0,0.0,0.0
69563290,69562347,0.060408473,-0.00015112986,-0.066005595,-0.0,0.0,0.0,0.0,0.0
69568202,69567347,0.060399808,-5.156467e-05,-0.06596126,-0.0,0.0,0.0,0.0,0.0
69573301,69572396,0.0604019,1.2099063e-05,-0.06595285,-0.0,0.0,0.0,0.0,0.0
69578271,69577349,0.060491744,0.00010122742,-0.06597804,-0.0,0.0,0.0,0.0,0.0
69583243,69582347,0.06044056,0.0001903359,-0.06590188,-0.0,0.0,0.0,0.0,0.0
69588122,69587347,0.060425796,0.00028301938,-0.06587026,-0.0,0.0,0.0,0.0,0.0
69593212,69592396,0.060437698,0.00026458837,-0.06589122,-0.0,0.0,0.0,0.0,0.0
69598189,69597347,0.06050476,0.00020297355,-0.06592094,-0.0,0.0,0.0,0.0,0.0
69603181,69602348,0.06044277,0.00014121296,-0.06593611,-0.0,0.0,0.0,0.0,0.0
69608174,69607355,0.060462475,9.4133495e-05,-0.065958634,-0.0,0.0,0.0,0.0,0.0
69613201,69612396,0.060493372,0.00017598081,-0.06608197,-0.0,0.0,0.0,0.0,0.0
69618234,69617350,0.0604334,0.00020433197,-0.06603415,-0.0,0.0,0.0,0.0,0.0
69623215,69622350,0.060436215,0.00013612509,-0.065978855,-0.0,0.0,0.0,0.0,0.0
69628129,69627361,0.060391456,0.00021340034,-0.065912396,-0.0,0.0,0.0,0.0,0.0
69633215,69632399,0.06026243,0.00029148624,-0.065804586,-0.0,0.0,0.0,0.0,0.0
69638165,69637350,0.060209107,0.00017826931,-0.065807365,-0.0,0.0,0.0,0.0,0.0
69643165,69642350,0.060244083,0.0001229156,-0.06582798,-0.0,0.0,0.0,0.0,0.0
69648185,69647350,0.06013129,0.00012326147,-0.065816805,-0.0,0.0,0.0,0.0,0.0
