timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
68725482,5.220703,0.0,0,0,1,0,1,0,0
69225235,5.2271485,0.0,0,0,1,0,1,0,0
69725239,5.219092,0.0,0,0,1,0,1,0,0
70225237,5.225537,0.0,0,0,1,0,1,0,0
70725509,5.215869,0.0,0,0,1,0,1,0,0
71225238,5.196533,0.0,0,0,1,0,1,0,0
71725236,5.2142577,0.0,0,0,1,0,1,0,0
72225199,5.10791,0.0,0,0,1,0,1,0,0
72725217,5.170752,0.0,0,0,1,0,1,0,0
73225234,5.219092,0.0,0,0,1,0,1,0,0
73725237,5.194922,0.0,0,0,1,0,1,0,0
74225574,5.062793,0.0,0,0,1,0,1,0,0
74725601,5.280322,0.0,0,0,1,0,1,0,0
75225233,5.182031,0.0,0,0,1,0,1,0,0
75725664,5.2497067,0.0,0,0,1,0,1,0,0
76225237,5.2722654,0.0,0,0,1,0,1,0,0
76725638,5.143359,0.0,0,0,1,0,1,0,0
77725212,5.2142577,0.0,0,0,1,0,1,0,0
78225240,5.22876,0.0,0,0,1,0,1,0,0
78725241,5.2271485,0.0,0,0,1,0,1,0,0
79225207,5.21748,0.0,0,0,1,0,1,0,0
80225470,5.2110353,0.0,0,0,1,0,1,0,0
80725454,5.21748,0.0,0,0,1,0,1,0,0
81225189,5.2029786,0.0,0,0,1,0,1,0,0
81725566,5.2126465,0.0,0,0,1,0,1,0,0
83225210,5.165918,0.0,0,0,1,0,1,0,0
84225236,5.062793,0.0,0,0,1,0,1,0,0
84725222,5.0208983,0.0,0,0,1,0,1,0,0
85225235,5.0225096,0.0,0,0,1,0,1,0,0
85725243,5.030566,0.0,0,0,1,0,1,0,0
86225506,5.014453,0.0,0,0,1,0,1,0,0
86725574,5.028955,0.0,0,0,1,0,1,0,0
87225589,4.975781,0.0,0,0,1,0,1,0,0
87725226,4.988672,0.0,0,0,1,0,1,0,0
88225236,4.9580564,0.0,0,0,1,0,1,0,0
88725445,4.995117,0.0,0,0,1,0,1,0,0
89225597,5.0273438,0.0,0,0,1,0,1,0,0
89725592,5.0080075,0.0,0,0,1,0,1,0,0
90226404,5.0805173,0.0,0,0,1,0,1,0,0
90726353,5.078906,0.0,0,0,1,0,1,0,0
91226288,5.040234,0.0,0,0,1,0,1,0,0
91726807,5.0805173,0.0,0,0,1,0,1,0,0
92225486,5.093408,0.0,0,0,1,0,1,0,0
92725224,5.016064,0.0,0,0,1,0,1,0,0
93225239,5.0853515,0.0,0,0,1,0,1,0,0
93725235,5.0869627,0.0,0,0,1,0,1,0,0
94225443,5.041846,0.0,0,0,1,0,1,0,0
94725560,5.093408,0.0,0,0,1,0,1,0,0
95225200,5.0998535,0.0,0,0,1,0,1,0,0
95725483,5.043457,0.0,0,0,1,0,1,0,0
96225211,5.078906,0.0,0,0,1,0,1,0,0
96725197,5.082129,0.0,0,0,1,0,1,0,0
97225232,5.043457,0.0,0,0,1,0,1,0,0
97725240,5.091797,0.0,0,0,1,0,1,0,0
98225478,5.1111326,0.0,0,0,1,0,1,0,0
98725242,4.9967284,0.0,0,0,1,0,1,0,0
99225512,4.9838376,0.0,0,0,1,0,1,0,0
99725667,5.146582,0.0,0,0,1,0,1,0,0
100235476,5.030566,0.0,0,0,1,0,1,0,0
100725590,5.038623,0.0,0,0,1,0,1,0,0
101225495,5.0724607,0.0,0,0,1,0,1,0,0
101725235,5.0595703,0.0,0,0,1,0,1,0,0
102225235,5.069238,0.0,0,0,1,0,1,0,0
102725542,5.077295,0.0,0,0,1,0,1,0,0
103225198,5.091797,0.0,0,0,1,0,1,0,0
103725240,5.053125,0.0,0,0,1,0,1,0,0
104225461,5.091797,0.0,0,0,1,0,1,0,0
104725204,5.053125,0.0,0,0,1,0,1,0,0
105225232,5.0869627,0.0,0,0,1,0,1,0,0
105725206,5.0611815,0.0,0,0,1,0,1,0,0
107725194,5.0901856,0.0,0,0,1,0,1,0,0
108225255,5.0740724,0.0,0,0,1,0,1,0,0
108725584,5.069238,0.0,0,0,1,0,1,0,0
109225208,5.177197,0.0,0,0,1,0,1,0,0
109725195,5.028955,0.0,0,0,1,0,1,0,0
110225522,5.1336913,0.0,0,0,1,0,1,0,0
110725214,5.0724607,0.0,0,0,1,0,1,0,0
111225196,5.0080075,0.0,0,0,1,0,1,0,0
111725233,5.0563474,0.0,0,0,1,0,1,0,0
112225233,5.0966306,0.0,0,0,1,0,1,0,0
112725204,5.0740724,0.0,0,0,1,0,1,0,0
113225242,5.088574,0.0,0,0,1,0,1,0,0
113725205,5.091797,0.0,0,0,1,0,1,0,0
114225274,5.053125,0.0,0,0,1,0,1,0,0
114725561,5.10791,0.0,0,0,1,0,1,0,0
115225544,5.2094235,0.0,0,0,1,0,1,0,0
115725536,5.1852536,0.0,0,0,1,0,1,0,0
116225236,5.170752,0.0,0,0,1,0,1,0,0
116725236,5.2078123,0.0,0,0,1,0,1,0,0
117225195,5.1594725,0.0,0,0,1,0,1,0,0
117725241,5.1788087,0.0,0,0,1,0,1,0,0
118725241,5.143359,0.0,0,0,1,0,1,0,0
119225598,5.1868653,0.0,0,0,1,0,1,0,0
119725530,5.0708494,0.0,0,0,1,0,1,0,0
120225234,5.1852536,0.0,0,0,1,0,1,0,0
120725211,5.170752,0.0,0,0,1,0,1,0,0
121225236,5.170752,0.0,0,0,1,0,1,0,0
121725236,5.136914,0.0,0,0,1,0,1,0,0
122225442,5.1739745,0.0,0,0,1,0,1,0,0
122725560,5.170752,0.0,0,0,1,0,1,0,0
123225236,5.1788087,0.0,0,0,1,0,1,0,0
123725487,5.18042,0.0,0,0,1,0,1,0,0
124225478,5.1691403,0.0,0,0,1,0,1,0,0
124725238,5.1626954,0.0,0,0,1,0,1,0,0
125225195,5.18042,0.0,0,0,1,0,1,0,0
125725236,5.136914,0.0,0,0,1,0,1,0,0
126225233,5.1836424,0.0,0,0,1,0,1,0,0
126725205,5.170752,0.0,0,0,1,0,1,0,0
127225535,5.1755857,0.0,0,0,1,0,1,0,0
129225224,5.15625,0.0,0,0,1,0,1,0,0
129725236,5.1691403,0.0,0,0,1,0,1,0,0
130225203,5.154639,0.0,0,0,1,0,1,0,0
130725437,5.167529,0.0,0,0,1,0,1,0,0
131225207,5.1594725,0.0,0,0,1,0,1,0,0
131725213,5.1626954,0.0,0,0,1,0,1,0,0
132225198,5.1788087,0.0,0,0,1,0,1,0,0
132725235,5.141748,0.0,0,0,1,0,1,0,0
133225234,5.1755857,0.0,0,0,1,0,1,0,0
133725199,5.1723633,0.0,0,0,1,0,1,0,0
134225234,5.141748,0.0,0,0,1,0,1,0,0
134725241,5.151416,0.0,0,0,1,0,1,0,0
135225531,5.1481934,0.0,0,0,1,0,1,0,0
135725548,5.1594725,0.0,0,0,1,0,1,0,0
136225596,5.1594725,0.0,0,0,1,0,1,0,0
136735197,5.122412,0.0,0,0,1,0,1,0,0
137225223,5.1997557,0.0,0,0,1,0,1,0,0
137726484,5.1336913,0.0,0,0,1,0,1,0,0
138235196,5.141748,0.0,0,0,1,0,1,0,0
138726869,5.0950193,0.0,0,0,1,0,1,0,0
139226643,5.0966306,0.0,0,0,1,0,1,0,0
139726418,5.1256347,0.0,0,0,1,0,1,0,0
140226248,5.0321774,0.0,0,0,1,0,1,0,0
140726521,5.069238,0.0,0,0,1,0,1,0,0
