timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
69215354,69214850,2359330,2.0458453,0.73047096,-9.675209,44.38635,0,0,0,0
70215366,70214857,2359330,2.115756,0.500867,-9.574174,44.482193,0,0,0,0
71215375,71214869,2359330,2.0645201,0.7517793,-9.723811,44.57804,0,0,0,0
72215376,72214860,2359330,2.3116016,0.76782054,-9.666111,44.434273,0,0,0,0
73215444,73214875,2359330,2.174893,0.6390124,-9.631635,44.24258,0,0,0,0
74215351,74214850,2359330,2.0937295,0.78050977,-9.657492,44.57804,0,0,0,0
75215459,75214916,2359330,2.1650765,0.61914057,-9.763315,44.434273,0,0,0,0
76215395,76214893,2359330,2.0616472,0.74962455,-9.433394,44.24258,0,0,0,0
78215318,78214853,2359330,2.064068,0.521936,-9.054605,44.38635,0,0,0,0
79215375,79214870,2359330,2.2668302,0.69360024,-9.067081,44.38635,0,0,0,0
80215369,80214850,2359330,1.6836027,0.8975862,-9.797073,44.434273,0,0,0,0
81215354,81214850,2359330,1.1477803,0.007422026,-9.125739,44.434273,0,0,0,0
83215390,83214877,2359330,3.1409533,1.199974,-9.467871,44.38635,0,0,0,0
84215367,84214858,2359330,2.424608,0.9148245,-7.1833234,44.434273,0,0,0,0
85215376,85214878,2359330,2.0338743,1.358949,-10.187807,44.434273,0,0,0,0
86215358,86214852,2359330,-1.3651738,1.3716382,-6.0408106,44.72181,0,0,0,0
87215373,87214873,2359330,8.955032,1.2464215,-9.735542,44.290504,0,0,0,0
88215484,88214879,2359330,9.14202,-4.4881706,-6.814856,44.434273,0,0,0,0
89215358,89214850,2359330,7.4090967,-1.4190434,-6.9393544,44.434273,0,0,0,0
90215386,90214885,2359330,5.3144093,-0.7331046,-11.423694,44.434273,0,0,0,0
91217824,91217349,2359330,5.2970386,-1.3740058,-5.7633753,44.482193,0,0,0,0
92215374,92214871,2359330,2.0362685,-2.2601264,-11.118913,44.38635,0,0,0,0
93215416,93214907,2359330,1.2727578,-3.390429,-13.345759,44.57804,0,0,0,0
94215362,94214858,2359330,1.7602171,-3.606865,-12.183615,44.482193,0,0,0,0
95215379,95214884,2359330,1.510023,-3.3324895,-6.7662535,44.482193,0,0,0,0
96215353,96214849,2359330,1.7594988,-4.094564,-4.9200845,44.38635,0,0,0,0
97215451,97214879,2359330,6.53234,-3.2312145,-10.246705,44.24258,0,0,0,0
98215395,98214896,2359330,6.689639,-2.3451207,-13.683342,44.434273,0,0,0,0
99215430,99214861,2359330,6.0704985,-3.4124558,-10.472239,44.24258,0,0,0,0
100217849,100217347,2359330,1.1566389,-2.5637114,2.0846314,44.57804,0,0,0,0
101215359,101214850,2359330,7.5783668,-3.386359,-10.272801,44.434273,0,0,0,0
102215326,102214857,2359330,2.9618936,-2.741627,-7.7662582,44.434273,0,0,0,0
103215417,103214872,2359330,3.1701407,-2.5955324,-3.7551966,43.859196,0,0,0,0
104215319,104214850,2359330,4.585428,-2.7113004,-11.302761,44.482193,0,0,0,0
105217847,105217347,2359330,6.344156,-2.3312342,-11.36336,44.57804,0,0,0,0
108215402,108214891,2359330,3.2944214,-0.78218573,-6.6561203,44.482193,0,0,0,0
109215430,109214855,2359330,5.464047,2.2163126,-13.945268,44.62596,0,0,0,0
110215373,110214868,2359330,6.055176,2.2831109,-12.595417,44.57804,0,0,0,0
111215362,111214854,2359330,4.612669,3.039439,-10.281899,44.290504,0,0,0,0
112215353,112214850,2359330,4.973954,3.5075054,-10.239523,44.482193,0,0,0,0
113215376,113214878,2359330,1.3639767,3.5501225,-5.1020436,44.57804,0,0,0,0
114215352,114214851,2359330,4.1936836,3.2259474,-16.072756,44.57804,0,0,0,0
115215322,115214860,2359330,-1.9893156,2.3324845,-5.069323,44.290504,0,0,0,0
116215314,116214850,2359330,-2.2431011,0.87042534,-7.866283,44.57804,0,0,0,0
117215431,117214936,2359330,0.57867855,0.77883387,-10.354922,44.57804,0,0,0,0
119215352,119214850,2359330,-0.5475539,0.7675811,-5.4901443,44.290504,0,0,0,0
120215422,120214853,2359330,-2.296279,1.6053122,-5.106832,44.62596,0,0,0,0
121215365,121214865,2359330,3.5831623,1.1046846,-5.0943823,44.62596,0,0,0,0
122215362,122214850,2359330,-1.5128961,1.6476896,-11.890802,44.434273,0,0,0,0
123215375,123214870,2359330,4.879383,0.9028535,-15.563747,44.290504,0,0,0,0
124215367,124214854,2359330,4.188895,1.3745112,-12.827655,44.434273,0,0,0,0
125215369,125214856,2359330,6.2261214,1.4183252,-13.208093,44.434273,0,0,0,0
126215414,126214912,2359330,2.0470424,1.715685,-12.148179,44.434273,0,0,0,0
127215353,127214850,2359330,-1.2220005,1.3929465,-5.7156777,44.72181,0,0,0,0
129215385,129214868,2359330,-2.9024909,1.9065028,-6.5215664,44.434273,0,0,0,0
130215320,130214850,2359330,-1.0175357,1.6895084,-5.8442464,44.482193,0,0,0,0
131215360,131214860,2359330,2.9776688,2.4499865,-14.808617,44.38635,0,0,0,0
132215365,132214856,2359330,-3.354995,2.2443247,-7.6173925,44.482193,0,0,0,0
133215380,133214876,2359330,-0.20685904,1.2459426,-4.3196187,44.57804,0,0,0,0
134215361,134214848,2359330,4.593994,1.805707,-15.111004,44.57804,0,0,0,0
135215451,135214919,2359330,3.1194055,0.9267955,-15.48426,44.434273,0,0,0,0
136215358,136214853,2359330,5.100368,1.5229518,-18.182047,44.72181,0,0,0,0
137215355,137214850,2359330,1.7029957,0.78888947,-14.962086,44.62596,0,0,0,0
138217962,138217395,2359330,2.842157,0.1067814,-15.299189,44.482193,0,0,0,0
139215418,139214904,2359330,-1.0644621,1.2322956,-8.944019,44.62596,0,0,0,0
140215356,140214849,2359330,-1.1506534,-0.31818944,-5.0874395,44.62596,0,0,0,0
141215353,141214850,2359330,3.0743942,-2.664986,-13.971125,44.482193,0,0,0,0
142217853,142217347,2359330,4.044286,-1.2186487,-17.859547,44.62596,0,0,0,0
143215410,143214898,2359330,2.8886044,-0.09289502,-15.272135,44.38635,0,0,0,0
144215371,144214866,2359330,2.6180596,-0.2861071,-18.525135,44.434273,0,0,0,0
146215357,146214850,2359330,3.3727121,-2.8447907,-20.06389,44.62596,0,0,0,0
147217859,147217352,2359330,1.0180146,-0.32249895,13.492284,44.57804,0,0,0,0
148215368,148214861,2359330,10.512462,-1.7408241,-32.59466,44.434273,0,0,0,0
149215362,149214861,2359330,3.6980839,-1.4051571,12.761334,44.57804,0,0,0,0
150217850,150217347,2359330,7.1155677,0.78649527,-15.2395735,44.482193,0,0,0,0
151215359,151214856,2359330,0.20326772,-3.6782122,-5.5406613,44.38635,0,0,0,0
152215373,152214850,2359330,1.1549629,-0.7687782,-13.546633,44.434273,0,0,0,0
153215427,153214893,2359330,5.9759274,0.94834334,-16.98734,44.62596,0,0,0,0
154217849,154217350,2359330,5.538507,0.9411607,-13.878709,44.769733,0,0,0,0
155215377,155214866,2359330,0.9574413,0.93804824,-6.30106,44.482193,0,0,0,0
156215352,156214849,2359330,1.7906235,1.410903,-3.6358347,44.434273,0,0,0,0
158217852,158217356,2359330,3.6954503,2.590287,-7.956172,44.57804,0,0,0,0
159215319,159214850,2359330,3.833915,1.8174652,-17.645,44.62596,0,0,0,0
160217805,160217347,2359330,4.3343034,1.6543933,-13.948087,44.482193,0,0,0,0
161215440,161214884,2359330,3.474226,2.4748864,-7.8824306,44.57804,0,0,0,0
162215354,162214850,2359330,3.994486,1.5804126,-12.753434,44.769733,0,0,0,0
163215396,163214898,2359330,2.0405781,2.0714633,-9.661801,44.72181,0,0,0,0
