timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
86525480,20.9018,21.509747,0.0,0.0,0.0,0.0,0.35900384,1.0826132,nan,6,3.5849578,3.5849578,3.5849578,3.5849578,3.5849578,3.5849578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
86825573,20.9592,21.418306,0.0,0.0,0.0,0.0,0.33133966,1.0864869,nan,6,3.5697176,3.5697176,3.5697176,3.5697176,3.5697176,3.5697176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
87125576,21.1478,21.318426,0.0,0.0,0.0,0.0,0.3001359,1.0908898,nan,6,3.553071,3.553071,3.553071,3.553071,3.553071,3.553071,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
87425589,20.7378,21.181543,0.0,0.0,0.0,0.0,0.2560585,1.0971702,nan,6,3.5302572,3.5302572,3.5302572,3.5302572,3.5302572,3.5302572,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
87725640,21.1724,21.111435,0.0,0.0,0.0,0.0,0.23383932,1.1003637,nan,6,3.5185726,3.5185726,3.5185726,3.5185726,3.5185726,3.5185726,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88025665,21.279,21.036165,0.0,0.0,0.0,0.0,0.20960216,1.1038685,nan,6,3.5060275,3.5060275,3.5060275,3.5060275,3.5060275,3.5060275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88325219,21.221598,21.004156,0.0,0.0,0.0,0.0,0.1995657,1.1053263,nan,6,3.5006926,3.5006926,3.5006926,3.5006926,3.5006926,3.5006926,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88625473,21.2708,21.043541,0.0,0.0,0.0,0.0,0.21316366,1.1033521,nan,6,3.5072567,3.5072567,3.5072567,3.5072567,3.5072567,3.5072567,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88935275,21.492199,21.038147,0.0,0.0,0.0,0.0,0.21172409,1.1035607,nan,6,3.506358,3.506358,3.506358,3.506358,3.506358,3.506358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
89225744,21.057598,21.046165,0.0,0.0,0.0,0.0,0.21464567,1.1031374,nan,6,3.5076942,3.5076942,3.5076942,3.5076942,3.5076942,3.5076942,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
89525532,20.9018,21.084866,0.0,0.0,0.0,0.0,0.22773723,1.101244,nan,6,3.5141442,3.5141442,3.5141442,3.5141442,3.5141442,3.5141442,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
