timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
68731270,68731102,1114146,2228258,-1.3816665e-05,3.9884988e-05,-2.396765e-05,0.0006762036,-0.0006378087,-0.040345185,5009,4200,0
69230527,69230368,1114146,2228258,5.7925023e-05,2.0003832e-05,-5.2707106e-05,2.3836787e-05,6.266031e-05,-0.04854923,4960,5029,0
69730532,69730375,1114146,2228258,-2.7005673e-05,-1.5442889e-05,-1.79349e-05,-0.00038413578,0.00095122337,-0.055498436,4990,5622,0
70233136,70232906,1114146,2228258,-5.5707278e-05,9.531946e-05,-0.00014697236,0.0016776987,-0.0027312126,-0.049753398,5041,5087,0
70733073,70732891,1114146,2228258,-1.5666952e-05,8.120755e-05,-2.1869564e-05,-0.000893667,0.000855146,-0.047644645,5026,5029,0
71230559,71230373,1114146,2228258,-4.375072e-05,-4.157904e-05,-3.8725866e-06,0.0005738834,0.0014967175,-0.050356172,4995,5073,0
71734000,71733384,1114146,2228258,-4.832918e-05,2.6480935e-05,9.055344e-05,0.0010730233,0.0015013883,-0.04835715,4974,4696,0
72231895,72231738,1114146,2228258,0.00017101187,-7.0873044e-05,-6.386049e-05,0.00030592314,0.001427498,-0.06176857,4983,6300,0
72731018,72730811,1114146,2228258,7.4058694e-06,-5.7690242e-05,-3.273662e-05,0.00069407903,0.00066373375,-0.035140578,5008,3660,0
73230501,73230373,1114146,2228258,-0.00013925096,0.000111172754,-7.878981e-06,0.0014524406,-6.4001346e-05,-0.04058655,4874,4151,0
73733946,73733240,1114146,2228258,9.588695e-07,3.9815186e-05,-3.124189e-05,0.000875519,0.001156423,-0.04978848,5005,5078,0
74230536,74230380,1114146,2228258,0.00010668976,-6.9759975e-05,-6.801388e-06,0.00063159637,0.0012185801,-0.049436916,4953,5043,0
74730811,74730695,1114146,2228258,1.3916444e-05,8.88354e-06,-4.3093598e-05,0.00018287616,0.00038136062,-0.049032714,5284,5032,0
75233271,75232972,1114146,2228258,-6.785642e-05,-5.598646e-05,-4.081124e-05,0.00035506135,0.0003572438,-0.049285218,5014,5093,0
75730582,75730448,1114146,2228258,3.0898034e-05,-4.1967523e-05,-2.9285895e-05,0.0008455917,0.00019748516,-0.04088336,4993,4198,0
76230637,76230363,1114146,2228258,5.920029e-05,0.00011734832,-5.772846e-07,0.00034369848,0.0009683347,-0.03879418,4986,4123,0
76733050,76732898,1114146,2228258,1.795915e-05,-8.085282e-06,1.3136262e-05,5.783945e-05,-5.7797715e-05,-0.055816345,5042,5635,0
77730591,77730459,1114146,2228258,-3.5975843e-06,-3.4509e-05,-3.6010853e-05,0.0007785731,0.0006768412,-0.06567256,5025,6708,0
78233200,78233000,1114146,2228258,5.594857e-05,3.158778e-05,-3.824333e-05,0.001378335,0.0013052272,-0.062438317,5987,6400,0
78733089,78732863,1114146,2228258,8.457819e-05,-0.00010514448,-0.00010125244,0.0017401646,0.000116844036,-0.049038135,4969,5033,0
79230983,79230879,1114146,2228258,-1.574277e-05,9.492157e-06,-2.6737624e-05,0.0004858373,0.00094420946,-0.04048023,5001,4021,0
80234090,80233404,1114146,2228258,-5.9325994e-06,9.272416e-05,-4.179585e-05,-6.832716e-05,0.00023982665,-0.049459822,5001,5210,0
