timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
68290544,1114146,2228258,0,0,0,0,0,0.009751017,3.818611e-05,1.1520406e-09,751,776
69225536,1114146,2228258,0,0,0,0,0,0.010377695,4.060691e-05,1.4460858e-09,751,776
70143145,1114146,2228258,0,0,0,0,0,0.008704232,4.1216677e-05,2.8062228e-09,751,776
71162328,1114146,2228258,0,0,0,0,0,0.01030594,4.3730273e-05,3.1607938e-09,751,776
72190515,1114146,2228258,0,0,0,0,0,0.010022598,4.7590413e-05,4.0139154e-09,751,776
73210525,1114146,2228258,0,0,0,0,0,0.0089449445,5.7847003e-05,7.0435173e-09,751,776
74221033,1114146,2228258,0,0,0,0,0,0.009948924,4.6199475e-05,4.2903907e-09,751,776
75143164,1114146,2228258,0,0,0,0,0,0.009061418,4.0402047e-05,2.5465385e-09,751,776
76155615,1114146,2228258,0,0,0,0,0,0.009380937,4.3215172e-05,2.1918543e-09,751,776
78191379,1114146,2228258,0,0,0,0,0,0.010672117,0.00013069245,8.489316e-09,751,776
79215542,1114146,2228258,0,0,0,0,0,0.009207054,7.3185394e-05,3.7441987e-09,751,776
80138485,1114146,2228258,0,0,0,0,0,0.009086054,9.6405565e-05,5.087839e-09,751,776
81155579,1114146,2228258,0,0,0,0,0,0.009505698,0.00025178012,1.7073432e-08,751,776
83201379,1114146,2228258,0,0,0,0,0,0.013597611,0.00042353812,5.0367895e-08,751,776
84220544,1114146,2228258,0,0,0,0,0,0.0101840785,0.00046676525,6.345408e-08,751,776
85144277,1114146,2228258,0,0,0,0,0,0.010207061,0.00045197093,7.90008e-08,751,776
86165498,1114146,2228258,0,0,0,0,0,0.009199835,0.00046643053,5.915753e-08,751,776
87198055,1114146,2228258,0,0,0,0,0,0.011518481,0.0006162719,4.6545273e-07,751,776
88218128,1114146,2228258,0,0,0,0,0,0.026419988,0.0014581789,2.3390057e-06,751,776
89150965,1114146,2228258,0,0,0,0,0,0.02825725,0.0015363857,2.879862e-06,751,776
91207050,1114146,2228258,0,0,0,0,0,0.012560554,0.00054177543,1.1774363e-06,751,776
92233064,1114146,2228258,0,0,0,0,0,0.013209902,0.0005438146,9.066532e-07,751,776
93158104,1114146,2228258,0,0,0,0,0,0.013107789,0.0005887806,1.1981667e-06,751,776
94175906,1114146,2228258,0,0,0,0,0,0.015988763,0.00059479795,6.7604446e-07,751,776
95208479,1114146,2228258,0,0,0,0,0,0.011725823,0.0005382883,6.2047064e-07,751,776
96135575,1114146,2228258,0,0,0,0,0,0.011233527,0.0004816701,7.7994184e-07,751,776
97163179,1114146,2228258,0,0,0,0,0,0.010826246,0.00050362013,6.023976e-07,751,776
98189293,1114146,2228258,0,0,0,0,0,0.01110248,0.00056847394,6.815611e-07,751,776
