timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
81212396,-15,32767,32767,32767,32767,32767
81217366,32767,32767,32767,32767,-14,32767
81222370,-8,32767,32767,32767,32767,32767
81227402,32767,32767,32767,32767,32767,32767
81232366,-1,32767,32767,32767,32767,32767
81237349,32767,32767,32767,32767,-14,32767
81242361,7,32767,32767,32767,32767,32767
81247355,32767,32767,32767,-27,32767,32767
81252354,32767,32767,32767,32767,32767,32767
81257349,-35,32767,32767,32767,-14,32767
81262347,32767,32767,32767,32767,32767,32767
81267349,-28,32767,32767,32767,32767,32767
81272397,32767,32767,32767,32767,32767,32767
81277349,-21,32767,32767,32767,-13,32767
81282347,32767,32767,32767,32767,32767,32767
81287347,-14,32767,32767,32767,32767,32767
81292396,32767,32767,32767,32767,32767,32767
81297349,-7,32767,32767,-23,-14,32767
81302360,32767,32767,32767,32767,32767,32767
81307387,1,32767,32767,32767,32767,32767
81312364,32767,32767,32767,32767,32767,32767
81317356,8,32767,32767,32767,-14,32767
81322367,32767,32767,32767,32767,32767,32767
81327389,32767,32767,32767,32767,32767,32767
81332397,-35,32767,32767,32767,32767,32767
81337377,32767,32767,32767,32767,-14,32767
81342376,-28,32767,32767,32767,32767,32767
81347366,32767,32767,32767,-18,32767,32767
81352354,-19,32767,32767,32767,32767,32767
81357354,32767,32767,32767,32767,-14,32767
81362391,-12,32767,32767,32767,32767,32767
81367392,32767,32767,32767,32767,32767,32767
81372369,-5,32767,32767,32767,32767,32767
81377396,32767,32767,32767,32767,-14,32767
81382391,2,32767,32767,32767,32767,32767
81387398,32767,32767,32767,32767,32767,32767
81392370,32767,32767,32767,32767,32767,32767
81397397,-41,32767,32767,32767,-14,32767
81402391,32767,32767,32767,32767,32767,32767
81407392,-33,32767,32767,-16,32767,32767
81412415,32767,32767,32767,32767,32767,32767
81417371,-26,32767,32767,32767,-14,32767
81422369,32767,32767,32767,32767,32767,32767
81427374,-19,32767,32767,32767,32767,32767
81432362,32767,32767,32767,32767,32767,32767
81437352,-12,32767,32767,32767,-14,32767
81442347,32767,32767,32767,32767,32767,32767
81447364,-5,32767,32767,32767,32767,32767
81452361,32767,32767,32767,32767,32767,32767
81457349,2,32767,32767,-13,-14,32767
81462347,32767,32767,32767,32767,32767,32767
81467358,32767,32767,32767,32767,32767,32767
81472400,-42,32767,32767,32767,32767,32767
81477349,32767,32767,32767,32767,-14,32767
81482352,-33,32767,32767,32767,32767,32767
81487354,32767,32767,32767,32767,32767,32767
81492396,-26,32767,32767,32767,32767,32767
81497361,32767,32767,32767,32767,-14,32767
81502350,-19,32767,32767,32767,32767,32767
81507350,32767,32767,32767,-7,32767,32767
81512396,-12,32767,32767,32767,32767,32767
81517376,32767,32767,32767,32767,-14,32767
81522350,-4,32767,32767,32767,32767,32767
81527350,32767,32767,32767,32767,32767,32767
81532399,3,32767,32767,32767,32767,32767
81537353,32767,32767,32767,32767,-14,32767
81542350,32767,32767,32767,32767,32767,32767
81547350,-40,32767,32767,32767,32767,32767
81552396,32767,32767,32767,32767,32767,32767
81557352,-32,32767,32767,32767,-14,32767
81562350,32767,32767,32767,32767,32767,32767
81567361,-24,32767,32767,-4,32767,32767
81572355,32767,32767,32767,32767,32767,32767
81577349,-17,32767,32767,32767,-14,32767
81582347,32767,32767,32767,32767,32767,32767
81587347,-10,32767,32767,32767,32767,32767
81592405,32767,32767,32767,32767,32767,32767
81597349,-2,32767,32767,32767,-14,32767
81602358,32767,32767,32767,32767,32767,32767
81607349,6,32767,32767,32767,32767,32767
81612409,32767,32767,32767,32767,32767,32767
81617350,32767,32767,32767,-1,-14,32767
81622391,-37,32767,32767,32767,32767,32767
81627364,32767,32767,32767,32767,32767,32767
81632369,-29,32767,32767,32767,32767,32767
81637397,32767,32767,32767,32767,-13,32767
81642347,-22,32767,32767,32767,32767,32767
81647347,32767,32767,32767,32767,32767,32767
81652362,-15,32767,32767,32767,32767,32767
81657349,32767,32767,32767,32767,-14,32767
81662347,-8,32767,32767,32767,32767,32767
81667347,32767,32767,32767,3,32767,32767
81672391,0,32767,32767,32767,32767,32767
81677349,32767,32767,32767,32767,-14,32767
81682359,7,32767,32767,32767,32767,32767
81687347,32767,32767,32767,32767,32767,32767
81692396,32767,32767,32767,32767,32767,32767
81697349,-36,32767,32767,32767,-13,32767
81702347,32767,32767,32767,32767,32767,32767
81707347,-29,32767,32767,32767,32767,32767
81712363,32767,32767,32767,32767,32767,32767
81717349,-22,32767,32767,32767,-13,32767
81722347,32767,32767,32767,32767,32767,32767
81727398,-12,32767,32767,7,32767,32767
81732402,32767,32767,32767,32767,32767,32767
81737349,-5,32767,32767,32767,-13,32767
81742347,32767,32767,32767,32767,32767,32767
81747354,2,32767,32767,32767,32767,32767
81752399,32767,32767,32767,32767,32767,32767
81757349,32767,32767,32767,32767,-14,32767
81762347,-41,32767,32767,32767,32767,32767
81767359,32767,32767,32767,32767,32767,32767
81772399,-33,32767,32767,32767,32767,32767
81777347,32767,32767,32767,32767,-14,32767
81782347,-24,32767,32767,-40,32767,32767
81787347,32767,32767,32767,32767,32767,32767
81792399,-17,32767,32767,32767,32767,32767
81797347,32767,32767,32767,32767,-14,32767
81802347,-9,32767,32767,32767,32767,32767
81807347,32767,32767,32767,32767,32767,32767
81812402,-3,32767,32767,32767,32767,32767
81817356,32767,32767,32767,32767,-14,32767
81822347,6,32767,32767,32767,32767,32767
81827347,32767,32767,32767,32767,32767,32767
81832381,32767,32767,32767,-38,32767,32767
81837349,-36,32767,32767,32767,-14,32767
81842347,32767,32767,32767,32767,32767,32767
81847347,-29,32767,32767,32767,32767,32767
81852374,32767,32767,32767,32767,32767,32767
81857349,-22,32767,32767,32767,-14,32767
81862347,32767,32767,32767,32767,32767,32767
81867351,-15,32767,32767,32767,32767,32767
81872359,32767,32767,32767,32767,32767,32767
81877347,-8,32767,32767,32767,-14,32767
81882347,32767,32767,32767,32767,32767,32767
81887348,0,32767,32767,32767,32767,32767
81892353,32767,32767,32767,-30,32767,32767
81897347,32767,32767,32767,32767,-14,32767
81902356,-43,32767,32767,32767,32767,32767
81907347,32767,32767,32767,32767,32767,32767
81912357,-36,32767,32767,32767,32767,32767
81917349,32767,32767,32767,32767,-14,32767
81922349,-28,32767,32767,32767,32767,32767
81927350,32767,32767,32767,32767,32767,32767
81932396,-19,32767,32767,32767,32767,32767
81937391,32767,32767,32767,32767,-14,32767
81942347,-11,32767,32767,-28,32767,32767
81947364,32767,32767,32767,32767,32767,32767
81952396,-4,32767,32767,32767,32767,32767
81957350,32767,32767,32767,32767,-14,32767
81962347,4,32767,32767,32767,32767,32767
81967347,32767,32767,32767,32767,32767,32767
81972356,32767,32767,32767,32767,32767,32767
81977368,-39,32767,32767,32767,-14,32767
81982367,32767,32767,32767,32767,32767,32767
81987347,-32,32767,32767,32767,32767,32767
83227347,32767,32767,32767,32767,32767,32767
83232396,-36,32767,32767,32767,32767,32767
84117350,32767,32767,32767,32767,-14,32767
84122347,-37,32767,32767,32767,32767,32767
84127347,32767,32767,32767,32767,32767,32767
84132368,-29,32767,32767,32767,32767,32767
84137350,32767,32767,32767,32767,-14,32767
84142391,-22,32767,32767,32767,32767,32767
84147360,32767,32767,32767,32767,32767,32767
84152351,-15,32767,32767,32767,32767,32767
84157350,32767,32767,32767,32767,-14,32767
84162368,-8,32767,32767,32767,32767,32767
84167347,32767,32767,32767,-31,32767,32767
84172381,-1,32767,32767,32767,32767,32767
84177362,32767,32767,32767,32767,-14,32767
84182379,7,32767,32767,32767,32767,32767
84187361,32767,32767,32767,32767,32767,32767
84192386,32767,32767,32767,32767,32767,32767
84197377,-35,32767,32767,32767,-14,32767
84202376,32767,32767,32767,32767,32767,32767
84207347,-27,32767,32767,32767,32767,32767
84212354,32767,32767,32767,32767,32767,32767
84217347,-19,32767,32767,32767,-13,32767
84222394,32767,32767,32767,32767,32767,32767
84227367,-12,32767,32767,-30,32767,32767
84232369,32767,32767,32767,32767,32767,32767
84237395,-5,32767,32767,32767,-13,32767
84242391,32767,32767,32767,32767,32767,32767
84247400,1,32767,32767,32767,32767,32767
84252365,32767,32767,32767,32767,32767,32767
