timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
68321645,2359306,2359306,0,0,0,0,0,0.00019550478,1.2253654e-05,1.8772559e-10,400,400
69231801,2359306,2359306,0,0,0,0,0,0.00020157557,1.2261093e-05,2.3141325e-10,400,400
70167003,2359306,2359306,0,0,0,0,0,0.00020497481,1.8034849e-05,1.1017538e-09,400,400
71182266,2359306,2359306,0,0,0,0,0,0.00022291033,1.8061291e-05,1.3178195e-09,400,400
72202386,2359306,2359306,0,0,0,0,0,0.00040279294,1.7599277e-05,1.386051e-09,400,400
73222526,2359306,2359306,0,0,0,0,0,0.0005601288,2.3121847e-05,2.6037645e-09,400,400
74227696,2359306,2359306,0,0,0,0,0,0.00038363042,1.8068513e-05,1.561948e-09,400,400
75158085,2359306,2359306,0,0,0,0,0,0.00028484556,1.4073386e-05,7.3835915e-10,400,400
76198212,2359306,2359306,0,0,0,0,0,0.00024608997,1.4958534e-05,5.792874e-10,400,400
78144524,2359306,2359306,0,0,0,0,0,0.0017017599,6.238735e-05,1.6535379e-09,400,400
79168703,2359306,2359306,0,0,0,0,0,0.0018136934,3.3640186e-05,1.0696322e-09,400,400
80184431,2359306,2359306,0,0,0,0,0,0.0016743642,3.619526e-05,1.0980565e-09,400,400
81219067,2359306,2359306,0,0,0,0,0,0.0036900423,8.083788e-05,2.9166813e-09,400,400
83164472,2359306,2359306,0,0,0,0,0,0.004523734,7.106453e-05,5.8808998e-09,400,400
84189739,2359306,2359306,0,0,0,0,0,0.0065633254,8.81874e-05,8.698815e-09,400,400
85205736,2359306,2359306,0,0,0,0,0,0.0068209833,0.00012751952,1.5842446e-08,400,400
86220080,2359306,2359306,0,0,0,0,0,0.0072918064,0.00010418188,9.316269e-09,400,400
87230488,2359306,2359306,0,0,0,0,0,0.008874469,0.0002693882,3.4277403e-07,400,400
88150593,2359306,2359306,0,0,0,0,0,0.018123096,0.0009735436,1.4228292e-06,400,400
89170716,2359306,2359306,0,0,0,0,0,0.02271493,0.0009784336,1.8823389e-06,400,400
91211160,2359306,2359306,0,0,0,0,0,0.007955278,0.00019165185,3.9257503e-07,400,400
92226433,2359306,2359306,0,0,0,0,0,0.008130659,0.00019447449,3.3652125e-07,400,400
93141578,2359306,2359306,0,0,0,0,0,0.009183534,0.00023457607,3.5321432e-07,400,400
94166842,2359306,2359306,0,0,0,0,0,0.009808165,0.00018321954,2.0450973e-07,400,400
95182103,2359306,2359306,0,0,0,0,0,0.010057651,0.0001530412,1.1513548e-07,400,400
96212303,2359306,2359306,0,0,0,0,0,0.008697468,0.00018420522,2.615436e-07,400,400
97227516,2359306,2359306,0,0,0,0,0,0.009201267,0.00015066512,1.5334896e-07,400,400
98232741,2359306,2359306,0,0,0,0,0,0.010416491,0.00013324802,1.1546088e-07,400,400
99163115,2359306,2359306,0,0,0,0,0,0.00893565,0.0001128178,7.742237e-08,400,400
100184550,2359306,2359306,0,0,0,0,0,0.010241029,0.00012547846,8.923374e-08,400,400
101205536,2359306,2359306,0,0,0,0,0,0.009906265,0.000106525964,9.9376855e-08,400,400
102228763,2359306,2359306,0,0,0,0,0,0.0093336,0.00011962646,6.742061e-08,400,400
103154941,2359306,2359306,0,0,0,0,0,0.00912598,0.00011057064,5.8627496e-08,400,400
104179188,2359306,2359306,0,0,0,0,0,0.009386579,0.00011545308,1.6678402e-07,400,400
105205915,2359306,2359306,0,0,0,0,0,0.009146772,9.596981e-05,1.8353605e-07,400,400
108160146,2359306,2359306,0,0,0,0,0,0.006817019,8.6917484e-05,1.5246587e-07,400,400
109175564,2359306,2359306,0,0,0,0,0,0.0062980726,9.261013e-05,8.513831e-08,400,400
110200664,2359306,2359306,0,0,0,0,0,0.0073715826,9.390566e-05,7.698916e-08,400,400
111220935,2359306,2359306,0,0,0,0,0,0.0075537777,8.5963e-05,8.600415e-08,400,400
112231185,2359306,2359306,0,0,0,0,0,0.0076241028,8.869564e-05,8.582282e-08,400,400
113146426,2359306,2359306,0,0,0,0,0,0.008004732,9.389395e-05,1.2467268e-07,400,400
114176716,2359306,2359306,0,0,0,0,0,0.0078000883,0.00010151796,1.9000127e-07,400,400
115212005,2359306,2359306,0,0,0,0,0,0.008532654,0.000100079524,1.7985555e-07,400,400
116222275,2359306,2359306,0,0,0,0,0,0.005602438,9.3941744e-05,1.0800396e-07,400,400
117137539,2359306,2359306,0,0,0,0,0,0.0034939046,8.759881e-05,9.24187e-08,400,400
119168093,2359306,2359306,0,0,0,0,0,0.0073245317,7.617151e-05,3.0052195e-08,400,400
120188373,2359306,2359306,0,0,0,0,0,0.009517293,7.340493e-05,3.7760547e-08,400,400
